role,n,time
C,4,175993074
C,2,176143959
P,4664,194069076
P,7205,194455560
C,7,175989254
C,2,176011712
C,6,175848715
C,4580,175818918
C,10,175882419
C,1,175880064
C,8,175928712
C,1,175857364
C,3,175803173
C,2,175716800
C,2,175746312
C,3,175659987
C,4,175501214
C,5,175565321
C,1725,175467645
P,9721,195036143
C,3,175415714
P,1,194841450
C,5,175493293
P,4,194770679
C,10,175434466
C,2,175373165
C,3640,175283218
P,3474,195020419
C,2,175244052
P,2,194953607
C,8,175319126
P,4,195054325
P,3,194941572
P,10,195061316
C,2448,175342102
P,4,195053151
C,7,175336609
P,3,195089621
C,5,175458714
C,5108,175415414
P,5039,195169091
C,959,175338910
P,1677,195143921
C,3,175360103
C,5853,175194020
C,3,175120229
C,7,174770697
C,6,174732759
C,197,174688834
C,6,174872281
C,2537,174707903
P,8910,195551533
C,3,174716179
P,6,195395623
C,4,174712586
P,9,195356229
P,6,195511635
C,6,174718508
C,9,174693695
C,5,174813170
C,3,174710780
C,6,174736370
C,8,174672043
C,8329,174624796
P,4286,195951379
C,8,174574026
P,4,195991750
C,1,174489329
P,1,196002981
C,9,174483700
P,6409,196082561
C,1,174514139
P,7,196021627
C,9239,174615854
P,4,196061009
C,8,174692360
P,10,196011438
C,7541,174698303
P,10,196129263
P,6,196003635
C,1,174737050
P,7,195986713
C,1,174651031
P,6,195997307
C,6,174668212
P,8627,196100528
P,5,196047303
C,7,174808407
P,4085,196141796
P,5,196165193
C,5,174883089
P,6,196234815
C,9,174878184
C,9064,174817286
P,4361,196432209
C,10,174815689
P,10,196581130
C,2118,174859110
P,7832,196633222
C,2062,174977804
P,2,196794304
C,5391,174967536
P,9654,196758236
C,8,174944205
P,6,196848676
P,4,196743590
C,7,175037592
P,4,196723992
C,1,175031921
P,5,196935969
C,1,175196581
P,7,196965198
P,4,196956068
C,9441,175259159
P,3,196960981
C,5,175259812
P,5,197091882
C,5,175189769
P,2,196997992
P,10,196974713
C,7,175252556
P,2,197061824
C,6,175332101
P,5011,197029140
C,1,175345650
P,1,196937060
P,9,196895297
P,5245,196672641
P,6,196653469
C,5,175275904
C,6,175228663
C,7871,174939910
P,7,196569125
P,8,196982403
C,5434,174916315
P,5021,196624852
P,3,196628803
C,3,175051218
P,5,196839411
C,8,175054883
P,2,196800081
C,7,175078018
P,5,196856713
C,115,175032698
P,7,196926932
C,6,174981006
P,4,196901273
C,5,174924552
P,3,196784266
P,1,195800666
P,6,195577812
P,5,195765788
C,8,175057415
P,8,195647700
P,9,195133934
P,10,195204648
P,7,195050403
C,6,175030878
P,980,195136187
C,9,175123318
P,5502,194835270
P,2,194777598
C,1,175139037
C,4,174833129
P,8,194770805
C,8,174742634
C,1,174895265
C,1,174469782
C,6,174398195
C,7,174368234
C,4879,173458715
C,7,173403622
C,5,173343125
C,4,173022553
C,6,172914074
C,7,172947183
C,9,172860838
C,4,172791291
C,2,172699390
C,6048,172515066
P,9536,196006459
C,7374,172353434
P,4,196096524
C,7,171551987
C,2856,171243176
P,10,196073133
P,10,196136183
P,2313,196196691
C,6,170880327
C,10,171116097
C,1,170583726
P,9136,196104028
C,7,170391125
C,7,170159881
C,10,169860084
C,4,169634736
C,1,169513649
C,8,169492435
C,2,169456022
C,5,169480604
C,10,169493525
C,8,169437323
C,7,169372717
C,3608,169344235
P,5830,197172256
C,5,169071873
P,2,197178125
C,5,169079881
P,8,197173664
C,7,169182023
C,1733,168987685
P,741,197382404
C,10,169179718
P,1,197447390
C,5659,169143625
C,10,168863013
P,1,197473804
C,1,169156468
P,4,197526167
C,3,168844608
C,8,168864848
P,3,197342630
P,9,196971992
C,4,168817571
P,9,197173916
P,4,196984079
P,4,197386234
P,6,196899957
C,1,168739345
P,3330,196795983
C,2,168962167
C,5,168709842
C,2,168943237
C,6399,168716445
C,2,168920971
P,10,196511922
C,2183,168774211
P,2,196821872
P,1,196766398
P,5,196775960
C,5,168779269
C,7,168984659
P,9,196626670
C,5,168907738
P,711,196725598
P,4834,196458423
C,1,168844566
P,9,196505548
P,4797,196784375
C,5,168952974
P,1,196720614
C,7,168861513
C,3,168987306
P,7,196390169
P,9,196331367
P,4,196512046
C,3302,169038977
C,2,168924833
P,1,196498457
C,5,168820202
C,1085,169103669
P,7,196574589
C,3639,168786275
C,9,169199874
C,6,168827792
P,8396,196672461
P,7,196831960
C,10,168972632
P,3,195533052
C,1,168717837
P,4,195471361
C,5111,168851677
P,2853,195473384
C,1611,168773033
P,1,195502284
C,6,168754922
P,7,195284414
P,4693,195251540
P,8,195235226
C,10,168881895
P,9,195149404
C,7,168914700
P,4,195208482
C,4,168928171
P,8,195254706
C,1115,168852938
C,4,168774977
C,325,168722377
C,8,168708700
C,964,168656139
C,5,168639092
C,1,168574771
C,8,168291052
C,8,168216144
C,10,168258985
C,4,168285670
C,2,168243303
C,5700,168303837
P,8,196155172
C,1,168425914
P,6453,196270727
C,5922,168434818
C,9,168450403
P,3234,196107149
C,10,168401814
C,9,168249105
C,2805,168200505
P,7055,196331836
P,7,196284788
C,7853,168246689
P,3799,196397497
C,3,168083421
C,1,168129931
P,3,196345267
C,7,168120858
C,9,168073537
C,9,168027122
C,4,167990576
C,5,167975042
C,3,168021975
C,2,167900676
C,6,167845400
C,8,167842115
C,3,167872202
C,6,167829184
C,9,167757508
C,1,167757968
C,6,167694936
C,7746,167697713
P,6428,197808211
C,7,167659950
C,3,167666621
C,2,167613049
P,10,197782735
P,6,197919051
C,8,167751759
P,1,197925067
C,6989,167626225
C,3202,167688554
P,1,197871323
C,3,167634351
P,7705,197963417
C,10,167687523
P,4521,197556008
P,9,197658793
P,3092,197472140
P,2,197113849
C,6,167834985
P,7,197367447
P,4,197422774
C,3305,167947738
C,5814,167974454
P,5,197114405
P,5475,197266780
C,1425,168012692
C,1,167936128
C,7,167827546
C,8,167829452
C,7,167902244
C,7,167878645
C,4546,167798642
P,6430,197742748
C,10,167778723
P,2,197813973
C,5,167856646
P,4,197783745
C,5,167888559
P,5,197799563
C,4,167971570
P,1,196804753
C,8424,167861323
P,4,196725600
C,4,167203550
P,1,196935553
C,3,167394398
P,4771,196882570
C,7,167343853
P,2,196871285
C,6,167239596
P,4,196898009
C,3,167236450
P,1,196931658
C,3,166552058
P,5,196929478
C,7,166474623
P,9,196999319
C,430,166344021
C,6966,166149727
P,8020,196980261
P,8,196993377
P,2,197006307
C,1021,165633703
P,6,197058866
C,7749,164842525
P,10,197100525
C,7,164974568
P,7,197183563
P,3485,195202256
P,5,194946224
P,9403,194542425
C,9586,165290623
P,5268,194518747
C,613,164957525
P,4,194454125
C,3,164871992
P,6,194524995
C,7,164968229
P,10,194236938
C,7,164999206
P,2970,194101862
C,1,164988835
P,5,193804614
C,5,165001145
C,2,164727185
P,2,194079720
C,6,164736636
P,2,193359013
C,5806,164719968
C,1442,164712663
P,3,192617526
P,9,193245194
P,574,192676082
C,3,164626356
P,484,192704872
C,6,164649100
C,4,164620151
P,9,192926441
P,5,192754545
C,1,164591901
P,1,192698718
C,10,164537453
P,4,192693538
P,7705,192601089
P,2,192671115
C,8,164602360
C,9,164551940
C,4,164555214
P,9909,192782616
C,9117,164407761
C,2,164474540
P,8,192783340
P,8,192767995
C,3,164404902
C,1,164684623
P,2,192861098
C,3,164728365
C,4,164658809
C,7,164615783
C,787,164424013
P,3108,193170849
C,3,164084517
C,9,164199138
P,8,193185592
C,8,163513999
P,7,193124090
C,6115,163447665
P,10,193050233
C,5021,163508183
P,7,193062561
C,9,163441156
C,5,163374756
P,3,192960111
P,7838,192988442
P,10,192910391
P,9,192507260
C,7184,163435460
P,1768,192681337
C,6,163521452
C,2,163484590
P,1,192233736
C,6389,163602946
P,130,192169927
P,4,192173330
P,8191,192853323
P,6335,192088383
C,2833,163671383
P,2,192375790
P,1,191992721
C,6632,163736543
P,6,191945880
C,10,163790608
P,2,191957556
P,6,191902120
C,7065,163816712
P,2,191965829
C,5,163739184
C,7,163630626
P,4581,191888358
C,4,163541220
P,8191,191877133
C,6,163727520
P,4,191796428
C,8,163610643
C,5406,163602417
P,9232,191810162
C,2,163512518
P,3949,191787374
C,6,163552494
C,7104,163586600
P,2,191736687
C,4,163712519
P,1830,191480160
C,5,163698788
P,4,191317291
C,4195,163620945
P,4,191046145
C,1,163561765
P,8,189093131
C,7,163518342
C,2,163401585
P,10,191341399
C,9,163456816
P,1338,188932701
C,8,163468788
P,9,189019875
P,6,188979332
P,3,188641458
C,2,163573665
P,8,188883817
C,3,163790650
P,9,188514478
C,10,163671355
P,4,188638109
C,2,163834284
C,6,163926846
C,4,163807032
C,2,163925073
C,1,164103961
C,9,164152558
P,3,188606937
C,3,163998861
C,2737,164313436
P,5429,189702505
C,6,164380724
P,5,189807333
C,6,164516477
P,7,189826552
C,7,164565200
P,3,189725955
C,8,164665434
C,6,164528548
C,8788,164402580
P,10,189866969
P,4951,189878306
P,10,189737796
C,2,164550861
C,7271,164500682
P,6250,189662890
C,3,164580772
P,2,189534209
P,4,189207691
P,10,189108938
C,9,164614636
P,10,189606530
C,8,164558947
C,2205,164351972
P,2,189190606
C,3,164132608
C,5890,164111520
P,9603,189169627
C,3,164141138
P,2,189354858
C,1,164249338
C,4,164208863
C,8870,164266782
C,9472,164219892
C,5,164060565
P,9102,189704451
P,2321,189746078
C,1,164009214
C,5,163941238
P,5,189656178
C,3,163946450
C,8,163942718
C,3685,163791164
P,9,189420057
P,3161,189637674
C,4075,163821831
P,3,189490266
C,9,163852580
P,5309,189535748
C,5,163858597
P,3,189561293
C,2236,163962493
P,3,189290159
P,6,187978893
P,4,187498590
P,9608,189417092
C,5,163931181
P,4,187683322
C,10,164092783
C,1,164058320
C,8,164094960
P,6202,186178697
P,9,186104319
P,3,185984812
P,2079,187728288
P,5,185860559
P,6,188046994
C,9,164087839
P,7,185914322
C,9196,163877598
P,6,185750715
P,5,185762016
C,4484,163981592
C,8,156773953
C,3,164140191
P,1,187263243
C,6698,164147248
P,4929,185996551
P,1,187311561
C,8189,156967219
P,1,186068875
P,4226,186017913
C,2645,157082696
P,891,186065327
P,2,186111350
P,3,185928117
P,7,185610402
P,9280,185639839
C,9636,157409477
P,5594,185447237
C,7387,157498747
P,7,185001600
P,9,184994716
P,9,185517352
P,8,184918018
P,4,184698927
P,2,184984847
P,8,184646516
P,8,184780162
P,9751,184800795
C,3153,157992631
P,6,184749858
P,3,184623012
P,6,184597097
P,7645,184701098
P,7864,184651295
C,6563,158167815
C,2,158273741
P,9,184670431
C,7,158326037
C,7,158224405
C,1,158285031
C,2,158385544
C,4,158429893
C,9816,158490296
P,7255,185742852
C,3,158531230
P,7,185785725
P,3,185703302
P,1340,185724814
C,5,158578003
C,7,158591639
C,10,158579479
P,3,185865541
C,1,158593468
C,9,158412227
C,2,158265318
C,2,158180695
C,9,158065286
C,4192,158157763
P,6622,186470638
C,10,158089960
P,5,186391948
P,123,186209965
C,9,158108912
P,6,186191162
P,9,186418701
C,2,157951706
P,8,186211447
C,4,157861955
C,4771,157838593
C,10,158182544
P,6346,186364919
C,4662,157824221
P,7,186448798
C,9596,157914795
P,3627,186464561
P,6694,186406674
C,306,157840316
C,1,157740624
C,8,157752586
P,226,186610984
C,3148,157944326
C,5,158026080
C,4261,157939761
P,8399,186953260
C,4,157725806
C,5,157679271
C,7,157681515
P,4,187040491
C,8,157692857
P,4,186733865
C,8,157447782
P,4,186804834
C,3,157785436
C,8,157499062
P,2,186882108
P,7,187001299
P,2,186916287
C,6,157584742
C,6,157485171
C,6,157475432
P,8,187023108
C,2,157421200
C,2092,157166024
C,9,157275856
C,3665,157070836
P,9596,187292805
C,3,156901177
C,9,157004998
C,9,156699684
C,7,156818681
C,9,156427043
C,9766,156444598
P,9781,187812671
P,9,187726556
C,1366,156503684
C,8,156272676
C,10,156409477
C,5013,156412672
P,6536,188153534
C,8693,156456351
P,1,188088414
P,10,187919020
C,362,156481988
P,5877,188013234
P,6,187910610
C,6,156506538
C,2,156559241
P,5,187879962
C,8696,156544537
P,6220,188073717
C,9898,156587225
P,5,188022275
C,3,156576274
P,5,188048910
P,2,188014601
C,219,156463300
C,836,156405126
P,7,188032116
P,2983,187971841
P,6,187867749
P,8,187826155
P,4,187718401
P,3,187603013
P,10,187768087
P,3524,187769481
C,8652,157007518
P,1710,187955881
C,5,157094657
P,3825,187880171
C,9,157094175
P,6,186204651
P,3,185786046
P,7,185835903
P,555,185811235
P,6,185592535
P,2,185433517
P,5,185466619
P,9226,185406670
C,9469,157754554
C,4760,157427078
P,8383,185356503
P,6,185436347
P,4,185275158
P,7,185294397
C,5,157593100
P,4,185386466
C,7029,157317853
P,1,185411020
C,9,157222205
P,6,185488467
C,8,157443518
P,9804,185618463
C,8,157583097
P,2,185695043
P,1819,185555452
C,4,157653996
C,1,157598901
C,1683,157290648
C,6,157262473
C,1,157133599
C,10,157001325
C,1,156842296
C,7960,156662882
P,8818,186128205
C,316,156435335
P,1,185918174
C,4,156464195
P,3,186167574
C,8,155916215
C,2,156234297
C,9,155910317
C,10,155766651
C,6163,155524769
P,7567,186268619
C,5,155196262
C,6238,155189000
P,9,186012932
C,1466,155224551
C,7,154837313
P,9373,186264615
C,781,154264139
C,2584,154518691
P,5901,186428704
C,2,154256317
P,8,186366185
C,7,154251295
C,7,154133368
C,3,153895259
C,7,153763738
C,5,153610243
C,5524,153466525
P,4851,186878560
C,2,153412860
P,4,187060257
C,7881,153587763
C,2,153617152
C,10,153639712
C,10,153648605
C,7,153603548
C,7,153603058
C,3782,153611816
P,9981,187601405
P,8,187648596
C,1,153424109
C,7,153526736
C,3152,153451708
C,8,153480438
P,3964,187518576
C,9,153544589
P,6,187576118
C,1,153594033
P,5,187431435
C,9,153683581
P,8,187448715
C,3,153747502
P,6,187177119
P,1,187492756
P,7,186019837
C,6,153711694
C,4,153608438
P,7,185290380
P,483,185216911
C,10,153650863
P,7,185256636
C,10,153654683
P,1,185326243
P,10,185233324
C,4002,153612518
P,1,185349386
C,3,153704980
P,10,185437419
C,2,153744434
C,2,153824729
C,8,153950689
C,2889,153832818
P,7459,185789705
C,1,153783142
P,7,185709026
P,5,185812744
C,1821,153886920
P,936,185717710
C,9543,153782711
P,3,185718411
P,3,185720122
P,1,185607268
C,2,153924610
P,8,185802670
P,4,185867220
C,5838,153824084
P,8,185776959
P,1,185768464
P,5,185806144
P,10,185723587
C,9,153879360
C,8,154172760
P,10,185434058
C,1,154152466
P,10,185698155
P,8,185920812
C,2,147642955
C,5,154073166
P,8,184882994
C,7,147343655
P,8,184685604
P,1,184852543
P,7441,184660365
P,5,185237912
C,1039,147506380
P,4,185470635
C,7,147465767
P,6,184682222
P,3500,177428658
C,6469,147465798
P,7,177160374
C,1868,147553603
P,6,176048418
C,8,147600315
P,5,175583209
P,8610,175447885
P,10,175319003
P,1395,175889386
C,6,147757446
C,2,147629764
C,1,147780025
C,5,147839238
C,8425,147775787
P,7056,175734992
C,2,147564843
P,2,175339456
C,8,147645653
P,3,175244198
C,8669,147741599
P,8,175316635
P,6,175272936
P,9,175273730
P,4,175074488
P,5,174936553
P,8,174965761
P,5799,183804333
C,6673,157175673
P,7741,183924519
C,10,157175284
P,6,184017402
C,327,157162599
P,7,183967476
P,241,183721985
P,5,183946431
P,10,183072873
C,2,157149725
P,7,182958580
C,2,157294767
P,4,182989951
C,8436,157364263
P,6128,182994364
C,7,157474532
P,4,183004715
P,2,183041756
C,6,157502523
P,6,183037890
C,6744,157445372
P,7,182984670
P,8,182877270
C,2,157710107
P,8,182759578
P,3,182895370
P,3868,182766962
C,2690,157844183
P,6,182691934
P,3,182749597
P,8104,182655106
C,7,157880258
P,4,182760250
P,6,182750093
C,5616,157978114
P,7,182734814
P,4,182768013
P,10,182960902
P,10,182876241
P,1,182871013
P,4,182900257
P,1460,182903728
C,6543,158649969
C,2,158601973
P,7,182907324
C,9,158551522
P,8985,183075791
P,10,182936790
C,8,158561646
C,4,158767841
P,1,183197727
C,2,158866032
P,9,183271932
C,2,159015733
P,4,182978370
C,2,159047417
P,3,182164482
C,9,159101910
P,328,182088703
P,6,182141170
C,528,159322240
P,3,182108850
C,1,159201852
C,7,159296047
P,8950,182069460
C,9807,159296801
P,2793,182239875
C,2,159313830
P,6686,182307930
P,7,182323299
C,7842,159344415
P,8881,182273432
C,5,159381565
C,6,159210927
C,8,159159826
C,2,159181986
C,10,159102073
C,10,159134330
C,10,158926641
C,1,158906644
C,4,158913414
C,6,158868899
C,8527,158795057
P,6573,183023025
C,9449,158783950
P,2454,183125227
C,9,158835904
P,5,183061059
C,6,158811005
C,1,157993223
P,7335,183056612
C,5,157542422
C,7,157227316
P,4,183091453
C,8,157471506
C,2341,157186589
P,2824,183221301
C,4,157039379
P,5,182926860
C,2,157126327
C,7,157044601
C,1978,156995078
C,3,156932175
C,7635,156937936
P,8344,183170386
C,5161,156919886
P,8138,183057690
P,10,182945825
C,4331,156992260
P,5,182864838
C,2300,157039600
P,383,182729438
C,1,156957393
C,5,156813788
C,9,156744508
C,6034,156598784
P,9836,182860785
C,6,156543375
P,7,182839351
C,7,156533463
P,7,182794015
C,8,156475826
C,3521,156418730
C,5022,156322818
P,7554,182871964
C,9,156324098
P,5,182032524
C,1712,156307621
P,8,181803833
C,2,156333395
P,10,181897927
C,2,156285759
P,7,181837550
C,9,156234388
P,2150,181794580
C,6,156203567
P,5,181505560
C,1,156159902
C,5277,156182212
P,3845,181679157
C,6,156230642
P,3287,181445523
C,6,156242635
P,8,181306734
C,8,156231251
P,10,181214107
C,8,156231141
P,4,181141331
C,10,156234742
P,6,181025702
P,8,180751447
P,3,178591879
C,6,156340733
P,6,178077256
C,2,156484875
P,6,177958574
C,7,156533696
P,6,177752400
C,1,156569187
C,7,156572061
C,5786,156729040
P,3611,178141443
C,8,156804368
C,4273,156840464
P,9,178113780
P,1,178082155
P,730,178151643
P,3,178176307
C,10,156962050
C,3,157077274
P,3,170700359
P,8,170742747
P,2,170860032
C,3,157066683
C,347,157064340
C,1,157134023
P,9,170766496
P,2248,170810053
P,1,170817400
P,5,170820783
C,7,157363850
C,7674,157276508
P,6423,170971640
C,3,157385233
P,2,170969505
P,5,170710641
P,7,170800955
C,9880,157504398
P,494,170851504
C,1339,156432885
P,3,171001155
C,1,156387476
P,4637,171058956
P,8367,171090695
C,8743,156469947
P,1180,170863380
C,5,156410455
P,4,170841942
P,3,170770794
P,1150,170767481
P,2439,170787898
C,4,150033332
C,8179,149893671
P,6263,170076879
C,4,149972753
P,4,170136640
C,6,149884917
P,6,170020796
C,1241,149898230
P,5,169687456
C,8,149878296
P,6,169826405
C,9,149855505
P,10,169753560
C,6754,149739378
P,4,169754726
C,1,149682555
P,8,169737218
C,1280,149831680
P,9,169807412
P,9,169744894
C,5,149893471
C,9,149962589
P,9,169696395
C,3,149966443
P,6,169618619
P,7,169557624
P,7184,169460237
C,1,149962611
P,6,169581286
C,4299,149947978
P,1,169636045
C,8,150073096
P,5677,169646274
P,4,169468488
P,1,169457585
C,4,150229758
P,9965,169471179
P,1,169464430
P,10,169419740
C,2,150208451
P,222,169434617
P,6653,169489297
C,4310,150031072
C,3879,150173127
C,1946,150119877
P,6,169722506
C,4,150311778
P,1666,169802766
C,10,150419893
P,8,169861078
C,5,150208498
P,3,169942875
C,5,150203546
P,7,170037678
C,6,150401991
P,3,169996982
P,2,170071305
C,10,150373867
P,9,169983603
P,10,170110238
C,3981,150396164
P,5,170051137
C,10,150483318
P,10,170149604
C,1440,150440656
P,10,170096315
C,5,150431013
P,3,170187346
C,5792,150322144
P,9120,170223573
C,2628,150229749
P,9,170247660
P,10,170266444
C,5637,150268772
P,7732,170403310
C,628,150478540
P,2,170522029
C,8,150656967
P,2,170652264
C,8704,150910590
P,4914,170615141
P,4,170529644
P,7314,170454193
C,2052,151103970
P,6,170593204
P,8,170464757
P,3,170533025
C,8,151254888
P,7,170633186
P,1282,170493092
C,1,151377981
P,4,170284937
P,4,170121314
C,1,160225883
C,10,160180028
C,7457,160103361
P,7243,179171405
C,1,160012741
C,10,159982321
P,10,178673288
C,3,159926815
C,6,159960664
C,5,160032221
C,5,160160883
C,6600,160178338
P,4223,177137101
C,291,160207599
P,7,177154980
C,304,160214976
P,7,177035649
C,6659,160237154
P,4,176898143
P,1805,176873701
P,5,175662583
C,1,160207124
P,1366,175780197
C,1,160195271
P,9,175692390
C,2507,160197632
P,5,175673000
C,1404,160199725
P,7,175641638
P,4,175675336
P,9143,175590679
C,5,160254421
C,7,160169982
C,4,160231702
C,7,160124345
C,7,159973742
C,9,159879367
C,7,159774686
C,9,159728902
C,372,159700173
P,4596,176113777
C,4,159632445
P,5,176130239
C,6157,159579645
P,545,176194077
C,8,159574746
P,1,176353599
C,8,159639402
C,5132,159740952
P,7,176587197
P,3,176573251
C,1390,159749950
P,9,176546403
C,8,159736219
P,7828,176585106
C,4,159615744
P,140,176570562
C,2,159519779
P,2,176526792
C,4,159510891
P,2,176612361
P,2,176522059
C,8,159565309
P,1,169820293
C,3,159509241
P,1977,169802182
C,4,159300360
P,679,169911307
C,6486,159452859
P,1625,169992874
C,5,159452136
P,2,170070430
C,4,159487444
P,6,170093166
C,10,159403956
P,3,169820541
C,5078,159057007
P,7596,170040553
C,1,159217395
C,8285,158871817
P,7,170233655
P,5,170149862
C,10,159137645
P,3,170440814
P,2,170417415
C,7280,159135590
C,8,159259953
P,2471,170538015
C,4,159500321
P,2,170708850
C,5,159373045
P,4,170708936
C,5421,159530574
P,2560,170606883
P,4473,170838319
P,7,170812971
P,8,170866152
P,1998,170322469
C,6587,159733335
P,5135,170391530
C,10,159597918
P,10,170363395
C,1085,159589000
C,6,159523866
P,434,170500150
C,9,159505698
P,2,170516202
C,10,159512699
P,9,170521618
C,3,159482631
P,6,170545724
C,4,159373428
P,8,170520995
C,5,158229732
P,10,170525281
P,3,170563871
C,7,158131459
P,2118,170565802
P,3,170589373
P,1535,170609219
P,7,170617700
P,3,170519397
P,4,170534633
P,10,170522682
P,4,170124664
P,1,168274084
P,3,168208533
P,5,167973370
P,1063,167894841
P,2606,167807178
C,9898,159020453
P,7130,167254658
C,7,158769084
P,6,167216628
C,7,158840154
P,2,166040035
C,3,158964940
P,3,166077170
C,6913,159068816
P,672,166009649
C,10,159150055
P,6,166070265
C,5,159200745
P,2,166066012
C,1,159248213
P,6,165789916
P,850,165815528
C,6,159263560
C,1024,159329177
C,10,159235098
P,8,165627716
P,5,165711778
P,10,165590289
P,9,165500658
P,5703,165494224
C,3898,159505226
P,9,165498620
C,6,159459115
P,3186,165527881
P,10,165515739
P,7,165456106
C,7,159568050
C,7,159387780
P,1,165314751
C,4,159519274
P,5,165246748
P,9,165040959
C,5039,159405768
P,8322,164928445
C,7254,159433207
P,9227,163227709
C,6,158937630
P,3724,161564610
C,3,158992537
P,6,161696517
C,5861,158791095
P,7,161701925
P,7654,161437241
C,8560,158671360
C,5893,151115770
P,9,161312831
P,6,161276957
P,2,161140135
C,1,151143460
P,5,161151324
C,2,151175167
P,2871,161095312
P,1,161480726
P,10,161625241
P,4,161641369
P,2,161680426
P,9,161656650
P,2,161696376
P,8,161685796
P,8,161692313
P,3,161760303
P,8279,161779797
C,7860,152778144
P,5767,161855980
P,2,161856742
P,5871,161849370
P,5,161909638
C,1,153001369
P,1,161949514
C,2,153043875
P,3,162095299
C,2,153220082
P,8,162200358
C,9574,153344394
P,8,162220231
C,6,153295257
P,2950,162079480
C,8,153281014
P,5416,162204205
C,8,153280223
P,7,162257313
C,9,153339577
C,4135,153279157
P,4,162374485
C,7614,153312362
P,10,162399148
C,1,153336540
P,4,162435605
C,8,153294867
P,4,162520405
C,6041,153271222
P,363,162561204
P,4,162566515
P,5983,154918906
P,2,154670719
P,8,154741799
P,8,154727700
P,3512,154765455
C,9095,153736677
P,5,154828733
C,7,153627299
P,9177,154851828
P,4,154898481
P,1,154747980
C,4053,153711058
C,7,153120177
P,5,154750512
P,4908,154733385
C,9,152902324
P,6,154654199
P,8,154762065
C,4,153094712
C,2,152985448
P,7,154778316
C,8,153035767
P,3011,154791838
C,10,153058911
P,6,154842062
P,402,154846252
C,1648,153104625
P,7,154946745
C,10,153116730
P,8,154904165
P,9,154926497
P,6,154832988
C,7396,153080803
P,9274,154737745
P,10,154667643
C,9920,152960646
C,1531,153012532
P,1114,154692417
P,3,154665255
C,5,153062485
P,8280,154654397
C,5169,153165778
P,9346,154466540
C,1,153181589
C,2,153149026
C,7,153137368
C,2117,153118976
C,4372,153102987
P,7689,154925254
C,2,153166824
C,944,153214934
P,2910,155104828
C,10,153273149
C,3,153322932
C,9,153328927
C,8093,153318074
P,1361,155396877
C,2973,153313119
C,7,160979938
C,9,161007377
P,7,163031760
P,5,163237595
C,2,160999200
C,8,161167142
P,4,163422707
C,2,161257961
P,6,163543207
P,4,163608595
C,2967,161315433
P,1280,163570478
C,3883,161327193
C,7,161437625
P,6,163695654
P,3,163762260
P,8748,163810443
P,4,163793072
C,8869,161579059
C,3,161772839
P,10,163833030
P,8,163818740
P,9664,163789475
C,4,162025868
P,2,162675239
P,6,162670287
P,10,162671887
C,4,162192476
P,6,162692003
C,6684,162275661
P,3,162713437
C,6,162305245
P,10,162777462
C,9,162286471
P,3,162773443
C,2081,162215369
P,5400,162892556
P,2,162824118
C,7,162281037
P,3,162834364
C,2,162109141
C,6,162265628
C,8774,161320520
P,3353,162915512
C,6,162250131
C,6,161401203
P,10,162911320
C,3445,161449517
P,9,162995997
C,9,161460536
P,10,162966992
C,8,161487606
P,4768,162885088
P,3,162891032
P,351,162814323
P,6,162897301
P,10,162924030
P,6,162959523
P,1913,162949391
C,8103,161948932
P,7,162982525
P,8,162942717
P,2760,162962338
P,1,162948751
P,2,162898949
P,3,162892500
P,3,162921588
P,5,162841445
P,5,162747499
P,6227,162743944
C,7726,162465748
P,6,162796199
C,1084,162512160
P,9477,162886911
C,4,162551987
P,6,162927012
P,1628,162953913
P,10,162973882
C,9,162643199
C,4,162719207
P,2064,163015375
C,1,162669729
P,6,163040360
C,9,162655293
C,2,162582251
C,10,162274485
C,10,162241109
C,8,162293321
C,9024,162243463
P,9934,163459114
C,4,162221763
P,6,163454755
C,6,162090781
P,3081,163447045
C,6,162152736
P,4,163407130
C,7,162173759
P,1,163456577
C,9,162189483
C,2,162179272
C,5843,162096154
P,5562,163638681
C,4,162069203
C,9619,162061699
P,7732,163759542
C,984,162048571
C,4044,161996199
C,7,162069668
P,8580,163954298
C,6,162080005
P,8,163947621
C,3812,161896620
C,2513,162028732
C,6,161966805
C,10,161941007
C,34,161944500
C,8,161819943
C,5118,161816153
P,9580,164430164
C,4216,161809140
P,7,164342215
P,3,164186133
P,6,164097401
C,1,161907641
P,7,164200507
C,9,161979863
P,3994,164585390
C,5266,162406104
P,4381,164765632
C,6,162508678
P,2983,164823481
C,9908,162550505
P,1018,164980100
C,5,162591773
P,6,164903083
C,9407,162693986
P,2,165034158
C,5,162733063
C,1,162711966
C,9,162734481
P,7588,165036042
C,10,162758879
P,6,165060969
C,5,162738329
P,4,164906745
P,1,164943387
P,1,164934132
P,10,164957877
P,7,164920209
P,4,164736872
P,10,164762444
P,10,164704281
P,7,164591250
P,7,164634994
P,7,164597203
P,1,164652045
P,4207,164591573
C,9624,163801114
P,1944,164686131
C,9,163855129
P,6,164734911
P,1,164685792
C,4,163889156
P,7,163993479
C,5,163921263
P,9,163971421
C,9,163801456
P,2,163932268
P,8,163919032
C,698,163777232
C,10,163842776
C,7,163709762
P,4439,163937987
P,4401,163959669
C,10,163731182
C,2,163684165
P,2,164014128
C,7,163680935
P,2,164242302
C,3,163727546
P,1,164192690
C,5,163531110
C,5,163660490
P,991,164186989
P,9,164295928
C,5,163667166
P,3,164392826
C,1032,163738637
C,9,163770454
C,4985,163788966
