role,n,time
C,1584,3537
C,7585,878
C,1193,3926
P,3070,243391
P,6034,13894
P,4930,783
P,3553,576
P,4140,331
P,3031,299600
C,6310,3316
C,7606,2648
P,7590,268758
P,2291,120081
C,8126,3835
C,1212,2495
C,4529,2244
C,624,3679
C,7092,558
P,917,213621
P,3873,12970
P,6367,538
P,5042,364
P,5480,296
P,257,266
P,5871,262001
C,3264,3506
C,4787,2393
C,4035,3502
C,4232,3500
C,1273,496
C,4748,406
C,8829,399
P,3677,208663
P,766,2286
P,5473,3182
P,7148,533
P,1942,305
P,5803,253164
C,6312,3842
C,3125,3357
C,3433,887
C,9367,398
C,2189,394
C,202,9920
C,1067,361
P,8936,186828
C,9321,3697
P,4149,188676
P,8814,2114
C,2635,55474
C,4340,766
C,5222,360
C,2326,3947
C,693,3788
P,5451,163578
C,8267,3531
P,9284,223122
P,633,2888
P,1759,2919
P,3788,2480
C,4039,4049
C,5840,3363
P,2043,96490
C,2517,3346
C,3345,138557
P,6313,128236
P,9584,2225
C,8750,86046
C,3838,3565
P,5146,142764
P,5618,2025
C,5618,106135
C,9363,3081
C,4745,686
P,131,148839
P,2669,2073
P,1804,919
C,3158,169376
C,8163,162523
P,9220,248725
P,7686,2100
P,4410,741
C,2705,120047
C,8565,3644
C,186,3557
P,1308,179263
P,524,2739
P,7090,271195
C,9620,3769
C,2890,3445
P,511,185416
P,8525,265104
C,6345,3323
P,1941,223624
C,7660,3177
P,3835,237092
C,3403,4310
P,8615,295839
C,8800,4000
C,5721,3991
P,7303,174714
C,9234,25691
P,3359,276376
C,9910,3711
P,9009,262261
C,4487,3341
C,4208,11943
C,259,3395
P,7640,104907
C,3030,3857
C,286,3299
C,7514,37322
P,5635,3567
P,2546,19235
P,569,104464
P,5998,75082
C,6442,3871
P,525,879
C,7192,923
P,8452,63635
C,6774,107529
P,9669,147170
C,8222,167430
P,6381,315675
P,503,341024
C,4479,16415
P,6034,254341
C,1131,2735
P,8451,193845
C,2573,3047
C,6651,3142
P,811,133923
P,5216,187808
P,5208,350727
C,7146,3511
P,6082,386535
P,2391,420011
P,1772,431919
P,6068,447331
C,9607,2698
C,1899,3519
P,355,384331
P,5679,401318
C,7533,2907
P,9654,397109
P,1339,447978
P,9747,2433
P,334,787
P,3569,567
P,1581,438641
P,7871,698
P,1166,398
P,9269,402
P,8115,669121
P,7199,683620
C,7698,2842
P,4088,689845
P,3624,755201
C,8557,2686
P,8942,812939
C,2730,3004
P,7987,651168
C,9479,2876
C,2822,5283
P,6316,314151
C,9735,2784
P,2773,325550
P,8578,273285
C,4149,2796
C,312,2889
C,7975,36092
C,3408,2997
P,445,385259
C,6582,80530
P,2152,327927
C,8809,155669
P,2241,2715
P,7000,349600
C,2233,257617
C,3711,227370
P,2357,258680
C,9967,78584
C,835,432606
C,5781,540318
P,3019,2758
C,5302,132196
C,5663,492746
P,4938,2811
P,7246,120613
P,4854,612
C,3631,83888
C,5629,853
C,4550,521805
P,4392,2817
P,2924,3192
C,9123,439757
P,8664,3716
C,3627,485249
C,5872,530152
P,6094,2791
P,1600,3137
P,1740,2595
P,1113,3551
C,6924,484411
C,6992,528248
P,9994,2710
P,4504,2663
P,5828,2781
P,812,2598
P,1275,644
P,8995,327
P,2577,351
P,5349,347
P,471,392
C,3550,523076
C,8069,2734
C,7052,694
C,8315,418
C,1443,531
P,877,6243
P,1571,3389
P,2196,2468
P,2153,495
P,7909,617
P,7955,349
C,1165,445699
C,8237,451193
C,8198,2685
C,4903,827
P,6171,3885
C,4480,474016
C,4507,810
P,8956,2510
P,8755,2781
P,9951,674
P,4523,604
C,1607,442896
P,1371,2614
C,8767,410823
C,1699,2606
C,499,676
C,1219,714
C,8888,388
P,3815,2894
C,1897,404641
C,4421,738
C,1144,442766
C,4405,475555
P,8843,2834
P,2351,3143
P,694,2771
P,2029,2278
C,7249,420945
P,8575,2645
C,8080,438738
P,4959,2939
P,3153,2639
P,512,2386
P,2244,690
P,632,357
P,7520,383
C,5875,355309
C,5603,2563
C,4803,735
C,8726,641
C,170,415
P,3950,2840
P,4877,2605
C,8588,310089
P,6505,2654
P,8746,2135
P,1185,2756
C,9865,179681
P,50,2649
P,3326,519
P,2101,2718
P,1323,2598
C,5381,112327
C,8632,2322
P,5302,135457
P,6802,93421
P,2865,2625
P,3558,3130
C,4293,58563
C,6395,2097
P,4353,2585
P,8530,237672
C,5400,148425
C,2665,4357
C,3360,111392
P,9599,3560
P,8457,176998
P,7283,3057
C,7734,136806
C,5414,2140
P,2151,310245
C,3981,95489
P,513,626
C,6505,222100
C,2513,2065
P,3533,221757
P,8890,630
C,4419,250971
P,1752,668
P,3940,577
C,5715,68435
C,6689,2182
C,3533,2681
C,2216,115188
C,2573,270875
P,8219,4490
C,9664,191264
P,9795,2982
C,8900,192591
C,5184,104190
C,3870,3765
C,5589,2837
P,5597,3150
P,7825,489
C,5519,41293
P,2832,3448
P,1791,51700
P,7208,82918
C,4114,3035
C,4142,89184
C,595,12500
P,3658,112218
P,5294,103570
C,4847,64730
C,7397,15512
P,3078,155455
P,8461,1082
C,5181,24228
P,8572,142448
C,3433,95120
C,7650,137722
P,8892,345
P,3814,244477
C,9991,455
P,2591,122170
C,295,4193
C,3662,715
C,3669,682
C,608,29600
P,4658,194592
P,7921,38821
C,3173,395249
P,4806,32078
C,3434,520600
C,4253,507007
C,5986,529135
P,6902,6148
C,1603,3174
P,3173,5052
C,8901,344941
P,7603,13374
C,4045,467953
C,4115,444936
P,9102,144213
P,3451,879
P,2282,619
C,4074,489277
C,67,517610
C,2553,41885
P,5985,784
C,2394,46183
C,1647,986
C,7473,687
P,1432,2383
P,669,918
P,9272,577
C,4878,415379
P,7836,3016
P,3445,701
C,1728,402692
C,8715,555897
C,6060,38910
C,2580,791
C,3451,505
C,5351,517
C,675,503625
C,1745,532750
C,2494,668325
P,9961,702
C,3119,725233
P,6814,28874
C,3292,184449
P,5687,17129
C,6013,777343
C,7587,220499
P,9858,18525
C,7525,914050
C,3175,202929
C,6073,854699
P,4731,2706
C,3369,858310
C,4815,260845
P,3482,23251
C,8008,917645
P,1058,32198
C,6036,1070475
C,7601,437248
C,3291,992200
C,7622,1007315
P,9118,4436
P,9960,32266
P,4091,36728
P,2179,15012
P,8705,873
C,5471,527749
P,6902,54170
P,4479,765
C,6211,1203480
P,7790,26117
C,5807,1100522
P,5302,30151
P,9987,12640
P,472,31037
P,4653,36088
C,6820,697194
C,9121,1092627
P,861,5830
C,8966,961782
P,4430,3828
P,2468,3524
P,4306,29317
P,3108,3102
C,6892,903728
P,2627,3281
P,2547,3295
P,4629,38077
C,6886,830780
C,2895,817023
P,6153,79128
P,2642,908
P,5815,3247
P,85,27906
C,4439,470902
C,6069,170681
P,4525,2905
C,6220,827144
P,1984,30430
P,3640,3151
C,4928,156783
P,6709,39444
P,4211,987
P,8347,500
C,6712,821002
P,5933,3649
P,3126,3801
C,7031,757595
P,3796,3649
C,5653,33329
C,4460,790
P,1018,2910
C,8633,728680
P,2351,153324
P,9945,3911
C,5530,767194
C,8060,803476
C,4,29755
P,9851,3645
P,3749,151697
P,3867,3360
C,5433,779052
P,6799,2989
C,2494,32166
C,8961,754138
P,4434,3645
C,2947,703925
P,2491,716
C,594,28040
C,4338,766765
P,6724,3796
P,369,3996
P,2624,3324
C,8541,675158
P,1765,3909
C,3706,39806
P,2214,3388
C,4755,33023
C,3480,599537
C,3152,33070
P,6352,3500
P,7420,353920
C,8760,60395
P,5414,318778
C,9709,32527
P,9042,424111
P,7169,388218
P,7958,193587
C,8512,4820
P,5770,250378
C,4878,29393
C,6518,5260
C,3695,34136
C,5958,1839
P,3753,266254
C,1926,21810
C,1131,44175
C,2812,29538
P,6996,122396
P,1905,870
C,9072,30852
P,8340,182273
C,852,28811
C,2764,5117
C,3172,28003
P,1644,103630
P,3959,608087
C,501,46225
C,6113,71556
C,2606,28212
P,151,147807
P,196,465755
P,2495,446120
P,2935,160593
P,8359,330754
P,9183,217821
C,2585,45831
C,8952,1686
C,4708,33423
C,2504,111155
P,8721,27539
C,1648,92564
C,3585,791
C,3521,113547
P,4500,1609
C,617,210271
P,9899,13927
C,1592,139327
P,2875,560973
C,4304,119084
C,1486,71769
C,267,614981
C,4542,668433
C,2237,47989
P,518,738340
C,7274,61783
C,1861,86182
C,7736,45928
C,6050,676045
P,4322,150410
P,8120,465511
C,4590,138886
P,941,289894
C,3584,159624
P,2266,113767
C,2633,96124
P,1941,160037
C,6052,730912
C,8473,150282
P,4060,154228
C,7061,809666
P,8193,166943
P,6378,79732
P,3514,99511
C,8044,948045
P,8821,114748
P,6155,72350
C,7407,908238
C,4205,132336
P,5365,133785
P,3884,34335
P,2254,1767
P,1824,3943
P,2105,99194
P,550,74359
C,8992,585240
P,2923,47856
C,9526,31513
C,7529,580
C,2609,562
C,9824,498855
C,6854,558617
C,1639,551284
P,4652,1768
C,6540,597472
C,9776,231878
C,5259,382355
C,5320,263070
P,7643,27170
P,7342,26091
P,5081,29019
P,9545,81657
C,8288,466404
C,1911,182647
P,8064,20125
C,5823,203543
C,7062,511311
C,3437,502183
C,5260,185523
C,1323,503946
C,166,28494
P,2036,84672
C,3456,843
P,7476,29725
P,6269,482
C,8432,705553
C,4352,665
C,1625,452350
P,1448,38507
P,772,199182
P,3141,29285
P,6070,213765
C,8980,553986
C,5779,80173
P,2533,90445
C,1343,622886
C,1387,590066
C,5767,880
C,2994,3596
C,4140,466282
C,5756,3793
P,4517,68022
C,5828,9900
P,320,28991
P,1424,158349
P,65,113498
P,2232,31779
P,7479,146778
P,7087,67693
C,150,2975
P,8724,304645
C,7882,3227
C,721,2879
C,5137,3190
C,4091,569633
P,1284,202857
P,5628,273130
P,8168,30630
P,4387,68568
P,114,53771
C,8947,3038
P,9430,288630
P,3241,79816
C,6318,3529
C,3799,3934
P,3205,245366
P,4719,310434
C,7892,3747
C,8014,217068
C,6723,14100
P,5800,356052
P,8646,185538
P,4936,357392
C,4265,381037
C,9876,2894
P,1045,137749
C,4457,347363
P,2611,222985
C,6828,390015
P,2676,277463
C,16,2732
C,1729,2955
C,4822,557960
P,6775,235265
C,4463,3160
C,514,436303
P,7867,50091
P,7698,207612
C,1703,219724
C,5727,2958
P,2027,51672
P,445,854
C,4322,3715
C,9159,164338
P,4727,167399
P,6260,289270
C,4158,216160
C,9971,3111
P,9303,242519
C,2282,2627
C,229,2998
P,4194,306332
P,1383,308227
P,1068,30561
P,6891,371992
P,4094,45562
C,6762,2674
C,231,409539
P,6968,69056
P,5330,864
P,8315,341269
C,9471,160525
C,4978,2636
C,596,3006
C,3091,3644
C,1163,2955
P,8077,303938
P,7531,211596
C,9441,242644
P,8006,48143
P,4984,771
C,5294,3883
C,975,651
C,9295,302414
P,9568,176482
C,9998,3202
P,1454,27762
P,9972,163177
C,2932,329414
P,8619,40801
C,7777,997
C,6490,4181
C,2008,323827
C,2949,24204
C,6298,315558
P,2508,247323
P,6930,229085
P,8291,947
P,655,663
P,952,206238
C,9688,28684
C,1351,233797
C,4479,23015
C,7828,84580
P,5281,109801
C,7078,925
C,8665,157548
P,3660,32400
C,1239,115197
P,244,26422
P,8143,48119
C,2868,179068
P,2381,2459
P,9487,35940
C,9725,60625
C,6148,227756
P,6478,2545
C,7939,37356
C,3031,108791
P,3473,2653
C,696,138375
C,2627,122088
C,3160,160894
P,9042,3064
C,7570,159172
C,1748,229706
P,1418,2924
C,9341,35641
P,1726,31536
P,9046,2671
P,5766,919
P,6308,637
P,1404,36203
C,4699,350285
P,8616,37342
C,8628,2603
P,5638,93089
C,7466,47822
C,642,429190
C,9006,36889
P,7156,228476
C,4729,302048
C,2427,278220
P,9602,2602
C,365,249024
P,9932,77523
C,7624,2875
P,7688,282682
C,7103,89477
C,3750,265001
P,7629,247555
P,2823,2573
C,2201,346404
P,7512,275579
P,8621,36171
C,4682,103144
P,2897,220650
P,2332,3330
C,4487,69495
C,2818,247579
C,4331,147438
P,7644,273657
P,3178,2781
C,1325,138753
P,4169,316645
C,181,219506
C,2518,198435
P,8261,227535
P,5298,3838
P,8752,255833
C,5976,282809
P,3709,2607
C,7431,27850
P,6973,117355
C,3839,32065
P,716,2772
C,6574,29586
P,1172,2975
C,3843,28848
C,4089,68987
C,4286,28763
P,717,3183
P,4751,631
P,4120,184669
C,6174,112460
C,5252,129565
P,1610,110303
P,1158,1096
C,4672,161114
C,1542,179892
C,7428,265000
C,4826,247390
P,3149,169047
P,4638,207480
P,824,250212
P,7589,32672
C,263,136467
P,3488,243647
P,709,780
P,4594,520
P,3147,506
P,1529,458
P,2608,419
C,5534,188008
P,9171,225308
P,3299,69826
C,8572,153849
C,5408,170440
C,7600,31397
P,8405,106855
P,8725,343532
C,3264,71992
P,3004,367178
C,7227,29546
P,2708,42737
P,7086,647
P,3803,342991
C,4535,9675
C,9187,32523
P,8220,372379
C,2806,31516
C,286,23482
C,5474,29820
C,7664,1842
P,2774,115370
P,498,201488
P,3039,139038
C,898,710
C,1791,17612
C,5177,3936
P,6423,121429
C,588,43105
C,6949,45509
C,8908,855
C,1969,513
C,2761,542
C,485,590
P,9507,88724
C,1998,1547
C,6255,207026
P,1452,49925
C,8256,170646
P,9426,31317
C,1255,150901
P,1384,22902
C,3468,122363
C,3150,123654
P,8988,161197
P,972,207629
P,9897,42089
P,283,127996
C,9297,70015
C,5318,244552
P,3684,159915
P,4800,750
P,1856,604
P,6219,159065
P,173,895
P,6979,563
P,2140,495
P,8662,475
P,5552,149774
P,659,98106
P,4674,87191
P,5406,182509
C,9083,85160
C,8171,76760
C,3035,3885
C,1931,97424
P,832,274803
C,7371,186324
P,314,256406
C,6981,28324
P,1389,338862
C,1071,121079
C,1183,177079
P,1161,251006
P,6876,254867
P,8563,237369
C,8470,280342
C,7117,248103
C,3010,27850
P,722,250570
C,2449,28147
C,3359,258688
C,6852,27012
C,5426,48835
P,969,328402
C,6134,59879
P,1363,350345
C,1249,305484
C,9718,279855
P,8096,387493
P,3099,141902
C,6364,241143
C,6037,440701
C,33,351585
C,5393,209438
P,2903,57083
C,96,306750
P,7920,28673
C,8413,304024
P,5652,26530
P,9395,26794
P,772,24875
P,7500,31904
C,2285,173644
P,5715,28460
C,3491,269786
P,1840,23882
C,7042,142925
P,7952,27244
C,298,120707
P,9479,26952
C,5898,128297
P,1232,25480
P,4927,80883
C,4244,183258
C,4127,149364
C,5241,716
P,3327,1831
C,1784,235557
P,1881,31683
P,9926,4889
C,5985,184965
P,4811,29338
P,9255,915
P,7477,744
P,1433,483
P,8382,23942
C,5297,257244
P,6786,85315
C,1158,37036
P,9472,71417
C,4018,233650
C,8772,206503
C,8934,34891
C,1612,191453
P,9571,23492
P,7946,916
C,8338,177255
C,2986,334211
C,761,42749
P,9358,62147
P,8232,944
C,1808,299030
C,3387,3840
P,5093,26540
P,596,1365
P,1113,520
P,6290,452
P,3289,366
C,4148,372111
P,2304,66507
C,2503,270093
C,835,266248
P,3885,27621
C,6905,152719
P,8916,74598
P,9569,2079
C,9489,394140
C,8630,359316
P,2965,1585
C,176,405798
C,9006,473920
P,8239,15015
P,652,25719
C,8997,158080
C,7687,2916
P,8274,43728
P,3277,867
P,4344,25002
P,9947,21596
C,6918,171468
C,3419,224942
C,1783,685
C,8407,404
C,4308,337
C,42,237612
P,9092,24921
P,5744,3602
C,4371,64167
C,2898,717
C,4933,261687
C,3333,291578
C,7047,372662
C,1247,443471
P,5630,149819
P,9360,2958
P,30,682
C,3511,199427
P,7781,133493
P,7075,3693
P,784,202884
P,5346,714
P,5430,480
P,2634,375
P,2564,378
P,660,38133
C,1319,240580
P,8213,119579
C,2665,454388
P,5953,76798
C,7140,394818
C,4830,392714
P,4543,73618
C,1604,365758
C,230,391367
C,7392,632604
C,4229,760
C,7265,392
C,7075,343
C,682,584961
C,4676,605280
C,1038,610523
P,9881,62523
C,3517,597985
P,5245,128179
C,7229,572032
C,2109,202710
P,1566,58615
C,2736,544893
P,376,53633
C,7625,510362
P,5613,25037
C,1267,435517
C,228,478803
P,3003,1880
C,8958,635144
P,7175,109863
C,1154,614870
P,8408,81973
P,6858,50606
C,1005,546682
C,5878,486170
C,1254,507153
P,7094,52447
P,3288,24737
P,6697,26376
P,4613,98373
C,5292,491383
P,1490,92399
P,7005,2757
P,2314,19093
P,1609,27424
P,9325,13809
P,9248,46787
P,2157,633
P,1292,460
P,4689,58616
P,494,99602
P,7349,123916
P,770,41625
P,1057,104993
C,2290,85840
P,3169,140865
C,964,70878
P,5692,163997
C,4841,247710
C,8820,3009
C,618,800
C,967,2480
C,2780,2451
C,4745,2265
P,979,132236
C,6369,252205
C,9995,232096
P,7862,109063
C,7137,230630
P,2970,148399
P,9748,486450
C,7875,79263
C,3813,2987
P,5978,492445
P,1682,596523
P,9825,725362
C,7606,20961
C,1500,65475
P,4012,548546
C,6149,125240
C,310,110787
C,2419,2813
P,9614,451214
C,274,54132
C,240,2861
P,1648,156845
P,4561,294165
P,675,392819
C,7531,45523
C,8794,69224
P,7986,561864
C,6089,86988
C,4322,53900
P,7641,596198
P,6539,475117
C,6107,54915
C,3630,55869
C,7508,843
C,8088,665
P,4695,400843
C,2706,68949
P,6930,395848
P,2463,2675
P,9450,430849
C,8689,811
P,2167,405757
P,3525,3387
P,6461,2220
P,7617,531681
P,9548,692
P,8349,368
C,2679,62305
P,3362,464956
C,1292,89200
C,2034,3339
C,7898,109001
P,3713,3797
C,8003,254654
C,9926,215272
C,7247,631
C,7851,438
P,4600,3706
P,314,3744
P,2329,3790
P,5238,70013
P,409,533
P,8274,440
P,2972,88937
P,4357,210156
C,9804,3201
P,9218,219602
C,8944,3354
C,4291,3773
C,5181,2822
P,4144,191114
P,4455,212398
C,7122,3789
C,9524,2928
C,1055,681
P,1400,115000
P,3093,948
P,5863,347194
C,5801,4080
C,854,3601
C,6275,691
C,8000,425
C,564,418
C,271,404
P,4610,146639
C,3106,3621
P,558,242076
P,4370,226247
P,5020,253925
P,2025,697
P,4998,402
P,3392,318
P,1216,245
P,3626,348
C,9537,3589
P,8982,300249
C,6457,3838
P,7035,303399
P,9085,386761
C,9820,3449
C,7842,3683
P,7765,335185
C,772,3485
P,6692,321730
C,6375,3470
P,2812,364111
C,6020,3601
C,792,3408
P,9410,368167
C,8159,3742
P,7501,434521
P,4711,381003
P,5664,396163
P,4624,331524
C,6014,3582
P,9186,289137
C,7312,4189
P,5395,1522
C,4901,172880
C,6879,368556
P,6878,6621
C,3675,343855
C,5264,346388
P,1406,3220
C,4917,350116
P,4603,3713
C,3746,384663
P,4445,3927
P,1879,3759
C,6240,261199
C,7428,281192
C,8501,2951
C,2270,4930
P,9514,3753
P,965,4291
C,907,254690
C,5932,339953
C,3635,2425
P,8053,3933
C,334,355190
C,4957,436001
P,2877,3724
C,9347,412930
P,7337,3562
P,4707,3685
C,5962,325001
P,7430,4284
P,3483,356359
C,5251,232750
C,8226,257365
P,8976,3535
C,5481,41437
P,6913,3568
P,1789,106925
P,7439,218164
C,9237,3346
C,1375,3080
C,403,3458
C,764,3206
P,2628,135425
C,2533,3398
P,3591,139917
C,1854,3457
P,4029,90045
C,5653,3443
C,6051,85627
P,7883,26128
C,4520,205170
C,4429,219612
C,4066,188062
P,5785,3060
C,7212,204990
P,5517,776
P,1037,782
C,1279,90053
P,680,71934
P,1153,101162
P,1096,118278
C,7365,3790
C,9166,3495
C,3453,805
C,5258,516
C,1433,516
C,5018,405
C,5381,356
P,9041,77323
C,8017,3898
P,6201,92001
P,8068,76666
P,4073,769
P,3117,628
P,5715,566
C,9917,3394
C,4402,3123
C,8731,950
C,1010,780
P,8918,167556
P,2952,146057
C,7081,3495
C,3453,816
P,9963,241332
C,8711,4343
C,1633,3795
P,8936,161405
C,8296,4280
C,70,3546
P,7506,51245
P,9665,2731
C,9118,3955
C,8527,605
P,1387,44657
C,6684,21395
P,7146,156657
C,3311,22104
C,9303,46548
P,2557,202227
C,2088,83133
P,5018,227248
C,6486,54724
P,8784,254378
C,2265,40206
P,4437,131235
C,1866,153273
C,3550,44410
C,4263,205706
P,458,26925
C,4674,19196
P,1847,38065
P,9677,5011
C,7254,80053
P,5253,70710
P,6707,2804
P,3914,774
P,6213,2286
P,1475,566
P,8142,380
C,8664,174868
P,1762,1994
P,2335,618
P,265,401
C,5610,349629
P,2776,64865
C,1186,380619
P,7515,51293
C,7954,332633
P,965,4794
C,7392,247031
C,9583,192628
C,3632,786
C,9573,473
C,1704,350
P,3757,79675
C,1435,171645
P,8921,52386
C,7652,180146
P,5310,138717
P,1098,256100
C,4859,103282
C,563,618
P,7376,297342
P,9163,295205
P,4817,708
P,9017,318
C,9181,14120
C,4319,89106
C,7648,2776
C,9688,510
C,3766,80459
P,7539,179233
P,1286,331202
P,4299,3353
P,8276,403
P,2885,254
C,5365,796
P,9489,345539
C,3398,56191
C,4601,50280
C,2685,747
C,7134,633
C,5560,612
C,432,509
P,6822,257231
C,4951,42817
C,1452,1066
P,5786,47160
C,5933,106829
C,9890,89307
C,6178,280115
P,3504,99952
P,5202,85005
P,1638,2768
C,8289,275194
P,7272,56266
C,8251,290052
P,1190,4900
C,4810,209842
P,3934,29180
C,8674,178209
P,6760,31492
C,7125,4507
P,2678,13319
P,2905,141758
P,632,2832
P,8759,145707
P,6830,752
P,4976,547
C,870,29296
C,6583,2669
C,1844,513
C,1207,351
C,3016,442
C,4903,371
P,8410,29556
C,2498,64686
C,6209,83157
P,3597,310519
C,5887,59262
P,5643,272300
P,2213,3439
P,1753,3373
P,7009,38492
C,3541,131707
C,1131,824
C,7964,200292
P,7691,3467
P,4320,2919
P,6766,588
P,5660,305
C,2774,118047
P,1174,3284
C,3571,125930
P,4731,3775
C,4984,131527
P,4516,3437
C,6564,212536
P,7327,3498
C,1161,178827
C,3393,200765
C,9193,278122
P,6970,3411
P,1229,2730
P,212,3918
C,3933,38397
P,6326,3611
P,4614,52323
P,7713,133284
C,5639,3739
C,2353,3437
C,5688,109826
C,8076,111842
P,6672,5439
P,9983,94360
C,3469,3517
C,9586,44623
P,8661,3479
C,4908,104126
P,7657,3709
C,4066,159972
C,6206,237767
P,8590,3597
P,2682,3626
P,681,3689
P,5424,43972
C,5526,3501
P,3001,44159
C,4681,3586
P,1466,53760
P,6254,133488
C,8883,3376
C,660,3235
C,3925,2768
P,7633,44535
C,3201,3542
C,3510,107107
C,3248,268475
C,6824,195264
C,2208,297972
C,3633,264126
C,3154,2671
P,3295,3501
C,9826,371193
P,9104,3479
P,2320,656537
C,7812,386573
C,8165,3673
P,6696,3684
C,5039,305392
P,5094,3856
C,489,267138
C,1824,301240
C,3318,386330
P,8620,3413
C,1118,387538
C,748,422040
C,5501,525285
P,2552,379659
P,7134,3439
P,3966,3482
C,5522,446533
P,636,3436
P,422,3970
C,9802,202459
P,8153,3763
C,9469,206123
P,2117,3762
C,7281,48650
P,6711,4013
P,4520,1014
C,1639,88438
P,752,38506
P,6588,67568
C,9627,5037
C,9873,40800
P,6696,3633
C,3664,43820
P,7780,3646
P,2586,111590
P,3576,80645
P,9845,134253
P,7442,51869
C,9916,3338
P,3662,42462
C,6522,2757
C,7040,5689
P,8945,138643
C,9513,3825
P,5113,228057
C,4414,3554
P,9877,267830
C,1743,3581
C,7503,3498
C,49,3506
C,8745,2880
P,2291,159352
P,8739,1209696
C,7959,50958
C,8205,791
C,9378,740
C,2276,490
P,3399,357009
P,5759,393641
C,9993,3383
C,34,3450
C,826,42820
P,7557,275460
C,7209,95567
C,3190,328502
P,4581,1424833
C,2417,69703
C,6036,97611
P,9204,1422597
P,2803,1310525
C,7472,3724
P,124,313127
P,9444,416883
C,9244,3536
C,4374,3914
P,9266,1161449
C,9929,54224
C,20,945
P,9958,404166
C,5654,58000
C,3445,3542
C,2679,45304
P,3291,549812
P,3033,296236
C,5736,70354
C,8789,3305
C,5823,3683
P,1118,306289
P,7153,385093
C,987,4127
P,2136,450489
P,3673,411729
C,9137,3860
C,1964,4049
C,5922,2973
P,5767,362832
C,8234,37787
P,3731,558920
C,6727,3470
P,5885,510601
C,7808,3111
P,5195,541867
C,4081,3419
P,6388,541419
C,8147,3507
P,6323,621416
P,5899,706394
C,5340,3321
C,1108,4177
C,2852,3627
P,8475,672535
C,4443,3288
P,9367,672936
P,8048,303449
P,2246,657857
C,7584,2888
P,7712,586948
P,9065,406687
P,3119,261158
P,5420,611282
C,9791,3475
P,9050,621702
C,9544,3425
P,9276,664474
C,5708,3244
P,5549,527313
P,8823,695214
C,8186,3374
C,1810,4050
C,1557,3523
P,9805,711542
C,1139,3455
C,4535,153071
P,3664,756996
C,4003,5472
C,2213,269462
P,3657,496440
C,1081,276329
C,3127,3006
C,2313,302980
P,8062,456513
C,7120,3576
C,962,3465
C,815,474470
C,774,3407
P,9928,1439195
P,6952,207477
C,1377,3258
C,5374,469880
C,521,3485
C,3103,532315
C,4430,3358
P,2860,41154
C,3317,3458
P,7877,41358
P,6725,1733415
C,8351,725968
P,3290,1762025
C,8492,3270
C,9424,91157
P,1481,1850962
P,6461,3454
P,9511,1837946
C,625,903288
P,5383,3516
P,4952,1870080
C,4321,1059494
C,6268,41237
P,4509,2818
C,9186,1113580
P,1148,1657073
P,2892,64199
P,8169,95191
C,428,1226570
P,571,1638932
C,6146,4078
C,8068,445
C,6830,1510758
P,7395,71266
P,1339,1563600
P,5531,233947
P,5595,201938
C,6848,3921
P,9580,212188
C,5025,1524539
C,6470,3897
C,823,1878633
P,9208,114445
C,4229,3255
C,3836,190473
P,6429,3822
P,1285,3990
P,752,4000
P,8323,39004
C,7383,3526
P,7244,2373803
P,4347,160972
P,1009,2403115
C,6941,2952
P,593,2401877
P,4642,208863
C,2882,3308
C,947,3196
C,4856,2327054
P,4339,2718487
C,9128,1972681
C,1222,2531741
C,93,2078119
C,2234,2031211
C,2117,1919241
C,5213,2789677
C,3350,2004558
P,6257,2144437
P,5758,3321863
C,5272,2075343
P,9944,2163838
C,4775,2822740
P,4836,3541560
P,5486,1781701
P,3914,1559838
C,6481,2933594
C,8293,1631281
P,9945,1667671
P,6025,3771758
P,2882,1850230
C,8973,2876009
C,6123,950757
P,9184,3874077
C,7259,657778
P,8487,1846500
P,3304,4177023
C,8653,594983
P,2134,1646543
C,4530,3367567
P,4173,1570860
P,1968,4361789
C,5221,429819
C,2277,231115
C,482,3503945
C,5892,882
P,9440,473610
C,3046,3310376
C,9096,7056
C,6659,15730
C,7943,5495
C,8383,7719
P,389,342157
C,2699,2678065
C,3488,2555762
C,4898,62383
P,3524,407710
P,7813,269590
C,6318,3685
P,9727,275456
P,8012,4148860
C,6135,14488
C,623,3280
C,2856,2750240
P,1743,175164
C,6459,2766854
C,6321,3481
P,6473,247946
C,2183,2637405
C,5823,3340
P,965,234814
P,9866,321168
P,2046,323540
C,9461,2658279
P,2385,458343
P,5146,526876
C,7073,28927
P,9597,3183058
C,8505,5147
C,4564,2088843
P,9019,476657
P,8458,578312
C,3482,27521
P,3659,3119170
C,1113,2053933
P,8346,485556
P,6832,3257797
P,7749,593504
C,1270,2084354
C,1811,2081523
P,7804,3251979
C,4802,44336
P,268,670275
P,440,866699
P,8967,1033847
C,194,2080315
P,60,1057697
C,8030,2123777
P,6808,3043633
C,8477,2159802
P,4881,2999678
C,7313,2109240
P,9245,3004393
C,5908,2028510
P,7313,3043093
P,607,1118034
C,37,67399
C,2758,2113262
P,1837,1268526
P,3346,1290435
P,8779,2553642
C,5995,2120564
C,5267,1008
P,4154,2602922
C,6803,1917
C,9884,2149700
P,9579,1451377
C,7540,16080
C,7350,1956119
P,8410,1036570
P,8627,1093594
P,9974,1092722
P,3460,2272330
P,8359,2254938
P,1751,1119497
C,6918,25341
P,7952,1145398
C,1956,44754
C,1405,14378
C,6109,1723701
C,3768,1550383
P,7436,1013210
