role,n,time
P,2072,248
P,2294,301166450
C,6572,850982388
C,6676,56
C,1815,67
C,1073,66
P,7215,850246749
P,7303,380
P,2033,261
P,1689,212
C,6155,850391641
C,7144,71
C,2240,66
P,7569,850693626
P,6396,235
C,6472,306741666
C,3883,124
C,3178,125
P,9407,307883859
C,5893,308488379
P,8872,851033482
P,2010,1504507710
C,7148,311794314
C,9349,62
P,8259,851025153
P,8396,58
C,5601,313363923
C,4500,87
C,543,65
C,3970,65
P,4636,851698739
P,6783,280
P,3869,1508679103
C,4459,316441250
C,1118,69
C,4189,66
C,5656,66
P,8771,317300339
P,1641,312
C,7325,317907949
C,6286,80
P,5375,318387317
P,3930,272
P,3201,230
C,6075,851614782
C,6038,851793589
P,5966,1551
P,6896,259
C,7387,851482149
P,2660,322791804
P,1007,57
P,1642,73
P,2107,323211417
C,6305,851297690
C,964,71
C,4455,55
P,2480,851316529
P,2436,293
P,7656,213
P,4304,226
C,9963,326232688
C,6952,64
P,7863,851724580
P,2229,276
P,1221,202
P,4985,166
C,8729,851896174
C,9835,78
P,4849,328611870
P,1638,278
P,6884,244
P,202,269
P,950,138
P,2603,137
P,1259,2197
C,7041,852523961
C,4513,91
C,4905,77
P,8922,330569970
P,2854,358
C,2845,331169545
C,8209,115
P,4343,331744455
P,6359,181
P,1189,153
P,4674,138
C,7667,332566834
C,4590,66
P,9468,333151086
P,1497,333595244
C,1871,334238709
C,7873,69
C,6264,68
C,323,59
P,6353,335063807
P,2216,289
C,6828,335655408
C,2467,78
P,6976,852169595
P,7770,289
C,9332,336808747
P,3439,337287437
P,5006,1814
C,3769,338708032
C,2656,95
C,5835,69
P,6595,853355357
P,1601,335
P,1030,284
P,6366,178
P,907,217
C,7641,853706315
C,9916,88
C,1578,73
P,3682,853777166
P,130,313
P,6571,239
P,7749,209
C,6247,343194285
C,1115,80
C,3045,56
P,7493,344353928
P,4021,68
C,5272,853935323
C,7324,95
C,6994,74
P,7369,854047072
P,9369,366
C,9901,348252829
C,3747,74
P,9397,348830691
C,9081,349378628
P,5957,350096052
P,1729,83
P,3189,95
P,1898,77
C,9907,854187149
C,5180,351474934
P,658,352080908
P,6312,261
P,8670,148
P,1313,265
C,9155,854434745
C,4107,74
P,6103,854532419
P,2529,58
P,3767,75
C,3188,854633708
C,7854,94
C,3716,1195223111
P,7019,356863983
P,3659,277
P,4596,260
P,723,162
C,5070,357880032
C,17,69
C,2179,47
C,3378,66
C,3888,56
C,1791,58
P,9489,359270964
P,8364,57
C,7659,855385053
C,1701,69
C,1664,58
C,2939,66
P,9462,855343203
C,7187,854946828
C,6991,62
P,7832,854936830
P,7174,133
P,3219,1535559017
C,7964,364635923
C,8751,55
C,1150,66
P,8172,365449251
P,4480,307
C,7513,854889516
C,4848,366570617
P,8443,367070023
P,3350,248
P,3746,148
C,9041,854670974
C,4464,69
C,3743,56
P,8311,368413743
P,7036,256
C,7818,369030182
C,6410,55
P,3609,369954256
P,137,57
P,4705,69
P,1994,76
P,6691,71
C,4008,370950865
C,962,62
P,5808,853960819
C,7174,373042975
C,6132,60
C,1683,65
P,1467,374891988
P,5179,440
P,1150,254
P,5802,177
C,8802,375652137
C,7526,84
P,8160,847767461
P,1522,277
P,7217,294
C,8657,847872388
C,8814,76
P,8100,847811717
P,2826,343
P,6332,1347
C,9212,848095920
C,2484,79
C,4452,57
C,2119,100
P,6031,848339149
P,599,61
P,4979,848357660
P,4272,317
C,5264,848143185
C,8236,70
P,3931,383081033
P,4182,63
P,8909,77
C,9659,848092292
C,7982,89
P,8225,847897964
P,5386,360
P,1064,270
C,1232,385376270
C,5674,82
C,3943,84
C,2974,55
P,5038,848036535
P,6941,77
P,136,61
P,2594,1548721610
P,1871,358
C,4667,848333051
C,1793,70
C,4888,58
C,1735,58
C,4883,1235826551
C,1145,78
P,9568,389462186
P,9639,56
C,9670,390095465
C,331,64
C,2555,66
P,7023,848650254
P,2380,390978718
C,3669,848690160
C,3472,71
C,5859,66
C,2911,392053461
P,9813,848435787
P,401,58
P,161,74
P,6691,115
C,8254,393655620
C,5154,65
P,3828,394284568
P,5358,250
P,6645,230
C,2510,394872491
C,9604,73
C,204,66
C,4776,65
P,5392,849201757
P,4332,273
P,373,148
P,762,151
P,4981,134
C,9684,397344079
C,2524,61
C,5986,58
P,8008,849641875
P,8334,273
C,9588,849841954
C,3248,62
P,6048,849726720
P,5916,56
C,9208,400358561
P,9448,401008869
C,8884,401981871
C,5794,65
P,3240,402344954
P,8512,289
P,6528,130
C,7925,849029787
C,2376,71
C,5071,66
C,2635,58
C,955,55
P,3253,849385166
P,9033,63
P,1452,63
C,6659,849581495
C,4679,69
C,1338,56
P,7933,849495432
P,9839,270
C,9114,849267394
C,9513,74
P,6074,407801015
P,2518,285
P,3568,281
P,6870,183
C,8229,408514249
C,1734,93
C,975,55
C,5083,104
P,9753,849292850
P,5854,409581317
C,5358,849143025
C,2369,57
C,8349,55
P,7758,849503366
P,8537,265
C,6732,849348170
C,3704,59
C,4399,56
C,2953,412953376
P,7496,414151424
P,4960,395
C,5762,849287438
C,8496,64
P,8242,415765152
P,877,66
P,4181,83
P,4382,103
C,7386,849703465
C,471,62
C,5078,63
C,4263,417829922
P,4235,418314257
P,228,270
P,4888,242
P,1302,231
P,4918,146
C,9283,420295630
C,2569,55
P,6305,850310234
P,5638,311
P,600,421956837
C,2089,423817692
C,5061,71
C,7360,75
C,533,55
P,8832,850835999
P,7716,295
C,1078,426849335
C,8869,70
C,7456,56
P,6639,850979989
P,2504,334
P,5506,286
C,3315,428588006
C,1155,147
C,3414,117
C,3197,120
C,2600,116
P,8369,858739815
P,9658,1281152745
C,5441,858571557
C,7131,67
C,2088,57
C,4606,438799267
P,9225,858804019
P,4395,279
P,2941,220
P,1610,439663122
C,8058,858829341
C,8946,61
C,186,66
P,9421,440943540
P,3097,447
C,9170,441567625
P,9185,441805586
P,5022,301
C,9836,442175529
C,2563,68
C,1357,65
C,3306,65
C,1700,58
P,9513,442997151
P,4031,120
C,7014,859386730
C,2908,85
C,393,98
P,7962,445409848
P,748,371
C,9058,859451545
P,9334,447151440
P,4821,385
P,798,270
C,8722,448063707
C,9472,87
P,9129,448517025
P,2455,359
C,4858,448893922
C,6802,54
P,9925,449506107
P,6955,59
P,925,73
C,6590,450187889
C,3082,65
C,4645,56
P,6711,859125730
P,5334,323
P,4224,281
C,7694,451949225
C,1073,61
C,4233,64
C,5015,66
P,4639,859244621
P,6537,173
P,2143,165
C,6997,859171081
C,2714,65
C,2144,65
C,2885,1296950419
P,4866,455748016
P,9482,250
P,2304,238
C,422,456324656
C,9171,65
P,7387,859449285
C,7199,859528723
C,4106,54
C,96,56
C,117,59
C,88,64
P,6137,459239164
P,1791,290
P,257,206
P,780,203
P,5447,144
C,9867,460185035
C,7171,460429384
P,6717,860008593
P,170,258
P,607,240
P,4460,163
P,5974,461438947
C,7557,860420594
C,1498,57
C,5339,56
P,4678,463061629
P,8727,330
P,653,186
C,4826,463618247
C,8039,70
P,5859,464321285
P,6889,246
C,5219,860115419
C,8430,93
P,7629,466081550
P,4118,343
C,8430,466707113
C,2425,53
C,241,57
P,5532,467402652
P,2509,240
C,6633,860356430
C,3971,1316895888
P,3439,469460590
P,2416,435
P,4989,169
C,7215,470342152
C,3717,158
P,9707,470752557
P,3993,422
P,2519,384
C,5119,471470066
C,9901,90
P,8490,472212307
C,6889,472879985
C,2522,95
P,5761,473586016
P,562,2243
P,4337,324
P,395,225
P,4870,225
C,9985,474862866
P,7578,475108743
P,476,128
C,6856,475439045
C,4531,95
P,7751,861012036
P,3142,207
P,3327,476640746
P,221,285
C,8492,861233635
C,1796,65
C,3086,66
C,2291,55
C,2373,477741784
C,490,63
P,5878,478396007
P,5041,263
P,6631,172
C,2671,479667620
C,6952,76
C,585,66
C,1938,58
C,5035,66
P,2617,480746124
P,9366,238
P,5070,141
P,1228,143
C,9948,862130072
C,5919,118
P,8991,862150656
P,5088,488762080
P,1399,273
C,3669,489269840
C,3595,66
C,2690,56
C,1587,59
C,3391,66
P,7465,862562589
P,1231,259
P,2316,234
P,2849,144
C,9115,491093045
C,997,77
C,5170,56
P,5783,862955387
P,9425,284
C,5875,862806899
C,3050,109
C,3290,62
C,4163,67
P,6281,863151962
P,8398,312
C,7636,863240166
C,4458,70
C,3608,65
P,5825,497005610
P,5447,275
P,5089,173
C,9106,863225138
P,8166,863119198
P,2027,498436723
C,6464,499201268
C,3222,61
C,5317,67
P,4415,499989294
P,8579,360
P,2131,191
P,1301,175
C,8320,863485282
C,6646,53
C,4396,1339383490
P,8749,863695876
P,3928,247
P,3162,242
P,734,132
C,9965,864177369
C,5365,83
P,7806,503780887
P,2338,280
P,723,241
P,3359,163
C,5533,863862382
C,3880,90
C,963,89
P,5633,505531061
P,6023,1950
P,170,376
C,5934,506402887
C,5627,77
C,531,86
P,9927,864690798
P,4708,2404
C,8244,864946563
C,1808,84
C,2728,143
C,5727,136
P,6746,865256370
P,2516,762
P,5626,1984
P,144,484
C,1049,510641031
C,2102,136
C,5251,67
C,5210,57
P,3777,511780735
P,4975,300
C,3145,865846300
C,4830,69
C,1667,75
P,5598,513494929
P,7791,91
C,6624,866068837
C,7092,1352164632
P,4938,515659649
P,7234,412
P,4059,412
C,5243,516292431
C,2570,88
C,3158,118
P,5001,866727991
P,6045,158
P,690,125
C,2999,866728610
C,9612,84
C,4440,57
P,6880,866959125
P,2905,72
P,5065,70
P,2896,520238905
C,4969,867162428
C,8742,65
C,1586,65
P,8079,521587517
P,6402,155
P,278,61
C,3375,522160794
C,9319,123
C,981,72
C,2403,50
C,1781,58
P,9073,867610401
P,233,318
P,872,145
P,2286,175
P,1585,147
C,7130,861178154
C,2704,61
C,4167,58
P,7802,861185941
P,2701,99
P,2232,70
P,4669,1629069795
P,258,318
C,5890,861460046
C,2135,66
C,9810,56
P,6719,861556245
P,2673,113
P,8549,77
C,2067,861602436
C,3344,68
C,131,65
C,139,57
C,4452,66
C,6826,65
C,54,65
P,7785,862087388
P,9417,102
C,6017,862163447
C,9503,67
P,4328,862271844
P,3539,237
P,5137,197
P,2760,148
C,8706,862346039
C,5945,91
C,1803,52
C,2520,534269778
P,3248,862453581
P,181,252
P,6427,172
P,431,172
P,6443,145
C,4595,536060096
C,4912,83
C,4011,51
P,5848,536871096
P,7186,76
C,7276,862977557
C,8610,69
P,8149,863124849
P,8856,271
P,897,201
C,9226,863313903
C,6587,83
C,1658,57
P,5456,539366809
P,5278,215
P,2087,146
C,5270,863257163
C,6502,70
P,8833,540663557
P,4360,321
P,3081,185
C,4629,541428605
C,5994,73
C,2005,57
P,7465,542125664
P,4616,58
P,621,67
P,682,60
C,3107,543325754
C,7423,82
C,4479,65
C,77,67
C,2059,67
C,897,65
P,7935,544341448
P,2973,335
C,7193,544699168
C,462,70
C,1195,65
C,1276,70
C,1176,55
P,6864,545530179
P,3700,83
P,2709,88
C,8813,546062756
C,3989,61
P,7212,546711368
P,1981,320
P,7872,167
C,6005,547169369
C,3084,70
C,2816,65
C,1904,65
C,2164,68
P,7456,864798690
P,5974,336
P,901,251
C,7913,864820680
C,3322,549046012
C,16,62
P,4477,1666
P,8565,319
C,5984,864595195
C,4520,61
C,6944,550276693
P,5465,864741952
P,8990,305
P,1973,210
C,9830,551592316
C,1731,80
C,992,65
C,2476,57
P,8608,552323830
P,4519,280
C,9599,552684271
P,1192,865075932
P,1715,279
P,8195,136
P,2447,553830926
C,4444,554350710
C,5952,61
C,7437,56
P,6955,865346100
P,9524,124
P,432,138
C,6235,865679900
C,7774,63
P,9841,557302305
C,9912,865673805
C,3865,80
P,8065,865838380
P,470,275
P,2136,231
P,5471,162
C,5217,561100932
C,9270,77
P,5034,561478176
P,5322,265
P,614,271
P,296,216
P,4495,146
C,9044,866515708
C,7989,61
P,8112,866679274
P,1084,216
P,56,287
P,5699,176
P,2644,146
C,7378,564226856
C,9433,84
P,2761,564828026
P,3773,346
P,7627,276
P,1381,220
P,1476,135
C,8176,867197738
C,9080,77
P,7568,867386301
P,5010,258
P,3272,1652319350
C,9743,867819794
C,1426,70
C,539,67
P,9527,569273921
P,4729,116
P,65,100
C,3364,569891671
C,8272,66
C,6812,57
P,9942,570355147
P,3839,262
P,3516,146
C,9519,868302135
C,7242,571543099
P,8079,572143494
P,6112,284
P,1266,230
C,8433,572750010
C,4237,59
C,1362,64
P,9976,573309924
C,7851,868503844
C,2979,61
P,3162,574880801
P,5642,236
P,6229,272
C,5522,575623160
C,7449,83
C,3105,66
P,4622,576535023
P,5573,271
C,4854,577171589
C,765,69
C,1731,57
P,7293,578145996
P,7696,91
C,6806,868793314
C,5402,69
C,2963,57
C,1497,57
P,3882,579866429
P,1943,293
P,1729,292
P,4506,300
C,6865,869519105
C,4537,85
P,8668,869480977
P,4102,258
P,1157,169
C,9622,869683971
C,1654,110
C,690,68
C,3630,582982474
P,7677,583363971
P,4905,325
P,2065,261
P,1861,151
P,541,132
C,9554,584179897
C,8613,71
P,4014,584697399
P,3093,232
P,5607,194
P,1348,167
P,287,145
C,4819,585596888
C,6305,93
P,5086,586378297
P,8662,119
P,813,78
P,1450,122
C,1963,587070043
C,6385,76
C,5092,66
C,4303,67
P,9038,588055747
P,2186,297
P,1103,244
C,9507,588865500
C,1789,71
P,1556,589276480
P,7649,255
P,1018,199
C,5130,870785580
C,1295,72
C,1408,55
P,3673,870885558
P,3975,354
P,2342,224
C,8283,870942605
C,3834,71
C,3231,593214843
P,8718,593623337
P,422,248
P,3095,182
P,3684,186
C,4651,594164202
C,4078,61
C,2511,65
P,3076,594969758
P,7302,310
P,1141,295
C,4637,595449680
C,6723,107
C,7936,59
P,4653,596335776
P,8271,387
P,5132,142
P,508,121
P,749,2034
C,5913,872166539
C,3054,70
C,3882,66
C,6091,56
P,7418,1851
P,594,292
P,8649,265
P,847,190
P,1418,156
C,6319,599306339
C,4139,133
C,2023,133
C,1679,145
C,1775,125
P,4218,873232544
P,2383,214
P,4552,77
P,3686,601042484
C,9159,873625830
C,8449,64
P,8012,602628452
P,3400,92
P,2191,73
C,5292,873862676
C,5519,603443320
P,3288,873614661
P,996,649
P,2043,436
P,9688,205
C,5966,873156378
C,4147,68
C,6344,606784544
P,3148,607283334
P,374,255
P,2206,212
P,7829,162
P,365,145
C,2735,608190281
C,639,63
C,7749,60
P,3115,1809
P,869,245
P,8977,138
P,68,172
C,4277,609263036
C,9585,78
P,8791,609670940
C,7144,610057013
P,257,610790318
P,4634,91
P,3936,68
P,2532,70
P,1114,1802
C,4367,612322156
C,1048,102
C,5412,80
C,4895,95
P,3253,613138899
P,2975,95
P,8644,70
P,1684,62
C,8418,873351864
C,6739,62
C,4536,58
P,6313,615371818
P,7036,293
C,5540,615763577
C,3424,79
P,8015,616321055
P,3110,111
C,9137,616693349
C,3954,68
C,2317,66
P,6641,872913941
P,2139,282
P,6452,238
C,9716,618682783
P,8470,872702857
P,4833,96
C,9771,619940389
C,1062,64
C,3219,69
C,4923,65
P,9357,871855630
P,1538,250
P,6424,187
C,8368,622116529
C,8573,72
P,8717,871814888
P,5881,405
C,5717,623668773
C,5595,64
P,6223,624434245
P,3154,91
C,8638,625166643
P,1703,625946935
P,6302,309
P,4813,155
P,819,134
C,8739,626519295
C,5441,93
C,3612,73
P,3824,627117928
P,5209,170
P,4115,195
P,5318,142
C,5540,872392359
C,9993,59
C,2280,100
P,3843,628715710
P,5419,251
P,5378,229
C,4179,629316193
C,2945,65
C,4761,65
C,3200,71
P,8984,873132203
P,800,325
P,3211,234
P,5728,630492287
C,7665,630915381
C,1003,67
C,6230,57
P,3904,873440852
P,4772,365
P,6692,631906953
C,5531,873299065
C,7814,70
C,6389,56
P,3388,872990365
P,767,258
P,5853,198
P,5708,172
C,9339,872862808
C,531,64
C,4627,65
P,7566,635881525
P,5150,376
P,4567,223
C,3597,636485410
C,586,70
C,5571,65
C,4309,65
P,6283,872783016
P,7114,365
C,7470,872957912
C,9959,82
P,5497,639403828
P,282,271
P,8961,253
C,9405,872910349
P,7217,872853129
P,3733,251
P,2266,872824575
C,4602,872360857
C,9660,53
C,3142,642856182
C,431,91
C,1187,73
P,7773,872323054
P,8709,280
P,3349,264
C,8338,871714544
C,7155,60
P,3821,871429474
P,735,275
P,6596,286
P,2182,646601352
C,7948,871734946
C,1896,55
C,154,55
C,5863,63
P,9071,648163744
P,8681,301
C,7072,648748561
C,6237,82
C,1995,64
P,9697,649255673
P,5107,244
C,2399,649909678
C,6140,65
C,3784,65
C,4688,65
P,5554,871466865
P,2644,282
P,4185,1483230144
P,87,100
P,4251,64
C,8281,652481471
C,5377,113
P,3735,653220575
P,3104,239
P,379,215
P,6416,146
P,164,197
C,9783,653866742
C,5064,65
P,9063,654353993
P,1336,298
P,94,266
P,756,139
C,8400,871820992
C,5467,70
C,1339,58
P,7849,872080354
P,4137,73
P,7460,67
C,3892,871556559
C,7166,79
C,2824,59
C,1714,65
C,2964,658631624
P,6489,658905634
P,569,338
P,3,197
P,3531,165
P,7577,146
C,5961,871709638
C,3467,70
C,6038,65
P,7301,871575459
P,6675,106
C,9689,661904296
C,4820,54
P,9792,871579889
P,2603,871605211
P,2009,662938540
P,1211,302
C,9550,871904009
C,2820,72
C,4126,65
P,9339,664989051
P,751,297
P,6051,228
C,8421,665800405
C,7899,82
P,9625,666154765
P,5917,58
C,7770,666739113
C,1622,101
C,7768,58
P,9491,871359097
P,8659,259
C,4551,870999213
C,7452,75
P,4536,669240212
C,5900,669585672
C,3839,73
P,9589,870332449
P,2869,232
C,6454,670871837
P,9246,671223807
P,2239,93
C,9045,672089375
C,4975,65
C,967,55
C,895,58
P,9470,862501261
P,4921,862467805
C,8221,674393197
C,1492,61
C,6484,70
C,994,70
P,9850,675152610
P,1696,260
P,3637,281
P,3833,165
C,8619,862480035
C,5489,83
P,3863,676992916
P,3480,356
P,1430,186
P,2520,252
P,108,134
P,3339,192
C,6790,678059474
C,1768,93
C,524,56
C,8877,59
P,7404,678817652
P,6569,273
P,2378,262
P,1591,169
C,4832,679606115
C,2627,66
C,7321,56
P,7337,680551798
C,8055,680933621
P,6131,863358754
P,844,99
P,4565,67
P,2465,70
C,5512,682193863
C,865,77
C,2850,66
C,4608,59
P,8916,863926930
P,2216,293
P,569,237
C,2944,683739129
C,6468,76
C,1490,56
C,634,62
C,2603,75
C,1667,70
P,9847,864501070
P,7954,91
C,8864,685665311
C,8220,69
P,5159,686201436
P,1189,103
P,8317,61
C,6890,864591465
C,3724,63
P,6434,687290324
C,7907,687686870
P,3536,688144319
P,9523,91
C,9447,864002119
C,2547,71
C,4854,688900929
P,9254,863791016
P,503,91
P,8734,51
C,8933,689849274
C,9491,53
P,6726,690206704
P,4141,103
C,8626,863646780
P,8276,863432723
P,6522,691770086
C,5383,863117762
C,4446,61
C,3589,692466520
P,1118,694023029
P,560,97
P,1141,64
P,4742,71
P,1871,74
P,4094,60
C,6710,863410230
C,8388,286
P,9204,695768458
P,666,80
P,1432,75
P,5552,68
C,6900,863197930
C,8189,319
P,3228,863025738
P,3816,96
P,4575,72
P,1845,78
C,9280,698796101
C,4669,324
P,1906,863315319
P,5818,104
P,1675,79
P,6872,151
C,8852,863500504
C,7228,254
P,9081,863678291
P,5348,105
C,7141,863641715
C,777,308
C,3015,228
C,6485,179
P,7147,863609618
P,6312,103
P,5033,705250000
C,3235,863425223
C,8756,344
C,1611,166
C,2291,165
P,9237,707017064
P,4174,863781356
P,2411,115
P,923,64
C,1075,863523420
C,7203,287
C,8451,146
P,7630,709419919
P,916,157
P,381,104
P,1378,58
C,6263,863866029
C,4530,245
C,631,162
P,5434,711041145
P,8046,118
C,8238,711350310
C,5751,256
P,8948,711642883
C,8370,712040556
P,9775,712359422
P,2300,95
C,6892,863478391
C,148,276
C,5771,145
C,989,165
P,1643,713446960
P,9189,713622709
P,5006,111
C,7619,714318884
C,2638,304
C,5466,714550485
P,9309,714832291
P,4486,60
C,5074,863359426
C,112,298
C,4532,170
C,3856,715716880
P,6974,716141941
P,2055,64
P,6386,52
C,8858,863378270
C,4793,296
P,2485,717134850
P,9831,76
C,7522,717786413
P,5992,862870015
P,6516,64
C,5454,862724245
C,9351,358
C,2403,221
P,9591,862115479
P,6837,130
C,9584,862039658
C,7307,271
P,3014,861620653
P,208,102
P,1971,78
P,7793,143
C,7209,722638235
C,6716,229
P,4606,723055445
P,9503,95
C,5093,723987385
C,5466,289
P,6801,724565761
P,7030,117
C,9247,1556468290
C,6230,233
P,8158,725581854
P,4727,130
P,533,75
P,3192,77
C,9212,726118747
C,4682,240
C,3718,191
P,7619,727195809
C,6015,727529845
C,454,205
P,7180,860230559
P,740,95
P,6310,53
P,1997,79
C,9867,860093691
C,6221,309
P,8135,729803009
P,8233,100
C,7208,730908727
C,7223,196
P,8387,859745436
P,439,63
C,7278,732410889
C,6541,1803
P,8264,733717251
P,3871,91
P,2175,53
C,3186,734942832
C,9494,318
P,6190,735817751
P,6558,117
P,2733,77
C,8976,736286191
C,5075,284
C,2982,165
P,7523,736678245
P,8254,100
P,2267,51
P,39,60
C,6986,859515849
C,3672,277
C,1169,332
P,4228,738130024
P,1438,61
P,427,50
P,699,67
P,1625,69
C,1808,859680376
C,4954,258
C,5028,157
P,8828,739965212
P,5068,93
P,1704,60
C,9126,859822496
C,3995,296
C,784,193
C,3809,166
C,1139,135
P,6746,741304081
P,1525,93
P,5444,67
C,8876,860087544
C,3870,293
P,7346,742530883
P,8766,77
C,7382,859610792
C,9171,344
P,6939,859625289
P,8518,98
P,762,88
C,8221,859529025
C,7840,1789
P,9217,745876595
P,1415,56
P,2544,51
C,8359,746761735
P,6946,859259839
P,5930,98
C,5634,749009225
C,9016,336
C,3616,749550430
P,7100,858883303
P,4291,90
P,4774,59
C,9925,859044445
C,5601,859040569
P,6111,752938972
P,4959,115
P,5607,75
P,698,68
C,5929,859203136
C,4014,1334
C,5759,166
C,7,169
P,9574,754632246
P,6418,151
P,1303,96
C,4162,859454940
C,6964,333
C,1292,320
C,1799,248
C,5216,203
P,7699,756413895
P,7943,103
P,2081,58
C,9288,859451749
C,2161,434
C,2232,258
P,3582,859656225
P,1759,113
P,1724,60
P,7341,73
C,5239,859648572
C,6996,289
P,7513,859597151
P,4289,108
P,1428,67
C,3705,762104590
C,4763,228
C,169,169
C,9401,172
P,2647,106
P,9131,67
C,7193,763092356
C,5457,763549010
P,4961,859209617
P,6877,94
P,3469,51
C,6223,859092348
C,3579,287
C,5720,1595484970
P,5954,110
P,9385,65
C,2609,858552619
C,3366,319
C,2069,163
C,3198,1597159971
C,1888,281
C,1157,160
C,1576,215
P,9817,858727331
P,3245,96
P,1358,57
C,4644,858690411
C,4831,403
C,4408,769200204
P,5622,769920214
P,2987,98
P,899,60
P,7567,72
C,9430,858961244
C,8291,1870
P,7691,858773291
P,8150,61
P,1561,60
C,9182,772757235
C,5312,286
P,1187,773056091
P,2577,95
P,7254,61
P,4231,70
P,210,76
C,7760,859054713
C,5155,283
C,5245,1604276179
P,7988,859054975
P,4649,58
P,3017,60
C,9671,859242664
P,8016,776991102
P,353,95
P,1631,58
P,728,75
P,274,74
P,68,60
C,5615,859408255
C,3539,335
C,4230,171
P,7567,778872015
P,1594,58
P,2017,61
P,4863,75
C,6507,859608145
C,7234,375
C,4923,1610982062
P,9627,781314787
P,8587,65
C,6924,859845578
C,3121,287
C,5974,1612689158
C,3452,1681
P,3763,114
P,5370,64
P,5679,51
P,3986,75
C,7213,859506759
C,3068,377
C,7963,225
C,355,232
P,6874,784008275
P,7115,66
C,8956,859480340
C,1138,273
C,4008,859578086
P,4913,785274212
P,2719,90
P,5578,51
P,5887,69
C,2197,859605562
C,7524,269
C,7340,206
P,9835,787498849
C,8952,860072067
P,7845,788786513
P,37,66
P,5432,60
P,2310,79
C,9134,859612359
C,5965,267
C,2047,789569865
P,9127,790129751
P,6249,130
P,1353,71
C,6775,859687830
C,8493,263
C,2634,149
P,8020,859723745
P,2506,124
P,2045,80
C,8378,859752633
C,386,303
C,510,186
C,807,158
C,1872,860127221
P,4563,859774814
P,6005,78
P,6469,1670260285
C,6938,795128390
C,303,236
C,1239,128
C,8810,175
P,4781,796342751
P,348,98
P,9154,796567586
P,4346,94
C,9743,859992896
C,8531,270
P,7455,797637884
P,1135,94
P,5562,72
C,8661,859690554
C,1520,297
P,6545,859531867
P,813,76
P,7536,57
C,9882,859680680
C,8478,288
C,1348,801488246
P,8672,802384686
P,8910,57
C,7653,858972910
C,9225,277
P,9100,804186265
P,7026,112
C,7593,858597673
C,4610,244
P,6637,858559567
P,7932,806255822
C,6252,858413004
C,4953,297
C,5751,168
C,172,185
P,7223,807514567
P,711,105
P,7090,73
C,4825,858673850
C,8308,190
P,7657,858813386
P,8065,94
C,7771,858660244
C,6933,312
C,3177,197
P,8195,811398235
P,9563,93
C,7606,858977903
C,5405,260
C,3346,171
C,2682,181
P,6712,813369854
P,9888,92
P,374,51
C,7773,813917197
C,6861,290
P,7313,814225393
P,5507,90
C,9139,858397356
C,3358,318
C,2284,814974917
P,6866,858367848
P,8137,127
C,8770,858400497
C,3992,253
P,8898,858240907
P,4064,1677018223
P,1340,817483079
C,8605,857990263
C,8389,241
P,5536,857696473
P,4196,64
P,7307,62
C,9420,857919471
C,5673,274
C,273,227
P,1204,821418134
P,4556,96
P,1187,53
P,4167,74
P,2279,74
C,6812,858224204
C,3668,303
C,297,153
P,9732,858337127
P,87,64
P,2725,52
C,8522,858496973
C,6860,274
C,1486,159
P,9198,826070947
C,5571,826483734
P,7410,827115891
P,793,90
P,6561,52
C,8739,827902068
C,3204,295
C,612,177
C,256,203
C,1366,138
C,772,150
P,3952,858282025
P,2680,114
P,1156,86
P,2916,78
P,3824,70
C,4431,858389278
C,4148,257
C,7121,156
P,8877,832136285
P,7182,98
C,8194,858276372
C,4110,225
C,1741,165
C,1019,165
C,3344,1663082322
P,9808,858660835
P,582,108
P,8927,61
C,6932,858624392
C,904,522
C,5235,399
C,113,2190
C,5611,247
P,5468,858772242
P,2031,105
P,117,52
P,6063,70
P,4702,72
C,9336,858976884
C,1420,301
C,7954,193
P,8233,859081135
P,8966,57
C,6862,858743051
C,2926,280
C,6960,169
C,116,1757
C,6,206
P,3589,119
P,7697,66
P,3063,60
C,9382,858499057
C,3038,842203048
P,9825,858303405
P,4027,91
P,2522,843720070
C,8475,858419218
C,5126,281
C,15,175
C,2085,175
C,1441,181
C,494,192
P,8323,846202393
P,5265,90
C,6427,858929412
C,479,257
C,6388,160
P,8195,847375439
P,8310,99
C,6602,858428883
C,4053,267
C,6337,237
P,8249,858657205
P,3664,110
C,9325,858761737
P,821,858464302
P,831,82
P,5916,88
P,1078,109
P,26,93
P,1580,103
P,1189,81
P,436,90
P,3095,1689160978
P,778,119
C,8954,859050837
C,9722,191
P,9606,854637195
P,8741,96
C,5392,855326687
C,9959,361
P,5700,856349413
P,5510,67
P,1729,53
C,6260,856720480
C,1320,307
C,4581,180
P,9068,857180854
P,5220,91
C,1775,857988567
C,3219,411
C,9539,219
C,3801,175
C,881,860064368
P,6586,859834030
P,1501,65
P,8533,76
C,9710,2999489
C,1051,311
P,7798,3486300
C,9600,859974030
P,6763,859763806
P,3663,55
P,2053,71
P,913,5147304
P,2331,100
C,9260,859877299
C,6219,163
C,2388,186
P,2873,859743689
P,4191,103
P,5865,60
P,4544,1696350513
C,5341,859696346
C,5325,271
C,1203,161
C,6277,1689972787
P,6967,859754624
P,3585,63
P,240,68
P,5115,74
C,8140,859266870
C,6417,232
P,4564,11366200
P,6844,11441841
P,957,97
P,4412,68
C,9374,859183169
C,2606,222
C,4882,146
P,4980,13010427
P,5060,113
C,5775,859229456
C,6127,210
P,9444,858937695
P,780,97
P,8039,52
C,9788,16346652
C,798,158
