role,n,time
C,2,3583
C,4,3542
P,4,3440764
C,7,844
P,258,3611830
P,6746,3830448
C,5868,3403
C,7,3646
C,5,3648
P,10,3631191
C,7,3543
C,5,2901
C,4,3376
C,8,876
C,1051,650
P,860,3669490
P,4647,4098540
C,6192,3264
P,381,4339562
P,1,4404591
P,6,4557250
C,7618,890
P,3984,4607626
C,8377,3490
C,4,2964
C,7,3393
C,9,2795
C,9,3945
C,845,2691
P,9412,4544222
C,2579,3457
C,9,3254
C,10,3714
C,4,2637
C,4521,3914
C,9,657
P,1,4403073
P,9,4427142
P,6,4453497
P,9675,4539319
C,7197,3364
C,4,3921
C,1,3484
C,10,2607
P,4,4136034
C,5,3468
P,6,3320764
P,6239,3179805
C,8,2967
P,8,2825322
C,7,3713
P,9,4174948
P,8,2706650
P,2986,4199398
C,6230,3812
P,4,4151088
P,10,4155743
P,1,4270562
P,9,4321860
P,9,4462625
P,9254,4491342
C,6064,3588
C,8,2929
C,9,3408
C,4,3734
C,1,3188
C,6,3276
P,4524,4319715
C,7932,3418
C,2,3792
P,8082,4288282
C,6135,3610
C,3,3678
P,8,4429455
P,9458,4623271
C,9865,3316
P,2,4579292
P,1,4633609
P,5,4714865
P,4690,4734315
C,6512,3902
C,5,3501
P,4867,4667135
C,4935,3464
C,4,3924
C,4,3681
C,10,3603
C,1,3947
C,4,4065
C,3,3604
C,2,3565
C,4,3505
C,9,3398
C,6,3587
C,9,3874
P,1014,4119857
C,7,3608
C,7,3384
C,7,3470
C,6,3324
C,7,3630
C,7,3702
C,4,3376
C,1,2879
C,8,3202
P,1166,4349911
P,6,4240550
P,5,3893452
P,10,3636232
P,8,3484642
P,10,3211481
C,9,3581
P,6,3883625
P,9764,3942368
C,7070,3282
C,8,952
P,5,3903499
P,2558,3958950
C,8486,3342
C,7,4261
P,9,2993790
C,9,24202
C,2,3923
P,9,2720542
C,7,2965
P,9,2580137
P,8,2530320
P,6,3727931
P,10,3751493
P,2,3778831
P,3,3870381
P,4881,3896956
C,2,868
P,7646,3949805
C,9298,3404
C,1750,3697
P,8,2504926
C,1,17558
P,4,2598272
P,6,2805584
P,8,2549565
P,3,2609636
P,7,2664811
P,7,2705015
C,3,784
C,613,16191
P,8,2764657
P,8,2374339
P,1,2325965
P,10,2131775
P,6,1329686
P,6,1297787
P,10,1263685
P,10,2938023
P,10,2964451
P,5,2970310
P,5,3212233
P,5044,3410200
C,4897,3587
C,5,3887
P,4325,3335596
C,8908,3817
C,9,3933
P,233,3187960
P,5,3268300
P,3,3288114
P,2,3618511
P,2,3694122
P,10,3794120
P,6440,4021468
P,7,4299479
C,6226,838
P,3,4316172
P,5975,4375163
C,2862,2378
C,8,4117
P,9757,4320540
C,6554,3701
C,10,3407
C,1380,4005
C,4,3798
C,7,2493
C,1,8389
C,4688,4130
P,9,1884255
C,2997,22948
P,5381,1689903
P,5068,4145120
P,1,1589568
C,3756,3514
C,4,4123
P,8274,4104063
C,8592,3786
C,10,3837
C,172,3464
P,3,1294622
C,4,3561
C,2,3718
C,4,3882
C,3,4139
C,4,3674
P,6,1380387
P,2,1353427
C,5,3932
C,1107,4050
C,10,4274
C,5,3878
C,4,4262
C,1,3395
C,2,3418
P,1,1327613
C,7,3864
C,8,3827
C,2,2786
C,5,3429
C,2,4826
C,4,4373
C,8,3723
P,5,2578398
P,8610,2769464
C,8046,3478
P,6,2741011
C,4,802
P,7,2884938
P,7,2912973
P,6,3099525
P,71,3130211
P,1,3154436
P,3,3201301
C,443,760
P,5,3339538
P,7,3828593
P,1727,3884055
P,8,3919168
P,4,3944985
P,3,4083220
P,7,4111060
C,3228,879
C,5229,4210
C,6,2960
P,5352,4160896
C,9081,4144
P,6,4209441
P,8358,4234790
C,5669,3377
C,4145,3978
C,9,3575
C,9,3841
P,1,4010703
P,3,4018397
P,9906,4027903
C,3609,2601
C,1773,3443
C,5212,2794
C,7,3137
P,1,2533619
P,1479,2498325
P,8,2506144
P,6,2188163
P,1588,2120678
P,1,1737629
P,2,1229330
C,10,2914
C,1264,2339
C,9,3374
C,2,3405
C,7,3041
C,4,3715
C,8,3446
P,6,1424240
P,2,3590340
P,10,1278060
C,1,14897
P,2,3606792
P,8,3609631
P,2210,3670088
C,5608,3920
C,2,2808
C,10,3704
P,3,3550831
P,7,1350119
P,6,1174502
C,9,830
P,1,3648995
P,5117,3774645
C,5138,3184
C,2,3325
P,5,1005015
C,10,3752
C,1,4335
P,3751,3573095
C,1394,3760
C,2,753
P,6,1158848
P,8545,3578020
P,3,852030
P,8,816161
C,1773,762
P,8,3558430
P,9556,3579380
P,1,3529283
P,4,3553110
P,1212,3920020
C,2326,3580
C,10,3732
C,3,3790
C,6217,812
P,1218,822451
P,1561,605617
P,1,465942
C,10,4323
C,1,3669
C,9,4712
C,8133,2765
P,1,532619
P,9051,3690318
C,8567,3362
C,8,4185
C,6422,2930
C,2,3675
C,8,2734
C,1,3201
P,4,463155
C,8,3778
C,5,3656
P,1762,302602
P,3,669
P,6,644
P,1,668
P,7,559
C,1,2622
C,9987,3020
C,8128,520
C,1881,595
C,9,679
C,1098,556
C,3,3521
C,9,2741
C,7,3598
C,10,3699
C,1,3594
C,2,3426
P,8,2788893
P,7544,2883854
C,1,838
P,8,3246449
P,8455,3498573
C,9205,2712
C,1,3442
C,3,3551
C,1,2715
C,1,3694
C,4,2675
C,4,3017
P,8,3739
C,9056,401887
C,7,687777
C,6,614804
P,4747,3578
P,6,4835
P,3440,4634
P,6577,40010
P,5,67563
C,8,1006
C,9,466855
P,7395,326786
C,5101,3910
P,5627,465102
P,2,441389
C,7885,3955
P,8899,632037
C,4387,3782
C,5250,3840
C,3,3653
P,8347,559085
C,6,3896
P,4,478281
P,4,502164
P,4,735
C,4,695666
C,5103,496428
C,5,741
P,7768,598092
C,1,3787
C,4,3833
P,2,484341
P,8,513185
C,6,554812
P,6833,18601
C,5,404699
C,10,271718
P,2,717252
P,6,808906
C,8,959
C,10,114019
P,3,876882
P,8724,2535
P,9,545
P,3,523
P,7,512
P,2,496
P,6526,600
P,421,640
P,2,517
P,601,898211
P,3,914254
P,4645,1049553
C,4962,3535
P,9723,1049941
C,3270,4347
C,1,3840
P,10,758052
P,2,829443
P,10,1126784
P,5,1148200
C,7997,26810
P,8,1143545
P,2762,1179667
P,6083,1194057
C,5849,6873
C,523,3604
C,9,4455
P,10,530911
C,10,872
P,1862,1144705
C,2972,3675
C,6,3361
P,3,1008142
P,8,1024400
P,1,1187384
P,7,1240710
P,5338,1369443
C,3291,3593
C,2,3412
P,3842,1322182
C,5354,3707
C,921,3758
P,2,1180935
P,1,1197935
P,364,1211347
P,3,1229411
P,1,1296601
P,8,1315341
P,4,1339667
P,3,1349332
P,7,1369193
C,4,842
P,8797,1474694
C,7547,3611
C,9,3995
C,1660,3452
C,8,3575
C,6,3642
P,6555,1536608
C,9,21421
C,8,3358
P,5,1531539
C,8,3602
P,8,1477757
P,8,1179289
P,1,1474892
P,1,1724674
P,8,1909691
P,4,2030995
P,9,2138910
P,2,2162465
P,8,2429355
C,4,19693
C,178,14377
P,9,2545003
P,9,2553136
P,1888,2556252
C,2,2683
C,4,8124
P,2,1321897
P,6964,2381331
P,9233,2397767
C,7905,2760
C,5,3015
C,9,3051
C,9,2822
C,4,2272
C,4,2870
P,2849,1461905
C,5,2904
C,2,3236
C,1,2993
C,8152,24320
P,8,1089127
P,182,982951
C,5,3491
C,8,2651
C,3,3132
C,5,2793
C,9,3038
P,2864,1114914
C,8,2798
C,10,3378
C,3,2856
P,3,1000696
P,1,862712
P,6,593841
C,7,13959
P,6,1346579
P,5210,1429364
C,6372,2637
C,4,3226
C,10,3107
C,3,3930
P,6086,1384438
C,6424,3549
P,1,1381253
P,5936,1397562
C,4896,3138
P,8,1362368
P,6,522974
C,4,761
P,9,231482
P,2062,1397484
P,4,89608
P,9,583
P,2690,1411790
C,7252,2722
C,4,3322
C,7,2703
C,9,3594
C,4,2770
C,1,28768
P,1952,242958
C,1,1660
C,6,643
C,5,641
C,2567,621
C,1,585
C,4,622
C,10,634
C,6,479
C,4496,510
C,320,475
C,10,526
C,1,596
C,9945,463
C,7,500
C,7,481
C,10,515
P,1,1276143
P,6,1043
P,10,778
P,2022,672
P,10,513
P,6,583
P,216,479
P,4648,499
P,2,502
P,8,566
P,5475,554
P,8,482
P,3,542
P,8,514
P,3,602
P,5,496
C,3,801
P,3,1315000
C,7,19774
P,7,1324374
P,3,1392311
P,4347,1403455
C,2252,2936
C,2,1174
P,10,1354608
C,233,24325
P,2,1356446
P,3,1356671
P,4,212597
P,1,1372633
P,8,1421773
P,9,1525603
P,498,1574308
P,6,1607386
P,10,1632671
P,4,1651965
P,10,1679585
C,7,893
P,8,1739425
P,5,1804343
P,5313,1907869
C,6688,3610
C,1,2201
C,7,3066
C,1,2646
P,1,582454
C,2205,21617
P,3506,563409
C,3275,2917
C,1,3312
C,9,3181
C,2,2975
C,10,2737
P,10,678457
P,5,665270
C,4,2853
P,10,536993
P,5496,519993
C,8,3159
C,8,3477
C,2511,2749
C,3,829
P,4,1168376
P,10,1195523
P,2205,1276918
P,5,1311446
P,5,1347796
P,9,1679768
P,1,2296350
P,9,2352862
P,6,2442818
P,8849,2469005
C,4330,2805
C,9,2893
P,6,2463097
P,9,2781747
P,6,2834408
P,9083,2862153
C,9473,3170
C,396,2897
C,8,2845
C,9,3986
C,7,4007
C,10,3993
C,7,4245
C,8,3708
P,7,399297
P,7,437106
P,9399,590833
C,5075,3459
C,7275,3566
C,5147,2663
P,1789,585624
P,6,615149
P,1908,644680
C,8,23474
P,4679,704720
C,7828,3419
C,8,3822
C,1,3685
C,4,2791
C,2,787
P,2,558340
P,7873,612308
C,7101,3771
C,500,3344
P,7,1413114
P,7,1371866
P,7,1319209
P,6,1164285
P,10,1073954
C,9,3992
C,2,4045
P,7,48367
P,1,109887
P,5,672229
P,3,237218
P,6,263402
P,10,319660
P,9817,409264
C,7295,3657
C,8,4361
C,8,3822
C,3,3569
C,10,5225
C,5,1072
P,3405,562882
P,4,423567
P,10,951
P,4,209465
C,2923,14745
C,10,3627
C,9,3988
P,1,977
P,10,603705
P,5,35679
P,5,157121
P,3,96287
P,6675,166039
C,7199,795
P,1,406093
P,583,436017
P,9,483367
P,8165,500709
P,7864,657385
C,9912,3737
C,10,3337
C,2,3501
P,10,943580
P,3,729920
C,7,4188
C,5,3207
C,6,3808
C,5144,3235
C,1,2729
C,3,2247
C,8,2183
P,10,417190
P,10,430794
P,5,811159
P,9,837084
P,2,955912
C,6,20296
P,10,972901
P,3,1112704
P,8532,1139296
C,6944,3274
P,3,1078122
C,10,1055
P,8,1094746
P,10,1169588
P,5244,1137530
P,4499,1091800
P,9,964762
C,7244,3916
C,1788,4022
C,6,3677
C,2092,3813
P,2,1007390
P,7585,1019960
C,2,786
P,8,1167919
C,7,883
P,2,1398161
P,1,1452962
P,5,1480247
P,6968,1505621
C,7450,3487
C,8,956
P,10,1491766
P,8971,1525026
C,7975,2429
C,7,3932
C,3685,4210
P,7,1291974
C,8,1015
P,3212,1344378
C,3100,4094
C,3,3553
C,8519,3362
C,4,4387
P,6649,1731572
P,3,1508920
P,7487,1260955
P,7823,1455551
P,7,1371833
P,10,1325046
C,2602,5180
P,3,1089909
P,10,1115269
P,8,1128064
P,4,1155293
P,3045,1273969
P,8543,1335932
P,7,1462175
C,5138,843
C,6786,2119
P,6,1463761
P,5192,1552372
C,9072,3431
P,9,1524484
C,7455,3594
C,9,3813
C,9,3895
C,4,4210
C,6,3935
C,7,3204
C,1,4073
C,9,3902
P,9342,635475
C,6656,2989
C,3,3666
C,4,3193
C,5,3935
P,6,2178015
C,5763,18171
P,4,2129545
P,9,1948694
P,3922,557703
C,4856,4242
C,8,3748
P,8,432638
P,8926,461901
C,4842,3902
C,2,3292
C,5,3598
C,10,3927
C,4581,33677
C,5,955
C,3403,24896
C,1295,20650
C,1,20187
C,5776,93494
P,8,1917878
C,1,162752
P,2,1740048
P,5,1725307
P,1,1691833
P,4,1579895
C,3676,244040
P,9980,3787
P,4,3026
C,1,194964
C,2,248016
C,3,277227
P,1,1661714
P,7,815
P,7,1158116
C,8475,464974
C,7,484875
C,7,502239
C,5766,643756
P,8824,3990
P,2,3417
C,9,514267
P,3,747
C,7,717458
C,10,744047
C,1618,793866
C,4461,845575
P,3,1366632
P,9280,3894
P,1,3566
P,9,3166
P,5,3623
P,5,3534
P,3,3599
C,1,444530
C,8,499832
C,1743,528146
P,3310,2686
P,3,3760
P,6,3050
C,3792,469128
P,3147,3880
P,8,4631
C,9,495108
C,6,595049
C,8,662617
C,9,629381
C,6304,716858
P,6142,4158
C,5,3925
C,4,3419
C,9,4282
P,4609,2141889
C,2029,3961
C,8,3774
C,3,3680
C,7,4353
C,2,2845
C,1,3879
C,287,3778
P,3397,1380672
C,3840,3530
C,7,2895
C,10,4454
C,10,3686
C,8,3663
C,2,3644
C,8,3826
C,2,3575
P,7,997616
P,5,1487557
P,4,1555481
P,7,1581280
C,2,863
C,1,21379
P,516,1678734
P,2,1692643
P,5897,1719643
C,5741,3804
C,9,3442
P,5,1607095
P,6669,1631688
P,2,1701735
P,8545,1712673
C,4,680
P,1,1744821
P,6,1885101
C,7614,778
C,3,18610
P,5,2037069
C,3,21608
P,4,2039772
P,1086,2125178
P,3,2138261
P,2,2147220
P,3,2161103
P,9526,2219040
C,9428,3480
C,9,3800
C,10,3723
C,6,2917
C,1,2635
C,6,3608
C,4,3300
C,7,3352
P,7,1968172
P,1474,3480743
C,6517,1320
P,7025,2143084
P,3,2155704
P,7823,2191582
C,3453,3922
C,4,3690
C,4,3330
C,5,3065
C,5,3664
C,6,2448
C,8,3343
C,4,3570
C,4,3987
P,2670,1874260
C,7385,2930
C,3,3541
C,9601,42329
C,6,3739
P,8781,4217247
C,8,3247
C,8108,105692
C,3,4102
P,9,4271771
C,3,3853
P,2,1352084
P,4,1434402
C,6,75721
P,5,3996980
P,2,3843823
P,1797,1485327
P,4841,3803508
P,4470,3761180
P,9,1511204
P,3217,3544254
C,1,25333
C,2242,38965
C,1045,3114
C,4,3337
C,3,3561
P,4629,3113879
C,2,3677
C,7,4084
P,4029,2913317
P,10,2872857
C,8,3120
C,2,3856
C,2,3794
C,2341,3697
P,7379,1091570
C,7415,3800
C,7,3486
C,3,3717
C,4,4479
C,6353,4048
C,6457,3714
P,8,3072842
P,8,3054499
P,6,942445
P,9,991332
P,3,1012945
P,10,1035815
P,1097,1116417
P,2,1126010
P,7,1148443
P,6034,1179335
C,7695,3761
C,502,3506
P,4,1133811
P,6412,3322560
P,10,1156327
P,2,3343296
P,481,3324952
P,5810,1178889
C,7727,3743
C,4,2254
C,5,4138
C,7,3898
C,4,3975
C,8,3276
C,8,3344
C,7,33004
C,5,3680
C,4,11002
P,6248,969504
C,2794,3642
C,3811,4046
C,1345,47883
C,9,3076
P,7341,3825444
P,9,586233
P,6,593333
P,6251,618673
P,5,3924744
C,4370,3682
P,7,3956223
P,10,3977603
P,8,3621850
P,8,3476215
P,9,3274645
C,7,2834
C,5073,4357
P,8820,3380007
C,9,1844
P,5,3387812
C,9,3900
P,5,513448
P,8,529455
P,9,545777
C,924,802
P,1,578652
P,756,674624
C,6276,3315
C,5,3904
C,5424,2970
P,5010,3911482
C,8844,52405
C,3354,678
P,289,3976190
C,7,3795
P,1,3996095
C,10,3498
C,7,757
C,9,747
C,2074,702
C,2,4160
P,3850,3887801
P,4,582528
C,9,141178
P,5952,773410
C,2,182561
P,1972,3938634
C,1,185276
C,4152,3615
C,5457,179315
P,13,648357
P,8373,3843804
P,3,695817
P,2,807656
C,1,291997
P,1,3992063
C,7,357831
P,7,823716
P,4467,844591
C,3193,3757
C,10,3763
C,8,279743
P,399,1106055
C,8410,133022
P,1,1137316
P,1,1266231
P,7,1295552
P,7,4614561
P,1,1347377
P,4,4694812
P,3,4697473
P,7,1388627
C,6,764
P,5,1436660
P,7,4613909
C,1824,116924
P,5249,1457418
P,4187,4769488
C,7953,101967
C,8,2143
C,9,1005
C,3,685
P,7,4961570
C,5716,3987
C,5,3976
C,4,4058
C,6223,234964
P,7675,5549629
C,7,3531
C,4573,299541
C,2,3378
C,4,8735
P,8,5386511
C,5,3557
C,7,556871
P,4578,1065719
C,7486,3643
C,10,457303
P,8,5405479
C,8303,594510
P,5500,1193285
C,3,3694
C,638,3504
C,3,3450
P,7,5609155
C,9,766726
P,7016,1052935
P,10,5741666
P,1,1003167
C,6329,923331
P,6,5841629
C,1786,3266
C,8,3457
C,9,1011555
C,5,4296
P,4683,987459
P,3,6077850
C,7453,4398
C,5,1193478
C,1,690791
P,7,5531828
P,8646,6261350
C,10,654555
C,7,1281524
P,6,5463119
C,9,1193953
P,8,5216045
P,8,6282588
C,10,1217473
C,6,35052
C,8479,1187924
C,770,2010
P,5628,6320875
C,8,1051888
P,8,6351674
P,2,4869331
C,671,1032426
P,8171,4828128
P,3457,4733382
P,3,6198471
C,4,338489
C,1,333086
P,990,6159764
P,4,4561458
C,9,232014
P,9,6088822
P,7250,4503948
P,1,6124970
C,7,338110
C,6,453533
P,9,4105080
P,10,3722331
P,9437,5968711
P,8,4023280
P,9,3886445
P,5985,4072882
P,3,6045035
C,7,1924563
P,6,6012412
P,6119,5971882
C,1805,1695
C,7,2016330
P,9,6012680
C,3664,1958164
P,2816,3998522
C,1,2011813
C,3094,603
P,6,3962370
C,1,1957805
P,8588,5841590
C,5,1994461
C,4,5484
C,10,38095
C,230,2053410
P,10,5895374
P,2,5943797
C,2,1996385
P,8,5962702
C,5,1840557
C,1,1712
P,4,3333900
C,8,921
C,9463,1803435
C,7,204764
P,7,3909685
C,5614,165220
C,9058,118202
P,9474,4030441
C,2,1385884
C,3,1309427
P,5,5975346
C,1131,1340562
C,6,26183
C,1,20541
P,1,5466811
P,4,5194171
C,10,1418380
C,9,3225
C,5,3450
P,7637,5031570
C,4584,5760
C,3,5741
P,9,5014311
P,8,3315254
C,3,1472597
P,7,3359673
C,6,120748
C,8863,76920
P,1,2918220
P,7,2987592
P,3,4548166
P,10,4595991
P,1467,2997706
P,8,4436268
C,1387,22208
P,9,4498145
P,4,4400197
P,4,3052740
C,8243,1684799
P,9977,3100008
C,3313,3408
C,10,1758361
C,6,3731
C,10,3492
C,7,3313
P,10,4039261
C,7,13116
P,3,3935907
P,8,3885037
C,2,3437
C,3,3747
P,4254,2756568
P,8,2768155
P,3552,3595045
P,1,2778875
P,10,2896896
C,2,2118023
C,10,876
C,9,2111861
P,6,3621933
C,6,2103248
C,7985,3576
P,7,3499122
P,3,2856714
P,1667,3400385
C,1,4695
C,4,1997990
C,2718,13675
P,7357,3103151
C,7357,2039794
P,9,2863125
C,5,3214
C,1,18497
P,6126,2479871
P,2,3196755
P,3,3305227
P,2,2212655
P,2,3523672
P,7,3599532
P,4,3621599
P,9,3652005
P,7,3778626
C,5,1512253
P,10,3828855
P,7,2070085
P,8,3834586
P,9,3856313
P,4,2079411
C,9,1498357
P,9,2111281
C,2057,855
P,9,4057881
P,505,4074418
P,4,1688471
P,5,4226276
C,3,132020
C,9180,1599596
P,1986,4201811
C,7,1445412
C,1,133359
C,7,1460778
P,8,4206436
C,10,97754
C,748,133575
P,1,1564740
C,5466,1385174
C,5,1345595
P,4,4216616
P,1952,1420866
C,6,1335858
P,8,1391758
P,6,4237880
C,9,52268
C,1468,3277
C,7,3101
C,1210,3181
C,3,3994
C,10,3862
P,1,1445648
C,7,779604
C,3837,726279
P,4,1388793
P,2708,1388827
C,7,3423
C,10,3264
P,10,1409937
C,2,481696
C,8,3755
C,4174,403510
P,9,1396842
C,5,12854
C,6,3810
P,6677,3495081
C,3,169495
C,4671,3354
C,10,132557
C,2554,3700
C,6508,94585
P,4201,1059411
C,6,112257
P,1,1059581
P,1,754331
P,1,671775
C,4,4170
C,4,3207
C,2,3689
C,4,2856
C,2229,2353
C,3,2290
C,7,3712
C,4,3095
C,4,3852
C,7,3506
C,10,3678
C,8,3949
C,6,3770
C,5,3709
C,8,3518
C,4,3860
C,7,3468
C,10,3858
C,7,3594
C,8,3929
P,5682,2146015
C,6862,3462
C,1,2723
C,2,3243
P,3,841471
C,715,3537
C,1,3665
C,1,3752
C,7,3450
C,3,3991
C,8,590
C,8,2871
C,9674,1018
C,1,597
C,5,3339
P,8,2115619
C,368,823
C,2,587
P,8081,2231685
C,8591,3741
C,6,719
C,1,531
C,3,475
C,3,3560
C,867,51709
P,994,3739
C,1,63804
C,8312,97118
P,1903,4123
C,2,533
P,7808,158230
C,2,99820
C,8932,3453
C,4,3785
C,1407,3865
C,1,3730
C,9,780
P,5,106646
P,4,830463
P,7025,879204
P,2,750
C,7,161178
C,4,725
C,3,510
C,4,564
C,5,534
C,2,605
C,9,566
C,6,497
C,7374,3148
P,2592,900096
C,2854,3289
P,1409,1007051
P,2194,1110438
C,4088,3326
C,6,3745
C,4,3696
C,6,3082
C,2,4036
P,8540,1056122
C,963,3748
C,7,371835
C,10,225369
C,6,192926
C,8,3099
C,9,3527
C,1763,3557
C,5,3945
C,367,3679
C,10,3766
C,162,4049
C,6,3693
C,9,2798
C,1,3548
C,7,3845
C,1,106195
P,4,672016
C,3,134979
C,2,560692
C,6,537437
C,7,125361
C,2,133579
P,8910,1078660
C,8,131343
P,8216,1072127
C,1,160522
P,2,1177598
P,9,1262252
P,4,1357970
C,6149,178442
P,5,1411170
C,1,196479
C,2207,233586
P,1,1397041
C,6054,294526
C,4,317553
P,9611,1420055
C,8,444099
C,3,444652
C,10,519100
C,7,520090
C,3,618389
P,6,1430151
P,6148,1390374
C,2,662202
C,5528,649474
C,615,699505
P,6,1388451
P,6949,1424731
P,2,1446072
C,3,752272
C,10,725038
P,8,1396897
C,1,716627
P,1,1385530
C,5,679116
P,5,1376530
C,2,885951
P,7,1353708
C,3969,868563
P,5377,1332382
C,2587,1694630
C,10,1651440
C,4,1033378
P,6,1336427
C,3985,1341394
C,7,1345429
P,7,1508345
P,527,1483707
C,10,1360900
P,6,1502995
C,2,1457905
P,4,1642305
C,3,1504144
P,8,1652951
C,3,1514570
P,9,1632723
P,1,1597150
P,9318,1571824
P,2,2623
P,10,2353
P,38,2313
P,844,2343
P,1302,2221
P,4,691
C,7,2173095
C,3,2095255
C,5,1917184
P,3358,1658282
P,6,1657527
P,2,1938068
P,9,2061892
P,3,2093208
C,1,1440340
P,2,2063642
C,10,1517636
C,9,1519514
P,9,2093603
C,10,1503314
C,4,1532431
P,4,2110139
P,3,2073670
C,3,2329548
C,2065,2238292
C,9,2194353
C,8,2080171
C,1,2034407
C,2,1606815
P,9,2206931
C,76,1737137
P,3856,2246883
C,9,2005112
C,5,2081073
C,2,1988186
P,6,2303551
P,3,1470
C,7,1512935
C,6,1377038
C,5,2066625
P,7,2471158
P,3,3745
P,9,2512
P,9450,2348
P,7,742
C,10,908058
C,5735,2118175
C,5,682780
P,7,2635693
P,895,3404
P,5,2755021
P,6,3023253
P,10,3148557
P,7,3157640
P,8484,2850
C,3,906239
C,7,898765
P,2,3367540
C,6735,2053830
C,3,2037996
C,9,2121759
P,3,3568991
P,5214,3582334
P,4,3655369
C,5385,2107528
P,10,3625845
P,3,3639503
P,9,3660904
C,8,988928
P,3508,7613
P,10,3832
P,7,3652928
P,8,3711995
C,1,879130
P,5,20487
P,7,3911191
P,4,4020125
C,1,266431
C,6,589
P,1,4220003
P,8,4254570
P,5,907
P,1,648
P,5422,636
P,9,573
P,7,526
P,3406,497
P,8,485
P,3,582
P,1204,634
P,8,545
P,5,621
P,10,4251710
C,6,1786680
P,4,4265898
P,5,4226637
C,7597,1771072
P,8807,4240986
P,6,4378095
P,3966,4361155
C,4,1486340
C,7155,1522318
C,5,1509412
P,4,4756486
C,5,1491669
P,1,4768478
C,8,1540292
P,5,4760976
C,9,1515347
P,8,4734980
P,10,4766358
C,7,1472220
C,1,1516754
C,811,1452954
C,3,26332
P,5,5199123
C,6,10853
C,10,1440025
P,8,6184908
P,10,6131135
C,9,1722930
P,8,6194988
C,1505,1669653
P,2422,6096065
C,5,49484
C,2,1864476
P,7,276367
P,5,263954
P,10,77279
P,8,722
P,9,666
P,1,608
C,1,2060426
C,10,971
C,7,500
C,5,600
C,9,521
C,9,557
C,4450,512
P,8,5875003
P,8,836
P,8,634
P,8101,629
C,4,2021285
P,6,5849808
P,2,5817958
C,248,1997355
P,9,5802225
P,1,5866485
C,4,1958290
C,10,2018025
P,8,6028554
C,8588,1968873
P,3,5914098
P,3,6113232
P,5,6155232
P,2,6115950
P,9,6242289
P,5,6249818
C,1,1016219
P,6,6251277
C,3,1215319
P,7,6307086
P,5,6357132
C,8,2850
C,8,4515
C,8,3403
P,1,815213
P,7,796819
C,10,3433
P,6,565461
C,10,4089
P,10,480972
P,2688,280708
P,7897,100547
C,9,3976
C,4,4274
C,2,512
P,4,548
P,6,841
P,6,26338
P,8,201737
C,5,27590
C,8,17219
P,9,363997
P,1,531567
P,6,515124
P,7,566613
P,9,625865
P,7857,683160
C,5641,4316
C,8,4108
C,5,3089
P,7,569874
P,10,598523
P,7,621559
C,5,16172
P,1012,686045
P,211,696474
P,3,752953
P,6277,788465
C,9748,3658
C,9,3758
P,1,975240
P,4,842391
P,1,663695
C,9,3422
C,2,3404
C,4,3560
C,5,3914
C,8,4344
C,7289,2452
P,2,542632
P,7,463571
C,3,4860
C,6,4049
C,5033,54877
P,7706,4301
P,3,898
C,2311,107313
C,6,406945
C,5,553204
C,4394,578735
C,1,2666
P,8237,3637
P,10,3993
C,3799,551968
C,2,615384
C,4,621032
C,2651,893437
C,3109,925563
P,8515,3919
P,2,2916
C,10,1003230
C,3185,1018696
C,5830,651
P,3,992907
C,8,1094016
P,8,22257
C,4659,1109370
C,2,1111108
C,5,2990
C,7046,1174165
P,7228,3468
P,9,581168
P,8,3844
P,10,4001
P,7,4151
P,8,3696
C,9,891049
P,5,712
C,5974,917181
P,9,3675
P,6,4156
P,2,200208
P,10,4052
P,10,3085
C,3,690263
C,7,798815
C,8,815794
C,7,3035
C,8,2225
C,6,2211
C,2,2154
C,7062,2250
P,5,440585
C,2,881777
P,5,675
P,8,371564
P,1,367155
P,1,48891
C,3148,970863
C,9,1203511
C,6954,1215880
C,3,1101945
C,4,1437450
P,10,754
C,5,1588926
C,5,1684588
C,2,1703792
C,4,1767069
C,5,1788776
C,9,792
C,8,1441
C,3,589
C,5,562
C,1,546
C,4214,463
C,2,709
C,1710,624
C,8,582
C,8,546
C,1,1798845
C,4,848
C,6,552
C,9,603
C,6932,644
C,10,519
C,7,468
C,6,484
C,2,1854160
C,1,1915929
C,4,1964061
C,2361,2020913
C,9389,2100639
P,7508,4038
P,10,4532
C,4,2055913
P,8972,28750
C,66,191437
C,173,51256
C,7,729
C,2,738
C,7,632
C,1083,665
C,7602,591
C,9,613
C,1,613
C,2,2172304
C,5,2216356
C,5,2259675
C,4,2304127
P,3289,1726
C,2949,2382938
P,8846,4451
P,8093,3302
C,7862,278038
C,10,203543
P,10,4167
P,6,3780
C,5,99151
P,3,3610
P,2224,2756
P,8,2441
P,3,2318
P,7,2239
P,4,2297
P,3,2218
P,7,2291
P,4,2228
P,7,4239
P,4,3864
P,2,9085
P,3942,884
P,7,670
P,4,702
P,9,687
P,810,666
P,2,880
P,2,634
P,4926,649
P,10,623
P,6,657
P,4,676
P,6,610
P,2,689
P,1,663
P,2234,705
P,7,658
P,4,683
P,4,3550
P,2,902
P,2,760
P,1,645
P,7,656
P,5,813
C,6,1859995
C,4,2032175
C,8,3325
C,4596,2374
C,9464,591
C,5,2155436
P,1,672
C,10,2196959
C,5,2214125
C,6,726
C,5,588
C,3,519
C,7632,506
C,8,546
C,3,528
C,9,649
C,4,514
C,6,544
C,6,516
C,8455,2227538
P,6,4239
