role,n,time
P,4,243
P,196,206
P,10,146
P,2,136
P,9,185
P,3951,177
P,9,151
P,3276,101811572
C,5508,7440286
C,9,190
C,4,132
C,3,150
C,1372,218
C,1,123
C,9,212
C,2,206
C,2,220
C,6,254
C,8039,178
C,2307,1429684
C,6,242
C,1,181
C,4,206
C,7,191
C,2,173
C,9,187
C,3,179
C,5,254
C,8,1459
C,4,267
C,1,194
P,2330,1988865
P,2,250
P,6432,317
P,9,238
P,7646,284
P,1715,7487557
C,2598,6980872
C,2054,437
C,3,236
C,8402,222
C,7,225
C,6,182
C,3344,7069929
C,5,357
P,6523,4956519
P,7709,286
P,4,216
P,9,209
P,1,195
C,9605,7102423
C,3,385
C,4,235
C,2340,249
C,4,236
C,8,196
C,9,193
C,5,177
C,1,172
C,2,181
C,2,190
C,3,194
C,418,224
C,1,180
C,3077,238151054
P,8079,6773367
P,7926,344
P,7,251
P,3,220
C,4233,16683582
C,6,210
C,6347,236
C,6,178
C,9,188
C,2039,236
C,5,182
C,1,197
C,3453,7622879
C,2,242
P,6121,7398302
P,5,212
P,10,191
P,10,162
P,9861,243
C,9128,7260991
C,5,231
C,9,200
C,8,201
C,3572,210
C,4,177
C,1,176
C,1,178
C,8,185
C,9,181
C,1281,218
C,4,205
C,8,186
P,7520,2270028
P,559,235
P,899,178
P,8,201
P,10,219
P,2,267
P,2,188
P,3819,206
P,9,135
P,1,121
P,3,121
P,4,118
P,6,121
P,6,124
P,2107,135
C,9762,7467961
C,7,241
C,1,163
C,4,175
C,1,120
C,7,121
C,3,173
C,8,130
C,8,139
C,1,191
C,9,136
C,1,129
C,3259,143
C,4,135
C,3,134
C,3,182
C,2,191
C,2059,188
C,5,128
C,10,143
C,10,135
C,6,146
C,8,146
C,5,128
C,2287,24129930
C,1,283
C,7,187
C,6,137
P,4234,7833970
P,1,265
P,9,181
P,1,181
P,9,166
P,8,150
P,4333,161
P,6,127
P,8,181
P,5163,124
P,85,145
P,192,180
P,9,128
P,9,135
P,5563,249204631
P,5,165
C,5731,6193596
C,7,235
C,8,135
C,8117,151
C,1,143
C,5,130
C,5,132
C,2460,141
C,2,135
P,9622,7885726
P,1,231
P,4155,151
P,1,132
P,1,131
P,9,120
P,3,122
P,6,125
P,10,124
P,5,122
P,4,124
C,8218,7765859
C,8,218
C,10,167
C,4568,168
C,2592,168
C,7,134
P,4514,7589569
P,8,345
P,3,231
P,9,184
P,6927,204
P,9,138
P,4817,7702264
P,1695,246
C,5411,7635013
C,6,244
C,1,141
C,2,139
C,4838,151
C,2,132
C,10,124
C,3387,131
C,6,121
C,2,138
C,9,166
C,2482,7779300
C,2690,204
C,8,159
C,7,133
P,3504,5250441
P,1,359
P,3,181
P,9481,249
P,9,165
P,3323,205
P,8,201
P,5,237
P,1,166
P,10,166
C,9339,7703524
C,5739,231
P,4637,7600231
P,10,388
P,6,159
P,9,150
P,10,153
P,2,122
P,6,124
P,8,132
P,1,124
P,3,125
P,5538,203
P,3712,115
P,9,121
P,4,115
P,2631,148
P,3,127
C,8958,7674050
C,7,207
C,4,211
C,3,144
C,6,223
C,1819,180
C,9,142
C,5,125
C,2,163
C,3784,175
C,2,139
C,2014,140
P,9631,7706363
P,5,212
P,3326,186
P,8,167
P,8,160
P,9,160
P,3,134
C,6315,7547710
C,2,174
C,5,188
C,4,132
C,6352,154
C,3,200
P,7896,2226274
P,10,141
P,2,125
P,8,167
P,4,148
P,413,167
P,1,141
P,10,135
P,1222,125
P,4901,131
P,4,150
C,9358,7556782
C,2,144
C,6,120
C,8,211
C,2,129
C,8,128
C,4051,7658899
C,1025,288
C,8,172
C,1,179
C,2,202
C,927,146
C,3,130
C,5,124
P,9514,7628676
P,8,236
P,7,193
P,5,150
P,7,152
P,5,135
P,5656,263
P,5,165
P,8,155
P,3127,142109554
C,7090,8099765
C,7414,194
C,5050,14601332
C,7,170
C,9,135
P,8707,16243753
P,3,163
P,7,128
P,3,145
P,1511,130
P,819,124
P,9,130
P,2,143
P,9,128
P,3,127
P,5,135
P,9,124
P,1589,123
P,5,151
P,7031,233822308
P,2,1705
P,7,246
P,1,138
C,7854,8669988
C,4,249
C,9187,184
C,2,135
P,7242,8771174
P,9113,227
P,10,167
C,7257,9061228
C,1,220
C,7,134
C,9,173
C,2,132
C,9451,185
C,2,138
C,3,150
C,9,131
C,2076,129
C,2,137
C,3,134
C,8,144
P,5957,6696332
P,9,294
P,1439,190
P,7,133
P,9,205
P,8,119
P,6531,161
P,4,127
P,7,145
P,3544,121
P,6,121
P,3,124
P,2,133
P,8,120
P,1,116
C,7516,9337466
C,8402,289
C,2,164
C,3,221
C,4,172
C,4,182
C,6,176
C,7,199
C,6,186
C,7,133
C,1,134
P,7783,9418998
P,2,180
P,6981,161
P,132,126
P,10,133
C,5930,17098906
C,8,158
C,8777,143
P,7591,9258730
P,2594,161
P,3,151
P,9,142
P,2,131
P,8,138
P,10,123
P,6,135
P,2299,122
P,3,127
P,9,123
P,6,129
P,7,132
P,2,135
P,6,130
P,1,166
P,2,173
P,7,131
P,1,122
P,7,135
P,2,135
C,2508,9502580
C,7,185
C,6,165
C,5385,142
C,5,127
C,9,147
C,4,130
C,9,147
C,2,127
C,3,148
C,4,130
C,7,139
C,8,127
C,4,133
C,3517,146
C,2145,146
C,4,155
P,9465,2266234
C,8939,9192087
C,5,137
P,7505,8739906
P,2271,126
P,5,153
P,5542,123
P,9,138
P,6,150
P,8,128
P,9,132
P,1300,8689501
P,10,125
P,3,127
P,9,129
C,7561,8408324
C,3,297
C,9,167
C,1,131
C,8555,130
C,2,162
C,7,130
C,7,122
C,10,123
C,9,127
C,2,137
P,7758,7651446
P,2,147
P,7,138
P,9189,149
P,8,123
P,2,144
C,7630,7826392
C,9261,141
C,2,187
P,6353,7617426
P,3,135
P,6140,130
P,5,128
P,7,122
P,5,123
P,2,131
P,698,144
P,1,119
P,4,135
P,1206,147
P,2671,123
P,9,170
C,8255,6905641
C,5512,161
C,8,138
C,1777,133
C,4,128
C,10,120
C,8,122
C,6,120
C,3184,16308745
C,2,149
C,2,1145
P,9932,4382359
P,2,158
P,8,128
P,518,128
P,5,124
P,7,123
P,3,123
P,6,127
P,9,126
P,6997,129
P,8,133
P,4,134
C,5938,6631177
C,3949,181
C,1,124
C,8,129
C,10,121
C,9,127
C,9,120
C,2514,121
C,5,120
C,3,121
C,3927,119
C,5,110
C,4,118
C,9,119
P,6160,6455239
P,1,151
P,4,135
P,4708,136
P,6,123
P,5,121
P,4856,126
P,8,133
P,9,124
P,2,138
P,1,141
P,9,132
P,2,121
P,4,122
P,10,140
P,6,141
P,3,140
P,7,132
C,6101,16076759
C,1,160
C,5,181
C,6,166
C,3,144
C,3,125
C,1,193
C,4544,152
C,3,131
C,7,143
C,7,149
C,8,143
C,4334,6886381
C,4,191
C,8,125
P,6814,6563614
P,7,174
P,6,146
P,2003,133
P,8667,116
C,9151,6301816
C,7,164
C,4,131
C,10,131
C,5,128
C,298,150
C,5403,137
C,1290,139
C,7,142
C,3,137
C,8,240
C,9,230
C,6,134
C,2798,64470164
C,6,292
C,2,205
C,8,191
P,3685,2008604
P,2,239
P,7,142
P,7,125
P,7,116
P,6384,142
P,5856,137
P,2554,122
P,8,125
C,8549,2360083
C,10,229
C,7,160
C,7673,159
C,7,142
C,1149,2718386
P,8816,6641738
P,5,130
P,5,141
P,7,149
P,5,175
P,2,127
P,5,153
P,2760,133
P,9,136
P,1,132
P,1,130
P,10,170
P,5,129
P,3,124
P,1,128
P,2251,147
P,3981,279422782
C,8230,6466764
C,3,171
C,7,135
C,5,151
C,10,130
C,7,150
C,6,141
C,1047,170
C,5,129
C,6,146
C,3,130
C,1969,157
C,8464,147
C,8,130
P,9467,14610884
P,3082,186
P,4,162
P,4,139
P,3,134
P,7169,212140442
P,10,953
P,6,130
P,8,145
P,10,183
P,9,126
P,8,168
C,6844,6796725
C,4572,251
C,9,162
C,3,129
C,8,140
C,7,128
C,2,132
C,1719,139
C,6,142
C,3,130
C,2004,123
C,9,121
C,6,127
C,5,122
C,3433,129
C,9,132
C,4,119
C,8,137
C,3,157
C,1104,178
C,6,146
C,8,121
C,9,126
C,10,132
P,4946,6885609
P,10,274
P,3359,190
P,7536,143
P,3661,243182909
C,4515,6848861
C,2,177
C,6,141
C,3,129
C,8,125
C,5736,155
C,6,143
C,8,149
C,7531,143
C,6,142
C,912,134
C,9,1094
P,8185,4757075
P,5,274
P,6524,150
P,2,133
P,2979,138
P,8,134
P,9,112
P,5,127
C,5467,6814613
C,2,156
C,3,126
C,7,125
C,9,128
C,6,125
C,4,120
C,5,119
C,10,118
C,3,119
C,6173,119
C,551,120
C,6,119
C,5911,47904580
C,4,151
C,10,165
P,5561,6784392
P,6036,153
P,2,129
P,4989,127
P,6,141
P,7,130
P,4,140
P,6,127
P,6,125
P,1,124
P,2,125
P,9,126
P,1558,6648917
P,9,252
P,4,164
C,8225,6878250
C,3,160
C,9,167
C,3,154
C,9,137
C,3459,177
C,2808,6945771
C,5,253
P,8537,231192
P,8,209
P,7,176
P,1436,141
P,2,126
P,7,128
P,8,123
P,2,114
P,9,193
P,6,186
P,2,187
P,6,187
P,6,186
C,8849,239053783
C,5258,63245897
P,5822,1321
P,2036,138
P,9,147
P,1223,123
P,2,124
P,7274,119
P,2,134
P,9,131
C,9825,2319346
C,6,388
C,5041,22792434
P,4458,6776032
P,6,311
P,7,216
P,7,180
P,4,173
P,7,217
P,2,160
P,6,165
P,6,189
P,8,168
P,1,185
P,4000,192
P,2,164
P,6,210
P,2,190
P,4,180
P,3,226
P,2,161
P,1786,165
P,6990,183
P,9,242
P,4,176
P,5,175
P,7,1366
P,8,274
C,8266,7643676
C,3,336
C,8342,135
C,4,164
C,6,160
C,2,163
P,3232,7482301
P,8,197
P,5226,245
P,7,124
P,5012,133
P,6,158
P,2,129
P,969,8093596
C,4394,7607714
C,2,187
C,8,156
C,7,127
C,4,127
C,9492,165575636
C,9,314
C,3,135
C,10,162
P,5477,7784986
P,4430,217
P,4803,131
P,1,157
P,1,129
C,6146,7724126
C,3394,160
C,8,144
C,7,152
C,6,133
C,7,151
C,3,136
C,6,157
C,2,134
C,10,150
C,1,134
C,10,150
C,7428,114624952
P,5443,5551750
P,1835,159
P,8,159
P,7663,153
P,9,140
P,4,130
P,3033,148
P,3,125
P,9,131
P,7,122
C,8288,7728851
C,1628,243
C,3,166
C,7801,125
P,7717,7493471
P,5,139
P,10,145
P,4,161
P,8509,124
P,2,176
P,3,206
P,10,208
P,3,207
P,3,193
P,1,197
P,2787,203
P,4,206
P,2,204
C,9117,7670395
C,4,249
C,5,188
C,8,199
C,8152,201
C,8,255
P,8704,7536377
P,8,292
P,8,202
P,5,196
P,6,191
P,1,207
P,3,235
P,1,255
P,247,214
P,8,207
P,3774,505853
P,2,412
P,3631,338
P,1,228
P,2,283
P,7,260
P,1,231
P,10,216
P,9,207
P,8,235
C,6711,8084588
C,3,425
C,8,266
C,3916,305
C,4,155
C,1886,197
C,1,244
C,5529,15283137
C,9,236
C,9,222
C,4,175
P,6587,2318413
P,10,272
P,3,199
P,7,196
P,2,163
P,3,168
P,7,168
P,4,173
P,3,293
P,8,166
P,7,171
P,6,220
P,6,194
P,4,179
P,7,182
P,4,206
P,9,179
P,4699,195
P,3,205
C,9222,8348213
C,2226,15425558
P,9470,7825441
P,4,172
P,2736,220
P,8,254
P,1,192
P,3,195
P,4,190
P,9,193
P,5677,194
P,4,165
P,5,164
C,8606,7727586
C,3633,466
C,3,365
C,2063,274
C,10,168
C,4103,261393867
C,10,355
C,8,305
C,2,222
C,7,206
C,8,175
C,9,194
C,5,233
C,2,1674
P,6290,7970732
P,5103,345
P,6,288
P,8008,256
P,3,295
C,9379,333163
C,8,405
C,7,336
C,8,239
C,9,236
C,7,202
C,1,176
C,2,174
C,9,189
C,10,193
C,9,193
C,3150,213
C,4,240
C,10,306
C,4,179
C,7,196
C,1,197
C,2868,8216224
C,9,361
C,3581,263886319
C,2,225
C,10,270
C,5,180
C,5,193
C,2,174
C,5,191
C,1,186
C,3,188
P,8033,8433095
P,9,281
P,5,239
P,7520,200
P,1,258
P,9,232
P,2536,16427994
P,1,214
C,9229,8509703
C,10,310
C,8,197
C,10,237
C,1,174
C,3,250
C,7,236
C,5244,215
C,8,190
C,7,218
C,4,260
C,4,266
C,3,197
C,2,194
C,9,183
C,743,205
C,3212,14216438
P,7991,6041843
P,3678,363
P,7900,232
P,9,214
C,4455,8782854
C,4,290
C,2805,172
C,2371,184
C,6,275
C,6,229
C,4,218
C,2,236
C,3,189
C,10,195
C,3,191
C,5,201
C,10,216
C,9,265
C,6387,238
C,2896,201
C,2,186
C,4,173
P,7670,8224770
P,4,358
P,8,217
P,7,174
P,2,185
P,3,183
P,3,174
P,1,166
P,7,261
P,4,189
P,8,197
P,6,184
P,6,241
P,5,186
P,9,187
P,1399,226
P,2,205
P,1,187
P,2,201
P,3087,237
P,6252,241
P,2,176
P,3,174
P,3,191
P,7,191
C,6082,17235450
C,10,304
C,7,245
C,4,179
C,1787,285
C,1,347
C,6,182
C,2073,258
C,3,169
C,3,225
C,3,189
C,4,190
C,10,184
C,9,216
C,3269,236
C,1238,225
C,7,233
C,9,234
C,9,193
C,5,180
C,2689,198
C,9,196
P,9008,9739245
P,2,227
P,1255,241
P,5,191
P,9,241
P,9,175
P,7523,271
P,4,164
P,8,171
C,8378,9453358
C,1,271
C,5,201
C,5,201
C,7,190
C,2,190
C,2,178
C,839,280
C,3329,237
C,3,201
C,6670,180
P,3989,3227408
P,9842,399
P,10,277
P,4848,266
P,7,200
P,1,219
C,9354,9520443
C,8,340
C,1933,241
C,3,202
C,8,239
C,5,178
C,2036,217
C,1,179
C,2,227
C,921,3812793
C,4,277
C,3287,163
P,1824,9697614
P,10,267
P,1793,245
P,4278,199
P,4,214
P,6980,168
P,2,221
P,3,161
P,2,236
P,9,191
P,2849,32187886
C,6022,9525685
C,5528,301
C,2504,165
C,2,199
C,2,180
C,7,190
C,1,181
C,6,255
C,4,191
C,7,194
C,3,185
C,5,176
C,3579,193
C,464,195
C,4,186
C,1,174
C,2,167
C,10,180
C,5,183
C,9,176
C,378,181
C,9,181
C,10,209
P,8999,17865255
P,10,450
P,2,299
P,8809,267
P,5,178
P,2,175
C,7937,9697901
C,6167,348
C,5,231
C,8,174
C,8,189
C,8,216
C,6,217
C,8,190
C,2,230
C,4266,188
P,6223,9567803
P,242,239
P,5,195
P,6,187
P,3,166
P,1,163
P,7,172
P,3,181
P,4,200
P,8,171
P,6,167
P,7,205
P,5,193
P,10,200
P,416,185
P,1,234
P,1,202
P,7,178
P,9,190
P,9,182
P,4,167
P,10,163
P,6520,198
P,5583,269689555
P,9,195
C,8085,9851040
C,10,437
C,4077,243
C,9,216
C,10,178
C,7204,18906069
P,3054,6536872
P,5,371
P,6535,329
P,7877,213
C,2538,9616728
C,5,310
C,6,215
C,10,269
C,5,188
C,6,191
C,3226,259
C,9,280
C,6197,222
C,1,221
C,2644,248
C,2,234
C,10,201
C,9,204
C,9,274
C,3,195
C,1,195
C,1662,27023765
P,4101,9481314
P,8872,400
P,9,220
P,8,235
P,4,219
P,5,212
P,6,229
P,6,185
P,2589,274
P,1103,223
P,8,244
P,6,174
C,6939,19288418
C,4655,323
C,4,269
C,10,209
C,7,245
C,2840,226
C,5,172
C,2,215
C,3,195
C,7,179
P,4569,9312696
P,10,255
P,4,260
P,6,193
P,2,205
P,3397,263
P,4,176
P,1,182
P,9,196
P,6,235
P,3,190
P,4996,551048
P,6,373
P,4,314
P,8,216
P,5,234
P,7,203
P,6,190
P,4,228
P,1792,194
C,1537,9517898
C,803,282
C,2,287
C,2,246
C,4,198
C,2843,192
C,3,181
C,6439,194
C,4390,27586787
C,7,1458
C,1457,316
P,5622,2944183
P,1184,248
P,5362,190
P,8,197
P,6,219
P,4,196
P,1,174
P,6,165
P,10,197
P,7,176
P,10,186
P,9,192
P,10,201
P,10,235
P,9,186
P,7,196
P,2119,248
P,1,186
P,8,185
P,10,181
P,10,169
P,4661,206
P,1,194
P,6,237
P,6,173
P,3,234
P,3,176
P,8,230
P,1,180
P,7,229
P,4,231
P,10,218
C,8658,10129263
C,7,1550
C,7,367
C,6,280
C,9,225
C,2,200
C,6,220
C,5,291
C,6,231
C,1,148
C,1,179
C,10,143
C,9,143
C,1,133
C,9775,198
P,6996,10042164
P,1162,181
P,6461,135
P,5,166
P,462,129
P,10,170
P,10,130
P,7,125
P,1798,10344764
C,1557,10255873
C,9,205
C,2756,165
C,7,145
C,5,141
C,4557,131
C,1822,136
C,1,166
C,6714,186
P,9223,20263905
P,2,317
P,10,164
P,7,171
P,3,184
P,1357,185
P,5562,181
P,7,169
P,2,169
P,7,187
P,8,156
P,2,165
C,2665,10172332
C,10,317
C,2,202
C,5,233
C,10,180
C,7,178
C,9023,204
C,9,178
C,127,186
C,4,229
C,3,231
C,10,167
C,4313,178
C,5,175
C,8,219
C,9,185
C,1,184
P,7784,9960099
P,8,310
P,9938,201
C,7379,9499013
C,1763,214
C,6,190
C,4,189
C,5,238
C,10,187
C,1,176
C,2,181
C,4819,1699
C,9,191
C,6,173
C,10,217
C,6,192
C,3207,5631623
P,3331,6026511
P,8,352
P,6,239
P,6,124
P,1,126
P,1,132
P,10,121
P,8,129
P,1064,190
P,7179,145
P,3900,146
C,4853,9464085
C,2,251
C,8,193
C,5,197
C,7,156
C,6591,157
C,10,131
C,4,158
C,1,228
C,7,133
C,10,134
C,4,129
C,10,138
C,4,130
C,1,169
C,8,142
C,4105,9680880
C,5,217
C,1,142
C,8,140
C,8,132
P,5015,8787000
P,8,207
P,1410,142
P,2,174
P,2,139
P,4,132
P,8,125
P,8,122
P,2,166
P,10,131
P,1,134
P,2779,146
P,1,138
P,9,128
P,3,137
P,5,163
P,1839,150
P,7,146
P,1,137
P,5,164
P,1,135
P,5,140
P,8,131
P,3,137
P,3991,147
P,2704,182
P,2,128
P,4,148
P,4,137
P,2,194
P,6,153
C,7200,19300956
C,1370,188
C,7,177
C,9174,168
C,1143,167
C,4,167
P,8955,9651948
P,2,219
P,5,133
P,5,138
P,5,123
P,4,116
P,6,156
P,4,124
P,3,123
P,10,122
P,3,131
P,4,122
P,7,122
P,7,131
P,1733,134
P,8,123
P,7,124
P,3903,130
P,1517,464447
P,1,132
P,4,128
P,10,138
P,1,166
P,8,166
P,3,145
P,3,123
C,9891,9631661
C,5,239
C,1297,9594214
C,2903,181
C,369,239
C,8,165
C,1619,2556910
P,4252,3078946
P,1,171
P,1571,154
P,8,132
P,5,124
P,2941,125
P,1364,122
P,4643,140
P,2,155
P,5,133
P,6,159
P,5,127
P,6,126
P,5,152
P,6,181
P,10,165
P,3,203
C,9453,3530993
C,5190,3963453
C,3,459
P,3608,9129325
P,8416,202466944
P,7,1508
P,6,1211
P,6130,215212688
P,3,503
C,4519,9411059
C,5356,341
C,3,237
C,4224,198
C,296,191
C,4,246
C,5,173
C,8,174
C,3013,184
C,3,180
C,9,169
C,3,172
C,9,179
C,3,180
P,4037,19592645
P,2,345
P,7,207
P,3725,191
P,740,187
P,3664,198
P,4,165
P,427,174
P,6,165
P,2,165
P,4088,165
P,3,219
P,4,167
P,6,185
P,7,164
P,6,168
P,10,218
C,7209,9140265
C,7714,207
C,2610,194
P,1438,9101369
P,9,188
P,5,168
P,4,170
P,10,171
P,2579,168
P,9,163
P,1,190
P,8,177
P,7,164
P,3,163
P,2,164
P,8,179
P,6,165
P,7,171
P,7,175
P,2,171
P,7111,209
P,7,161
P,6,176
P,6,159
P,2,162
P,9,160
P,3,161
P,1,168
P,9,165
P,4265,234
P,1,166
P,2,169
P,5,208
P,2997,19679044
P,8,215
P,8,1974
P,6,191
P,1,205
P,8,171
P,4,167
P,3,164
P,9,171
P,2,184
P,10,1428
P,2,189
C,7122,5665287
C,5479,290
C,5770,6250217
C,8,357
P,9196,6386180
P,7,245
P,5,266
P,4,211
P,3290,186
P,1,205
P,9,155
P,8,206
C,7931,9719768
C,4,191
C,10,163
C,3,149
C,4052,257441103
C,9,308
P,7807,8713139
P,6,244
P,2,124
P,4732,213
P,8,138
P,2,154
P,5607,126
C,8147,19200475
C,2,203
C,10,147
C,9298,144
C,587,151
C,2,153
C,1164,117
C,8,116
C,4,129
P,5839,9212272
P,3,167
P,6,152
P,2843,140
P,215,154
P,618,149
P,6,131
P,5068,124
C,9944,9156946
C,1218,178
C,5,159
C,1,145
C,7,133
C,2450,53520588
C,1,129
C,7,134
C,7,148
C,1,142
P,7881,2076156
P,3,240
P,7,140
P,4,121
P,3106,175
P,7,122
P,3,141
P,2749,131
P,991,192
P,8,130
P,1,146
P,10,129
P,4,130
P,8,121
P,4,137
P,3426,141
P,5,136
P,3,125
C,5005,2666288
C,10,230
C,3,171
C,6,147
C,9,137
C,3,465
C,4,256
C,2420,365
C,2,256
C,2948,188
C,3,201
C,7909,391
C,7,181
C,6,1434
C,725,181
C,10,367
C,9,185
P,8124,3849540
P,1,351
P,6485,241
P,4488,127725602
P,1,347
P,10,195
C,6478,8755142
C,3211,1625
C,5209,335
C,2017,39002660
C,7,246
P,5312,18404009
P,9,322
P,1,372
P,2,191
P,8234,290
P,10,232
P,2634,215
P,8,189
P,3,131
P,4,165
P,2,199
P,9,224
P,6,270
P,9,219
P,9,215
C,9515,9279929
C,8,286
C,3,272
C,8,242
C,6,492
C,1,297
C,4083,235
C,3791,208
C,5,192
C,6,255
P,5999,9401878
P,8718,1482
P,3,417
P,7,320
P,9,228
P,2781,299
P,7,213
P,9,200
P,3,223
P,3,190
P,6,210
P,9,205
P,753,5527817
P,2,546
P,7,252
C,7071,9998060
C,7831,1270
C,4,354
C,9,364
C,8,231
C,3,211
C,1,204
P,5,1385
P,9087,362
C,9350,10031133
C,1885,438
P,6018,9742471
P,5210,486
P,6238,335
P,8,179
C,5268,19558599
C,3,350
C,9925,223
C,4,1621
C,5,239
C,1921,265
C,8,1372
P,9622,10281080
P,4,6852
P,2,12175
P,1,235
P,10,1476
P,7,241
P,8,222
P,45,272
P,2888,690685
P,2,7945
P,3,1463
P,4,241
P,1,217
P,4173,1391
C,7348,10686198
C,4,377
C,165,221
C,3509,1733
C,5,180
C,4,179
C,2,177
C,6,200
C,6,172
C,10,174
C,9,175
C,4169,195
C,8,186
C,8,209
C,3,195
C,6,188
C,7,195
C,1,195
C,8,271
C,10,186
C,3,233
C,4116,252
P,8529,3205237
P,7,315
P,3117,239
P,4652,414
P,5,319
C,6892,10618247
C,8,306
C,8,225
C,6,3973
C,8,1175
C,5485,133
C,2,178
C,4,1755
P,7556,10641560
P,2602,237
P,6,234
P,388,180
P,2587,4853905
C,7824,10416932
C,4706,305
C,4652,315650316
C,5,262
C,8,149
C,3,133
C,8,134
C,2,124
P,3009,19697635
P,2,240
P,2,119
P,367,189
P,8327,124
P,6185,113914562
P,9,252
P,10,156
P,10,158
P,5,1165
P,3,138
P,3,179
P,4,124
P,1,128
C,1451,10502973
C,7157,259
C,8,149
C,2,167
C,1,144
C,3,121
C,8,123
C,2,121
C,10,123
C,7,126
C,8574,133
C,6,131
P,3665,9958108
P,8,154
P,3,154
P,5,125
P,6,125
P,8,135
P,4,126
P,3504,132
P,4,149
P,2911,125
P,5,120
P,9,126
P,9,123
P,8202,136
P,3,131
P,7,164
P,9,128
P,2,131
P,7,130
P,7,124
P,8,123
P,3,139
P,8,127
P,3,137
P,4,127
P,5,131
P,1,136
C,7284,9478453
C,4860,171
C,3468,131
P,5431,5949371
P,8,132
P,2,138
P,1081,143
P,9,142
P,1,143
P,10,130
P,4,124
P,1,142
P,5,125
P,6,129
P,3,127
P,2057,177
C,7189,9459382
C,7,224
C,9,159
C,10,140
C,4764,306017190
C,10,135
C,10,156
C,7,133
C,6,149
C,9,133
P,2404,8348641
P,3385,210
P,8,190
P,3238,191
P,7,184
P,7,173
P,4722,160
P,9,205
P,4,145
P,10,155
P,10,150
C,8656,19565684
C,3,178
C,243,164
P,9601,8926443
P,3803,134
P,10,127
C,7227,8216711
C,4,156
C,10,162
C,2,176
C,5,150
C,5284,185
C,10,149
C,7,134
C,986,168
C,3096,19503425
C,4,134
P,9065,1782968
P,8,161
P,6,163
P,5,125
P,6,131
P,6,122
P,4,125
P,1,129
P,10,135
P,2846,136
P,5,125
P,1,168
P,6,141
P,1,145
C,9186,7934639
C,1,260
C,4,142
C,4,141
P,8673,7893216
P,5572,27767034
P,10,143
P,9,130
P,238,142
P,7,136
C,6849,7554374
C,2,160
C,6,126
C,7,129
C,3,124
C,3,133
C,5,122
C,9042,122
C,8,160
C,5,129
C,1718,6381134
C,1,200
C,1,150
C,7,129
C,3,145
C,5,128
C,10,137
C,7,128
C,413,137
C,3,130
C,6,138
C,5,128
C,455,137
P,8610,6821048
P,6,211
P,2033,197
P,5,131
P,7,124
P,5180,106
P,8,116
C,8652,278090
C,10,126
C,6356,56900707
P,1155,6447368
P,9,284
P,1,199
P,5,187
P,3,178
P,9418,1287
P,4,180
P,1644,185
P,6,166
P,10,164
P,6,162
P,9,190
P,4510,316234938
P,4,188
P,3,147
C,9082,6791834
C,6,175
C,8,137
C,6,133
C,10,138
C,9,126
C,3,132
C,8601,46441055
C,10,259
C,10,195
C,1,123
C,4,139
C,9,143
C,8,144
P,8120,4830064
P,9,172
P,2,153
P,9662,156
C,7525,6826554
C,10,146
C,3720,166
C,10,141
C,6634,309015438
C,2,195
C,2,192
C,2,173
C,9,133
P,7203,6706637
P,7,214
P,5391,162
P,5375,120
P,6,144
P,1,156
P,7,136
P,7,138
P,8,126
P,4,148
P,3,129
P,1,128
P,8,136
P,4,122
P,4,120
C,6928,16136752
C,6,160
C,4,165
C,3,163
C,9,139
C,7,147
C,3,134
C,3993,175
C,6,137
C,5,144
C,4,127
C,6,145
C,6953,184
P,3641,7056200
P,9,168
P,6,186
P,532,217
P,4449,114
P,5026,117
P,9,136
P,6,130
P,3483,134
P,10,137
P,6,140
P,6,141
P,5,125
P,9,124
C,7653,7109118
C,8,161
C,8,171
C,8,162
C,1,165
C,8,134
C,8,154
C,1,150
C,4,151
C,4014,181
C,5,143
C,3,167
C,1,144
C,1,134
C,10,143
C,1805,1296002
C,4,141
C,2592,162148503
P,9183,2225695
P,6,173
P,8429,154
P,9,150
P,8,127
P,7,164
C,9719,7185091
C,5,159
C,9,139
C,2,129
C,2,134
C,1,130
C,5746,154
P,9067,7253489
P,6327,353028344
P,6,149
P,2,129
P,3,146
P,8,126
C,5183,7143796
C,2,169
C,2869,160
C,1,129
C,10,137
C,3619,137
C,9,128
C,10,132
C,3,129
C,5,134
C,4,130
C,7,139
C,10,128
C,7,138
C,3923,137
C,6,136
C,2,132
C,6,133
P,8169,14427049
P,7949,192
P,1,154
P,6,140
P,4,121
P,2,125
C,9675,7170544
C,5,185
C,8,140
C,1097,201
C,3,147
C,2,131
C,3,183
C,10,124
C,6820,133
C,5,145
C,7,137
C,9,144
C,8,153
C,4,136
P,10000,7122068
P,64,170
P,4,140
P,3,145
P,7370,134
C,9740,6854629
C,8,128
C,10,141
C,7636,147
C,9,147
C,2,138
C,6,152
C,3,131
C,6,147
C,4,170
C,2,138
P,2797,4471562
P,6,167
P,5240,153
P,9,150
P,6,147
P,3421,135
C,8522,6870389
C,4126,13552888
C,9,163
P,8054,6439684
P,4867,164
P,8,158
P,4,129
P,1592,126
P,4,131
P,2,139
P,7,138
P,230,126
P,1,128
P,9,132
P,1,126
P,1865,136
P,2193,124
C,6412,13554030
C,2354,169
C,9,148
C,10,135
C,3,146
C,2,132
C,7,134
C,7,140
C,5,132
C,10,132
C,9,187
C,6,179
C,10,133
C,1210,151
C,8,124
C,128,180
C,6,136
C,8,128
C,2,134
C,6,147
C,2,129
C,6,129
C,7,135
C,9,131
