role,n,time
P,57767,163312291
C,66111,84759459
C,10775,84748085
P,46753,163333588
C,21810,84781128
P,24930,163356196
C,8627,84881591
P,49870,162922625
C,75305,84772566
C,972,84783549
P,38362,162924909
P,37517,162473479
C,83598,85004310
P,12135,162040753
P,37426,162015516
P,2334,162371761
P,45423,161605696
C,83344,84755654
C,26132,84862540
C,41520,84804804
P,65279,161756930
P,19326,161798665
P,88237,161776858
C,23650,84793646
P,73868,161824316
C,55980,84719770
P,42052,161682329
C,87693,84773866
P,58214,161757745
C,42488,84781386
P,90475,161709500
C,30885,84823074
C,34681,84768281
P,59957,161691210
C,13187,84774097
C,52157,84725518
P,51962,161445972
P,25036,161324156
C,379,84834879
C,41581,84890271
C,33812,84847814
P,83028,161656615
C,22166,84786024
C,8532,84717104
C,74043,84730243
P,73485,161733475
C,55769,84720573
P,8880,161649806
C,83954,84634517
P,48835,161692057
P,59729,161545995
C,13718,84762934
C,98907,84803312
P,83583,161682880
C,56309,84900883
P,16115,161642481
P,8474,155646678
P,17314,161645692
P,94412,155552640
C,98300,84939569
P,10611,155711770
C,20965,85106491
P,32856,155887444
C,30529,85109719
P,59745,155762809
C,6781,85208898
P,55256,155747006
C,43625,85080482
P,25652,155716304
C,45346,85200172
P,9037,155718662
C,2088,85146031
P,11270,155692781
C,44651,85224879
P,70219,155685217
C,36325,85217970
P,49862,155647752
C,58066,85209655
P,30073,155563705
C,79445,85162560
P,87095,155492188
C,18995,85246618
C,26528,85225795
P,34837,155536303
C,41554,85238989
C,15580,85208435
P,68213,155576790
P,19798,155619724
C,81153,85257017
C,19446,85221138
P,7294,155683849
C,54418,85207583
P,63915,155659524
C,97240,85352441
P,63861,155684704
C,46883,85308294
P,65216,155540943
C,22338,85377449
P,60734,155412015
C,5879,85362268
P,9983,155366684
C,99520,85327022
P,48572,155341142
P,82542,155150631
C,82723,85472822
P,46266,154953642
C,60806,85539465
P,31224,154925074
C,70994,85615308
P,42430,154981886
P,40520,154903674
P,72971,153852558
P,14841,153785537
P,63469,153812393
P,11753,153722558
C,86818,85641260
C,9545,85862168
C,56667,85928631
P,55108,153868436
C,30440,86044878
C,54099,85984260
C,71573,85897666
P,84078,154016194
P,91301,153912516
C,3742,85869696
C,83318,85898113
P,11078,154076776
C,35989,85935033
C,97068,85900124
P,37765,154035009
P,12615,153912265
P,3876,153991749
P,18792,153999947
P,98515,154017744
C,78783,86065678
P,79273,153933842
P,24810,153790285
C,56813,86159004
C,61455,86067565
P,251,153677139
P,63404,153708882
C,16402,85995052
C,57606,86080027
P,93269,153973533
C,43094,86109586
C,22669,86108611
P,66106,153967756
P,43548,153857518
C,11345,86097347
C,5206,85965769
C,46829,85947532
P,64788,153978904
C,3883,85923315
C,53361,85849129
C,7347,85932041
P,24143,154020574
C,92896,85797256
C,37724,85763378
P,31833,153975085
C,87588,85759211
P,59899,153988490
C,49213,85791285
P,49396,153871897
P,52721,153906905
C,51322,85791246
C,54187,85765503
P,59298,153903395
P,47324,153925300
P,67109,153558361
C,68080,85865910
P,86019,153578217
C,40327,85899281
P,22218,153537299
P,33263,153492751
C,70768,85774584
P,12197,153599305
C,43243,85991146
C,83220,86076260
P,57564,153525973
P,27718,153685404
P,54397,153411680
C,58273,86060950
P,63183,153394294
P,5905,153361752
C,82050,86112651
P,27142,153413285
C,85868,86339481
P,27938,153508370
P,16105,153358320
C,1172,86289491
P,62832,153350986
C,91897,86398528
C,33614,86288875
P,48595,153378208
C,18018,86282324
P,13445,153255330
C,92135,86456551
P,79793,153301812
P,89733,153450715
C,45017,86558470
P,3960,153343022
C,6226,86670641
P,92657,153377950
C,34600,86798402
P,77722,153415409
C,58935,86958205
P,28415,153574689
C,1970,86882073
C,59545,86931021
P,42206,153606389
C,14293,86970166
P,8331,153710382
C,29038,87150459
P,45851,153736780
C,68087,87176687
P,65437,153670827
C,90186,87223270
P,91355,153815761
C,65034,87309973
P,72489,153879083
C,30193,87295526
P,50454,153742456
C,93226,87313600
C,35115,87351850
P,69040,153689883
C,54408,87429365
P,38235,153731603
C,31382,87481607
P,61277,153549138
C,6409,87474539
P,42539,153578040
C,67665,87552709
P,64973,153357442
P,2585,153559049
C,42704,87644882
C,85822,87589903
P,86924,153331955
C,44386,87672637
P,98345,153195615
C,86962,87587907
P,14752,153130668
C,71154,87645535
P,90627,153105473
C,37094,87685770
P,69607,153204581
C,4727,87758800
C,53346,87790751
P,69823,152787550
C,20946,87886644
P,11100,152715455
C,38512,87937903
P,71800,152916302
C,24562,87873008
C,43821,87869388
P,71760,153027375
C,53029,87855667
C,93100,87898763
P,39721,152977214
C,81888,87977944
P,41461,152984261
C,24921,88024375
P,98893,152994963
C,37560,87941820
P,39847,152993907
C,52076,87944063
P,69980,152971625
C,71060,87894720
P,97928,152945578
C,36020,87954756
C,88841,87866165
P,37493,152964117
C,28177,87926966
P,38570,152863322
C,12990,87890841
C,54369,87691543
C,27555,87650559
P,73742,152827483
P,76573,152905812
C,23088,87576565
C,17958,87551307
C,40887,87726074
C,95758,87489976
C,4098,87880098
P,93378,152980578
C,10171,87623514
P,57807,152871701
C,46284,87578620
P,88618,152884069
C,45301,87489920
C,31891,87625675
P,49560,152931552
P,55296,152936076
C,23331,87603247
P,86321,152841765
C,97272,87531766
C,42949,87694042
P,29439,152752702
P,9149,152473375
P,46811,152864390
C,38513,87794958
C,36543,87614556
P,69335,152617146
C,14676,87594269
C,79341,87718387
P,8802,152172658
P,77315,152465736
C,86605,95344581
P,92630,160000885
C,61836,95344400
C,17382,95468820
P,16149,154411877
C,20959,95620242
P,85518,154795097
C,96335,95755068
C,53192,95881433
P,88963,154853514
C,12582,95989020
C,516,95911599
C,87366,95939162
P,97451,155398087
C,54700,96050559
P,50239,155320590
C,92429,96179669
P,31182,155414064
P,13698,155301933
P,12782,155308146
P,89417,154693010
C,95280,96386348
P,97611,154437579
C,61666,96348995
C,79103,96391667
C,77696,96359083
P,11425,154501236
P,76038,154284250
C,34237,96464586
P,75640,154376511
P,3464,154408485
C,86824,96482750
P,38898,154472608
C,23870,96597400
P,9421,154305482
P,17226,154287680
P,39745,154327411
P,51894,154539197
C,95204,97122924
P,39898,154667700
P,96193,154492373
C,17420,97059333
C,70112,97059595
P,41975,154571453
P,26233,154571665
P,33256,154305433
C,20944,97103986
P,42074,154036705
C,88596,97021468
C,95353,97108455
P,10190,153904311
P,30078,153829880
P,92568,153248552
C,81629,97114502
P,80716,153116722
P,2452,153152343
C,5457,97171549
C,80100,97062662
P,86462,152839852
C,66077,97082182
P,15443,152721422
P,67691,152729360
C,10879,97134866
C,74716,97123843
P,76143,152741551
C,20184,97193192
C,39845,97163795
P,64281,152866876
C,96397,97024011
P,28497,152876559
P,85923,152921785
C,92232,96897315
C,29953,96647781
P,81841,152855740
C,15390,96626755
P,53493,152893830
C,5759,96535555
C,14208,96882017
C,47453,96514395
C,11975,96575276
P,77924,153153209
C,64698,96688325
P,1954,153117554
P,16054,153095055
C,35487,96630925
P,59531,153143490
C,83947,96605146
P,9925,153106677
C,9335,96537441
P,30510,153210950
C,15332,96630153
P,65687,153071000
C,83683,96551770
P,87878,152999744
P,19703,152881414
C,27310,96546988
P,923,152721621
C,41929,96456583
P,74388,152763619
C,13957,96488946
P,23377,152689354
C,33870,96475099
C,26023,96343279
C,80188,96348611
P,9333,152649393
P,95658,152725323
C,79899,96422768
P,75296,152789031
C,37085,96370415
C,43690,96377810
P,87964,152955385
C,16610,96274630
P,32063,153065056
P,17754,152956268
C,17454,96330477
P,5503,153013836
C,81841,96344275
P,60346,153094716
C,34382,96402003
C,140,96420045
P,37877,153145836
C,91683,96637115
P,88155,153352009
C,3266,96614824
C,29923,96470518
C,98896,96508603
P,66132,153647950
C,22847,96587493
P,27159,153648078
P,74528,153553984
C,71296,96591561
P,20228,153610332
C,28638,96642359
P,13213,153652693
C,29913,96667293
P,63511,153581730
C,43649,96717434
P,72541,153553528
C,74554,96647126
P,37865,153449534
C,15626,96740678
P,24980,153369080
C,85286,96706787
P,86656,153385525
C,52711,89514030
P,68244,153356560
C,28895,89319797
C,63398,89301870
P,77245,153356866
C,36003,89292244
P,74116,153350796
C,22259,89241061
P,4707,153345982
C,87017,89183003
P,59282,153468187
C,64887,89200623
P,34314,153438620
C,91136,89244811
P,67979,153426106
C,36428,89257188
P,33351,153387020
C,82811,89234592
P,22821,153455725
C,9650,89298090
P,73015,153385579
P,27165,153180081
C,14780,89373771
C,15603,89314572
P,29430,153188515
P,61173,153007640
C,69451,89405835
P,56984,153086641
P,68199,152986561
C,99160,89390960
C,55850,89360614
P,5857,153101419
P,33825,153014555
C,49593,89488607
P,78254,153252455
C,71499,89511978
P,50386,153205854
C,18207,89564026
P,67093,153223130
C,39631,89446607
P,1848,153168610
C,63473,89343977
P,84448,153127673
C,58123,89382192
C,41343,89387325
P,93890,153138392
C,69721,89365291
P,43963,153177445
C,25277,89401071
P,73798,153246316
C,35207,89359575
C,21883,89209644
P,76349,153362445
C,27734,89286724
P,7005,153302073
C,71386,89294476
P,89106,153319194
C,95234,89241572
P,26118,153374692
C,45719,89249594
P,75549,153371032
P,18086,153198675
C,66920,89136943
P,44243,153200206
C,86666,89138689
P,74513,153255153
C,72528,89190677
P,74866,153266735
C,5948,89139992
C,82589,89047908
P,82113,153419389
C,12710,89255964
P,9623,153464899
C,48228,89314520
P,59484,153526947
P,13103,153307581
C,40413,89525837
P,46079,153514071
C,4652,89627449
C,24464,89551171
P,59250,153371484
C,73057,89623227
P,14799,153420482
C,96252,89755342
P,1572,153382802
P,67161,153111568
C,65966,89744530
P,99446,153059536
C,96167,89886469
C,90765,89801417
P,99127,153026520
P,84079,152893407
C,4485,89840701
C,41805,89880035
P,72861,153062415
C,74930,89703229
P,99906,153037570
C,75217,89754223
C,37166,89799497
P,99428,153128826
C,77026,89886523
C,21436,89776519
P,53111,153128930
P,13751,153079440
C,44546,89863152
P,33852,152908536
C,24162,89948746
P,90810,152906794
C,4958,89875202
C,92171,89947953
P,93798,152961413
C,66414,89929677
C,50751,89821260
C,62610,89867780
P,96201,153075449
C,42451,89870161
P,90758,153175785
C,62789,89913050
P,95805,153093953
C,49466,89928906
P,21368,146215894
C,8781,89934464
P,73597,146284022
C,84979,89958121
C,61685,90074233
P,1259,146177030
C,50556,90182906
P,2596,146317188
P,60644,146209741
C,67336,90243271
P,9781,146217253
P,31326,146275997
C,39315,90393966
P,39309,146303800
P,10050,145490690
P,34236,145354512
C,99450,90482075
P,17327,145358737
P,22763,145290220
P,94117,144725540
P,75483,144662013
C,89362,90554363
C,13273,90335898
C,89538,90316070
P,83056,144388657
C,23627,90415238
P,75224,144413756
P,11012,144264121
C,14448,90371946
C,59104,90354276
P,34045,144488212
C,47377,90386751
P,60951,144277054
C,46851,90447486
P,59111,144334126
C,66927,90406013
P,9161,144354136
C,7152,90439635
P,99512,144439524
C,9946,90533215
C,59750,90541629
P,30171,144441870
C,52631,90429417
P,37052,144173718
C,2068,90463120
P,51456,144255062
C,28176,90539164
C,83555,90548587
P,48646,144153839
P,7005,144011866
C,97624,90529790
P,67026,144011240
C,93976,90538868
P,70979,143903805
C,48988,90592862
P,30314,143853232
P,88035,143743394
C,46661,90699719
C,25146,90843925
P,29976,143788594
C,74685,90802285
P,91484,143897572
C,94238,90841953
P,65516,143779875
C,74483,90893106
P,95012,143790496
P,14729,143704735
C,52748,90911393
P,48875,143735183
C,79875,90905372
P,5777,143712644
C,21373,91012585
P,14209,143738410
C,32735,91054038
P,84541,143771195
P,33977,143695658
P,57513,143527082
C,99615,91055890
P,37567,143487323
P,24208,143435525
P,43690,143569237
C,97002,91048602
P,54747,143364683
C,80800,91156538
P,84543,143503131
C,22275,91189896
C,73268,91150580
C,54229,91082685
P,91086,143496555
P,96846,143428352
P,20631,143552921
P,10558,143459407
C,96618,90968418
C,86462,91035187
C,1093,91017156
C,15093,91027695
C,27436,91088810
P,97667,143539582
P,80322,143443292
C,3402,91155024
C,72779,91154011
P,39271,143623926
C,84057,91155397
P,30757,143501814
P,14765,143419546
C,93016,91156238
P,99854,143401610
C,53873,91162531
P,27267,143339362
P,49638,143306333
C,50635,91313020
P,77424,143379215
C,89211,91351690
P,82830,143443032
P,1322,143434042
C,35711,91457004
C,39970,91502490
P,97205,143419114
C,13220,91490017
P,33088,143376489
C,59962,91596364
C,21839,91557136
P,77017,143311060
P,86282,143154814
C,88925,91649159
P,1630,143128479
C,1240,91489707
C,64032,91411273
P,22232,143219194
C,474,91387582
C,1037,91595741
C,18651,91408036
P,27407,143170604
C,34347,91395470
C,36750,91328687
P,81085,143304939
C,36311,91344979
P,70208,143309475
C,42016,91305012
C,57758,91249583
C,12895,91344482
P,74114,143389688
C,69979,91376194
P,60219,143499631
C,32124,91427251
P,39714,143595643
C,84865,91410909
P,60544,143626003
C,41017,91481847
P,51360,143776386
C,15563,91326230
P,28293,143812448
C,52231,91399998
P,55649,143507356
C,71413,99322087
P,39926,151599241
C,50930,99585817
P,36573,151659335
C,9390,99629280
P,76548,151670615
C,64819,99606931
C,73323,99561716
P,82776,151641562
P,62749,151499182
C,86118,99740728
P,39821,151537875
C,28491,99690052
C,42158,99814532
P,91493,151486993
C,63466,99749960
P,38452,151172640
P,43327,151346737
P,71985,151281551
C,83542,99878077
C,42003,99969694
P,68980,151442173
C,45779,99997566
P,4318,151429855
C,71582,100145295
P,41816,151356463
C,8939,100332870
P,34487,151543292
P,56083,151740019
C,39893,100703126
C,34109,100592293
C,62623,100814280
C,40530,100814911
P,81353,152121286
C,55693,100886717
P,92761,152438943
C,43014,101001115
P,78487,152670594
C,40192,101018720
P,17645,152635234
C,28780,101076717
C,68120,101016417
P,44681,153034350
C,28086,101393320
P,98519,153071469
P,18072,152921833
C,6335,101479670
C,1450,101504640
C,47306,101283406
C,39665,101287578
P,81126,153323000
P,997,153328296
C,67844,101487521
P,22112,153300668
C,98098,101657533
C,74320,101573322
P,62348,153318505
C,54571,101615835
P,52315,153362617
P,59049,153549416
C,33502,101798401
P,35704,153653519
C,80570,101801934
P,93234,153454752
P,37072,153474017
C,25764,101737052
C,31937,101859716
P,31370,153677549
C,28829,101910085
P,10477,153684539
P,81254,153754387
C,22068,102055797
P,58963,154084031
C,91339,102224324
C,67894,102341530
C,65084,102123525
P,51473,154176823
P,95948,154451271
C,27428,102593185
P,89196,154428012
C,10352,102573910
C,20950,102476775
P,19086,154599677
C,87203,102397127
P,86690,154649326
C,10027,102241367
C,13804,102300345
C,82108,102211198
P,56952,154666840
P,46890,154599682
C,80954,102129755
P,76992,154631847
C,72575,102132897
P,42260,154567661
P,16054,154456955
P,32645,154407771
C,13687,102242030
C,75668,102314845
P,10524,154485659
C,59022,102206361
P,88806,154507522
C,83534,102204728
P,52837,154572849
C,9997,102334509
P,42963,154593403
C,53662,102361061
C,65876,102522670
C,34517,102522037
P,73215,154702441
P,98527,155033081
C,6903,102627895
C,67535,102590511
P,93706,155043623
C,20923,102576016
C,38955,102448480
P,52948,155066590
C,95276,102604445
P,11796,155244494
P,6918,155298074
C,17163,102633757
P,71615,155307165
C,36046,102732286
C,14155,102738450
P,78254,155375582
P,11598,155340956
C,54387,102691531
C,52298,102632740
P,51242,155283321
P,70461,155422073
C,93998,102688747
C,15082,102849073
C,31336,102665279
P,82136,155190896
C,18607,102563144
P,29153,155543205
P,88842,155546814
C,79795,102609770
C,22041,102607516
C,88951,102680788
P,26894,155559323
P,52412,155554544
P,6828,155320424
C,72308,102905022
C,34849,102747585
C,18786,102825881
P,77477,155401317
C,92007,102735109
P,76014,155352951
P,20358,155294580
C,55854,102678894
P,60153,155350822
C,32345,102647637
P,54280,155057379
C,8375,102587238
C,22940,102512669
C,63512,102533730
P,49180,154931977
P,86630,154702481
C,44989,102561135
P,71193,154662115
C,41918,102610594
C,10137,102573248
C,10305,102398571
C,19786,102378698
C,68737,102403903
P,99128,154911111
P,89064,154917706
P,34611,154680327
C,91810,102450298
P,98971,154521213
C,18612,102334645
P,28903,154649690
P,38603,154641783
C,32465,102503799
C,71336,102140287
P,20752,154597635
C,83939,102142757
P,90109,154637477
C,79703,102409147
C,90769,102128290
C,36257,102289119
P,89827,154687909
C,39800,102053492
P,81869,154650564
C,77776,102123130
P,21749,154685997
C,7149,102153736
C,78255,102119552
P,94426,154705128
C,98158,101978780
P,58350,154678509
P,53758,154716749
C,33887,102051578
P,36608,154584510
C,50742,102099601
P,20879,154760151
C,37408,102020008
C,65643,102085759
P,69076,154403220
P,53881,154553086
C,84815,102087016
P,26473,154477719
C,71155,102124971
P,39567,154460403
P,9956,154302814
C,74598,102088120
P,68251,154395300
P,84121,154195860
C,28800,102070440
P,91141,154235415
C,36815,102121434
C,29932,102123347
C,17403,102111824
C,91637,102015297
P,11683,154351205
C,91379,101953911
P,78026,154447433
P,52050,154307110
C,6021,102006097
P,46215,154057599
C,59190,101967525
P,96198,154167513
P,87013,154031678
C,94431,101785591
C,87769,101804816
P,25283,154120482
P,61293,154169925
C,96754,101958606
P,56112,154151523
C,29557,102013899
P,11933,154212119
P,97878,154239926
C,85103,102028280
P,31814,154240541
C,98354,102087916
P,92165,154026482
C,97789,102074418
P,60012,154131453
C,57887,102131251
P,85426,153993305
C,11421,102140019
C,93688,102116811
P,86984,154044247
P,91978,154002914
P,14789,153897856
C,79938,102252194
P,8947,154023746
P,60632,153985264
C,75677,102179143
C,86642,102155363
P,15175,153784222
C,20669,102051980
P,77496,153845677
C,15247,102107569
P,99855,153807439
C,37556,102092046
P,54637,153713358
C,64980,102084328
C,11209,102021494
C,63124,101954390
P,70741,153780528
C,68372,102047253
P,84876,153862291
C,49988,102013029
C,230,101907435
P,48790,153473841
C,6242,101999156
P,7206,153514629
C,13168,102005290
P,41794,153470278
P,5935,153376748
C,27637,102085835
P,38841,153274736
C,56725,102130344
P,11922,153358413
C,96636,102071043
C,30205,101953700
P,94748,153382634
P,69887,153475800
C,99575,102034345
P,49424,153313194
C,34074,102092891
C,49816,102099238
P,76498,153358497
P,22382,153342373
C,58294,101947060
P,26408,153329278
C,22388,102028702
P,66972,153289602
C,3262,102014475
C,86006,102043068
P,70045,153496895
C,22576,102086320
P,75194,153304321
C,59590,102047465
C,57734,102036087
P,88751,153458591
C,60504,102068975
P,65686,153428437
C,47758,102053711
P,22553,153509681
P,91765,153379003
C,38090,102134828
C,36444,102172786
P,273,153467160
C,51623,102140619
P,29701,153318866
C,85649,102255982
P,33702,153221799
C,32849,102252235
P,75409,153163604
C,27163,102251301
C,12942,102277817
P,16996,153321262
C,19419,102220628
P,49123,153161872
C,41890,102159259
P,45885,153211526
C,22314,102233135
P,48891,153355274
C,49000,102364271
P,25472,153290884
C,16369,102414780
P,50799,153383032
C,85664,102487292
P,22131,153458001
P,77910,153501378
C,4847,102409345
C,62623,102570225
P,18980,153640679
C,30030,102667627
P,29384,153738383
C,51918,102759436
P,29221,153806271
P,44786,153818750
P,79189,153761329
C,11451,102776815
C,87502,102746016
C,45232,102886077
P,8941,153729801
C,96264,102719091
P,33407,154523760
P,46585,153992255
C,62906,103800824
P,34892,154652483
P,46990,154558137
C,92084,103717184
C,13351,103748160
P,52933,154587996
P,29183,154575329
P,50531,154450431
P,25699,154426576
C,42598,103792956
P,62704,154642571
C,78953,103891712
P,81524,154435197
C,54225,103896595
C,36614,103795813
P,14554,154558669
C,59066,103785217
P,99940,154616939
P,21549,154515384
C,72261,103782583
C,41462,103839538
P,38634,154552053
C,46294,103772435
P,41200,154610516
C,95797,103871101
P,5583,154654878
C,2756,103888823
P,59419,154684106
C,43541,104032562
P,18185,154868440
P,59839,154639047
C,68367,104340214
P,4792,154726461
P,99355,154894315
C,33535,104531189
C,82823,104566307
P,54618,154973561
C,92057,104518156
P,38030,155009136
P,64436,155063576
P,42882,155038717
C,43218,104528727
C,44607,104516825
P,51704,155036766
C,23291,104503840
P,33956,154940291
P,84734,154986754
C,2705,104643563
C,64337,104653707
P,47758,154885217
C,23308,104643116
P,26949,155003649
C,14869,104654975
C,18171,104730987
C,91315,104630634
C,85338,104665925
P,15087,155101052
P,52067,155111259
C,23137,104682843
P,13819,155102902
P,17063,155048652
P,52078,155025543
C,61458,104760880
P,9012,154981882
C,31952,104763773
P,53031,154867575
P,42261,154984570
C,88663,104936958
P,24720,154961833
P,10939,154948868
P,77652,155006713
C,47246,105046980
P,2617,154948359
P,57532,154773687
C,89301,105108883
P,69773,154788806
C,50263,105147388
P,66082,154772598
C,57688,105234624
P,98377,154829550
C,89005,105328684
P,78545,154944875
C,77617,105347438
P,88936,155032399
C,74523,105283449
P,33097,155143559
C,56989,105341092
P,46224,155048755
C,15326,105443257
C,58490,105489877
P,18616,155009674
C,76041,105422219
P,17679,154785844
P,64133,155089055
P,90901,154959185
C,70146,105517300
P,82564,154857622
C,28834,105584208
C,60653,105547366
P,86295,154931304
C,46946,105647794
P,70718,155052332
C,15484,105630099
C,4301,105653272
C,15417,105484393
C,24835,105507914
C,71316,105458478
P,92642,155339935
C,28387,105565696
P,26694,155298322
C,85734,105637547
P,41941,155090569
P,66318,155173805
C,52524,105667633
P,59703,147901348
C,54696,105654939
P,63463,147989938
C,17960,105564915
P,9139,148125103
C,94692,105792650
P,85196,148424621
C,60588,106046637
P,5067,148275881
C,31566,106108672
P,31701,148158400
C,89783,106127094
P,74286,148262955
C,30554,106185936
P,81347,148318999
C,95248,106238918
P,4282,148230351
C,10519,106311413
P,41672,148068740
P,75370,147931506
C,52780,106320350
C,75258,106385355
P,27448,148046593
C,25968,106468805
P,78931,148034197
C,42660,106496151
P,37134,148010498
C,43079,106468441
P,92268,147916359
C,73744,106522754
P,90903,147748064
C,43079,106497934
C,92134,106514901
P,90912,147820340
C,530,106605108
C,4318,106527466
C,27345,106411828
P,79266,148064483
C,55482,106476892
P,59839,148120677
C,12158,106382786
C,83868,106558356
P,56304,148082397
C,99591,106442286
P,62860,148125151
C,85785,106444961
P,21303,148261361
P,72131,148358703
P,22410,148243855
C,82908,106493703
P,97625,148293568
C,33729,106384667
C,41464,106340839
P,80067,148255994
C,1776,106536641
C,99703,106510782
P,83541,148254524
P,4249,148150435
P,98357,148060435
C,90798,106490666
P,87946,148029093
C,86801,106516722
C,9794,106519537
C,20104,106622862
C,88130,106642575
P,88938,148126159
C,93660,106707437
P,72429,148106764
C,82630,106710735
P,19689,148140422
C,30579,106695861
P,55954,147874108
C,54817,106690320
P,22570,147818889
P,13084,147751480
C,39137,106667254
P,36188,147601996
P,81984,147620160
C,49723,106741203
C,97183,106778110
P,20591,147583649
P,93706,147633400
C,36223,106830715
P,67021,147616434
C,9318,106740087
P,2813,147405011
P,38060,147155028
C,55866,106861272
P,61236,147329203
C,97164,106932670
P,80596,147269394
C,68633,106971249
C,88887,106986328
P,66392,147240765
P,95380,147226570
C,34393,107129202
C,5666,107211116
P,54649,147035035
C,74599,107334353
P,42325,147233840
C,20155,107301068
C,21203,107245403
P,91939,147279690
C,30007,107262755
C,63241,107273649
P,72464,147385894
C,5282,107235318
P,36791,147251153
C,3414,107346528
C,45480,107300311
C,17606,107219627
C,46282,107309064
P,93246,147675816
C,69723,107454487
P,87955,147735813
C,29928,107477779
C,96016,107442707
P,88292,147830285
C,10005,107486319
P,50200,147793341
C,8035,107590004
C,17658,107681946
C,2275,107693147
C,8036,107652094
C,74500,107725729
P,51492,148302623
C,61536,107852072
P,8009,148238702
P,1969,148118408
P,15748,148026703
P,26236,147873705
C,72508,107862172
P,59054,147714606
P,54653,147558965
C,3795,107844783
P,67350,147546800
C,6864,107824694
P,44900,147909614
P,94014,147500473
C,61745,107857160
C,74912,107899610
C,80498,107864978
P,40893,147557117
P,13733,147536302
C,20375,107986619
P,22868,147543361
C,56680,107880402
P,44316,147529192
C,76461,107899164
P,64969,147624200
P,49025,147573235
C,31675,107922929
C,34253,107887727
C,87791,108020272
P,58550,147615297
C,27113,108025317
P,66761,147684811
C,85181,108013366
P,18746,147727192
C,65123,108047293
C,18296,108002571
P,544,147820172
P,95236,147725593
P,67228,147716420
C,50857,108019371
C,86587,108070260
P,38363,147455711
P,66286,147623595
C,4727,108155388
C,8388,108192235
C,10016,108150048
C,78989,108128945
P,88205,147677370
C,32916,108119808
C,86567,108145064
P,26273,147508050
P,65836,147480487
P,5436,147421373
C,19898,108104063
C,89615,108061777
P,48529,147490915
P,19118,147568789
P,47587,147496892
C,91003,108426140
P,23988,147596703
P,87936,147572583
C,63312,108484023
P,32272,147604771
C,84829,108513828
P,61182,147627255
C,49613,108530823
P,88967,147617685
C,85190,108630789
P,25614,147729847
C,44910,108596825
P,63723,147774181
C,78546,108600627
P,69432,147731515
C,2358,108703387
P,98303,147838525
P,57732,147750047
C,55193,108646229
C,71863,108481769
P,10423,147314151
C,97788,108568808
C,1127,108426316
P,26789,147419724
P,97788,147558187
C,46778,108625368
P,35458,147628810
C,73033,108541476
P,9154,147390312
P,44685,147402067
P,35410,147495218
C,30441,108669211
P,62454,147346801
C,32484,108656997
P,23613,147306127
C,24390,108654852
C,69440,108594649
P,75122,147112294
P,74822,147152241
C,52472,108504485
C,40667,108583207
P,85908,147128976
C,80443,108350225
C,84957,108381070
C,37883,108581801
C,61539,108458057
P,46632,147089105
P,55473,147153662
P,75852,147195768
P,10646,146988280
C,89914,108383051
P,38821,146991264
C,77383,108551031
P,67212,147198732
C,31585,108635904
P,11722,147271826
C,21847,108723504
P,38294,147279238
C,28147,108703665
P,65668,147210961
P,1096,147134930
P,52243,147192117
C,56688,108947593
C,45644,108943148
C,26146,108929503
C,60853,108761696
P,65094,147096855
P,39425,147241154
C,15666,108902954
P,26922,147128613
P,92582,147070665
C,52535,108924290
C,93783,108819073
C,12409,108936062
P,99630,147255477
C,80517,108984844
P,35062,147370935
C,60870,109108560
P,42109,147342441
P,94367,147179434
P,87407,147092196
C,51948,109163982
C,47481,109269998
P,42627,147025065
C,25296,109230771
C,82212,109143725
P,88377,147162762
C,60420,109272488
C,94481,109202424
P,43039,147118485
C,1319,109232202
P,62907,147089894
P,31473,147125348
P,60924,147017176
C,66442,109100627
C,50902,109157563
P,58412,146976070
C,60286,109081120
P,41472,146968884
P,17348,146922276
C,86172,109107970
P,88573,146997516
C,24682,109142065
C,36606,109125038
P,97367,147024775
C,8042,109141849
C,14762,109075596
C,42592,109162462
C,59025,109157001
P,77714,147364122
C,61831,109220513
P,13008,147461625
C,84738,109331642
P,19786,147415273
P,25294,147539603
C,40575,109715475
P,96373,147545911
P,58267,147617817
C,91145,109741159
P,94343,147610892
C,44989,109853952
P,46077,147510492
C,89551,109857819
P,62112,147500728
C,78124,109910518
P,42190,147523188
C,91380,109853393
C,37712,109906260
P,44909,147457876
P,19291,147472599
P,65361,147441352
C,96117,110070453
P,78875,147466587
C,81498,110006482
P,9871,147420597
P,94115,147492549
C,48750,110339200
P,24281,147181450
P,89023,147389237
C,8127,110338016
C,73750,110369397
P,79471,147284302
C,29002,110347200
P,15218,147399986
C,50092,110256983
P,38575,147339961
C,12423,110319677
C,74720,110390262
C,95270,110278507
P,95948,147276125
P,75346,147256112
C,32923,110334399
C,30109,110033474
P,95468,147490582
C,33092,110070647
P,49181,147453770
C,41596,110319002
P,541,147454523
C,41361,110325897
P,50913,147492832
C,80610,110462809
P,13754,147614414
C,57243,110563114
P,37127,147630242
P,47756,147600917
P,10505,147636061
P,69609,147581811
C,15426,110715411
C,98267,110723420
P,77500,147706895
C,69240,110887304
P,87984,147811267
C,70339,110894071
P,37787,147826720
C,63823,110849413
P,92039,147852463
C,25185,110990013
C,33211,110714361
C,51686,110666680
P,90842,148042925
C,7040,110758262
P,1702,148210377
C,92083,110829554
P,53882,148140566
P,75775,148017924
C,93908,110870081
P,4671,148004205
C,53965,110930870
C,21225,110910533
P,10063,147863912
C,91377,110927404
P,78403,147977913
