role,n,time
C,1497,8217112
C,6968,265
C,9586,188
P,5194,8323309
P,5916,239
P,5977,220
P,459,152
C,7417,8371140
C,7404,238
P,4164,3066248
P,3993,271
P,2914,125
C,8506,8385370
C,4445,3396305
P,7389,3550367
P,1893,204
P,5941,174
C,9585,3730308
C,4750,3828003
P,8275,3944095
P,8025,208
C,9807,8441008
C,4178,231
C,3799,4192723
P,8172,8516487
P,3945,215
C,8436,8584688
C,3349,4785275
P,5636,4914908
P,5274,182
C,9716,8698020
P,8349,5355654
P,5070,133
C,7415,8736893
C,167,341
C,7647,186
P,9536,5845132
P,7404,173
C,6961,8825935
C,2658,140
C,4333,148
C,771,133
P,6991,8817337
P,4873,223
C,8054,8804722
C,4429,28747306
P,8217,8781743
P,5112,166
C,9269,8800398
C,6000,7123195
P,9714,7201604
P,7632,168
C,5564,8785161
C,114,162
C,7829,195
C,4214,147
P,4604,7707976
P,2287,162
P,722,151
P,5508,129
C,7161,8818871
C,5671,148
P,6163,8223019
P,4173,128
P,1986,160
C,6012,8813060
C,350,246
C,6511,58429644
P,5360,8685319
P,8844,137
C,6222,18425375
C,4780,146
P,5387,81118
P,8863,135
C,9073,8790464
C,4490,90730049
C,2468,297858
P,8835,472472
P,4098,177
P,1927,151
P,2320,158
C,2073,8770307
C,1135,168
C,5710,156
C,4417,157
C,5018,902189
P,8931,972421
P,524,127
P,707,127
P,4436,125
P,2147,127
P,17,124
C,7505,8819270
C,4278,145
C,4772,1410131
P,9908,1505465
C,3158,1593731
C,7901,180099337
P,7701,8716094
P,7139,202
P,408,151
C,6152,8684550
C,1896,200
C,4527,148
P,8232,8646728
P,1952,169
P,3439,128
C,7765,8636790
C,4759,185
P,2809,2690699
P,773,163
P,6159,189
C,8899,8619518
C,3185,166
P,4675,3165449
P,6877,179
C,4133,8560977
C,3990,153
C,4148,3496254
P,7595,3581260
P,4441,175
P,300,144
C,6184,3707010
C,592,172
C,6255,3871885
P,8432,8512646
P,274,158
P,3940,181
P,531,122
P,3781,127
C,4251,4274201
C,1598,156
C,8110,166
P,3511,4478240
P,9440,155
P,2224,154
C,5849,4621864
C,811,143
C,8997,167
C,784,184
P,5777,4803227
P,6926,205
P,1641,172
C,8315,4967356
C,926,171
C,1158,159
C,1069,132
P,4955,5259725
P,9884,208
C,7158,8393895
C,4536,186
C,1927,139
P,4641,8326922
P,219,142
P,2074,125
P,5548,122
C,6661,8315207
C,2340,210
C,8513,157
P,4204,8270062
P,3257,164
P,3349,189
P,8232,212567033
C,7514,8109969
C,1166,252
C,7453,187
P,8943,8294175
P,6406,309
C,7543,8455446
C,9383,364
P,1973,8407021
P,8244,299
P,5195,131
P,1534,171
C,6170,8312792
C,7389,159
C,1248,159
P,3496,2963473
P,8315,275
P,1255,175
P,2490,126
C,8066,8289449
C,7753,164
C,665,132
P,8866,3279664
P,1635,162
P,5314,152
C,9006,8123050
C,1488,202
C,2213,166
P,6861,3531783
C,9010,8002136
P,8053,7901958
C,7137,3897575
P,7531,4043806
P,5666,155
P,506,145
C,2267,4150610
C,7824,152
C,5194,132
C,49,139
C,2684,130
P,7626,4410077
P,829,188
P,6662,151
P,924,153
C,2350,7577399
C,2417,157
C,1949,163
C,4293,159
C,5432,146
P,9514,4745176
P,1829,135
P,5987,175
C,4272,7452129
C,5892,147
C,973,142
C,6696,223468980
P,5432,7488729
P,415,201
P,201,154
P,9664,189
P,2384,156
C,9064,7532955
C,3385,160
C,4929,161
P,7116,7433270
P,698,162
P,672,179
P,9073,124
C,7524,7464500
C,9146,159
C,1392,156
P,9949,5882693
P,5020,171
C,9212,5947270
C,1484,136
P,6147,6240879
P,9169,155
C,8386,6379797
C,5666,158
C,1848,148
P,7548,6715347
P,4774,181
C,8168,7174264
C,5129,112281073
P,9696,7051776
P,1817,171
C,5942,16028638
C,7895,7199160
P,5671,96448
P,5779,198
P,3819,129
P,527,128
P,435,125
C,9751,7233476
C,5911,145
P,8858,419353
P,9211,165
C,8769,7142134
C,9805,178
P,7409,774834
P,6596,133
P,4036,129
C,8562,7066388
C,4146,153
C,596,159
C,2791,126
P,7066,1172719
P,5160,170
C,9562,7103454
C,4828,145
C,119,141
P,7152,7081328
P,909,203
P,7881,160
P,529,124
P,2512,124
C,9901,7112059
C,2658,162
C,5380,213
P,3872,7117702
P,3674,170
P,8386,137
C,8693,7161852
C,5633,81725885
P,5474,2359900
P,1524,164
P,6077,127
P,180,126
C,4672,7178005
C,9644,140
P,6181,2701473
P,331,182
P,1565,129
P,2240,125
P,809,126
P,299,124
P,3801,128
C,6976,7241300
C,4107,145
P,5181,3209957
P,8411,210
C,7667,7313094
C,426,208
C,3662,168
C,5699,134
P,9480,7263259
P,7974,3532180
C,9188,7268286
C,644,183
C,5262,143
C,3704,148
P,7116,3758751
P,1056,154
P,1080,128
P,1228,126
P,3076,123
C,8800,7326356
C,843,136
P,5287,4006807
P,6140,231
C,7570,7315518
C,8035,222
P,8189,4264800
P,2734,163
P,3259,128
P,2093,130
C,6929,7319460
C,9664,257
P,6153,7329064
P,7983,152
P,2533,4788185
P,2080,146
C,5150,7369976
C,5028,231
C,781,268
C,3367,197
P,8610,7412132
P,2955,7412684
P,3291,97355896
C,9894,15577778
C,2085,466
C,3941,190
P,6164,7259880
P,5296,322
P,4543,243529926
C,9432,6874199
C,721,263
C,7226,166
P,7009,2058258
P,1222,235
P,9102,130
C,8545,6899701
C,926,178
C,5337,132
P,8714,2606424
P,2555,253
C,7837,6969118
C,6578,437
P,8940,3010392
P,6308,303
C,9833,7054385
C,6265,257
P,6258,3263754
P,8663,171
C,7426,7125419
C,6828,296
P,2922,3591667
P,8656,199
P,5796,133
C,7000,7201641
C,7718,168
C,1418,169
P,7683,3980215
P,9533,272
C,8978,7206839
C,5213,164
C,2909,136
C,434,145
P,5251,4447287
P,3492,171
P,560,133
P,2141,132
P,2888,127
P,1535,139
C,7130,7287808
C,4372,306
C,211,134
C,4289,180
P,9914,4905440
P,1455,172
P,2770,143
P,2800,142
C,7970,44116390
C,631,160
C,7533,131
C,2204,134
P,5172,7356259
P,4263,178
P,76,170
P,418,134
P,1365,167
P,7212,161
C,7672,7442300
C,8522,324
P,3168,7472675
P,6976,263
P,2965,169
C,7572,7486383
C,3352,163
C,2112,161
C,2718,142
P,6980,6324074
P,4793,163
C,5615,7532365
C,1359,306
C,1759,174
P,2127,6749663
P,4255,175
P,8477,147
C,5070,7646010
C,7543,268
C,861,171
C,1761,120
C,1625,7214253
P,9936,7301088
P,100,138
P,5092,126
P,3105,188
C,8629,7823704
C,1899,323
C,4226,175
C,3253,7639639
P,9048,7725911
P,4408,132
P,4124,134
C,8696,7942731
C,7657,295
P,8695,111506
P,7518,131
C,3111,262319
C,8880,331
C,4398,157
C,697,138
P,1300,603701
P,9276,220
P,6668,152
C,7858,764124
C,8498,159
C,2607,150
P,2184,1146208
P,8309,135
P,7591,125
P,593,140
C,6863,8050451
C,5743,309
C,2881,205
P,7724,1740704
P,7588,126
C,8829,8110180
C,6350,248
C,3370,15288043
P,3830,8151180
P,9908,245
P,4173,159
P,787,124
C,9779,8174925
C,6422,234
C,1099,185
P,6401,8193415
P,995,143
P,9781,161
P,131,149
C,9367,8248056
C,3129,329
C,5982,8285412
P,6668,3303466
P,1521,124
P,2801,160
C,7635,8333437
P,2828,3721637
P,1469,139
P,5041,126
P,4380,142
P,180,133
C,9032,8320753
C,3452,464
C,2782,147
P,8271,4284929
P,3054,126
C,9321,8294856
C,3496,322
C,783,188
P,9192,8337746
P,7495,136
P,1469,196
P,573,126
C,4196,8340080
C,45,156
C,2210,203
C,1747,162
C,6318,166
C,4133,163
P,7529,5068007
P,5473,127
P,4685,160
C,7686,8402382
C,306,145
C,6163,172
P,7317,5349586
P,508,127
P,450,159
P,1848,127
P,4958,136
C,2819,8472323
C,1164,146
C,5785,159
C,5050,129
P,7951,5789050
P,5358,143
C,6773,8475213
C,8844,180
P,9560,8498460
P,8436,72346380
C,9140,8437558
C,2506,195
C,6651,177
P,8713,8491533
P,8889,134
C,4933,16596059
C,1062,760
C,1464,517
C,9469,278
P,9666,9299240
P,5842,252627260
P,1064,9447432
P,1045,3249860
C,2364,10109250
C,3072,365
C,6045,220
C,4265,163
C,3371,184
P,6887,10223102
P,9529,396
C,5841,10338739
C,8887,294
P,3750,4487460
P,4635,241
P,5666,131
P,1473,143
C,7165,10322145
C,1289,362
C,2680,230
C,6169,4870168
P,2272,5047775
P,2418,236
P,3609,184
P,9298,122
C,7329,10542655
C,8073,310
P,2394,5429164
P,5859,209
P,8371,140
C,9236,10591417
C,4741,292
C,442,5705615
C,4932,143
P,9207,10651511
P,3497,297
P,921,212
P,415,175
P,1140,235
C,5643,10741684
C,6201,310
P,7213,6419199
P,8877,280
C,9497,10743995
C,3247,146
C,6557,6732343
P,8146,6840384
P,4606,250
P,5979,140
C,8913,10667618
C,5866,315
P,9425,7292893
C,9710,10602060
P,7704,10504231
P,879,157
P,1318,141
P,2795,7822023
C,3174,10562109
C,5106,248
C,6690,238
C,1581,127
P,7406,10610882
P,1751,245
P,7270,126
P,2619,8477384
C,8265,10646393
C,8054,157
C,2098,145
P,1191,8892211
P,1117,162
P,8682,178
C,7277,10669083
P,8047,9415508
P,6249,152
C,6754,10607118
C,7696,162
P,9798,9903882
P,5459,142
C,8291,10528495
C,4403,243
C,262,130
C,4071,127
P,2855,10334422
P,5038,198
P,9177,189
C,4745,18438805
C,7016,164
C,3450,156
C,3513,10579891
P,6590,186459
P,2298,161
P,8870,126
C,8946,10532111
C,9396,226093265
P,1950,603741
P,4375,197
P,7682,153
C,9576,149112920
P,4560,1141554
P,4685,181
P,2031,274
P,1606,219
C,4501,10663658
C,175,225
C,7908,234
C,643,198
P,9797,1782986
P,160,207
P,5345,124
C,6613,10745952
C,9607,234
C,2031,182
P,5213,2201076
P,95,235
P,9031,190
P,3950,2306128
C,4811,10744212
C,3567,178
C,8598,137
C,1336,186
C,759,173
P,8899,2944677
P,264,185
P,2026,134
P,7884,73926472
C,6713,10811846
C,1857,244
C,726,153
C,7235,131
C,2278,142
P,7384,3468976
P,9733,233
P,1325,145
C,8656,10812630
C,5752,198
P,5391,3842793
P,3847,198
P,5583,168
C,1484,3986653
C,8690,149
C,1452,142
C,695,141
C,2658,133
P,9411,4288186
P,229,218
P,2785,159
C,6455,10757002
C,9146,270
P,6096,10721917
P,7685,164
C,3753,4874547
C,8898,163
C,213,129
P,6613,5109574
P,4424,275
C,9941,10611415
P,4423,5399381
P,4611,191
C,6080,5594664
P,4380,5883833
P,5984,241
C,2562,10488062
C,8935,185
C,3850,6258994
P,8714,10488551
P,7102,246
C,2692,10442088
C,4837,217
C,5857,175
P,2511,7050810
P,5358,193
P,5562,170
P,2257,264288084
C,6323,19006009
C,9662,300
C,2832,240
P,9721,9690204
P,74,265
P,4235,142
P,3757,148
C,4601,8748377
C,5282,285
C,5693,138
P,3599,8675212
P,6096,235
P,1778,152
P,4099,2237539
C,2938,2350089
C,8719,168
C,3111,152
P,5063,2599990
P,2714,203
P,1504,133
C,6988,8485892
P,9408,2864650
C,6864,8241606
C,6015,252
P,7442,3048165
P,51,204
P,3178,180
P,4814,172
C,9709,8230339
C,438,196
C,7201,124180183
P,7459,8101707
P,1567,181
P,3992,180
P,3902,125
C,8693,8116536
C,7367,177
P,8961,3745041
P,7369,237
C,9430,8077607
C,8288,195
P,7592,4154502
P,8749,166
C,5304,8058477
C,2472,149
C,1174,150
C,4752,136
P,6091,4546214
P,467,195
P,8888,163
C,7360,8122150
C,6634,424
C,1359,157
P,7810,8120466
P,8062,258
C,7992,8028530
C,6607,154
P,7267,5652710
P,6467,164
C,9954,7945856
C,7125,162
C,833,162
P,6745,6101025
P,8361,270
C,7728,7974376
C,3250,151
P,5059,6636076
P,6043,162
C,9808,7904410
C,5351,7104192
P,9334,7164840
P,7242,163
P,2589,161
C,8364,17874205
C,6043,310
C,1326,217
P,4333,7686444
P,1155,142
P,4734,161
P,5477,125
P,104,148
C,5732,7954759
C,7978,287
C,5645,7962012
P,7426,139874
P,325,133
P,275,125
P,5151,195
P,3786,155
C,9874,8012756
C,1077,260
C,1804,147
C,235,125
P,4172,684735
P,2674,134
P,2675,127
P,3829,147
C,2376,859269
C,4886,162
C,4394,165
C,5743,1107490
P,8285,1205125
P,9996,160
C,8365,7845105
C,6594,317
P,7684,1658749
P,1047,257
P,7629,155
C,2534,7801804
C,7301,156
C,4944,135
C,1844,18671775
C,742,295
P,4690,7844304
P,9430,155
C,8946,7770012
C,6490,236933530
P,9884,7785068
P,6905,157
P,1519,157
C,7888,7744730
C,8718,155
C,777,176
P,4212,3116011
P,1740,158
P,2435,166
P,3568,147
P,3057,122
C,9295,7796842
C,7389,252523155
P,5348,3582781
P,8539,134
C,7745,7758809
C,4361,148
P,3061,3962882
P,9057,193
C,1908,7733985
C,6682,106106102
C,2833,193
P,9152,7809298
P,7077,482
C,9313,7924640
C,9323,237
P,6820,4895571
P,6409,207
C,7447,8064623
C,5261,295
P,6903,5241313
P,3254,263
P,5319,178
C,6730,8172954
C,2657,198
C,6521,198
P,9432,5528370
P,8381,236
C,9067,8204862
C,610,213
C,8263,211
P,5328,5932373
P,2541,370
P,9829,230
P,754,186
C,9261,8312109
C,9082,209
P,2606,8312804
P,234,185
P,1807,170
P,3326,162
P,1065,128
P,1373,135
P,9059,137
C,8060,18081015
C,9309,143
C,617,135
C,787,152
P,6071,8344157
P,595,163
P,4877,164
P,5351,148
C,8608,8270479
C,565,290
C,7538,191
P,6676,8294851
P,5275,276
P,5376,136
C,4300,8291739
C,6260,168
C,2924,129
C,3044,130
C,1117,134
P,5245,2721512
P,8640,160
C,6444,8324782
C,5798,271
P,3923,3037785
P,9357,153
P,276,134
C,5210,8368941
C,4703,313
C,1360,210
P,7454,3393664
C,8873,8315890
P,4775,8250925
P,1260,155
P,2046,180
P,1439,138
P,3870,159
C,4677,8346880
C,1489,347
C,254,175
C,8012,167
C,1103,127
C,1117,182
P,8234,4432590
P,3246,127
P,7237,153
C,4729,8457505
C,7880,151
C,4427,129
P,6085,4841348
P,660,140
P,8084,144
C,9207,8463424
C,1445,146
C,562,129
C,3810,132
C,662,183
C,847,5173786
P,8589,5298845
P,8454,163
P,2396,200
C,5760,8512765
C,3858,144
C,8209,142
C,1346,130
P,1335,8540464
P,9231,173
P,5534,138
C,5450,8533995
C,8522,161
C,537,175
C,1418,6258455
P,8631,8622782
P,9008,161
C,7311,8606435
C,8191,140
C,1961,152
P,7147,6911347
P,9687,205
C,8839,8612620
C,3330,197
C,3157,149
P,4904,7358675
P,132,156
P,5575,159
P,5269,156
C,9251,7542439
C,6981,164
P,9537,7920780
P,4554,145
P,3454,126
C,9496,8662196
C,3291,171
C,4505,162
P,6242,8391882
P,7694,147
C,6850,8618785
C,6189,143
C,955,173
C,1222,143
P,6993,149017
P,5958,197
C,5211,8537698
C,301,158
C,163,159
C,3743,193
C,2125,165
P,8317,643989
P,3584,372
C,2604,776652
C,2565,355
C,7343,259
P,6313,1199336
P,834,279
P,7508,303
P,2544,204
C,3711,8699459
C,1273,328
C,6297,232
C,7373,124453487
P,5372,1845462
P,2189,293
P,5872,250
C,7523,8808151
C,4180,310
P,7389,8784567
P,5447,299
C,9514,8803414
C,5156,196
P,7883,8743192
P,7474,331
P,2270,222
C,7073,8761216
C,5392,244
C,3852,3278962
C,1229,280
P,2670,3416252
P,3689,377
P,5663,266
P,5797,179
C,9589,8867151
C,5976,322
P,6089,3940443
P,3360,271
P,710,185
P,3973,248
C,4013,8959248
C,3910,363
C,6016,208
P,5268,4529087
P,520,202
P,1058,236
P,2985,218
P,615,195
C,5404,4751718
C,4532,402
C,1575,4897806
P,7130,9080039
P,1133,265
P,6905,155
C,5642,9047391
C,3528,342
C,4594,245
P,9575,5571891
C,5358,8928152
C,1107,278
C,2525,267
P,7088,5832782
P,7319,240
C,4776,8937244
C,2009,309
C,8167,277
P,7355,6213370
P,4778,287
P,1581,191
P,274,186
C,4410,9041995
C,7064,293
C,2657,213
C,2823,6633986
P,8055,9056686
P,4063,363
P,5595,298
C,7788,9050112
C,5323,314
C,219,226
P,5192,9036165
P,5262,333
P,3636,36595766
C,8706,17607164
C,7329,375
P,9660,9218921
P,4144,337
P,2910,220
C,7745,9502435
C,4317,622
C,6524,163
P,4431,9590650
P,5395,239
P,138,142
P,9220,128
C,6859,2893818
C,7231,160
P,7332,3217011
P,4547,233
C,3438,9563944
C,6505,237
P,5343,3656408
P,4185,202
P,175,177
C,8756,9544658
C,8137,203
P,9710,3960329
P,4189,184
P,1217,154
P,922,161
P,1217,125
C,7600,9620020
C,6543,260
P,5983,9662660
P,2178,203
P,5622,136
P,1173,136
C,9147,4682538
C,9340,245
P,7993,4903476
P,4599,282
P,3606,135
P,878,127
C,6653,9601756
C,3892,184
C,3460,5358392
P,9547,5498566
P,5840,126
C,5573,9535355
C,9315,188
C,1120,203
P,3796,5991977
P,3637,288
P,5935,130
C,1785,6177850
C,5899,157
C,7264,44412111
P,8289,9539380
P,2925,144
P,2615,168
P,111,130
P,4470,124
C,9016,9546648
C,4310,154
C,2117,135
C,1900,142
P,7019,9489766
P,7260,271
C,6109,9475496
C,9079,218
P,6747,7557685
P,9466,278
P,1939,200
C,8631,9482768
C,9108,260
P,4392,8138225
P,9153,235
C,7992,9395214
C,2276,196
P,6517,8697737
P,5693,182
P,2070,173
C,7743,9394648
C,8545,295
C,107,200
C,2650,194
P,8592,9333448
P,9776,291
C,2110,18134795
C,378,278
C,5464,156
C,647,142
C,3987,172
P,6669,164402
P,2576,167
P,4702,130
C,3700,9459644
C,5426,189
C,8043,136
C,93,593097
P,2437,728846
P,5355,264
P,2402,139
P,4156,120
P,1680,132
C,7151,9493931
C,8874,306
P,9347,1269936
P,7051,240
C,8421,9456167
C,4661,365
C,2091,9522141
P,2925,2120998
P,7091,480
P,1287,170
C,9828,9772609
C,4044,18632915
P,9037,9787690
P,2012,200
P,7228,174
C,5799,9819487
C,1768,211
C,1736,210
C,392,243
C,227,249
C,89,199
C,4740,235
P,3514,9961917
P,6405,355
P,3073,321
C,8457,10019194
C,661,280
C,6790,224
C,1295,146
P,9492,3894808
P,9585,275
C,3576,9939569
C,7614,180
C,6207,145
P,8894,4325806
P,5515,209
C,8527,4423683
C,5453,203
P,6639,4712425
P,694,244
P,9681,150
C,8166,9677292
C,7216,195
P,6287,9614264
P,8094,195
C,9522,9577133
C,8208,186
C,727,171
P,6218,5550347
P,5979,237
P,3933,226
P,1259,163
C,3793,9615866
C,7330,135
C,3504,138
C,1085,5815457
C,823,215
C,686,174
P,9571,5929692
P,4532,165
P,125,139
C,9778,9613031
C,769,158
C,1493,152
P,5318,6261847
P,9328,232
C,7478,9493693
C,6363,146
P,3733,9390403
P,3986,230
P,2473,165
P,2750,159
P,292,6815382
C,7508,9400525
C,2095,202
C,4815,167
P,9448,9353398
P,6105,188
P,1573,9350425
C,7870,18488788
C,3519,310
C,15,269
C,2909,165
C,224,183
C,1716,131
C,478,144
C,1549,127
P,8066,9267376
P,6804,209
P,2032,126
P,798,1693526
P,1039,163
C,3730,9080528
C,7761,206
C,4750,100047084
P,4829,2229444
P,4212,304
P,5530,164
P,992,133
C,9951,9105625
C,2649,200
C,1031,167
P,5933,2799078
P,571,174
P,4183,131
C,9796,9138565
P,9047,3129344
P,2676,185
C,8138,3254643
C,9867,319
P,4495,3461315
P,7573,365
P,2808,184
C,7275,9139255
C,1143,201
P,6876,8964946
P,3458,3908090
C,6003,8966552
C,2410,208
C,4347,22974577
C,2027,151
P,2312,4201917
P,8429,175
P,2508,153
P,2681,124
P,1279,126
C,8607,8992150
C,6783,187
P,9419,4610335
P,4641,242
C,8463,8952229
C,6550,184
P,6733,4979351
P,7948,171
C,8942,8918895
C,6945,145
C,753,5275783
P,2742,8893316
P,7195,165
P,7459,147
P,1138,129
C,9952,8912020
C,2624,137
C,5614,140
P,7784,8925654
P,1819,170
P,785,203
C,2145,8943397
C,2134,201
C,2717,207
C,3698,6615921
P,9247,6751627
P,3139,203
P,3013,179
C,8565,8989477
C,6800,89540150
P,5468,7660839
P,5585,215
C,9354,8991485
P,8458,8130162
P,4898,161
P,2580,128
C,6029,8286610
C,10000,186
C,2217,165
P,9177,8642556
P,6433,138
C,7861,18372973
C,1699,148
C,5369,156
P,8288,121160
P,8363,144
P,1931,131
C,9569,8784638
C,1531,145
C,8280,136
P,8609,546213
P,8949,139
C,7228,8694497
C,1393,154
C,8649,137
P,9216,972978
P,2881,147
P,6999,130
C,9774,8602314
C,2658,144
C,6948,139
P,7389,1432075
P,5003,211
P,1576,200
P,3342,132
C,6233,8276793
C,2346,162
C,6608,163
C,1569,147
P,9288,8245188
P,4095,230
P,4905,137
C,9802,8123355
C,8811,151869165
P,8047,7984705
P,6717,168
P,2824,133
C,5844,2655107
C,2575,230
C,5227,276
C,4155,200
P,9486,2983640
P,7588,220
C,5902,7998112
C,741,169
C,5179,208
C,3226,21789987
P,7225,3392140
P,1249,217
P,7006,204
C,4285,8069261
C,2272,226
C,5499,196
P,6366,3795415
P,7826,208
C,5813,8048858
C,9990,194
C,192,200
C,2034,281
P,4837,4198335
P,7784,197
C,7829,8156379
P,5607,4576690
P,5695,312
P,740,135
P,388,150
C,9496,8145901
C,5949,190
C,3563,4825253
P,9477,4983173
P,6304,202
C,7868,8172870
C,4040,286
C,3432,157
P,8028,5339436
P,418,214
P,9333,231
P,1302,174
C,7245,8281389
C,75,283
C,4109,177
C,6522,5782821
P,6445,8376896
P,9193,217
P,125,126
C,3919,8411282
C,3679,186
C,8711,167
P,7343,8472874
P,5910,272
P,3286,124
C,4704,17744690
C,2554,190
C,8653,176
P,5402,8397862
P,2143,231
P,4155,147
P,5839,148
C,8542,8281690
C,6903,310
P,6622,8241967
P,419,138
P,8261,133
C,7970,2409085
C,4993,161
C,1001,192
C,4132,153
P,9953,2809206
P,4008,158
C,7752,8261504
C,4330,3082565
C,2741,153
P,4609,3234795
P,9494,313
P,4826,157
C,4940,3426368
C,5722,146
C,3190,134
C,4840,131
P,2674,3628678
P,6200,159
P,1875,146
P,2387,142
P,6139,160
C,8013,8347710
C,576,290
C,6472,165
P,8856,8381055
P,6243,4151758
C,8817,8399134
C,3861,150
P,1582,4510997
P,3070,250
P,2834,157
C,8693,8370869
P,3594,4938639
P,3474,295
P,5165,202
C,6260,8417170
C,6157,144
C,2196,134
P,4048,5392340
P,3856,282
P,3514,185
C,2360,8456996
C,8771,138
C,3695,17441529
P,7924,8427470
P,9183,219
P,1733,138
P,62,150
C,7095,8441364
C,3277,148
C,994,134
C,5636,159
C,1709,132
P,9788,8448115
P,4733,274
C,7259,8433111
C,4161,235
C,2375,6786694
C,708,143
P,7655,6915649
P,5097,210
C,8234,8455556
C,3738,126
P,3530,7413552
P,1173,215
P,9854,163
C,3287,8497383
C,2954,152
C,8563,249137552
P,3945,7993940
P,2238,210
P,8195,184
C,4392,8578252
C,870,218
C,5073,193
C,2779,368
C,375,8705593
P,3377,8940844
P,4946,312
P,8138,203
C,9666,18002852
C,926,470
C,7110,245
P,3493,146220
P,752,246
P,6165,136
P,66,135
P,1895,122
C,2295,358971
C,2454,245
C,5223,164
C,1311,275
P,4843,1379342
P,7651,356
P,9,245
P,162,234
P,4101,220
C,9359,9518717
C,3781,316
C,3192,194
C,1555,1914334
P,9027,2109240
P,29,238
P,8941,226
P,75,125
P,186,120
C,6655,9633354
C,7750,162
P,8611,2620572
C,8236,2735723
C,2735,153
P,6215,9562717
P,7167,196
C,9689,9597935
C,204,168
C,1711,162
C,688,151
C,69,141
C,1613,9671328
P,8300,9661933
P,6281,165
P,2029,164
C,3306,9632387
C,8422,151
C,5184,4103038
P,8471,4211415
P,3297,236
P,6161,137
C,7940,9633016
C,2171,177
C,595,145
C,3907,149
C,2299,175
P,2437,4701570
P,5559,164
P,2838,141
C,8923,9700823
P,8010,5120544
C,7196,9643051
C,3618,239
P,9417,5472581
P,1080,161
C,8222,9725852
C,492,302
P,9824,5962568
P,220,193
P,3865,188
C,3750,9712033
C,6911,255
C,5140,189
P,7478,6317427
P,8968,279
P,1078,197
C,6867,6479633
C,2825,254
C,6273,225
P,7463,6731013
P,2664,240
P,73,195
P,550,183
P,4029,189
C,9414,9603004
P,3272,9458629
P,4345,196
P,2743,184
C,9349,9401349
C,6785,220
P,9081,9332605
P,6750,229
C,5015,17720603
C,7712,276
C,1781,304
C,390,140
C,2177,9428324
P,9968,9385408
P,8493,280
C,7134,10409656
C,8497,163
C,510,149
C,2792,186
P,3997,10445132
P,8159,235
P,5778,58742824
C,9971,10505454
C,3087,194
P,9816,3766715
C,9544,10598369
P,5886,4153205
C,2179,10509857
C,8006,162
P,4582,4428159
P,572,168
P,754,180
P,8871,128
C,4998,10469069
C,8389,195
P,9264,10519410
P,5036,156
C,8049,10481035
C,7037,195
P,8204,5292936
P,5550,207
P,3253,199
C,6896,10477159
C,6569,189
P,7775,5727735
P,6242,199
C,9563,5857402
C,3475,166
C,687,158
C,1388,157
P,8276,6292245
C,5854,6408054
C,2676,163
P,2154,10519515
P,475,242
P,5479,189
P,6088,143
C,2766,10508942
C,2368,267
C,513,162
C,3161,150
C,4745,173
C,2868,153
P,6068,10584862
P,6123,229
P,3843,255
C,3968,10624004
C,518,215
C,2704,236
C,8090,173
P,8688,7963874
P,116,249
P,5209,242
P,852,220
C,9970,10648235
C,1435,220
C,3778,233
P,4035,8416517
P,3923,211
P,5835,199
C,7304,8602158
C,2322,8723517
C,3119,1514
P,6558,9253387
P,9157,352
C,8773,10708148
C,9849,345
C,56,225
P,9438,10072894
P,2031,290
P,837,244
P,6148,203
C,6292,19536132
C,653,369
C,1652,309
C,4420,243
C,5190,195
P,1630,212571
P,5678,278
P,1995,236
P,2550,176
P,2371,203
C,8233,10422941
C,6182,220272591
P,1722,850473
P,4393,214
P,8330,203
C,5820,10161570
C,3809,316
C,2562,236
P,4613,1688567
P,4197,316
C,4623,10201248
C,3945,242
C,2340,209
P,6279,2234733
P,923,241
P,231,181
P,4558,181
P,1113,185
C,3679,10344044
C,3522,295
C,3902,2630797
P,9852,10385052
P,3234,364
C,8438,10345765
C,4025,316
P,6852,10309387
P,3826,428
C,6773,10321821
C,5135,3895802
P,9353,3989032
P,8271,355
C,8990,10282410
C,119,329
C,5707,290
P,4904,4493790
P,3286,440
P,1142,170
P,39,268
P,3989,192
C,6677,10349930
C,644,332
C,5954,193
P,6117,5095629
P,5064,280
C,8040,10432123
C,394,343
C,470,393
C,528,288
C,6644,290
P,8992,10512456
P,2026,391
P,767,195
P,445,197
P,1130,192
P,1211,219
P,42,197
C,8659,10576581
C,4701,5981864
P,9996,6079145
P,923,435
P,6334,307
C,6971,10597033
C,4939,310
C,533,225
C,2796,6367150
P,9164,6462049
P,3204,257
P,1,190
C,8908,10629790
C,3718,355
P,5893,6799744
P,8881,341
C,8971,10626837
C,5111,325
C,1296,189
P,2269,10652019
P,6918,332
P,6916,281
C,6326,10708161
C,2492,373
C,6701,218
P,4859,10750876
P,5335,406
P,4121,188
C,4387,10826139
C,6273,323
C,2655,284
C,979,10884952
P,3680,10902079
P,1979,356
P,3165,174
P,6447,174
P,1656,197
C,8605,12430077
C,583,536
C,8931,352
P,7662,12548501
P,2470,385
P,2306,286
P,1679,231
P,3891,12592876
C,9146,12574777
C,9891,261
P,4151,5646210
P,4612,344
P,9372,237
C,8689,12565848
C,3006,222
C,2581,205
C,4450,230
P,7521,6086536
P,4044,230
P,3876,192
C,6551,6267118
C,532,340
C,6815,273
C,1496,240
P,6536,6520469
P,8371,230
C,4855,6664854
C,1187,179
C,3250,223
C,2813,225
C,2105,245
P,8174,12717106
P,1191,245
P,338,260
P,1610,277
P,1544,277
P,5820,235
