role,n,time
P,12951,687
P,43,678
P,100,1303753
P,7,1320718
P,22062,1311052
C,96999,36720
C,80,1815
P,92,1247315
P,72,1306803
P,17,1344598
P,97,1322912
C,12,19430
C,58,42087
C,93,46215
P,40,1339523
P,72852,1326512
C,78259,3250
C,43,3142
P,73,377921
C,80816,30180
C,55,4037
C,81,3163
C,54,3567
C,51,3023
C,23,3634
C,53102,3014
P,89703,557973
C,49,29759
C,79735,808
C,58,621
C,54,597
C,77,630
C,2,3834
C,35,3292
C,31,3533
C,12224,3332
C,34,629
P,67880,1066170
P,96,1014057
C,8282,3077
C,51922,4604
C,41,3852
C,21,4799
P,66,817465
P,13,837656
P,5974,1088296
P,80,30281
P,76795,687
P,34,1421836
P,1,1518635
C,56800,286535
C,16,277498
C,2837,677
C,72,375
C,29,494
C,78554,434
C,76,449
C,57,523
C,7,499
C,57,467
P,33,1652272
P,48502,1707364
P,26,1716639
P,47,1731241
P,31,866
P,52,1721644
P,78,1753187
P,62,655
P,69,678
P,43,645
P,11,605
P,48,600
P,66272,619
P,7,639
P,41,583
P,26754,655
P,46204,563
P,48,651
P,71,645
P,25,622
P,80,1754186
P,66,715
P,73,665
P,74,628
P,73,608
P,13,620
P,2,1785681
P,71,1824506
P,67,2074377
P,19642,2163148
P,23,2266412
P,80,2277933
P,92,2276081
P,35371,2336856
C,85006,21905
P,96,2254203
C,25207,219452
P,72,2104953
P,70380,422551
C,82621,3340
C,7,4438
P,44133,1906750
C,52295,3504
C,13,3854
C,57688,3563
P,40570,381990
P,10,395418
P,70,663107
C,74396,3284
C,15,3347
C,38476,3454
C,32142,3479
P,6508,570
P,59,672
P,100,677
C,85072,127606
P,91780,3997
P,2496,3268
P,82,4289
C,85,560
P,97210,2116
C,70,309309
P,6494,21524
C,35,330985
C,3,429347
P,68036,1214704
C,9,465931
P,20,23332
P,84432,1234909
P,6,1037003
P,53,948013
C,12412,472505
P,30,781504
C,5,484122
P,39,1929
C,48,494085
C,75185,509510
P,15942,3335
P,82,3667
P,38,3510
P,98,30704
P,26,324069
P,70,420529
P,45,418680
C,69448,3814
C,34,3138
P,94179,1079156
P,58,1067543
P,22,1000105
P,96,933742
P,10,804770
P,93,713843
C,39963,3658
C,18605,3499
P,3,624423
C,69,3586
C,16,29436
P,60,369565
P,74386,383791
P,60003,518070
C,58727,3539
C,68,3675
C,6422,3872
C,95,3892
P,77864,161043
P,92,183610
C,62,23555
P,29970,200150
C,82213,4018
P,13836,980
P,29967,575
C,17544,514
P,86,19439
P,20266,82733
P,79,195160
C,23433,38983
P,17,245084
P,87044,304793
C,60797,3564
C,87,3821
P,42541,1336909
C,61,3749
C,30683,52380
P,47972,3896
C,14729,76106
P,72,1020
C,69316,574393
C,12,638872
C,44,642085
C,90,3232
P,77,46805
C,30462,600932
C,79510,625221
P,44373,1718238
P,18,40123
P,40,1584435
P,42,1578401
P,10666,1666073
P,21677,48770
C,46824,432781
P,53435,25136
P,22,3946
P,45,51055
C,89,287069
C,69,620890
C,10,776304
C,4606,990061
C,3232,1110772
C,22,1299711
P,91726,1928071
C,94,4965
C,47,1333582
C,54,1411486
P,44732,1929670
P,10,1850950
P,74,1816281
P,100,18943
C,37,1466787
C,7,1581858
C,25,1603594
C,62,1710941
P,50866,885
P,91777,26755
C,84,1765402
C,81089,1776757
P,83787,3677
P,77,3477
P,21,3659
P,23,3616
P,13506,3333
P,26,3570
P,7327,3521
P,60,3795
C,54567,1499502
P,27916,3197
P,57,3763
P,8,3794
P,60,3533
P,77,3645
C,43446,1775242
P,13,582
C,23,1836954
P,24,56953
P,58428,2224403
P,9911,25686
C,75618,1792815
P,76298,3992
P,83,4296
P,15,1772840
C,15,1553505
C,53626,1576877
P,86300,1807972
P,53,1744316
P,81,1501167
C,11,1606715
C,69,1801915
C,64,1824327
C,49,2297792
C,9,1954981
C,23,2357716
C,46539,2372148
C,64939,3142
C,362,2379375
P,98308,1651084
C,25777,2378117
C,67,50559
P,93074,682
P,48218,1766045
P,25,1409366
C,16,2386039
C,14,2376423
C,97,2448519
P,6,77940
C,37229,2435992
P,61,247038
P,95,237442
P,7,184087
C,1,2853005
P,15,155685
C,38613,2983055
P,91990,124082
P,70243,90307
C,90813,2790286
P,81806,1710
P,5,33189
P,26,7489
P,25762,51695
C,29814,2818455
C,53,2852449
C,21,2829313
P,23,2198227
C,34,2889931
C,35,2988505
P,16,605
C,52195,3219199
P,1924,2151087
P,77,2141422
C,57629,3168878
P,47,2052843
P,3,2007431
P,25313,3375
P,10712,4396
P,36,1940349
P,66,31692
C,65,2603476
C,74,2618470
C,60735,2657610
C,77,2872082
C,28,2920507
C,56250,2982163
P,50,751
P,60,1294
C,88,3405723
C,30,3432300
P,75695,137283
P,91177,2345695
C,57152,3393762
P,67,149246
C,88,3385150
P,54,120588
P,53481,2346910
P,53,2362255
C,16,3333533
P,27,195578
C,77,3445182
P,54,84389
P,57732,42079
C,8,3341156
C,10,3341298
P,64388,2163355
C,40,3370915
P,65,678
P,47,101731
C,69283,3439145
P,16356,87808
P,62,77002
P,29890,54916
C,49412,3264482
C,18,3118
P,64,1957795
C,6,14160
P,31,1970424
P,48,2007556
P,58,1997024
P,96,1989384
P,7,2022841
P,72,2148852
C,73,884
C,83456,3248
C,45,3065
C,13,3568
C,65,3497
P,7719,1981137
C,40,36671
P,91,2062642
P,64,1996659
C,60755,3231
C,30,2998
P,51,2245478
P,34,2338410
C,98579,3622
C,12,3095
C,68,3351
C,25558,3145
C,12,3433
P,2877,2245292
C,5,29450
C,100,803
C,59,3195
C,82,3490
C,81,3075
P,2,2004532
P,57,2015214
C,72,35179
P,46,2095232
P,85,2115688
C,9819,655
P,99,2177619
P,59,2239755
P,73942,2249124
P,46467,2275517
C,89971,3217
C,35623,3150
P,44,2709445
C,64,4274
P,81,2175276
P,88297,2556159
P,23792,2216418
C,25469,4205
C,57,3535
C,43,3474
C,34,3780
C,56,2990
P,56717,2649144
P,6,2571337
C,36,3048
C,6,3137
C,93,3581
C,26,3254
P,37,1427980
P,75221,2698357
P,23,2675815
P,36,1527508
P,75060,1555612
P,23,1732037
C,80551,3357
C,32244,12765
P,76705,2583213
P,84,2530634
C,79,67807
C,16,3284
C,44,36152
C,74,3438
P,53,2284140
P,36,2280914
C,99,3384
C,68,3432
C,35261,3538
C,79,3144
P,77104,2183496
P,39,2130755
P,48,1383235
P,65,1717319
C,43,1811
P,22,1741139
C,74629,3433
P,30241,1765340
P,48,1779675
P,65,1765905
C,23,20584
P,10,1789919
P,63,1866466
P,60,2004775
P,25,2044420
P,67,2131667
C,63810,3324
C,63,3414
C,45,3509
C,100,3558
C,87,3338
C,40924,3373
C,61,3575
C,55,3266
C,60,3532
C,47,3089
C,61,36335
C,6,3338
P,63,1397640
C,33,648
P,7,1434569
P,60,1459056
P,100,1480562
P,14,1518232
P,9977,1535323
P,22,1597907
P,39,1653063
P,4,1663207
P,41,1830380
C,99,831
C,45601,3587
P,56,3227232
C,55,3218
P,88169,3000165
P,13152,2987531
P,84,2908295
P,75,2783438
C,41796,3111
P,71,2472521
C,64,3724
C,9,3479
C,82,3609
C,34,3251
C,38573,3370
P,51,2454415
P,63,2446726
P,39430,2405941
P,11,1569197
P,57069,1597661
P,28,1570770
C,28633,18209
P,95,1676050
C,80461,3392
C,38,3275
C,1,3497
C,62,3270
C,42,2926
P,37960,2674971
P,100,2487743
C,93,3443
C,13,3545
C,98,13298
P,9164,1313937
C,62283,3249
C,19,3118
C,93,3289
P,17,2527408
C,58,3015
C,99,3305
C,6,3417
C,48,2960
C,65,3628
P,53,2412884
P,46,2406678
C,9,3525
C,26,3353
C,6,4045
C,92,3363
P,46,521810
P,52,549497
C,77,884
P,24,666887
C,97,11185
C,56,3024
P,43785,702999
P,91,711438
P,87,748668
P,84,876139
P,84,979000
P,3,1007996
C,30066,978
C,93669,3772
P,35,3021969
C,96,3768
C,7369,780
P,94,2356478
C,90,3230
C,24,3542
P,13652,632277
C,60,805
P,42,784959
P,16,2309560
P,44052,811170
P,26,1154138
C,96113,3383
C,64,999
C,90355,3562
C,13074,3408
C,99,3459
C,38,3520
C,91,29195
C,5,3082
P,59325,690325
P,85,719988
C,86,40216
P,95,729511
C,40514,39205
P,99649,702605
C,64024,3450
P,50621,2523844
C,21558,3036
C,91,3063
C,70,3210
C,55,3424
C,22,3081
P,31,2719092
C,44,3555
P,70034,2227164
C,79589,3683
C,88,3397
C,81,3739
C,59,3420
P,76,2217626
P,60,2262026
P,21,2278806
P,95,2298540
P,65,2367763
P,82681,2450050
C,46869,3103
C,42,3445
C,90,3030
P,48,2312529
P,5,2333992
C,97,652
P,42,2377210
P,90,2403781
P,49,2425178
P,37913,2448080
P,98,2484409
C,64929,1045
P,11,2532675
P,62652,3043395
C,43112,3993
C,74,3378
C,100,3339
C,67,3313
P,12,3617895
P,39,3365318
C,72,2777
C,2810,3243
C,78,780
C,24280,22691
P,49,2420870
P,18,2464978
P,39583,2486528
C,40630,3596
C,84,3558
C,69,3117
P,16320,2391482
P,42576,2451739
P,55281,2510077
C,90013,798
P,42,2552503
P,84703,2585254
C,84854,3189
C,36,3116
C,7,3258
C,96,3736
C,88,3171
P,13,2514154
C,37,834
C,15,25105
P,26969,2674280
P,10,3446309
C,85417,3165
C,52,3645
C,100,3307
C,93,3610
P,39,2425890
C,47,989
P,32,2485116
P,42726,2498052
C,85176,3979
C,81,3523
C,6,3698
C,100,3503
C,42,857
P,100,2500098
P,32034,2694517
P,93,2708769
P,85,2728395
P,59,2864331
P,36,2884181
P,35,2932886
C,97,789
P,23,3055102
C,91688,32465
P,88,3067077
P,53582,3418800
C,66382,3748
C,52,3230
C,43,3310
C,36632,14780
P,76,4293598
P,74,4280159
C,76,4086
C,89,4098
P,99,4168549
P,54,3980972
P,19,3907470
P,33296,3535133
P,90,3456787
C,65,3027
C,69,3399
C,73,3146
C,99,3202
C,68,3095
C,76,3281
P,80,3104509
C,66,3443
P,45847,2031843
P,43,2141167
C,76,720
C,88857,3332
C,89,3260
C,90,3229
P,76983,2241290
P,32,2261259
C,3,739
C,35398,21123
P,12,2285655
P,14,2269635
C,21,26934
P,25,2331569
P,64,2413807
P,37899,2422111
P,90,2433798
P,26,2504670
C,80407,830
C,82681,3791
P,14031,2534031
P,35,3790846
P,90,3601482
P,4,3560432
P,82,3465455
P,34623,3276025
P,13,3068500
P,52,2559413
P,15,2621394
P,99,2669625
C,96000,3441
C,14,3095
C,48,3490
P,7,3116525
C,51,3164
P,67,2629123
C,25,785
C,46228,3327
C,24147,3320
C,26,3269
C,35,3700
P,12,2532570
C,92410,3195
C,95,838
P,91695,2732969
C,68937,3708
C,79,3316
C,75,3700
C,98,3282
C,17066,3684
C,6078,3426
C,37,3228
P,3401,2235823
P,37407,3126554
P,74,2913947
P,64,2247879
P,51529,2245353
C,46668,3300
C,19058,3670
P,15,2925129
C,92,3356
C,18,3453
C,73,3716
C,71,3985
P,46,1992202
C,40,4244
C,39,3423
P,90,2036280
P,56,2819275
P,84,2771940
P,67183,2109109
C,56523,31642
C,88118,4055
P,92049,2876589
C,45,3312
C,11356,2971
P,12912,1977065
P,64104,2028953
C,80268,3644
P,39135,2142913
P,13,2103093
P,76556,2214112
C,50376,4143
C,60,3198
C,44,3492
P,25614,2903515
P,14,2905013
P,46,2794720
C,21,3640
C,70,3741
C,45,4035
P,68997,2759815
P,2,2644516
P,33,2719387
C,100,53248
P,72,2789529
P,55,2804464
P,98323,2893151
C,82568,2961
C,86,3272
C,61,3807
C,39,705
C,3,3455
C,45,35877
C,58,20535
C,44,3635
P,94,2586455
P,9,2760294
P,20,2783304
P,18,2837379
P,2815,2906058
C,27,945
P,17,2945764
P,71958,2969695
C,87282,3711
P,9412,2867220
P,22715,2891780
P,30,3113299
C,53,23265
C,45,3611
C,34,3473
C,58,2639
C,63703,2964
C,33,715
P,89,3438906
P,21,3415176
P,21,3173712
P,54,2936613
P,39,3356416
P,82864,3373969
C,99820,3450
C,30709,3124
C,98,3412
C,65,3587
C,97,3203
P,40094,2891385
C,93,3665
C,95,3170
C,90,1016
P,12,2983547
P,55,2941944
P,13,2517141
C,661,3683
P,5,2205288
C,14,3355
C,3193,3738
C,92,39068
P,92485,3072078
P,3824,2223151
C,13,71578
C,77527,3214
C,13,3759
C,91,36925
P,90,2073888
P,39788,2042670
P,56340,3206642
C,79578,3487
C,54,3070
C,95,3612
C,42,37152
P,48894,1884153
P,44,1875790
P,23,3063595
C,20,848
P,24,3137933
P,57360,3163525
P,54,1773701
P,11,1589010
C,33045,3357
P,42264,1304773
P,58,1171575
P,22,1173036
P,10501,955249
C,34079,4115
P,50,3092494
P,2250,3116555
P,47,3300806
P,32,3441319
P,45,3516090
P,16684,3537370
P,19,3578458
P,27,3651312
P,53,3674172
P,99,3811697
P,55732,3832728
C,95423,3967
C,13,3450
P,63,1021419
C,49,3518
P,58654,3498683
C,39189,3397
C,4,3176
C,12,3395
C,32,3097
C,79,3385
C,30,3252
C,36,3228
C,71,613
P,65,3126753
P,65816,3271327
C,55592,3310
C,60,3121
C,24,3516
C,58,3934
C,38703,3465
P,70,3151410
P,86,3319859
P,1126,3398165
P,20,3509700
P,66,3858990
P,35,3885055
P,13,3920015
P,37,4073669
C,82,802
P,50465,4253722
C,73702,3165
P,15,4253956
P,13487,4253790
C,3483,847
P,12,4317242
P,99032,4416050
C,68692,3454
C,8,3378
C,63,3272
C,23,3389
P,19,2090966
C,34,3514
C,83,3175
C,28775,3366
C,79,3563
C,91,3451
C,10,4288
C,66,3243
C,64,3083
C,82,3323
C,82,3321
C,94,3588
C,50,3278
P,80,2417837
P,52,2386946
C,47,17483
P,38375,2345936
P,80,2281245
P,3800,3497464
P,82,3647845
P,57975,3665201
C,68958,3125
C,59,3322
C,90,3090
C,55,3809
C,85,15060
P,5315,3693270
P,17,3828113
P,52912,3971565
C,36712,3315
C,42,3504
C,12,3858
C,12,3572
P,18,2736871
P,21,2696599
P,45,2660665
P,70,2613852
P,8735,2519957
C,34405,3284
C,25,3423
C,77,3375
C,53,3868
C,91,3799
C,17,3844
P,36370,3559207
C,5,1023
P,80901,3640189
C,65367,3556
C,24,3388
C,68,630
C,58,3251
C,77,3367
C,12,3311
C,37,2962
C,24,3567
C,49,3167
C,55,3170
C,7879,2928
C,14,3581
C,15680,3212
C,25,3127
C,18597,2801
C,13489,3033
P,20,2726660
C,21,811
P,67606,2746277
C,71256,3599
C,38,4135
C,71,3072
C,40,3740
C,16,2979
C,71,3123
C,33,4030
C,81,3809
C,45,4350
C,55,3245
P,28,3156346
P,41466,3071590
C,7088,3473
C,16,4208
P,92209,2740215
P,92,2923975
P,22,2460911
C,77043,3515
C,74,3835
C,9,4046
C,95,3343
C,31753,3947
C,33,3532
P,85,2275794
P,77,2100923
C,66,4208
P,64886,2465167
C,94424,3839
C,45,3786
C,44,2786
C,6,2768
P,60,2316396
P,54,2536966
P,82,2344387
P,62439,2554134
C,47396,3689
C,8423,3721
C,80,3589
C,21,3357
C,32,3736
C,54,4275
P,12,2259931
P,4,1555541
P,83,954936
P,78,927313
P,71,682134
P,95,457449
C,10311,3623
P,9,2463152
P,2098,2598178
P,8461,2638740
P,36986,2682217
P,51,2716456
C,17,886
P,79416,2756707
P,10246,371017
C,83101,3520
C,10827,3690
C,42,3307
C,78,3320
C,55,3356
C,94,3592
C,29641,3926
C,8,3877
P,37504,2259468
P,80,2334188
C,55,806
P,39,2358486
P,2,2353768
P,94,2405916
C,2,862
P,98053,2441160
C,98446,3729
C,36,3499
C,53,3530
C,90,3551
C,47,3738
C,20996,28464
P,26327,2247289
C,79670,3417
C,39,3429
C,37,3432
P,15,1011871
C,84,23298
C,37,3470
C,10,4565
C,97,4282
P,34649,2101168
C,21759,3360
C,69,3852
C,17,3501
C,83,3726
C,39,3106
C,5583,3417
C,39,3181
C,52,3156
C,24,3414
P,77,941735
P,20655,932540
P,7,893600
P,86,539030
C,46,3482
C,79,3637
P,76088,1356203
C,41044,3512
C,16,3675
C,96,3680
C,58,3646
C,81,3266
C,33185,3350
C,98,3720
C,20692,3302
C,3,3870
P,47928,498488
P,80,1010602
C,75,952
P,98774,1399577
P,79,556410
P,2,125387
C,98184,3954
C,52,3878
P,68,1086043
P,12,1140225
C,56,767
C,84,3117
P,1305,1486548
P,95,1527648
P,31,1505963
P,42,1542157
P,14,1571174
P,84,1801615
P,42,1820167
P,13,1871254
P,93428,1891957
C,92323,3776
P,13,1856370
C,58,916
C,67689,3714
C,11,3979
C,66,824
P,37102,1759678
P,89,1766014
P,54620,2064397
C,27,1101
P,17807,1968295
P,4,1954763
C,8,1260
P,60,1936200
C,37,67704
C,81584,285730
P,22420,2066689
P,45,2076567
P,63,2094636
P,55,2224979
C,79813,42442
P,100,2200477
P,67,2230067
P,8,2366610
P,74,2468896
P,90,2493811
P,82,2498057
P,878,2622213
P,68,2831025
C,60,18055
P,3664,2954853
P,92016,2991343
C,99696,7792
C,100,2967
C,74870,4548
C,49,4002
C,84,3861
P,15701,3031771
P,67,3234443
P,51,3296748
C,75,710
P,95,3415152
P,67733,3450908
P,83265,1906355
P,17,1744719
C,1,3830
P,6,1662716
P,89,1562177
C,57,3150
C,37,3078
P,1045,1334620
P,100,1283496
C,4,3787
C,43,19331
P,89,2872507
P,61,2879483
P,28411,2876743
P,32,2878045
P,41966,2886716
C,66917,3780
C,35455,3424
C,27,3839
C,51,1760
P,17625,2731378
P,90,1534409
P,16160,2779504
C,96313,3355
C,80,3617
P,66,2726183
P,96,1490343
P,85,2742390
P,17,1372536
P,4,1146467
P,92,1133550
P,86,1006546
P,48,2802096
C,2,2201
P,30,3044967
P,20556,3067990
C,54575,3757
C,93,3698
P,4,999050
P,13,1042420
P,57,1107491
P,49,1353253
P,62,1431613
P,40,1441847
P,45,1463318
P,86768,1512945
C,53537,4180
C,86,3563
P,56,1431110
P,31,1448257
P,88,1475685
P,81,1537446
C,74,1026
P,26,1561074
P,38698,1585400
C,80736,3173
C,84,3989
C,16,3437
C,87,23732
C,7282,23837
C,1,3222
P,78194,1574404
P,32,1510406
P,10,1326987
P,82,1193819
P,81,1156469
P,2,1131595
P,92,1102070
C,71,3960
C,23,1166
P,28,1356132
P,27,938863
P,83464,901508
P,7504,1409903
P,77,741333
P,61,680028
C,15036,3682
P,63,1379385
P,69,1402881
P,88,1622822
P,29,1647879
C,35,863
P,4,1683127
P,71,1706901
P,78,1722903
P,99,1754120
P,73,1771249
P,50558,1882708
C,89875,3399
C,4,3821
C,39,3562
C,54,809
P,11,835809
C,18,3757
C,24,3537
P,21,853676
C,54,4273
C,3,3982
C,74219,3552
C,92693,27429
C,87342,26130
C,4328,25295
C,28,3589
C,39,4220
P,62,810515
P,58,802647
P,89179,796707
P,42281,792252
P,52,749325
P,6340,717034
C,85,3454
C,40,4227
C,85,3037
C,28947,3789
P,9,216850
P,80,184373
P,34,733574
P,97,743092
P,84064,760629
C,40263,3777
C,78,3538
C,1,4115
C,57,31508
C,46070,3932
C,77,3084
P,30,99136
P,59,457944
P,8,570605
P,44147,591699
C,29331,3303
C,29,3932
P,96912,805854
C,86445,3885
C,91,4008
C,75449,3405
C,4,3583
P,1,672671
C,56,22482
C,325,3210
C,93,3964
C,82,3813
C,6,3282
C,14885,3861
C,45,3612
C,23,3166
P,97,654290
C,52,32672
P,51546,961536
C,65628,4126
P,11,998851
P,63506,1024631
C,63153,3636
C,5,3276
C,17,4013
P,100,1229623
P,76280,1247560
C,62106,3229
C,34,3437
C,41,3820
C,67,3368
C,26,3295
P,68817,1085180
C,60623,3649
C,81,3470
P,4,1114279
C,18,17072
P,31,1019900
P,8,1047265
P,90079,1069248
C,80259,3268
C,23565,4307
C,12,3083
P,13,852863
C,39,4030
P,74,620423
P,5,236577
P,86184,943472
C,47307,2850
C,95,3953
C,95,2995
C,76,3200
C,43416,3239
P,26,227998
C,47207,23400
C,62,950
C,31,595
C,73083,689
C,49,505
C,82323,611
C,34,3265
C,91,3780
P,2908,552246
P,61018,565255
C,71491,2967
C,13,3588
C,74,2955
C,73,3598
C,78,3351
C,22,4112
P,16,356001
P,61,388631
P,95814,632921
C,26286,3252
C,19227,3288
P,77,404004
P,12,430799
P,65202,631701
P,99,695666
P,77,940905
P,93,1054221
P,57,1068374
P,62,1634517
C,78599,1035
P,68,2322203
P,89751,2572800
C,96425,3422
C,13,4000
C,32,3355
C,31,4310
C,15503,4056
P,97315,2266824
C,78650,3632
C,34,3835
C,61,3899
C,84,3832
C,5,3910
P,5989,2068406
P,56937,2083419
P,57922,2254865
C,72028,770
P,74,2299235
C,55,1732
C,41,1455124
C,81,1318702
C,79,1249055
P,39,2492299
P,7,2515880
P,42916,2542669
C,98932,3489
C,44,783461
C,87,695331
C,26,4315
C,98,546922
C,41497,401687
C,34,3656
C,76,3953
P,54044,2407346
P,86,2419305
P,75,2478746
P,57534,3084678
C,30,342609
C,47,298364
C,98022,3625
C,91,3658
P,97,3007945
P,31,3090417
C,87399,737
P,98660,3212783
C,80280,4161
C,70,3707
P,4,3135949
C,27376,1080
P,64083,3153040
C,6166,3445
P,73,3440
P,35,3974
C,4900,782390
P,98,3220
P,11,4077
C,31,797825
C,40,627533
P,8673,3585
C,70,315148
C,18,303909
P,94,769
P,39,20031
C,61,464744
C,84,464292
C,77,567886
C,9564,274527
C,44782,483832
P,65029,4300
P,41,3537
C,43,345370
C,19,190150
C,4380,522442
C,8433,567451
C,46,593527
C,68,618720
C,1884,671374
C,9906,727082
C,72,752499
C,16,892248
C,10809,1206287
P,78791,3130
P,49,4220
P,55,3354
C,82,1118187
C,83,559272
C,12,1271801
C,39783,1298217
C,78,1342222
C,36,1363486
C,69342,1478316
P,58553,3288
P,80,9550
P,63,4228
P,91,3496
P,54,3322
P,17,3687
P,51049,4060
P,71,3370
P,58,3173
P,99,4060
P,57,3293
C,26382,963323
C,9614,926514
C,5,906117
P,64,4209
P,52,3360
C,8729,848267
P,10,3730
P,45,4077
C,98648,577714
P,37236,3625
P,48418,4040
P,72,3521
P,66,3907
P,26,3503
P,30,3718
P,24655,12658
P,8,206160
P,4,214185
P,82579,289198
C,16724,4063
C,872,3130
C,15,3989
C,100,3433
P,28,213970
P,15,261600
C,9,1292411
P,67,322275
C,35342,1459
P,65,392789
P,24031,645087
P,15,784710
P,67,803315
C,85,1068112
C,82,1036919
C,61,842598
C,33,464807
C,51,789
P,74041,918873
C,95366,3893
C,28131,3202
C,93,171471
C,45,3436
P,26140,962239
C,28,1036
P,40527,1201138
C,39830,3384
C,29,6585
C,31,3878
C,6,3151
C,27,4156
C,60,3079
C,63,4079
C,18,3662
C,33,3770
C,14,3445
P,59,651855
P,48257,672529
C,75108,3573
C,27,570279
C,79,427802
P,8,640437
P,91416,875726
C,65480,2924
C,98,3860
C,42,3057
C,60,3472
C,83,3573
C,14,3603
C,49,2846
P,76,650624
P,78,652003
P,29993,686657
C,51720,3783
C,93,3126
C,77,3426
C,52,4099
C,91,2940
C,43,3840
C,38,3186
C,24,3940
C,100,3124
C,12,4184
C,3,3547
P,6658,152945
P,85,200383
C,86,1003
C,76,1297504
C,98,1248250
P,45,238426
P,93493,265362
C,94543,3486
C,10,3965
C,16,3849
P,50758,430454
P,64,3840
P,20,2775
P,58,2932
P,97,506984
P,96,649468
P,83,670601
P,3,691674
P,78,739533
C,59,106047
C,76,128925
C,87520,122281
P,44904,857122
C,31227,22500
P,28,829036
P,54,836162
P,73413,838474
P,24,838168
P,63680,832428
C,70,4392
P,84009,865181
C,37531,3898
P,76,826824
C,20,749
P,75,854122
P,9,874204
P,38,873118
P,64486,1101441
C,74098,3423
C,78,2286540
C,11,2279185
C,34,2169185
C,24,4090
C,77,3546
C,23,3689
P,50,625412
P,97,699480
P,80,719963
P,12,822075
P,26,844933
P,88,857624
P,49,878502
P,98,919033
C,100,2393625
P,85,955817
C,89819,2707
P,88,1056419
P,64,1078727
P,48273,1140982
C,69764,3725
P,61,1121043
P,59,1144872
C,40,2392419
C,79,2380817
C,126,2332323
P,80,1177513
P,32630,1289685
C,20,2303304
P,41,1315127
P,32,1482298
P,9,1531947
C,47074,689
P,57,1555152
C,44338,2893
C,50,16205
P,61,1607033
P,69,1613517
P,29,1701947
P,94569,1721134
C,53096,3977
P,55004,1695237
C,83051,3478
C,66,3509
C,25037,3658
C,88,3422
C,70,3738
P,85,3680
P,54,3724
P,82,3545
P,34,4618
C,29,2902655
C,77,2880670
C,21,2460284
C,58,2373557
P,96,4131
C,17,1891946
P,6,4006
P,44,4731
P,87,2886
C,80,1878971
P,22495,3064
P,61541,954
P,20402,1067
C,87306,2330698
P,65841,3558
C,95,2307581
C,28,2355878
P,95,966
C,28,2415640
C,49363,2441380
P,26059,3479
P,28,3864
P,54,3378
P,96,3531
P,86,3748
C,27,2229906
C,22,2251067
P,95,915
C,66110,2420111
P,92050,3919
P,96,3505
P,38,6579
P,94,3506
P,30,4085
C,72,2020107
C,82,1905002
C,22031,1828277
C,23,1591869
C,46,1514562
P,43,4232
C,80,1274287
P,11,8754
P,91,2980
P,28707,2420
P,44262,1517
C,41,922924
C,17,625235
C,91,351015
C,15043,294305
C,81,2082226
C,80,2107408
C,78,2132074
C,41425,2148207
C,87,2263275
C,88650,2380850
P,65863,3857
P,14,3521
P,54,3604
P,88,3260
P,41,3676
P,72,3319
P,21,4089
P,74,3962
P,51621,3755
P,55,3467
P,328,3818
P,29,4578
P,15,4720
C,92,763643
C,12,721997
C,28266,713946
P,78,3690
P,23,3846
P,40,3220
P,5999,4374
P,8301,3041
P,1,4229
P,84,3730
P,17,2921
P,86,2441
P,41,2178
C,42750,1192114
C,9596,1219623
C,49,1271944
C,73341,1322009
P,92608,3611
P,17,4238
P,43,3817
P,52,4637
P,13454,4000
P,46,3827
P,88,2612
P,22824,3309
C,65,397277
C,19,1410701
C,40,874261
C,77459,465759
C,17,117232
C,3523,448094
C,38,29775
C,3665,509556
C,72970,602447
P,73350,4576
P,91,4343
C,68968,177231
P,71926,3620
P,24,3949
C,39,144810
C,1465,80422
C,13337,158544
C,66,186532
C,27,201694
C,70,354324
C,97,406523
C,34858,502302
P,62401,3657
C,95542,433250
C,58,598676
C,46,484519
C,37,935919
C,31645,1059505
P,86849,946
C,65885,1449049
P,55290,4039
P,40,2998
P,37,3664
P,24,3827
C,45,685857
P,44,23215
C,53,1270649
P,45,812
C,69365,1311197
P,79375,4517
P,21,2961
P,12,3627
P,25090,3767
C,18,769015
C,67,655063
C,92,608655
C,2,368721
C,80,261017
C,45,51242
C,89,56559
C,52251,916
C,99,1041
C,76,571
C,2343,592
C,14221,680
C,97,525
C,67,568
P,83,3670
P,73,2936
P,26,3995
C,61489,957801
P,68163,3680
P,74,3924
P,27,3452
P,89,3442
P,100,936
P,60196,720
P,59,686
P,71,584
P,79648,625
P,70,612
P,84,596
P,57,3063
P,100,3868
C,69,704404
C,70,724243
P,73,1094
C,39685,876720
C,43254,903158
P,31,212229
P,88509,3478
P,79,125473
C,42,888830
C,20,884491
C,80,1049
C,65,715
C,65,643
C,3766,723
C,62836,714
C,82,725
C,42,635
C,83,559
C,52,566
C,30,584
C,8,654
C,97646,601
C,76,625
C,64,635
C,60,944148
P,52,997
P,12,1087
P,13,685
P,95,651
P,31,708
P,18,588
P,49932,799
P,18,621
P,6,601
P,78,709
P,53,622
P,40,633
P,46721,711
P,86,659
C,84395,980230
P,83624,3761
P,66,920
P,93,718
P,53,699
P,47,624
P,17,638
P,63335,601
P,84,670
P,92,614
P,23,3657
P,18284,3969
P,12,3273
P,21,3991
P,81,2434
P,39,3633
P,91,4365
P,5,3882
C,21,470168
C,34605,577404
P,48443,4023
P,14484,3340
P,77,4393
C,3799,164468
C,83,210606
C,54556,294067
P,42527,3316
P,81,3445
C,64,219916
