role,n,time
P,67,141423261
C,40,147940305
P,89,141514401
C,7395,148082063
P,4,141259347
C,44,147835005
P,59,141439843
P,55,141363789
P,14,141430743
C,50149,148012221
P,48503,141289696
C,8982,147810166
C,67,148048165
P,17,141517980
P,86,141439889
P,93,141426279
P,55,141454264
P,30,141404255
P,90146,141503965
C,95773,148224397
P,7,141492809
P,11,141311774
P,49743,141479752
P,72,141491954
P,76,141465547
P,25,141490471
C,15,147886726
C,17,148092762
P,1,141431236
C,25,148071352
C,69,148007034
C,71,148007303
C,16795,147986073
P,74385,141616843
P,84488,141492434
C,48,147921061
C,70,148270648
P,70,141475840
P,30266,141764343
C,60465,147895177
C,2573,148272349
C,23,148241864
C,81,147892037
C,20,148294477
C,32,147882382
P,95,141484479
C,67,148310561
P,98,141730928
P,86,141603902
P,59651,141595362
P,83777,141846704
C,43,148037520
C,79,147855634
P,78,141680303
C,42,148033439
P,92,141929406
C,67,148084687
C,58817,147899608
P,23,141910947
C,73,147890614
C,50498,147951948
P,100,141907650
C,29628,147998331
P,48918,141747053
C,74,147734570
C,31,147690065
P,55,141947967
P,34,141885858
C,6,147636869
C,72694,148068181
C,64,147668028
C,63,147659347
C,46,147622080
C,75,147538037
C,49,147762338
C,26,147851936
P,31,141799450
C,37,147428766
C,34,147848938
C,8745,147297597
C,88,147521688
C,43236,147383245
C,2139,147584596
P,88431,142943326
C,64040,147361367
P,95,142923757
C,71062,147278620
C,58078,147183025
P,71,143105482
P,44271,142964040
C,55064,147366041
P,10,142760716
P,96,142769109
P,8,142745768
P,89903,142778910
C,72906,147593230
C,14,147651595
P,97787,142755520
C,6,147471977
P,33432,142667680
P,48,142703012
C,78,147418903
C,58538,147449642
C,93632,147511841
P,1,142800723
P,68169,142689734
P,96202,142664106
C,8407,147461163
C,29,147475352
C,24,147466962
C,10,147535738
C,45,147436225
C,67,147340573
C,78,147394875
C,34423,147377527
C,46,147454056
C,24401,147448433
P,70987,143874672
P,22,143761988
C,7,147452146
C,92,147511612
C,19709,147633701
P,77,143747486
P,68,143831235
P,18,144131125
C,66,147786176
P,41,143507896
C,91,147709769
P,61,143510042
C,85,147675150
P,50,143516903
C,84,147685134
C,6,147593618
C,9,147482884
P,8,143590230
C,9,147512850
P,29,143497279
P,94,143566618
P,75,143507615
C,47,147524819
P,44,143574158
C,32,147439399
P,98,143381920
P,62916,142338693
C,39770,147505398
P,2,142287070
C,44,147382345
P,23,142371604
C,49,147324922
P,65,142514839
C,28,147413815
C,71285,147291218
P,41,142341486
C,73,147371786
C,79,147376690
P,59,142467760
P,45,142544560
C,19,147380992
P,60953,142560388
P,40,142539945
C,20,147177855
C,4,147156876
P,20,142550335
P,40,142459526
C,38,147264771
C,62,147313602
P,10303,142459630
P,37,142428471
C,13,147433137
P,15,142534419
C,30,147548301
P,22,142376174
C,74,147603343
P,82,142316143
C,52,147541761
C,17059,147561486
C,9178,147587565
C,11,147614776
C,19,147647879
C,18,147665770
C,16,147592074
C,98610,147541210
C,7,147464625
P,79021,141820463
C,59,147360322
C,2526,147210661
P,53522,141749290
C,15204,147315005
C,46,147117285
C,31026,147107421
C,38146,146957931
P,67741,142127919
C,86012,146947901
P,83,142123419
C,5,146960970
C,3116,146990338
P,80,142204378
C,54,147013925
C,47229,147027291
P,71997,142308499
P,50,142193117
C,30,147172848
P,23,142405422
P,93,140554385
C,63671,147246806
C,1,147282211
P,41229,140628713
C,74,147269532
P,80,140659934
P,51,140636913
C,61,147307882
C,90,147464558
P,15005,140676886
C,64,147474686
P,1,140609966
C,66091,147479906
C,40220,147395797
P,93,140647042
P,45,140642191
P,4218,140825093
P,43,139661563
P,98,139538191
P,29099,139430022
P,83,139339120
P,27,139104887
P,73,139146414
P,80,139069042
P,24,138625510
P,35,138528691
P,34082,138390766
C,59533,148360951
P,40,138469888
C,23,148342906
P,92,138198672
P,13,138220658
P,44541,138114620
P,84,138154155
C,49729,148440780
C,50,148468669
P,43673,137678151
P,100,137713736
P,93,137598907
C,76,148476330
P,47,137674295
P,94,137605480
C,70,148478506
C,13,148433823
P,67,137725586
P,79,137585665
P,31,137561148
P,20624,137590339
P,91,137466025
P,68,137473981
P,40,137529617
P,93716,137582007
C,74810,148980479
C,28434,148885042
P,98174,137581018
P,33,137536921
P,7862,137460502
P,15,137389024
C,61,149019673
C,81,148972716
C,91,148818405
C,28,148878253
C,76,148705817
C,70,148915104
C,82826,148611168
C,91,148654287
C,63,148678300
C,15,148755260
C,24,148649935
C,44,148768895
C,80,148602149
C,62581,148536890
P,90884,137937656
P,35846,138279087
C,39092,148653679
P,76321,138443577
C,89,148721115
P,43,138418736
C,73,148602972
P,63,138240148
C,48,148626044
P,93,138216774
C,1,148693954
P,35,138250180
C,49,148692346
P,54,138198970
C,75,148776497
C,36,148834766
C,64,148889445
C,16,148943044
C,5,148927363
C,7564,148805081
C,40002,148751419
P,46453,138815515
C,44,148762167
P,3,138764340
C,24,148839587
C,11,148886227
P,6,138790993
C,53,149057567
C,11656,148993196
C,88,148962820
C,60266,148923742
P,83974,139457481
C,12,148986504
C,100,149010019
C,83,148960386
C,44,148948516
C,65864,148879717
P,10026,139890312
C,66,148886050
P,65,139974840
C,44907,148905120
C,41,148809480
C,58,148671154
P,65,140067742
P,30584,140089905
C,89,148798289
P,39,140205361
C,85662,148601633
C,17899,148809661
C,82,148588669
P,93,140225413
P,86,140212305
P,89,140102061
P,79,140163312
P,66,140003590
P,40,140296646
P,30,139971085
C,19,148950760
P,74,139939984
P,80,140137589
P,88,139814845
P,5249,139833991
C,26390,148848698
C,36766,149129175
P,11,139698723
P,8,139548119
C,68,149152679
P,24368,140100057
P,56,139521725
P,34,139525112
C,83,149068028
C,45629,149149380
C,25,149033569
P,36,139502462
P,81994,139484007
P,15,139589109
P,34,139787449
P,82896,139672815
C,25,149080697
P,54225,139832738
P,50,139737456
C,70080,148989523
P,96,139894178
C,29,149063936
C,81919,148967091
P,89,139969134
C,73,148980451
C,47,148951509
C,100,149053280
P,30,139935122
P,31566,139742892
C,97,149079573
P,16,139658543
C,57,149056018
P,75655,139722564
P,14,139709854
C,85346,149116550
P,91,139587146
C,68929,149037086
C,95,149091320
P,75043,139533660
C,48,149028295
P,96,139586330
P,42701,139591643
C,40,149063327
C,55,149270709
P,66,139926599
P,51,139894182
C,44,149278318
P,12,140004066
C,45426,149181818
P,92,140047343
C,15,149241559
P,8110,139820867
P,79,140087587
P,76,139974127
P,85,140022018
P,22,139919432
C,1960,148988909
P,49,139954417
C,16,149041805
P,25,139762394
P,53026,140043908
C,37,149197789
P,67661,140057468
C,6,149527153
C,42803,149266978
C,10635,149516027
C,21500,149550727
C,83,149580967
C,97,149627483
P,98539,140285160
C,84810,149557580
P,56432,140222987
C,30,149578237
P,61,140241198
P,87,140268402
C,44,149517108
C,36,149598519
C,3107,149521915
C,81170,149615066
P,88851,140475886
C,55,149565578
C,10,149627086
P,21,140573659
C,62,149579327
P,57,140624653
C,50,149649480
P,34,140313501
C,85,149541215
P,14153,140292215
C,55,149595923
P,31,140299919
C,98,149696176
P,26,140180876
C,1,149629663
P,76,140215188
P,4904,140267448
C,75,148979574
C,51,149317367
P,49,140297450
C,58604,148803491
P,66,140375937
C,82,148749429
P,33,140457232
P,75,140312180
C,6,148820025
C,47,148753017
C,90444,149339903
C,60,148846764
P,74,140153373
P,83,140153300
P,92131,140136074
P,66,139783180
C,7,148732248
P,61881,140219824
P,70,139744789
P,31,138463619
P,9950,140418633
C,138,148663658
C,38,148703917
P,82,137540859
P,16,137393754
P,33963,137369507
C,97528,148550240
P,34,140321272
C,100,148802563
C,74,148616403
P,52,137398832
P,48,137646653
C,6,148598191
P,22303,137308224
P,8402,137737401
P,74,137295148
P,92322,137198975
P,15437,139749868
C,71,148675837
C,94641,148847829
P,62,139983600
P,87,137218877
C,43713,148782699
P,6,140219542
P,19267,137235081
P,39,137205180
C,81614,149285092
P,17,137189435
C,88632,148935738
P,47,137338163
P,2,137263162
P,20,137400226
C,7,149318747
P,21,137133573
C,27,148714172
C,28241,149333781
P,1711,137331648
C,28,149318416
P,97264,137034208
P,93334,136977286
C,2,148853948
C,40,149368577
C,28,148720635
P,16,137223725
C,11296,149284707
C,81,149323668
P,24,137122615
C,32,148443741
P,3,137312183
C,97,148376716
P,43468,137109700
P,69,137019363
C,32,148368715
P,44022,137162815
P,28,136853159
P,82,136919790
P,86,136898349
P,83,136798303
C,76,148464445
C,83,148532420
C,20,148528241
P,60,136953310
P,71,137128079
C,27842,148567911
C,42508,148696119
C,16,147982494
C,87238,148008772
P,71576,137266366
C,10004,147907184
P,58783,137065445
C,72767,147900615
P,83,137123345
P,14,137435162
P,76,137036699
P,77,137331812
C,81,147870464
P,30,137140354
P,52,137197995
C,84370,149140042
C,75,147866395
C,74,147700793
C,9792,147932448
P,92334,137462379
C,12,147693663
P,71,137201326
C,57,147863883
C,57,147882061
P,69041,137331223
C,63,147780156
P,6,137282021
C,12,148147267
C,58,148486339
C,97,148540923
C,63767,147865040
P,57096,136907847
P,17,136601523
C,26,147823299
P,26543,136589176
C,49,148480898
P,23,136592670
C,87,147865050
P,18057,137647467
C,92872,147800099
C,13,147856488
C,97,147760272
P,58,136807253
P,61,136872195
C,6,147740945
P,39072,137429109
P,91,136948547
C,96,147683330
P,4,136990354
P,33036,136944234
C,71566,148204683
P,8,136893299
C,91920,147646806
P,63129,136882361
P,87,136877835
P,34,136949574
C,11572,148216618
P,8,136922959
P,41,136965933
C,64895,148282799
C,43,148076595
C,16,148124352
P,28,137074541
P,50913,136749190
P,98113,137002245
C,66261,147722754
C,82350,148166197
P,13,137075243
P,98,136981197
C,10,148148400
P,27,137000520
C,81,148184153
C,50139,148107155
C,93,147986908
C,31,148104044
P,83,136781325
P,64,136716645
P,7686,137027898
C,42,148030737
C,58,148099555
P,65246,136937318
C,10,147980873
C,77,148191840
C,70,147978357
C,44,148187901
P,82,136810343
C,63,148025839
P,12713,136994338
C,23,148059670
P,23,137025691
C,49087,148003240
P,98,136754259
P,24,136877185
C,46,147961937
P,66197,136997968
C,85,148265215
P,11,137040457
C,95,148238264
P,42,137025047
P,44517,137105059
P,85106,137109149
P,85,137141173
C,92489,148585497
P,68,137164404
P,24714,137195332
P,30720,137243137
C,3,148796282
C,90149,148093620
P,27035,136985673
P,52,137554837
C,66,148904589
P,21,137630001
P,66,137485540
C,83,148989621
P,66294,137554769
C,68,149005113
C,90017,149028100
P,96,137704965
P,91378,137734626
C,52,149063544
C,50,149027355
C,17,149075515
C,18940,149060802
C,98,148866256
C,12,148889600
C,99345,148861002
P,99216,138190971
P,79,138263942
C,84608,148711609
C,186,148780965
P,60,138268962
P,52,138306254
P,10,138331924
C,29158,148799841
P,31,138355072
P,69,138280513
P,35,138310867
P,30151,138337513
P,19,138284884
C,50764,148992051
C,5,148904895
C,73,148714128
P,44,138335868
P,18,138411362
C,84,148751936
P,67,138404670
C,537,148742530
P,54867,138393643
P,49,138385696
P,11604,138373064
P,8,138448339
C,21799,148833898
C,56,148835176
P,79,138391804
P,76433,138337601
P,84,138482567
P,89,138307930
P,72834,138329040
C,43,148764353
P,24,138400559
C,31,148785813
C,92,148819243
P,37,138449035
P,14,138230030
C,41,148573670
C,4186,148629273
C,89,148534770
C,14120,148699345
P,86,138304226
P,41,138442296
P,82,138357927
P,7,138465229
C,86293,148865338
P,90,138380675
P,97,138285930
C,69,148564833
C,52,148460221
C,40,148560920
C,95,148597973
C,5,148706848
P,60104,138672713
P,62774,138779672
C,82,148622348
P,53353,138714246
C,38,148480002
P,100,138708289
P,6,138471329
C,45,148398949
P,28,138347852
C,25,148606469
C,53,148234644
C,47,148530654
C,81460,148355918
C,17,148723882
P,36604,139019645
C,100,148290275
C,88093,148772362
P,68,138659249
P,3,139305531
C,100,148619823
P,88,139452821
C,83,148687080
C,84,148634079
C,20,148514788
C,62,148596719
C,18,148532129
C,25,148452772
C,37016,148432321
P,77082,138883624
C,76,148522557
C,37213,148517677
P,36949,139045252
C,76,148493467
P,22,138985774
C,27,148378955
C,9,148362519
C,12,148417295
C,24,148429180
C,9,148416524
P,30,138652931
P,57,138590238
C,9,148542475
P,42,138590970
C,26,148486327
C,12,148555663
C,96,148101798
C,12,146637401
C,42121,148352014
C,87,146643202
C,86,146557893
C,69,146550014
C,61179,146518114
C,33,146666147
P,67804,139433564
P,93,139194166
P,32,139227899
C,49569,146394521
C,48,146330337
P,43,139352650
P,29926,139367815
C,11112,146331762
C,10,146255484
C,42,146548461
C,24057,146118009
C,28828,145927767
P,16,139585009
C,19582,145831869
P,52229,139498189
P,79128,139595954
C,70,145696909
P,63,139374818
C,48,145659118
C,54,145402978
C,44,145344735
C,84814,145102293
P,25421,139908935
C,100,145189523
P,39,139860720
C,96215,144817961
C,88,144832201
P,99975,139887346
C,55,145188816
C,78,144960552
P,1,140036251
C,39455,144988124
P,62,140117488
P,52,140146872
C,77871,144856649
C,80,144862993
C,69,144842565
P,27,140260921
P,32,140312193
P,32,140385293
P,12289,140351321
P,57,140316103
P,22,140305791
P,26,140370097
P,82,140438475
P,59,140461006
P,67620,140494590
C,67368,145321507
P,94,140503997
P,6717,140546164
C,4,145440772
C,17868,145280955
C,76,145363615
P,98638,140487739
C,46421,145395701
P,28,140577134
P,98,140640815
C,61,145362339
C,76,145298825
C,22314,145342343
C,98,145346262
P,86,140752585
P,34,140186126
P,71,140763190
C,27088,145246584
P,2,140217077
C,75,145089378
P,88,140271130
C,49723,144912160
P,45233,140338315
C,39,145303162
C,89,145416853
C,85018,145001087
P,37020,140458198
P,34,140215144
P,87730,140837095
P,90,140453169
P,42,140475729
C,3,145123250
P,21,140459371
C,19,145022361
C,95,144960381
C,23,145215131
C,24,145217665
P,57,140319153
C,12,145012341
C,81,145237430
P,23740,140349285
C,8,145254866
P,98,140374502
C,58835,145213935
C,45612,145166190
P,5151,140374056
P,34679,140251173
P,16247,140451834
C,9,145165332
P,56196,140473972
C,12,145123750
P,53653,140656644
C,92,145270955
C,92,145426545
P,23,140914413
C,94,145356180
P,21,140960915
C,53,145215170
C,5,145187228
C,90,145206238
C,87,145349954
C,26803,145314962
C,9,145083456
C,91416,145134555
P,1,141331632
P,57,140910302
C,34,145183927
P,96051,141527547
C,12,145000273
P,1,140854598
C,14615,144988383
P,38,140777743
P,72,140726474
P,83,141042756
P,8,141128448
P,84193,140547745
P,6,140642469
C,23,145004190
C,64,145068356
P,96017,140682360
P,26,140663216
C,46,144804326
C,66199,144749260
P,30,140807465
C,78,144973230
P,42,140827970
C,46,145050363
C,82120,144910918
C,73,144076270
P,2,140774404
C,22,144065404
C,45,143966249
P,75,140329915
C,67,143987419
C,11,143949864
C,10,143962751
P,2121,140233134
P,68,140443748
P,16252,140402029
P,90249,140240572
C,26736,144016499
P,17,140211149
C,34,143976049
P,83675,140263031
P,16,140229191
C,19,144085472
P,54,140774978
C,34,144886910
C,88,143803524
P,71,140259512
P,88,140673043
C,86,143582696
C,81752,144816529
P,7,140200816
P,21,140160031
C,12,143311109
C,84,144910622
C,40,143366709
C,69424,144964517
C,69,143459021
P,23,140543108
P,33,138781935
P,59,138824277
P,60,138701393
P,77376,138688245
C,29,143462390
P,13,138767425
P,72533,140256508
C,29643,143484940
C,8,143518029
P,37,140231812
C,9,143697957
C,52,143577285
C,76041,143483811
P,75737,138837437
P,8,138840191
P,57,140326267
C,87545,143504835
C,97612,143796812
C,64,143881876
C,7,143499178
C,21,144035055
C,93,143537113
C,65,144046033
P,77,140333600
P,92,140264312
P,18,138675390
C,7,143569519
P,50,138623891
C,45,143652268
P,74832,138499144
P,24,138449620
P,47,138397555
P,57,138822840
P,32,138368294
C,14138,143649306
P,15727,138875777
P,26,138240648
P,53,138218744
P,34352,138863918
C,32,143819332
P,6,138210454
C,66,143862199
C,50,143512853
C,93,143534655
P,50,137246714
P,58855,137241089
P,48,138839225
C,89,143647730
C,10075,143368389
C,4,143652940
C,70,143469036
C,97,143648741
P,27,136583854
C,20,143456683
C,70,143634458
P,57,138804347
C,86,143529896
C,100,143727672
P,12,136818897
P,57,136749198
C,19701,142796515
P,90,136725862
P,56,136955685
P,70,137158240
C,83,143778374
P,82,137057387
C,92,143819250
C,35,143836551
C,9636,143084015
C,10,142960313
P,34,137525774
P,11,137978920
P,23,138155455
P,26,138159166
P,44,138325520
C,48733,143707623
P,89088,137415810
P,39,138348529
C,64,143674775
C,27,143606347
P,82,137517220
C,92,142820266
P,28,137521643
C,15,142796027
C,28524,142990022
C,63395,142784132
C,39,142674018
P,19583,137475400
C,84765,142983791
C,72452,142972414
C,44,142890008
P,19,137216001
C,45,142942990
P,20,137134980
C,96606,142973037
P,64301,137114218
C,18695,143006776
C,23731,142967267
P,47642,137491738
C,6,143107907
C,76,143093908
P,96,137425815
P,73545,137449829
P,31,137559715
P,36,137613909
P,71,137622007
P,21,137583789
P,43,137610688
P,86,137676125
P,14,137650641
C,78,143318746
P,20,137693707
C,74,142700198
P,12,137752156
C,45,143412269
P,94,137586253
P,45,137715258
P,40,137699904
P,10135,137510004
C,66,143522083
C,65,142999523
C,52857,143535647
P,72,137629291
P,53,137617150
C,75,143518202
P,17,137695505
P,66454,137735885
C,93,143521689
C,44,143350474
C,17,143199440
C,95863,143523619
P,66298,137944802
C,48234,143612193
C,100,143231946
C,73,143613509
P,19,138033745
P,25,137522917
C,61,143720593
C,34,143156617
P,86,138165699
P,69,137921507
P,59,137524415
C,85,143846725
P,30914,137948991
P,45660,137877637
C,51,143850186
P,41341,138125000
P,64,138189064
C,18,143740657
P,28,138108753
C,5,143668810
C,87,144219041
P,42,137942959
P,52467,137838770
P,20425,137835723
C,99228,144337951
C,49,144350447
P,74,137909332
C,8811,144393378
P,21,137996577
P,65933,137802438
C,45,144290294
P,69,137718838
C,36,143588925
P,42,137604318
C,28,144312715
C,7,144318222
C,86,144267684
P,13018,137787685
C,35,144320707
P,74,137719239
C,98,144422240
P,16,137869226
P,48,137818364
C,38912,144408100
P,40266,137840863
C,7574,144514787
C,55,144492237
P,22,138147558
C,89136,144182322
C,4,144629655
P,12,137950168
C,3194,144683571
C,7,144600985
P,92,138162035
C,70,144122865
C,1,144682020
P,57,138216616
P,7,138094560
C,9,144792031
P,48,137943592
C,70,143957681
C,88,144658760
P,54,138419818
P,48,137885105
P,15988,138475482
P,76,137859380
C,13,144488210
C,26,144870787
C,94437,144411102
P,74155,137691450
P,67,137690491
C,37136,144875235
C,17,144871793
P,8,138675071
P,10,138679643
P,15464,138784574
P,8,138801332
P,52126,138876867
C,78134,145215465
P,73490,138977085
P,1468,138939544
C,37561,145251338
C,74,145346654
P,27,139069740
C,5,145429495
P,86974,139086975
C,65,145312535
P,41,139192829
C,36692,144903411
P,19,138985854
C,92,144854333
C,25,144710813
C,38,144748524
C,13,144710783
C,23,144669155
C,47,144613581
C,65,144491560
C,53,144512623
C,68396,144560933
P,92447,139865681
C,41653,144494587
P,83,140025324
C,98,144583233
P,44995,140077325
P,60759,140013834
C,20,144592650
C,78300,143854568
P,2802,140197468
C,37,143869323
C,93,143829044
C,20,143777084
C,26,143623565
C,50765,143369310
P,87473,140792883
C,23,143365122
P,72,140842872
C,16,143380618
P,86,141030749
C,55,143464355
P,1293,141050573
C,49,143092035
P,19,141017841
C,67073,142810722
P,28,141023006
C,7,142833485
P,68,141059357
P,63,140880741
P,43,140862375
P,37490,140989194
P,76,140909970
C,39,142563285
C,93,142562204
C,77,142686758
C,59,142698421
C,20,142399471
C,14,142168440
C,61558,142147837
P,82006,141591055
C,78,142278725
C,94,142302746
C,86,142286632
C,96350,142320796
P,72019,142096188
C,60,142173180
P,51,142114224
C,64300,142185096
P,44,142107053
P,19283,142083765
C,63412,142175563
P,42746,142068642
C,62,142064782
P,36,142166670
C,37974,141804225
P,1296,142202544
C,1,141910032
P,9,142407781
C,69,141809480
P,4172,142497780
P,71444,142231954
C,57189,141512610
C,68,141763726
P,25,142068008
P,47,141937209
C,78,141563717
P,57,141999842
C,30,141423079
P,78781,142060164
C,84901,141257191
P,64,142048005
P,89,142006462
P,30396,141964724
P,53,141932840
P,59,141922531
C,28,141460376
P,25,141982832
C,36,141470547
P,83,141932029
P,5,141841321
P,90,141667055
P,98,141628331
P,76666,141926585
C,45,141450400
P,55,141883053
C,22,141475463
P,85,141752821
P,18145,141835612
P,75,141668723
C,63,141349570
P,90,141767456
C,13,140956896
P,62,141646317
C,75639,141039293
P,29,141785609
P,81046,141783044
P,9129,141687615
C,1,141140300
P,41,141740196
P,12,141848474
C,91437,141091007
P,65301,141864540
C,13,141137287
P,42,141910976
C,80,140933393
C,69,140878481
P,90,142016687
P,58,142104963
C,5259,140757163
C,99,140664633
C,10182,140656317
C,22,140703490
C,24378,140700487
P,70470,142362899
C,100,140684521
P,83,142483901
C,26,140724308
C,68,140686246
P,39,142330035
P,7,142509739
C,82425,140798323
P,12,142413870
P,39888,142322830
P,83,142364915
C,67,140869977
C,39380,140719180
P,68,142335442
P,79135,142451646
C,55,140777779
C,12,140245965
C,83,140092044
C,49714,140008567
P,50443,142742536
C,93,140066225
P,7793,142627149
C,32,139998175
C,15,139723938
C,51326,139288597
C,25,139224287
C,14,139160476
C,24,139102459
C,3,138654496
C,11,138589707
C,5238,138678895
C,62840,138627137
P,84220,143481283
C,22091,138712985
P,44,143422643
P,15,143464568
C,65207,138786420
P,2018,143467545
C,38,138614099
P,1982,143492557
P,67,143468717
P,24,143419893
P,75,143265960
P,94,143163270
P,27253,143127401
C,86117,139135440
P,22447,143175545
P,45,143183003
P,73,143102019
P,38,143083117
P,13,143081210
P,56878,143062066
P,78,143072503
C,53504,139570600
P,22,143134595
P,47,143131200
P,58263,143174237
C,45215,139362125
P,86265,143154654
C,89046,139475790
P,64739,143113315
C,56,139454646
P,18,142991224
C,64,139441253
C,48,139460042
P,14713,142963991
P,8,143012609
P,21141,143005756
C,25,139513339
C,63,139399932
C,21,139339593
C,99612,139321280
P,76876,143364557
C,73,139367949
P,3,143238749
P,69,143209245
P,75801,143356566
P,70,143281201
C,36,139346514
P,35,143364749
C,82,139371608
C,47867,139263015
P,12342,143509842
C,54,139367445
P,32134,143521053
P,26,143508129
C,49,139186122
C,47,139245666
P,88,143472239
C,19528,139244714
P,13,143406227
P,85,143465100
C,70056,139252330
C,85318,139342755
P,61084,143431340
C,40,139281935
C,60,139154762
P,84715,143496130
C,92,139203228
C,18,139212371
C,96,139072400
C,42500,138861489
P,40284,144041606
C,72,138895029
P,32,144157629
C,40,138995095
P,50,144202974
C,36,138932847
P,16,144226401
C,31,139017641
P,57,144248433
C,75,139055441
P,76,144344668
C,24777,139137302
C,31,139021048
P,28,144276451
C,96,139060837
P,46600,144319615
C,97,139043040
P,75,144238459
C,30,139010776
P,49,144296752
P,71,144364639
C,47,138956932
C,94,138969365
C,34082,139019684
P,67,144297293
P,81,144406756
C,7,139113088
P,51,144463689
C,59256,139186446
P,33,144516223
C,89812,139169883
P,16,144526081
C,88,139209329
P,36761,144602374
C,58,139327407
C,44,139171436
P,10,144627875
P,92,144680004
P,55,144645676
P,48,144605999
P,68326,144550626
C,93150,139425628
P,4,144541714
P,76570,144510487
C,75997,139533896
P,27,144478646
C,3,139560056
P,95,144407988
P,28,144369213
P,53,143800984
P,20,143672509
P,33050,143663195
P,23,143680831
P,50,143612249
P,61,143503885
P,19,143439337
P,94509,143482444
C,85015,140283727
P,28,143458398
P,61542,143494712
C,88610,140476180
P,94,143513642
C,94,140502405
P,1344,143369998
P,18,143499319
P,14438,143345557
P,81483,143378082
C,89666,140793592
P,26,143423655
C,31,140848593
P,41,143447362
P,17,143553675
C,59,140961010
P,18,143549550
C,59,140961003
P,93,143481094
C,1,140940750
P,71,143402925
C,5,141033177
P,38,143299331
P,71377,143236929
P,50,143128985
C,96054,140993978
P,41,143121945
C,69,141112738
P,51,143095883
C,42,141103877
P,97,142975127
P,35,143097986
C,45,141237460
P,53,142815976
P,64,142835710
C,17,141262018
P,12,142955216
P,16718,142995042
P,4,142430782
P,14990,142328182
P,46,142353284
P,1,142378684
P,12,142279919
P,26715,142259240
C,64268,142086101
P,87,141956270
C,32,142225937
P,74,142029565
P,23,141989630
P,22,142033440
P,81517,141980755
C,33914,142510309
P,60,141952998
C,28097,142469640
P,20,141982242
P,78,142032377
P,19289,141949238
P,23,141924638
P,43141,141932866
C,81590,142777804
P,90,141935406
C,17,142718883
P,47,141821288
C,67,142707711
P,91794,141848793
C,51,142548355
P,43,141937676
C,79,142635915
P,84,142023462
C,12,142663743
P,64,141897593
C,1113,142654438
P,44,141882400
C,42,142621163
C,70114,142610856
P,74,141741727
C,66,142718840
P,92,141876497
P,21,141940051
C,39,142604198
P,84,142007810
C,11,142661134
P,81,142062965
C,51,142615315
P,59,141993577
P,82,142039962
P,53286,142010270
C,52188,142686544
P,80,142039343
C,58,142728688
P,36030,142064260
C,81,142819363
P,7,141998406
P,89221,142023859
C,29148,142644650
P,91,132571271
C,78,142650638
P,14,132488090
P,253,132514715
C,61,142574727
P,53,132556484
C,34,142613475
P,78,132407387
C,71,142683235
C,55742,133283858
P,95094,132655341
P,61,132661647
P,17,132692205
C,57196,131582777
P,56,132695732
C,49,132984926
P,24,132699128
P,96,132728229
C,63162,132927484
C,53,131694422
P,78,132836990
P,94,132877937
P,43,132842826
P,4907,132809489
P,38774,132875117
C,54467,131890325
P,100,133060042
C,48,131946676
P,89233,133164728
C,68,131950782
P,35069,133141403
C,69,131899940
C,52,131946892
C,11,131938513
C,82,131918645
C,96717,131929980
P,67078,133641430
C,49,131789286
C,67,131788954
C,39,131829248
C,45601,131846337
P,79829,133863788
P,9,133898423
P,22,133697711
C,92,131779209
P,66,133746124
P,99,133752920
C,22,131720484
P,19541,133778034
C,20,131719621
C,99,131629465
P,88,133856839
C,23,131543302
P,52,133910140
C,86,131670750
C,94,131686925
C,83,131650062
C,55428,131686705
P,61722,134298421
P,99,134293337
C,57512,131556027
C,13297,131717728
P,84,134360382
C,35,131682132
C,73,131574520
P,57,134331119
C,82720,131621755
C,64,131715996
P,66207,134187057
P,55,134254322
P,3,134202589
P,62,134314393
C,21,131660955
C,41,131711482
P,70,134209848
C,79,131736551
P,81,134332800
C,80,131710145
P,32325,134337068
P,57746,134286081
C,39,131647155
C,82,131699245
C,92,131907916
P,45,134556376
P,16,134471089
C,48,131909191
P,46,134419131
P,24,134460801
C,53225,131848560
C,65,131912498
C,47,131818906
C,73,131988562
C,2,131852502
C,20,132004879
C,29,132059565
C,15,132050995
C,7696,132112510
P,66642,135138076
C,61,132109523
P,38,135178619
C,9,132059735
C,32,132058052
C,36010,132127346
C,11,132168489
C,14113,132177052
C,13,132149268
C,33,131934344
C,55,131828947
C,16,131879887
C,81,131875814
C,98,131914639
C,83,131838636
C,21,131758373
C,14036,131337178
C,18211,131203132
P,81494,136371376
C,53690,131251116
C,23,131175736
C,44,130769050
C,73,130664439
C,82,130580670
C,94586,130638405
P,65387,136912277
C,24459,130570425
C,66,130633647
P,51,136944537
C,40840,129524525
P,23,137049118
P,5,137012481
P,88,137003916
P,67,136966460
P,64827,136771740
C,78684,129807748
P,96591,136776448
C,64,129641345
P,46,136725451
C,89683,129607905
P,87455,136406797
C,72,129733014
C,35,129550135
C,2,128389782
C,85,128270384
C,29,128199442
C,82,128215100
C,43,128234574
C,23318,128148978
P,73314,137057224
C,56,128197031
P,80,136810679
C,58,128159855
P,19,136825485
C,37,128237828
C,67,128222503
C,98,128178638
C,65,128135430
C,87281,128059065
P,24913,136049886
P,11,135969195
C,57,127995634
C,52,127949485
P,82,136059247
C,54,128017384
P,74,136155439
C,63105,128079561
P,98,135904831
C,79,128085965
C,58,128075342
P,2,135901136
P,98,135946418
C,22,128134929
P,28,135987375
C,91,128120649
P,48777,136033824
