role,n,time
C,67022,700829
P,74075,3875
C,75154,720038
P,12924,3120
C,2671,670570
C,47684,719505
P,97871,3469
C,66951,745156
P,76880,2810
C,54377,805413
P,43449,3012
P,23128,2800
C,91507,724597
P,27741,3440
P,1608,3077
C,78858,657397
P,68136,3289
C,87467,625501
P,85675,3037
P,15040,4043
C,31034,597436
P,70860,4006
C,69524,643838
P,83385,2714
C,68605,611580
P,24052,3188
C,53110,613376
P,91707,2955
C,58294,575965
P,52721,3250
C,40833,553851
C,87202,571251
P,65980,3698
P,48522,3915
C,67201,533095
P,47722,3151
C,36226,478117
P,73252,3356
P,10883,3457
C,81801,392474
P,13967,3227
P,14284,4159
C,88064,365427
P,94448,3001
C,23402,384988
C,35671,454056
P,1029,653996
P,79857,3843
P,20512,3089
C,80294,274981
P,12810,2915
P,58530,3077
C,22182,248085
C,92101,308468
C,68779,2868
P,98802,3234
C,46087,306660
P,67106,3324
P,39723,568876
C,31577,461142
P,21638,3184
C,78544,2726
P,23515,577329
C,56903,2844
P,90067,609659
C,21299,2882
P,65408,614358
C,71220,2763
P,61761,588135
C,30865,3103
P,23662,567356
P,22180,611834
P,55415,643927
C,66262,836
P,96047,713201
C,89218,2570
C,11431,2991
C,30378,2762
C,3142,2651
C,24339,2701
P,89513,464539
C,75961,2852
C,11159,2256
P,94533,407712
C,20105,2487
C,32493,2701
C,31516,2484
P,65197,305298
P,11266,577080
C,35225,2689
P,10907,277890
C,55994,2551
P,87042,259927
C,87235,3029
P,27441,233708
P,79121,298265
C,76375,2490
P,21432,278522
C,46503,2579
P,69859,298195
P,7500,436935
C,90292,3026
P,73171,409789
C,64409,2560
P,31043,413752
C,27727,3097
P,78624,514863
C,45292,2310
P,77300,512011
C,87916,2508
P,78328,509088
C,71492,3014
C,35693,2865
C,62847,2887
P,59363,515477
C,23501,2234
P,17927,491517
P,61185,553932
C,44880,2850
C,19620,3574
P,59882,524370
C,42123,2725
P,63263,478792
C,89190,2264
P,49211,458653
P,67593,692346
C,56917,3567
P,60706,611895
C,45149,2933
P,99639,610817
C,84740,3164
P,47362,679359
C,94064,2471
P,94155,674025
P,32483,692110
C,24533,2490
C,68700,2412
P,50102,602308
P,84216,613280
C,86644,2692
P,92641,609503
C,60448,2865
P,66764,696291
C,89557,3052
C,44018,2755
P,2690,652079
P,6701,781918
P,38031,674805
P,21616,682476
C,98535,10791
P,14621,783869
P,98178,795320
C,42104,3037
C,38321,7075
P,36334,758380
C,70378,3054
P,48330,754070
C,40917,2972
C,23996,3085
P,71693,686660
P,5543,863765
P,9139,771343
C,63065,3102
P,40375,753719
C,23205,2626
P,77340,723589
C,57411,2547
C,15207,3147
P,25844,603240
C,53433,3476
P,74885,597369
C,15239,2447
P,23607,573049
P,55997,609639
C,79394,2718
C,10492,3201
P,2784,706062
P,40916,706246
P,72027,551270
C,72370,2896
P,87096,476641
C,76041,2734
C,5369,2365
C,16282,14120
P,4110,568655
P,72912,564957
P,20190,335339
P,23066,337139
C,43069,2933
C,1891,2645
C,1205,2325
P,95712,205132
C,99792,3117
P,78712,230283
C,12514,2848
C,5683,2373
C,32491,2724
C,34168,2610
P,56536,76763
C,13878,2597
C,14290,2805
P,16296,37033
P,55104,590279
P,60755,298380
C,95805,2414
C,2658,2975
C,1437,2881
P,12106,523235
P,55176,251045
P,23572,306453
C,49932,618
P,75963,331767
C,15679,23436
P,58184,282064
P,98792,279638
C,94868,34678
P,28981,275248
P,58848,302163
C,80806,2682
P,16055,302453
P,83373,311765
C,58382,2601
C,18235,3043
C,9068,2480
C,26807,2629
P,32396,547307
P,10060,547547
P,46200,140018
P,14806,167568
P,18327,177576
C,83900,3025
P,85914,151882
P,33330,524342
C,73630,2940
P,11773,113132
C,20702,2916
P,68935,50519
P,45877,542251
C,22014,2830
P,73893,27081
C,63469,2706
C,71439,27607
P,81921,2802
C,48496,27849
P,81405,2681
C,86303,61535
P,94240,556
C,60349,142191
C,57157,138971
C,2466,210387
P,46722,682535
C,52539,232400
P,34973,2682
P,88587,800
P,86238,2826
C,60720,251271
P,74176,2553
C,3851,275144
C,89586,279762
P,74760,2938
C,10720,336670
C,16619,353704
P,46360,728365
P,47738,728415
C,43990,440134
P,81183,2446
P,74077,690710
C,66444,2680
P,46123,693942
C,58959,609
P,75760,763945
C,99618,2616
C,14001,3537
P,91888,711644
C,87689,2210
P,49950,680526
C,92689,2738
C,15770,2993
P,40779,567123
C,31087,836
P,74343,568167
C,95362,3195
C,23092,3242
P,23971,648834
P,8739,682348
C,47331,2726
P,24934,655798
C,27090,2269
P,87133,652985
C,20272,2730
C,38422,2552
C,8868,2810
C,31545,3640
P,81246,574105
C,96305,2621
C,31989,2886
P,46366,533150
P,36215,654913
P,40497,596824
C,57864,3185
P,10105,441644
C,21130,613
P,10847,548714
C,81403,2747
C,319,2710
P,32941,568861
C,13779,3005
P,55414,636317
C,36755,2641
P,80707,616245
C,41497,2897
C,55042,2232
P,13593,594344
C,33924,2570
P,89927,518241
C,65713,3176
P,19473,541701
C,51053,14400
P,35222,616781
P,66170,649413
C,47785,2473
C,90691,3651
P,96523,580649
C,57999,2490
C,4425,2903
C,30189,2783
C,76136,31699
P,12643,327099
P,43462,533175
C,60875,3216
C,3472,71771
P,35668,293792
C,91150,27011
P,30892,119307
P,22001,106405
P,88048,651
P,65914,533034
P,8807,570060
C,82247,2152
P,92683,572023
C,42668,2355
C,30534,3141
C,7356,3285
P,98336,551871
C,71943,2614
P,32137,514793
P,8116,552455
C,72823,730
P,36026,632943
C,97856,3688
P,72299,651797
C,50609,2347
P,44519,693502
P,33554,142736
C,89248,2837
P,46545,646321
C,41815,640
P,88667,720907
C,93634,2791
C,17732,2331
C,4386,3143
C,70014,3045
P,26023,626616
P,35857,119906
P,98845,726926
C,76073,3050
P,93279,775620
C,81704,2383
P,26348,768210
C,91164,3208
P,38433,757807
P,27619,806061
C,68844,2934
P,48787,808760
P,74779,896701
C,90764,3683
P,45535,909696
P,13867,188294
C,98372,2286
P,71014,871960
C,44597,2645
C,21918,3366
P,97630,850973
C,72163,3003
P,45921,854936
P,747,793901
C,77140,3253
P,18286,741928
P,25211,856605
P,89847,893280
C,67960,2956
C,69108,3541
C,715,4544
P,10501,758498
C,19817,3143
P,81375,731330
P,87687,238834
C,51293,2784
C,3710,2965
C,36650,2491
P,62632,692654
C,60949,2325
P,8869,695635
P,1494,730089
P,80952,748340
C,44739,2499
C,61799,3049
C,19838,2737
C,16909,2594
C,36953,2961
P,87726,620943
P,1294,221201
C,46392,2951
P,96821,594362
C,58323,2703
C,24735,2813
P,87101,549921
C,62466,3621
P,84393,528589
C,35259,2411
C,52599,3007
P,91158,554033
C,36739,2412
C,27445,3150
P,14139,536955
P,71277,66157
P,51609,707005
C,69943,2770
P,5680,699164
P,74065,694820
C,60421,2455
C,16668,2475
P,63443,586158
C,84112,2901
P,86741,587874
C,75416,2645
C,24910,2932
P,95965,542653
P,3852,610243
C,43922,18523
P,3381,636726
P,20233,675639
C,98905,3197
P,86361,670043
C,82044,2537
P,53570,671492
C,35401,2823
C,9188,2342
P,27544,703437
C,40432,2772
P,82024,702190
P,13490,196766
C,69949,3300
C,960,3183
P,13155,38425
P,21836,631
P,89404,699895
C,80632,11625
P,50056,708147
P,16353,715240
C,91005,3096
P,68604,721045
P,62758,754519
C,78207,2240
P,62370,695401
C,79102,2324
P,47303,697814
P,43231,171014
C,78686,2400
P,93584,675533
C,64579,2532
C,27030,2245
P,94417,632014
C,17725,2580
C,7750,3105
P,95340,220183
C,45321,2671
C,64862,2982
P,51201,176438
C,73047,20278
P,37757,200808
C,93872,2740
C,3135,2778
C,1065,598
C,94918,320
P,44865,108610
P,44742,120789
C,67510,38166
C,59517,526
C,65227,2496
C,30364,2635
C,13095,408
P,24322,52479
C,35156,2721
P,13093,53702
P,53046,237412
C,93043,3606
P,23318,251515
P,89842,252152
C,89862,3085
P,64562,246317
C,62383,3419
P,15767,194841
C,5315,22605
P,39643,262252
P,62331,297854
P,73524,616
P,46056,387
P,40444,299
C,96344,2661
C,35811,2950
C,1648,2551
C,77165,566
C,82233,246
P,85283,193002
C,85650,2786
C,10480,2214
P,30985,136305
C,28108,2270
P,21384,140405
P,69874,152686
C,63100,2772
P,73565,147328
C,67454,2800
C,33761,2687
P,6962,132661
P,88372,171696
C,97878,2942
C,66873,2363
P,53393,182834
C,15815,3144
C,12792,6771
P,624,178735
P,85650,181318
C,44454,2558
C,51874,2891
C,22904,2289
P,45981,212290
P,7550,224140
P,89046,3776
C,49826,2640
P,75842,262180
C,28477,3651
P,26694,331700
C,54583,2873
C,19342,3125
P,59525,306278
P,48154,337442
C,71654,3011
C,21379,3000
P,32439,293528
P,69525,304884
C,87104,2553
C,7004,3335
P,90550,271169
C,42264,2733
C,76008,2827
C,2519,7998
C,80238,3692
P,88463,182864
C,37767,2960
C,52872,2474
P,28496,140335
P,44252,205290
P,6934,269638
P,86260,286673
C,34103,271748
C,94467,3013
P,83246,260978
C,76739,3123
P,15093,235661
C,88511,3191
P,78324,256902
C,66970,2704
C,17663,2599
P,72365,150056
P,52634,213227
C,88777,3008
P,27935,183734
C,71667,2650
P,91331,137759
C,69688,2392
C,3710,2385
C,24044,2415
P,6021,537
P,98563,159678
C,83579,3256
P,91457,177098
C,42731,2841
P,69921,147810
C,47777,3540
P,50388,150399
C,73146,2577
C,37079,2761
P,6552,100273
P,77516,154639
P,67353,2903
C,53331,3524
P,95655,147840
C,89745,2316
C,4681,216125
P,62565,187809
C,96004,2855
P,27701,181505
P,90049,182212
C,96150,2363
C,14927,3115
P,83219,132754
C,64913,2920
C,2953,2313
P,9298,89135
C,60403,2837
P,95756,43837
C,89855,18076
P,41371,242893
P,73406,294778
C,45970,355122
C,2569,274228
C,83548,24454
P,66233,310578
C,93578,66703
P,9018,310845
P,3459,367359
P,54338,383388
C,66217,3631
P,35729,404180
P,57470,490370
C,78977,2637
C,10227,402845
C,11839,2499
P,82806,451746
C,45593,3050
C,14730,353297
P,27304,449583
C,87583,3003
P,57623,422294
C,73494,2987
P,79841,401160
C,20950,2823
C,83074,500475
C,20462,2330
P,20746,394594
C,40201,2335
P,28139,466653
P,46074,505586
C,66981,2863
P,37245,515705
P,17392,526152
C,75518,21452
P,51594,572095
P,39086,587246
C,18258,513479
C,38965,482494
C,79499,370481
C,94758,3397
P,48025,579229
P,62535,625629
C,33472,417047
C,87653,422084
C,80616,2622
C,3238,2723
P,19258,626963
C,52016,22326
P,48889,649292
C,99589,3289
P,26691,687937
P,71702,686181
C,86985,2349
P,47833,716775
P,83187,781495
C,33859,458683
C,73208,3129
C,52986,2847
P,68236,772051
C,63338,2672
P,60352,746280
C,42685,3078
P,43347,709030
P,94596,750040
C,97982,2915
C,7627,530674
C,21308,2463
C,8259,2415
P,81153,752159
C,64300,2880
C,54387,2361
P,81788,733116
C,80859,2904
P,73703,734855
C,32140,3269
P,81080,785916
C,80769,2718
C,61846,575689
C,14316,2122
P,17056,749354
C,37066,2479
P,15279,2750
C,95026,685028
P,91349,2823
P,78959,3089
C,96109,629937
C,89474,604439
C,57312,636438
P,8603,3160
P,44669,2763
P,20378,3723
C,28269,516951
C,46094,542023
P,56801,3162
C,50536,534776
P,76578,2495
P,6217,2881
C,57130,534618
P,24151,2472
C,49448,459790
P,57117,3785
C,88416,472095
P,83631,2692
P,21706,13734
C,43019,556020
C,6652,442189
C,94427,494873
P,64523,2741
P,25878,2702
P,32020,3006
C,15812,379506
P,98396,5149
C,23479,430034
P,86202,3549
C,14379,405125
C,1628,440135
P,87226,761
C,90712,519181
P,74009,2649
P,56522,3006
C,53517,467538
P,28820,2608
P,12782,3239
C,75155,472369
C,96926,590158
P,64182,3082
C,38314,527700
P,81315,2749
C,68902,506314
P,94853,2395
P,15560,2593
P,25811,2645
C,74067,425124
P,52439,2750
C,70056,441522
P,88793,2943
P,5497,2279
C,88482,386033
P,50498,2805
C,68893,406385
C,93781,771247
P,86511,2943
P,26312,2524
P,13250,2694
P,13338,20886
C,31409,390188
P,84698,2449
C,92662,358057
P,28562,3116
P,11359,2798
P,18077,2474
P,22251,2864
P,7057,2509
C,47764,128450
C,13709,250845
P,69362,2681
C,9908,278664
C,59616,321671
P,58966,2501
C,86937,337405
C,44194,300830
P,35068,2724
C,59787,331558
P,91991,3775
P,218,2794
P,55211,3019
C,65931,904188
C,94198,821808
C,42045,246233
C,19235,288914
C,34371,327599
P,96374,3822
C,79591,325240
P,60606,3452
C,22395,311507
C,46598,343360
P,71529,2835
P,15042,2485
C,60145,284856
C,22113,964324
P,31132,2726
P,2864,2539
C,69239,229198
P,96000,2752
C,81942,241464
P,71998,3182
C,85379,336488
P,89830,2385
C,75120,306596
P,45828,3438
P,44663,2704
C,17342,841216
C,11587,818907
C,14448,267007
C,40569,282620
P,27001,3982
C,24109,280355
P,90492,3793
C,59941,288392
C,29140,301322
P,48311,16270
C,2274,356376
C,8980,900252
C,35927,356675
C,65057,422413
P,86289,3195
C,88796,385249
P,78124,3185
P,33779,2953
C,24253,238442
P,39655,3095
P,8268,2825
C,26604,205281
C,11628,297477
P,25603,19990
C,8375,292276
C,31936,292779
P,45707,2752
C,19463,295498
C,40064,327480
P,69416,3517
C,93204,324076
P,16075,2438
P,22379,2822
C,40015,284461
C,41039,319800
C,33989,329998
P,59594,2661
P,29423,2905
C,45535,271948
P,8679,2938
C,79075,254985
P,50882,2891
P,45675,3006
C,52956,1202396
C,17130,1119064
P,21133,3115
C,75525,142914
P,35817,2575
C,86786,120830
P,43885,11697
C,53420,131837
C,10134,1117976
P,87842,2632
P,14517,2765
P,24941,2791
P,57610,45281
C,96778,1045926
P,99708,6302
C,50502,2875
C,33646,3739
C,42785,29361
P,36011,3060
P,40470,1649
C,23742,57755
C,16777,115960
C,92486,166738
P,59582,2398
P,75175,3112
C,87823,145673
P,37202,2684
C,11875,119392
P,64265,3793
C,99381,111002
P,25169,2397
C,79859,85112
P,87928,2439
P,88216,777
P,45356,2991
P,42020,34263
P,28899,77017
C,85801,3526
C,99316,1260964
P,54088,128118
C,79470,693
P,51347,255923
P,34199,290790
C,15142,1301508
P,66821,12936
P,35542,288503
C,60164,3280
P,42947,264894
P,57270,303855
C,11940,1318497
C,5757,1272522
C,85120,2972
C,1999,2638
P,94424,678
C,59578,1332646
C,1056,1270417
P,21242,2504
P,39162,3690
C,83665,1283598
P,15990,3014
C,54720,1337977
P,42784,2669
P,31417,2739
P,94201,2814
C,64769,1277632
P,85765,22345
P,24308,2806
C,39423,1170961
C,24319,1276503
P,59756,3145
C,89371,1289302
P,24465,2834
P,54357,2382
P,91277,4168
P,50534,3635
C,97829,1072204
C,54664,1235331
P,31310,2555
P,7684,2528
C,9148,1216019
C,45868,933658
C,61446,1279362
P,74899,2587
P,11847,3109
P,5406,2973
C,69450,1166797
P,34472,2784
P,6701,2870
P,26301,2882
C,10328,1046803
C,66258,1058236
C,31410,1083866
C,454,1097789
P,82316,16678
C,20897,1130912
C,27579,1161472
P,74542,3704
C,49821,1152026
P,55584,2926
C,45408,1126677
P,70843,2757
C,81346,1146908
P,40648,2753
P,43117,2602
C,96319,1064682
C,33888,1163600
P,39779,902
C,45989,1264258
P,89455,3177
C,62168,1233581
P,62676,2717
C,66250,1257609
P,47800,2801
P,14987,2633
C,72261,1159539
P,25982,3261
P,31064,2570
C,77156,1135790
P,86445,2731
P,77096,719
P,7665,2725
C,94856,1041956
P,69340,3031
C,13802,1017939
C,77189,1015815
P,62745,3062
C,75775,1005820
P,96756,3023
C,93293,974509
P,56696,3011
P,13628,2647
P,28199,2596
C,77982,939290
P,75030,2975
C,83447,886457
P,98318,2449
C,58431,884234
P,56032,2688
P,10114,861
C,47596,852144
P,84315,2526
P,3862,2952
C,75343,1006243
C,28267,890085
P,31424,2514
C,60171,881992
P,48220,3165
C,85680,988151
P,99056,3146
C,86545,971910
P,94295,2359
C,46635,1021683
P,48180,3006
P,9001,2708
P,4192,2782
P,15199,3287
P,81164,761
C,98039,939873
P,87928,3038
C,66038,935244
P,45270,2880
P,19595,2879
P,3105,2881
C,45060,729998
P,50617,2607
C,51239,770515
P,72198,2812
P,1523,2560
C,94735,814156
P,66243,2762
P,35797,2407
C,72531,780970
P,61272,2598
P,8398,2660
C,70678,729035
P,20664,5937
C,90568,716760
P,60321,2746
C,25161,739331
P,99427,3083
P,39052,2641
P,22100,3073
P,9885,2433
P,22707,3599
P,7951,4060
C,95108,616482
P,67481,14599
C,41232,619026
C,57316,673215
P,84032,2417
P,42150,3001
C,97120,798811
C,51699,610196
P,30730,3067
P,38710,2927
C,1230,669794
P,22177,2515
P,1836,3221
C,50857,575426
P,92802,2826
C,88649,552771
P,90767,2762
C,80059,513587
P,57840,2325
C,72722,562272
P,86642,2331
C,52668,534390
P,26092,3143
P,8323,3477
C,28684,509933
C,13506,459804
P,62907,2750
C,57667,523874
P,41150,13442
P,91344,3734
C,86117,603662
P,87798,2410
P,61547,3255
C,23263,565980
C,53963,574180
C,52309,608084
P,96861,3007
C,76916,609571
P,83390,2683
P,20823,2585
C,12005,162398
C,18876,591603
C,48436,605043
P,31214,2946
C,45185,606558
C,34319,606789
P,94491,2310
C,22846,586030
C,66533,599827
P,98530,2746
P,88905,993
C,31697,674645
P,99017,3316
C,30265,624973
C,71651,638551
P,96059,2838
C,49959,209725
P,30618,2804
C,86793,209961
P,56445,2865
P,19982,2355
C,11525,139125
C,57849,319976
C,74079,153435
P,49203,2640
C,17265,156069
P,77905,3001
C,13863,147123
C,38047,158501
P,33814,3059
C,22040,235010
C,57086,305294
P,90370,2673
P,24390,3466
C,32938,202065
P,34411,3387
C,60184,188262
P,21812,2511
C,96354,214445
C,877,248140
P,83837,3642
C,57103,235695
C,5882,264974
C,33511,295581
C,52601,367682
P,97874,2485
C,68880,396825
C,20843,471073
P,99297,3200
C,71399,511479
P,28395,2528
P,45517,2320
C,49235,434212
C,18549,282054
P,40424,2426
C,60463,449991
C,54382,637361
P,92599,2453
C,63304,634261
P,93815,3032
C,36919,608688
P,13125,3169
C,55786,647514
P,72038,2851
P,18918,780
C,77400,727448
C,39628,447896
P,8297,2615
C,70338,727192
P,90538,12793
P,66885,5906
P,2136,2453
P,8452,2791
P,4962,2389
P,46315,17678
C,45785,631538
C,43179,776227
P,79215,3217
C,91078,806955
P,75962,9226
C,41169,841993
C,15660,868099
P,95932,2845
C,78519,860915
P,37132,3023
C,84478,833801
P,51762,2656
P,51999,2765
P,4401,2533
C,64351,774591
C,4381,210030
P,24517,2620
C,53585,821525
C,22475,210281
P,97335,2397
P,1904,3193
P,76529,3580
C,51121,74389
C,69878,803444
P,54023,2480
C,11690,802389
P,44418,2562
C,50292,854173
C,57286,896350
P,59979,2786
P,14919,3818
C,41230,906940
P,51561,2675
P,10487,2443
C,63633,834861
P,67303,3022
C,23698,873653
C,83909,960314
P,86584,3052
C,1597,1013383
C,65802,1072636
P,51381,2838
C,60455,1091467
P,66991,2715
P,5691,2731
C,44235,1066328
P,49686,3014
C,79456,1063057
P,78281,2894
C,98065,1036252
P,78628,2621
P,26198,2580
P,8234,996
P,22501,560
P,47903,363
P,31222,288
P,24578,306
P,57099,303
C,98642,1040105
P,93580,3068
P,73085,3327
P,10219,2380
C,35302,950675
P,18850,2358
C,74025,946879
P,74600,2121
P,21509,3274
C,58027,905244
P,45732,3277
C,27711,916595
P,33029,2748
C,73965,888572
P,40830,3334
P,2048,3291
C,85276,763806
P,99587,2546
C,16148,749936
C,99143,825680
P,46582,2845
P,3955,2785
C,3450,848308
C,15387,861157
C,98445,849191
P,78750,16210
C,5638,908500
C,81605,907600
C,15495,3805
P,24522,375786
P,77717,2720
C,41913,987123
P,79694,3702
C,57250,1000413
P,55071,2704
P,5117,2218
C,70620,935385
P,74084,2415
C,24499,968050
C,95531,1055198
P,81284,2554
P,51809,19833
C,9781,1010720
P,37831,2639
C,58953,1030308
P,95158,2480
P,24811,2998
C,45248,987198
P,46865,3216
C,465,971145
C,55841,984421
C,53562,999489
P,78621,2678
P,9001,3328
C,8512,934122
P,42311,11572
C,27910,990531
C,71605,1035225
P,75735,2528
P,2651,2812
P,10335,3292
C,76920,995562
P,49782,2500
C,60881,1082870
P,88827,2847
P,33361,2580
C,50442,1042040
P,36381,2957
C,12308,1101544
C,63041,1146820
P,67823,3034
P,85,575895
C,8652,1136960
C,26083,1141941
P,26469,2478
C,66324,1148934
C,30463,1159321
P,92432,827
P,12903,15634
C,88052,1207391
C,46779,1300218
P,65434,20027
C,71374,1293055
C,37836,1319402
P,17332,600554
P,31256,598713
P,98064,3477
C,52504,1321595
P,39741,2457
P,39592,3739
C,99428,1301235
P,65069,2843
C,99908,1330857
P,54237,2806
P,32336,641705
C,76427,3589
P,14968,653202
P,85421,658242
C,60092,2802
C,41825,2545
P,85299,563911
C,65791,728
P,54049,606860
C,81482,2587
C,39905,2928
C,9023,2822
P,81886,517335
C,63850,3340
C,10444,2622
P,74840,506056
C,42343,3035
P,85253,529049
P,23566,599899
C,62001,3595
P,52859,612291
C,93536,3225
P,40449,603459
C,47432,2570
P,99865,601603
C,69543,2628
C,42738,2580
P,25553,540895
C,30305,2952
P,80944,468820
C,66387,3065
C,13099,3368
P,14903,485879
P,77873,512255
C,81631,2729
P,18371,446157
P,15351,491111
P,69475,522464
C,80495,2813
P,98624,510831
C,69896,2911
C,4181,2717
C,39156,2593
P,24190,465737
C,23693,3302
P,67110,519036
C,50726,2963
C,10917,3408
C,906,3151
P,42413,431965
C,65188,2947
P,41060,437351
C,9515,2580
C,13186,2668
P,35714,371690
C,57992,657
P,22808,394600
P,95321,431238
C,73072,2522
C,53774,2587
P,50684,403824
C,43195,2815
C,6429,2428
P,15376,302025
P,34500,335962
C,42688,2756
P,74642,355946
C,54060,3085
P,68614,328406
C,97078,2864
P,92891,277454
C,8965,2699
C,34381,2616
C,25024,2596
C,16477,2468
P,65056,115151
C,49022,2580
C,12477,3141
C,43087,60228
P,24907,3283
C,71493,90053
C,82566,170526
P,94841,2701
C,50653,22983
C,29684,663
P,73794,2703
C,1512,184515
C,24934,215200
C,64300,226290
C,78980,451
C,41193,295
C,47303,284
P,45514,2331
C,12956,199558
C,526,360
C,63378,206468
P,98800,15335
C,11804,230846
C,88307,278166
P,45736,2880
C,81234,299574
C,5629,47155
P,92547,2571
P,25140,2780
C,35992,36959
P,9428,2520
P,8529,3110
P,20469,2929
P,5804,585
P,19880,318
C,40608,82504
P,20100,2894
P,43249,544
P,4004,2874
C,55913,29105
P,53404,3043
C,14004,37068
C,78446,51525
P,97775,2535
P,5371,63545
P,10618,552
C,24543,98059
C,18567,117040
C,18594,124887
P,37175,2390
C,29005,169850
C,43950,245401
P,83389,3090
C,22947,278277
C,43525,319139
C,59512,667
C,89352,303
C,9269,247
P,87181,2600
C,59794,314349
P,55534,2607
P,9875,2561
P,36961,631
P,45159,405
C,68606,418180
P,34744,2699
P,99884,45319
P,2135,2589
C,53035,351331
P,81269,3260
C,47855,297557
C,46551,359636
P,82761,2532
C,84637,333753
P,46307,2719
P,19812,3605
C,38094,341389
C,71628,375034
P,83476,14158
C,8992,374756
C,41296,409081
P,97363,3131
P,54244,77380
C,88779,438746
P,34988,2953
P,22639,3585
C,77491,454601
P,82466,2866
P,55117,16023
C,37030,448148
C,85978,470154
P,67063,2367
P,24347,2500
P,51311,2620
C,45216,373794
C,33290,2616
C,33188,376198
C,54721,665
P,60235,2984
P,24362,149989
P,18960,1311
C,97708,332317
P,84314,2598
P,16246,19728
C,17230,282555
C,11117,315078
C,76468,351704
P,78307,94706
P,98076,2313
C,44337,374524
P,79612,2599
C,69323,336751
P,58557,2893
C,61912,275563
C,14684,2469
P,68301,2877
C,24702,288153
C,10124,3027
C,41352,323101
C,63650,42257
P,40474,203169
P,69165,2299
P,46267,764
C,77778,297936
P,66167,2749
C,26038,277193
P,48876,3156
C,69873,313674
P,7927,2906
C,22980,292878
P,86193,3826
C,30061,295371
C,40835,308012
P,42635,2283
C,58798,312322
P,67402,2699
C,98335,333242
P,81539,2695
P,39900,2760
P,37505,2393
C,24703,276135
P,39842,2681
P,9166,94676
P,2934,136344
P,98865,176277
C,99035,2617
C,131,2696
C,53403,2850
C,27612,2903
P,48214,56006
C,48499,3198
P,21128,81519
C,13602,2571
P,42059,81370
C,24377,2522
P,59013,79377
C,41622,2545
C,30986,3105
C,64622,3655
C,55588,2673
C,84130,541
C,56008,281
P,58369,32918
C,49129,3428
P,1916,803
C,22779,20876
P,72668,141957
C,70550,43283
C,23576,404
P,92288,113572
C,88848,2568
P,7188,102848
P,13996,116795
P,59908,205252
P,78880,553
P,32205,340
P,5144,338
C,45677,2563
C,18674,2762
C,9063,3367
C,90356,12878
C,32953,614
C,61237,313
P,23413,126763
P,71408,123528
P,37274,593
P,79217,341
C,98213,2843
C,7622,2511
C,83481,577
C,58218,341
P,16104,130799
C,52461,22211
P,48231,147599
P,25899,210737
P,78652,3006
P,84280,557
P,32601,359
P,28673,317
P,26534,215911
P,3142,257413
P,52494,270934
C,59118,2645
C,1185,3847
P,19005,80984
P,99862,170359
C,49499,2792
C,15295,2567
C,40598,2931
P,49740,727
C,76580,16583
P,12451,125769
P,76291,124810
C,50296,2679
C,48059,3083
P,66588,96998
C,41740,2597
C,1945,3105
P,70038,67050
P,89228,142647
C,74611,2972
P,7583,93178
P,38774,104263
C,61514,2355
P,71805,68642
C,39927,2535
C,82234,2734
C,6545,37203
C,87605,79593
P,69321,2536
P,10524,633
P,7400,383
P,21166,284
P,58656,2830
P,29157,37517
P,46125,108121
C,79829,2338
P,79971,149457
C,84532,2698
P,66408,145006
C,83957,2593
C,10357,3080
P,75490,91037
C,17627,2879
C,38311,3028
P,98705,108035
C,39898,2765
C,47503,2430
P,80171,53137
C,81740,2462
P,90988,29701
C,99446,3227
P,58320,593
C,53298,29181
P,87113,2823
P,2584,673
C,31450,47464
P,53583,2800
C,6860,64478
C,51506,103167
C,21448,3857
C,59097,2830
P,1487,235396
P,60062,2501
C,67398,56591
P,89419,4048
C,21312,28811
P,19239,2890
P,70226,55742
C,90219,2869
P,76745,113778
C,42685,3512
P,22567,158455
P,36039,239133
C,67689,2331
P,21458,336445
P,23266,369652
P,44795,405399
P,1750,434015
P,35445,428925
P,99986,525806
C,88100,2689
C,35103,2662
P,36169,526350
P,25270,401131
C,66796,2925
P,44153,518014
C,49586,2322
P,79210,514307
C,59947,3125
C,1352,19598
P,95351,475796
P,8982,423560
P,13241,564047
P,87511,584520
C,94364,2721
P,93053,644325
C,83174,3042
P,25678,659013
P,33158,751791
C,80546,2429
P,80070,749098
C,43642,3307
P,35116,721275
C,76577,2786
C,15584,18478
P,61236,665301
P,51643,667196
P,69164,688810
C,95254,2817
P,84816,666528
C,88259,2775
P,53871,715921
C,47435,2361
P,77557,710907
P,34602,729599
C,97004,2385
P,61314,734426
C,82049,2578
C,4813,2646
P,38922,710213
P,74123,739486
C,87386,3158
P,67418,739359
C,84898,2957
C,6488,3609
P,27821,709061
C,11782,2452
P,77936,710888
C,28160,2608
C,6333,2882
P,50412,701187
C,98163,2992
P,80456,761656
P,31651,793372
C,98130,2647
P,87761,839401
C,44785,2671
C,58903,2516
P,18192,693405
C,25837,3652
P,90025,705149
C,52403,2499
P,7727,677395
C,48551,2415
P,19782,679448
C,20554,2905
P,92126,703977
C,5579,2481
C,23227,3952
C,88081,3576
P,61771,645563
C,16129,2587
C,34529,2516
P,80221,612829
C,98890,2361
C,5546,3119
P,70805,566782
C,45318,2780
P,96438,594767
C,49559,2482
C,40949,2954
C,13529,2537
C,19833,2708
P,94729,545422
C,57222,3163
P,2391,567886
C,47855,2862
P,7301,573137
P,6367,638420
P,97496,641897
C,55007,2914
P,24902,924488
C,29632,3009
P,84035,918624
