role,n,time
C,50597,5848469
C,57072,170
C,13889,174
C,48776,57008995
P,90559,5873561
P,52390,267
P,48031,376276231
C,63983,4202401
C,76412,243
C,25804,190
P,99192,5854815
P,28670,298
P,39880,5865910
C,50138,11614136
C,35202,237
C,87780,240
P,77988,5691969
P,52755,285
P,13930,267
P,6031,1238930
C,32276,1367381
C,9219,294
C,95292,228
C,32104,241
P,98162,5698277
P,72973,296
C,93484,5741543
C,68389,372682219
P,49750,3875263
P,49862,275
P,11743,300
P,8649,266
P,26896,525
P,32137,401
C,99551,5882710
C,77405,306
P,76912,4308895
P,7194,357
P,47369,319
P,16799,286
C,16683,5876087
C,22153,345
C,87805,259
P,55435,4914880
P,41660,366
C,92633,5999668
C,6357,384
P,81023,5335220
P,10340,316
P,3304,252
P,43229,239
P,16275,239
C,52454,6055794
C,61207,393
C,60279,6088534
P,77281,6074406
P,3474,395
P,23149,299
P,71258,285
C,87390,6120574
C,65425,406
C,7605,278
C,6272,242
P,74849,745638
P,31870,330
P,774,305
P,18570,268
C,74782,6272140
C,72482,309291514
P,83696,3001286
P,11935,377
P,90096,333
C,87758,8023410
C,54837,508
C,17027,331
P,42762,3659590
P,75112,290
P,22802,265
C,97846,8101092
C,11365,375
C,21000,231
P,47351,4085134
P,2593,398
P,22570,244
P,33739,237
P,51928,277
C,82093,8292680
C,60660,252
C,11799,209
C,19095,245
P,79803,8641353
P,46612,298
P,29512,245
P,3217,225
C,47685,7245392
C,42925,301
C,57335,124
P,87457,8749779
P,7551,326
P,15422,246
P,4257,224
P,38082,240
C,61781,14587639
C,79969,167
C,11125,166
C,3518,162
C,7971,178
P,65032,8885727
P,88203,232
C,91273,1521669
C,15251,212
P,54821,8853787
P,5847,282
P,65317,210
C,90270,8828573
C,52561,275
C,15207,189
C,26826,159
P,93662,4399435
P,78337,243
C,89376,8640649
C,69932,405
P,43604,4833863
P,90574,272
P,33661,213
C,57481,8540113
C,6864,186
C,27418,155
C,65748,156
P,71458,5437731
P,59439,226
C,50811,8515364
C,26049,320
C,31413,179
C,53243,5806275
C,877,201
P,94455,7670521
P,56524,256
C,77046,8517289
C,68918,324
P,44841,14546778
P,3785,226
P,63359,167
C,79634,8380159
P,76963,557996
P,12209,277
P,20814,226
P,19559,198
C,74989,8325301
C,90919,177
P,51680,1078802
P,51741,209
C,72735,6517182
P,13689,1557861
P,24778,204
P,104,198
P,62732,171
P,10948,172
P,8521,176
P,29305,185
C,67740,6486712
C,27243,311
C,44225,1822767
P,48176,1933200
P,92093,214
C,87676,6349246
C,89562,337
P,38662,5840709
P,79587,219
P,1575,184
P,31281,164
P,22045,175
P,1213,165
C,94088,4284567
C,79082,225
P,49184,5810030
P,58310,416
P,15043,261
P,49334,221
C,28319,14727900
C,50630,205
C,40571,184
P,76130,5814916
P,5454,270
P,43675,219
C,87506,1566201
C,35349,343
P,65344,5882032
P,9096,182
P,28255,20611669
C,82052,5908002
C,51561,202
P,42697,4010844
P,41024,337
P,53570,241
C,78593,4165523
C,51448,338
P,78045,4332900
P,37508,279
P,15401,261
C,61305,6008493
C,73927,329
P,94368,4874677
P,29103,180
C,83044,5968629
C,63590,330
C,11557,173
P,48014,5276230
P,61366,226
P,30230,174
P,48694,191
C,59157,5936942
C,37393,331
C,6069,203
C,56080,192
P,98937,14416565
P,16642,210
P,22347,178
C,40504,5975913
C,72485,173
C,39772,445858
P,91639,590144
P,5588,237
P,12048,181
C,83881,5959403
C,5255,223
C,15604,229
C,2180,142
C,957,944137
P,83141,401
P,7562,215
P,91250,170
C,72544,6002759
C,13512,191
C,38588,251
C,73862,95187007
P,98931,1586324
P,6666,228
P,89262,265
C,97069,6025037
C,14556,182
C,25848,171
C,27806,181
C,1534,145
C,3831,197
C,17611,166
P,56299,2009084
P,43625,199
P,1187,206
P,44554,216
P,15172,211
C,61016,6146037
C,72548,182
C,15239,137
P,42430,6170751
P,25936,223
P,3110,196
P,41767,181
P,31495,169
C,93835,4621628
C,56054,359
P,55620,6223862
P,61812,312
P,30339,19767307
P,29631,6291155
C,62528,12385292
C,77418,345
C,12067,162
P,71207,125519
P,49473,241
P,39069,1564204
C,31654,1780842
C,73908,251
C,81244,198
P,80003,6503082
P,15528,199
P,92289,6500950
C,70828,6606253
C,22149,177
C,59897,152
C,14853,144
C,7925,135
P,71053,4514876
P,17303,219
P,78756,262
C,44550,6648192
C,13111,155
C,17479,147
C,44262,146
C,65081,149
P,62781,4987478
P,54016,229
P,33849,224
C,81614,6666525
C,73393,50600529
P,11188,5567556
P,78916,427
P,27771,266
P,30989,234
P,15401,229
C,60436,5836443
C,77145,348
C,27216,12866325
P,86358,6183068
P,57793,222
P,6502,219
C,52478,6331224
C,23737,231
C,48414,157
C,23512,169
P,97589,12857799
P,81100,214
C,68725,6859440
C,56668,173
C,22651,475431
C,1883,167
C,27491,143
P,88567,618050
P,21719,183
P,10746,200
P,46172,164
C,96413,6899272
C,12859,154
C,4249,140
C,38521,1020434
P,35801,1143147
P,88182,211
P,26408,200
C,91437,6846606
C,19404,6861389
P,67243,1751147
P,32508,196
C,33731,6719104
C,81646,135
P,10520,2046613
P,81105,248
P,58654,200
C,52012,6640689
C,17030,230
C,93165,244
C,18131,193
P,55428,6637791
P,75224,199
P,36807,161
P,15264,4632720
C,44481,4823291
C,3492,196
C,23997,177
C,1106,170
C,73497,164
C,7360,155
P,71121,6731950
P,60893,223
P,23109,172
C,62622,13087446
C,52587,198
C,32333,152
C,37289,177
P,84143,6583238
P,35256,223
P,50230,175
C,45778,1539851
C,39813,193
C,5881,151
C,45406,165
C,3035,179
C,29108,154
P,95391,6565675
P,15736,197
P,22406,182
P,8707,180
P,19638,182
P,7534,1926129
C,34289,6369363
C,657,181
C,75378,205
C,3753,232
C,35178,27985292
C,31386,159
P,77378,4252549
P,73531,238
C,94536,6314211
C,42322,164
P,94851,4487746
P,69557,259
C,93556,6327091
C,8891,189
C,73855,153
P,46360,4974424
P,44677,214
P,6255,201
P,95969,220
C,81279,5139298
C,15697,160
C,64146,143
P,48745,5411107
P,60772,170
P,51445,203
C,29689,5585078
C,81775,156
C,66887,139
P,90708,13032652
P,82065,168
C,83166,6113584
C,48648,206
C,41977,196
C,1398,194
P,3915,567092
P,23221,203
P,54432,263
P,62022,172
P,29215,188
C,97265,6110785
C,62089,141
C,28614,154
P,6805,1007343
P,13443,236
P,5982,244
P,36685,246
P,65243,193
P,39235,169
P,23570,161
C,92081,6139232
C,41253,209
C,50919,234
C,8024,188
P,48677,1583779
P,16237,198
P,41206,170
P,68555,176
C,69930,6180729
C,75025,183
C,17186,170
P,91184,1882443
P,75023,281
C,36640,6117524
C,42445,180
C,56911,190
C,3601,186
C,17664,180
P,66388,6067845
P,30601,218
P,64962,55825485
C,40196,4252196
C,66413,205
C,4859,165
C,20466,158
P,83878,5949470
P,53480,226
C,67534,12440226
C,89240,198
P,68388,5820764
P,20630,245
P,11733,194
P,60154,39601729
C,89421,1421530
C,862,182
C,22621,175
C,34157,185
C,46329,155
P,93287,5796933
P,95076,231
C,80581,5728429
C,8015,168
C,13402,166
C,68880,166
P,54272,3725858
P,1425,276
P,40647,238
C,39453,5664138
C,8529,163
C,1534,139
P,71298,3991077
P,60302,175
C,63430,5660872
C,11018,167
C,86625,158
C,28297,4414174
P,57024,4562503
P,5710,254
P,90149,228
P,8480,200
P,7317,240
C,38073,5760843
C,20712,201
C,84767,225
C,20901,246
P,64003,5095609
P,14987,282
P,83129,310
C,70713,5783915
C,73838,218
P,99697,11988832
P,31605,276
P,32989,278
C,57098,5811001
C,11620,295
C,50941,230
P,86156,685045
C,41219,5831800
C,60589,443
P,53280,1127953
P,78739,365
C,52530,1358756
C,55052,400
C,65055,265
P,49810,1773724
P,45791,357
P,39853,243
C,66910,5848992
C,34328,305
P,93273,2054846
C,88384,5784375
C,55989,408235369
P,90543,5802774
P,60307,276
P,17010,246
C,93824,4251623
P,15110,5770277
P,12417,251
P,27205,259
P,17924,259
P,14098,273
P,20339,239
P,14741,5684489
C,78289,11798337
C,2118,305
C,37397,202
C,47880,5996455
C,1493,195
C,12876,216
P,85038,5993951
P,53536,326
P,20348,18655179
C,90381,1883548
C,53469,317
C,1949,310
P,61019,6226554
P,71359,289
C,95859,6242240
C,46424,12003521
P,91135,4608546
P,36901,762
C,73096,6743515
P,96801,4886679
C,64086,6714197
C,52679,213
C,15583,156
C,36978,160
P,22675,5505431
P,40635,284
P,96303,262
C,79213,6689343
C,72347,203
P,80154,6021737
P,84997,217
C,74443,6734107
C,92313,230
C,7362,228
P,51457,12643736
P,3742,302
P,94552,262
C,92740,6752049
P,73519,776776
P,25858,183
C,78062,6813283
C,17436,185
C,23344,163
C,32267,165
P,39899,1273165
P,96743,243
C,17653,6798338
C,78438,227
P,49229,1934557
P,61449,247
C,75836,6877465
C,77694,2114861
P,98754,2201703
P,73319,248
C,83805,6929912
C,32308,246
C,50070,6950670
P,88954,7061173
P,97023,319
C,41338,5536310
C,89891,313
P,53782,7458249
P,37734,268
P,6320,180
P,8014,204
C,99807,7732469
C,65311,609
P,89101,7669044
P,45326,314
P,50334,394166909
C,84038,1882322
C,64161,415
C,28132,279
C,12538,277
P,90311,7510179
P,65679,317
C,67084,7532149
C,41055,318
C,46986,419638073
P,54368,4819664
P,28185,279
P,44869,272
C,80579,4951364
P,55663,5060124
P,62740,314
C,90619,7045545
C,37315,276
C,3937,280
P,61596,5607126
P,40235,285
P,51144,271
C,61608,6936211
C,33214,283
C,80515,240
P,90450,6175438
P,9705,403
P,2390,225
P,61855,263
P,11703,281
C,86415,7053035
C,49069,315
C,24662,268
P,70020,13757827
P,32230,274
P,2892,260
P,19540,257
P,44928,240
C,91740,7008916
C,91152,237
P,94938,582383
P,76579,227
C,55803,6859279
C,85219,242
C,15054,201
P,52817,1153537
P,52106,285
P,27317,267
C,82168,6851691
C,7702,259
C,29526,257
C,34329,268
P,43358,1663333
P,76080,251
C,89123,6781588
C,14357,217
P,72543,1866965
P,64350,273
C,71707,6755644
C,81726,272
P,67227,6550879
P,14855,323
P,36108,252
P,47941,217
C,86666,4228139
C,66502,200
P,72048,6171450
P,81728,253
P,8712,242
C,18407,13511045
C,2914,237
C,9842,227
C,25434,278
C,30904,237
C,45812,242
C,43599,5959318
P,68286,5923332
P,89712,300
C,84002,1530474
C,15998,216
C,8750,295
C,26755,239
C,11165,276
P,66305,5871830
P,77900,275
P,11628,264
C,78058,5875807
C,14642,215
C,78824,235
P,40120,3930960
P,76953,280
P,44869,279
P,1224,173
C,75017,5907011
C,79370,291
P,92445,4217210
P,11948,263
P,15068,232
C,83597,5910549
P,81340,4669660
P,66454,270
C,73470,5857331
C,51587,216
C,60445,96020778
P,96926,5096369
P,67318,240
C,82101,5702348
C,91079,238
P,73301,12708815
P,25600,240
P,54213,191
P,26356,166
C,41027,5673739
C,70382,200
C,54783,473119
P,86300,549313
P,36591,284
C,94354,5684726
C,36717,838665
P,65160,978239
P,69187,306
P,17964,237
C,53605,5651130
C,27842,261
C,53654,242
C,2218,204
P,88768,1416010
C,88053,5670953
P,89895,1659213
P,44145,240
P,2365,272
C,59685,5710214
C,92212,297
P,89264,5759357
P,4058,237
P,64648,191
P,5880,172
P,26561,4081149
C,98180,4191717
C,23015,365
C,61067,216
P,43189,5838920
P,35400,200
P,95712,182
C,86611,5765954
C,85737,237
P,66834,5744320
P,91781,189
C,47296,1400379
C,18484,198
C,43809,188
C,13099,179
C,44396,185
P,43524,1581340
P,75949,194
P,56667,31319463
C,89923,5713615
C,24525,243
C,69869,423950259
P,68026,4053748
P,44858,276
P,44215,198
C,96465,5788099
C,44899,4258067
P,99051,4347371
P,3789,281
P,75972,276
C,64093,5820992
C,49687,252
C,4716,202
C,1165,151
C,34767,130
C,39895,4737637
P,98780,4854414
P,46323,361
C,72610,5899809
C,15881,202
C,42191,159
P,66957,5273268
P,65223,227
P,52249,207
C,89386,5386990
C,98778,271
P,89414,11587242
P,37519,267
P,36127,5927931
C,84927,5915543
C,53924,231
P,9771,561267
P,25276,224
P,38903,218
P,79396,164
C,56256,5917641
C,64984,156
C,41344,5928272
C,25569,224
P,77185,998071
P,72056,245
P,349,189
C,1968,1161115
C,65302,237
C,35756,196
C,45635,183
P,75691,1563909
P,62910,203
P,45191,172
C,42581,1699711
C,23689,203
C,51808,146
P,53486,1836352
P,51128,263
P,8772,184
C,81333,5962125
C,73471,292
C,15110,14369751
P,88815,5907956
P,5489,195
P,68738,163
C,32801,4389864
C,29772,179
C,8879,208
C,22745,172
C,15257,186
C,59843,195
P,34995,5963409
P,39737,225
P,99336,170
C,30615,11699895
C,60767,235
C,62641,199
P,55732,5964008
P,11164,245
P,28452,154
P,47290,161
C,8228,1406476
C,12105,182
C,97559,155
P,79471,5999119
P,43414,190
C,81558,6045364
C,56746,374
C,27154,22243726
P,22392,4275179
P,23617,397
P,92967,284
P,39910,255
P,13449,320
C,67545,6272416
C,76259,300
P,71193,4651193
P,46394,209
C,48660,6241845
C,4789,385
C,71240,193
C,46588,223
P,81644,5159367
C,68513,6212924
P,66274,5554712
P,9521,229
P,63153,183
P,12666,180
P,30186,166
C,91579,6239712
C,19452,283
C,27673,193
P,70701,6297750
P,63126,282
C,87195,6310233
C,27415,274
C,20091,179
C,34073,173
P,76761,748751
P,36553,304
P,40676,207
P,9445,204
C,91236,6473687
C,27444,311
C,8512,128
C,6367,146
C,32941,175
P,58833,1449
P,46949,249
P,28311,165
C,17106,6479907
C,19139,267
C,79438,177
C,20490,209
P,30527,1854473
P,39840,279
P,9894,201
P,73517,189
C,81274,6602267
C,30844,317
C,52381,193
P,92105,2229630
P,63271,293
C,51249,6656375
C,26717,359
C,43615,194
P,57022,7023848
P,98126,393
C,84538,5897300
C,63032,324
P,42232,7430597
P,27207,260
P,38008,31455263
P,37707,24673323
P,2999,232
C,29061,13615261
C,59356,233
C,72987,147
P,47812,7647910
P,1312,220
P,67478,255
P,11901,198
P,7217,185
P,13932,187
P,12578,756989
C,83530,1750233
C,15766,230
C,73699,284
P,30535,7751300
P,41311,211
P,12622,173
P,70473,13823372
P,5578,234
C,98858,7645245
C,50938,154
P,45480,5117231
P,92277,218
C,96687,7400765
C,43921,225
C,24282,5326319
C,4350,165
P,38668,5492181
P,68443,169
C,31828,7373924
C,47475,199
C,25239,5927273
P,70722,6057082
P,86995,231
C,85427,7448219
C,59918,12798409
C,10896,215
P,61817,6558912
P,19429,244
P,84825,175
P,1146,167
C,76401,7399974
C,19739,495
C,46442,7231476
P,99176,13764906
P,45632,7501475
C,53342,137621
C,75880,162
C,1596,170
C,23431,173
P,31714,671559
P,21960,177
P,77025,208
C,88201,7269914
P,73913,1087485
P,34817,265
C,93320,1215451
C,6694,189
C,61198,227925385
P,95167,1570032
P,49751,167
P,2952,232
P,25571,189
C,68117,1709942
C,68132,186
P,81468,1883397
P,41136,191
C,46496,7006315
C,24906,213
C,93844,158
C,5345,239
P,30453,6598709
P,86202,204
P,4764,275
P,65371,45216919
C,39518,4388779
C,59625,174
C,45728,210
P,88463,6218199
P,35294,207
C,47792,13792893
C,67526,164
C,50790,6183578
P,91439,6075569
P,62751,216
P,38630,1439945
C,66333,1528258
C,72205,221
C,46573,191
P,92067,6016197
P,16333,182
P,46922,6017924
C,66433,5968682
C,12949,208
C,10999,236
C,69050,19796514
P,69349,1065
P,56900,221
C,78397,5998360
P,26342,4277518
P,5295,162
P,2835,201
P,9910,160
P,93609,169
C,84594,5973178
C,91585,219
P,26976,4811438
P,70623,180
P,80371,257
C,81828,6007720
C,39284,227
C,71336,370729386
P,58284,5206492
P,84003,159
P,38236,196
C,86163,5987676
C,67876,225
P,86767,5907736
P,20243,259
P,53061,193
P,12427,168
C,39537,5848765
C,79741,238
C,13556,157
C,26016,127
P,60788,573762
P,10036,157
P,65528,160
C,92133,5923218
C,34666,230
P,84025,1033854
P,58225,223
P,1935,155
C,96835,5933701
C,22406,251
C,23164,216
C,9497,202
C,30018,5989040
P,14516,1557301
P,34196,244
P,35024,168
P,72680,153
C,99297,1742682
C,28359,167
C,36615,264
P,82751,1864546
P,56775,277
C,94889,5957439
C,42550,244
P,97410,5943397
P,73139,272
C,84549,4256981
C,36890,357
C,48840,191
P,30225,4405631
P,72877,267
P,47536,206
C,80283,5794032
P,46075,5749088
P,72772,277
C,11159,1426902
C,6759,266
C,39788,140
C,97273,137
P,91218,5786597
P,36529,252
P,4311,265
C,88059,5859373
C,78040,45012027
P,82176,3915246
P,46345,242
P,60449,191
C,63694,5880804
C,97276,228
P,57537,4214420
P,77330,308
C,91854,5833115
C,32938,299
C,16017,4557350
P,89348,4743317
P,63672,279
C,97175,5828733
C,64371,251
P,35546,5107580
P,10432,281
P,66591,178
P,4993,174
C,54571,5825026
C,29989,245
P,28577,11710202
P,95676,216
P,18319,180
C,68264,5749886
C,63941,229
P,92601,517613
C,77892,5721392
C,263,225
C,76909,150
P,92331,943434
P,39994,226
P,47790,206
P,17126,165
C,97367,5701332
C,4151,374
C,81531,241
P,87474,1445144
P,12308,344
P,1321,258
P,15938,177
P,45583,175
C,74244,5741283
C,46958,402
C,56639,221
P,20542,1771427
P,22997,287
P,90696,196
C,65032,5792916
C,61207,381827983
P,43951,5800966
P,52838,323
P,61643,229
C,75220,4319861
C,77106,307
P,89381,5798264
P,14619,271
P,38466,205
P,23585,5687681
C,85430,11620667
C,36824,308
C,169,195
C,32516,126
P,22689,141785
P,69029,319
P,81992,208
C,96427,1530273
C,12150,257
C,9500,280
C,33033,198
C,25029,196
P,73968,5906620
P,19061,230
P,18920,176
P,56993,470218135
C,85107,5971818
C,77642,196
P,69502,4076290
P,62086,320
C,84290,5923448
C,17632,277
C,29818,185
C,27842,211
P,53523,4391600
P,6063,232
P,38683,222
P,12371,190
P,63105,156
C,97760,5971276
C,3307,322
C,6053,193
C,29365,174
P,95359,4998760
C,23152,5972305
C,8271,210
C,69892,209
P,70794,5429241
P,68390,186
P,11501,177
C,81604,6030779
C,32955,392
C,35004,175
P,8476,11872625
P,12887,260
P,6669,160
P,97036,152
C,80301,6077624
C,21081,281
C,6853,259
C,19283,229
P,31858,598696
P,81068,287
C,90437,6083708
C,17275,318
P,67355,1049848
P,12151,245
P,28074,308
P,42044,259
P,1552,260
C,58345,6093011
C,42886,208
C,72494,231
P,33156,1561457
P,87877,255
P,14000,234
P,15504,245
P,27997,236
C,27911,6061577
C,62837,228
C,70344,208
C,1937,212
P,98475,1931948
P,42850,258
C,79476,6083359
C,30520,195
C,51209,402675706
C,7898,221
P,69500,5952722
P,96155,274
C,64741,4258704
C,48554,226
P,53774,5851216
P,61678,267
C,92747,11668552
C,17235,196
C,50790,5826750
P,37219,5762640
P,10510,305
P,12673,247
P,79726,324
P,51016,442077977
C,63067,1452284
C,25251,241
C,52508,244
C,58040,275
P,64972,5773406
P,66097,346
P,3871,251
P,44113,292
P,16746,211
C,56115,5769617
C,7163,214
C,52445,198
C,12500,187
C,45941,11841177
P,92003,4208216
P,63601,490
P,19749,273
C,57566,6235861
C,31144,415
C,21187,244
C,66868,313
P,91920,4624277
P,72487,336
C,86022,6259553
C,17165,403
C,48090,230
C,30095,224
P,90698,5211428
P,67898,324
C,89920,5389149
C,19285,413
C,7088,304
C,35870,280
P,95558,5724817
P,92245,431
C,66864,6356336
C,61159,392
C,42497,6230922
C,500,409
P,54844,12568557
P,50627,319
P,28301,307
P,22530,238
C,73798,158939
C,39597,281
C,34019,202
P,6188,763674
P,50652,286
P,47388,266
P,33765,242
C,57152,6604921
C,43650,405
C,33468,280
P,97626,1345910
P,52990,308
C,89683,6611494
C,11835,339
C,88658,75961869
P,68240,1938852
P,75025,275
C,69479,6597529
C,23272,281
C,35724,2148111
P,67934,2324664
P,48625,292
P,16168,268
C,79298,6690906
C,46577,304
P,91892,6854557
P,31964,351
P,24683,198
P,879,244
P,26901,230
C,55221,5597267
C,3027,333
C,62209,264
P,79757,7197527
C,62464,7220499
C,6516,441
C,51563,205
P,90158,7184962
P,4965,293
P,20347,284
P,7658,653
P,2641,241
C,95575,1641889
C,59505,487
P,37193,7325923
P,44124,270
P,39765,274
P,65855,483732655
C,85645,7490054
C,29089,377
C,5236,319
C,34420,249
C,2811,237
C,25578,7632656
P,53303,4874780
P,26518,361
P,64602,284
C,38868,5075248
C,85174,396
P,60993,5273683
P,65103,379
P,24841,262
P,8972,242
C,33665,7264114
C,13245,393
C,56354,222
C,88351,275
P,64874,5913998
P,43601,260
P,62346,246
C,40222,7281556
C,58562,321
C,41220,198
P,91016,6426086
P,44205,319
P,28607,257
C,81433,7310996
C,3145,361
C,60219,301
P,42404,13781215
P,99381,281
C,56300,7205475
C,10884,376
C,42819,238
C,75623,240
P,70453,696165
P,47403,244
C,54021,7177339
C,7832,436
C,62332,26719494
P,73042,1213729
P,724,365
P,52670,223
P,65623,257
C,91591,7243293
C,63828,363
P,25575,1843478
P,89701,290
C,91586,7210792
C,16859,325
P,91142,2180100
P,46358,263
C,98796,7157784
C,53036,352
P,62763,7004187
P,73222,348
P,12747,229
P,14815,4964961
C,32791,5296594
C,22192,404
C,28168,238
C,172,210
C,77962,197
P,64207,7109643
P,5440,264
P,1036,213
P,22991,222
P,71686,225
C,69500,14477803
C,20204,369
C,8327,262
C,97318,299
P,96910,7248051
P,3039,346
P,85103,223
P,10385,229
P,1421,235
C,49211,1843911
C,83546,451
P,86937,7266847
P,28316,2222848
C,49131,7090690
C,73888,325
C,36698,7109653
P,88763,4779367
P,14345,351
P,40143,225
C,89379,7047191
C,21682,447
C,15693,365
P,66821,5171022
P,19763,278
P,72908,237
C,68208,7042282
C,64268,285
C,44307,199
P,33219,5723933
P,96496,270
P,17241,229
C,70653,7032555
C,1874,285
C,85864,209
P,78030,6274080
P,8441,296
P,77750,215
P,16739,221
C,63628,7051620
C,11296,319
C,30076,207
C,36210,232
P,76225,14363465
P,3922,261
P,67515,7149007
C,59643,7083255
C,26636,334
C,13123,259
C,52753,209
C,43004,219
P,26737,749991
P,18691,273
P,13223,290
P,77368,210
P,46919,219
C,80103,7182882
C,26218,464
C,16148,245
C,57762,221
P,87224,1382233
P,56595,435
C,45173,7187123
C,260,331
C,45324,214
C,49900,14529552
P,61617,1997202
P,2827,342
P,45621,249
P,14855,180
P,49840,169
C,68285,7318900
C,46757,156
C,3448,164
C,38174,177
P,87560,2448580
P,8966,299
P,46654,182
C,32475,7325995
C,43783,270
C,4786,241
C,86551,315277380
C,935,276
P,66301,7609270
P,88329,414682949
P,21907,480
P,11345,243
C,91636,5680074
C,40330,292
P,81246,7531352
P,51771,307
C,40206,14773773
C,5456,278
C,80804,213
C,37406,161
P,53351,7357406
P,16496,211
P,21344,178
P,31860,157
P,47651,22127344
C,90859,1600711
C,23360,231
P,48318,7340399
P,29491,233
P,6610,160
P,2688,141
C,60777,7302217
C,60158,319
C,163,182
C,20820,188
C,17691,159
P,42225,4740867
P,22459,228
P,80797,166
P,29623,177
C,43316,7201965
C,91127,240
P,53638,5039080
P,47529,312
P,34254,190
C,48542,7132064
C,51901,284
C,59489,201
C,4568,148
P,95123,5668914
P,32912,245
C,74796,7066120
C,52346,13153739
C,7630,6002722
P,65628,6165903
P,72327,182
P,21841,162
C,57884,6976056
C,80882,192
C,2518,207
C,28314,212
P,91329,6982526
P,75359,207
C,60632,6872312
C,41413,240
C,68351,456253
P,56326,582024
P,17606,194
P,1061,201
P,31520,141
P,67500,185
P,21374,160
C,68383,766399
C,93916,258
P,69206,1054860
P,63315,216
C,98356,6723379
C,57931,246
P,52995,1488789
P,26020,164
P,24010,217
P,58280,157
C,59052,6573073
C,12716,255
C,56321,157
P,58581,1753086
P,47826,209
C,91215,6564685
C,16181,202
C,32257,184
P,88305,3390784
P,10430,189
P,73114,172
C,83136,4448910
C,2055,305
C,19269,239
C,70446,171
P,39980,6135226
P,74941,254
P,26782,240
P,48419,245501669
C,73232,13764468
C,15062,356
C,51568,208
P,75269,6267894
P,15424,224
P,51431,508320824
C,74715,1682828
C,22566,203
C,78472,207
P,90034,6210962
P,58929,197
C,98788,6145200
C,35584,389
P,74110,4363514
P,78890,305
C,61345,6169540
C,54508,279
C,68624,275
P,37620,4633951
P,98906,302
P,48108,173
P,6241,154
C,40933,6183129
C,46202,275
C,85266,237
P,43765,5110458
P,35648,166
P,23893,174
C,84131,6247006
P,20820,5469455
P,11915,264
P,30717,239
P,2006,181
P,40954,162
P,48568,166
C,45065,5691183
C,81380,346
C,24859,169
C,26903,130
P,89352,13214633
P,69776,297
C,69272,6290797
C,32779,320
C,64521,240
P,5960,715914
P,48,274
P,40584,248
P,57268,235
P,19849,215
C,55766,6356095
C,57862,232
C,4716,228
P,73798,1246473
P,88778,385
C,58417,6451723
C,20068,400
C,46159,259
P,28512,1974970
P,43589,340
C,83188,6719508
C,41709,2215311
P,9730,2339387
P,14265,293
P,99178,238
P,23278,236
C,44624,6815919
C,10336,318
C,94847,387666039
P,93818,7165311
P,19806,470
P,22705,199
P,33064,249
C,95952,5355961
C,20792,368
P,78012,7074450
P,60560,310197328
C,97305,13180185
C,89533,324
P,80280,6961122
P,8659,414
P,67178,317
P,34318,7277512
C,95730,1939747
C,60339,416
P,73427,7393998
P,53183,357
P,14582,299
C,73912,7467645
C,6661,254
C,37958,193
C,55062,53687145
P,88719,4998277
P,73081,294
C,58831,5187736
C,38274,162
C,71057,5290730
P,87065,5367773
P,36983,266
P,37893,159
C,74275,7437269
C,79544,171
P,51071,6093046
P,26080,237
P,25694,169
P,42878,163
C,71498,7447706
C,37686,243
C,29224,271
P,94457,6578507
P,70051,214
C,42643,7388518
C,31082,190
C,71271,200
C,34401,7188308
P,30823,13672377
P,9197,183
P,66726,190
P,73473,166
P,14266,190
C,87671,123365
C,20328,229
C,84320,408739675
P,97792,619975
P,38023,220
C,83063,7219782
C,30449,273
C,18898,211
P,51286,1063961
P,17781,365
P,93667,225
P,14354,280
P,2349,269
C,90761,7242234
C,29871,336
P,48075,1723274
P,69005,401
C,31453,1913936
C,58449,375
C,65409,275
P,78513,2094531
P,15002,293
C,27343,2219524
C,70146,7061270
P,59236,6715441
P,54236,243
P,43663,178
P,5601,137
C,84103,4749764
C,79625,187
P,87731,6795666
P,52815,237
P,35741,6847818
C,57531,13770878
C,73540,240
C,35081,196
P,51319,6724019
P,61076,238
P,17195,298
P,4533,6466530
C,92480,1525954
C,30947,176
P,41236,6266210
P,71451,176
P,24005,182
C,96668,6266117
C,56898,341
P,90722,4090579
P,49063,308
C,90066,6250512
C,54344,240
C,16899,173
P,70257,4411519
P,70441,214
P,30880,204
P,9706,163
P,13039,164
C,78375,6286616
C,35422,243
C,44162,162
C,5865,153
P,90698,5117613
P,11890,163
P,14190,184
P,39390,173
C,47430,6322855
C,43578,142
C,68620,155
P,90559,5667767
P,38816,202
P,12344,201
P,3645,158
C,41354,6347634
C,62414,348
C,4439,6039108
C,11333,178
C,42261,184
P,41964,13777329
P,39755,193
P,24671,218
P,7814,161
P,34036,6432958
C,93954,6429639
C,21761,252
C,42309,353485
P,88241,685590
P,39727,371
C,51534,6393959
C,20226,227
C,40328,264
P,56315,1110290
P,4386,210
P,66434,205
P,30795,220
C,94938,6326798
C,83101,249
P,87300,1646327
P,4132,170
P,44377,175
P,60028,161
C,41676,6138650
C,38099,202
C,29742,194
C,8833,179
C,67335,1912004
P,72214,2021901
P,12837,192
P,38985,195
C,97449,6187650
C,8166,216
C,6557,205
P,32787,6187483
P,21086,210
P,50457,167
P,136,150
P,56238,66225422
C,45153,4673187
C,19850,274
C,54333,271
P,51944,6242439
P,52120,206
P,8855,161
C,53206,13271120
C,13758,653
C,93152,314
P,86097,6429532
P,54709,1307
P,12204,315
C,86618,2034316
P,54427,6828042
P,44705,34302231
C,75773,6779922
C,54930,254
C,46221,1147
