role,n,time
P,97063,786822295
P,57863,70
C,94237,388578216
P,37280,389298905
P,11620,145
P,76007,95
C,91374,94
C,490,80
C,20612,84
C,33561,85
C,30618,123
P,87844,786542945
P,52536,100
C,99730,786609775
C,51377,105
P,84288,786467535
P,62572,149
C,73619,786080266
C,48533,103
C,15577,181
C,3597,73
P,98340,786149969
P,7405,168
P,15464,120
P,51704,155
C,58924,786396340
C,57336,94
C,35292,80
C,15761,396212949
P,24784,396973599
P,17344,101
P,41384,73
P,92665,98
C,35676,787080706
C,17342,300
C,89349,194
C,11043,197
C,8346,398196707
P,66936,787190445
P,7445,71
P,11002,75
P,62832,1225337583
C,99640,787267359
C,11522,78
C,54066,77
P,86303,401251551
P,9042,76
P,47951,83
C,76181,401800450
C,35626,78
P,98332,787096698
P,8609,76
P,41064,73
C,64703,786791934
C,15622,79
C,39142,74
C,60073,100
P,91407,786586206
P,25895,144
P,12443,75
P,37064,91
C,73722,786572494
C,53223,91
C,38430,786694998
P,83549,786441687
P,93176,73
C,50025,786244150
C,65915,78
C,61329,73
P,67489,409174458
P,92549,76
C,95434,409788795
C,11200,82
P,82639,410174948
P,25303,111
C,84102,786298088
P,58767,411319838
P,16925,138
C,76232,786450242
C,86530,412427309
P,28093,786333088
P,4656,112
P,95043,140
P,28406,115
P,38367,93
C,68947,414130622
C,5288,74
C,42758,71
C,72653,83
P,91750,414607956
P,43456,112
C,49045,786837750
C,28286,89
C,53319,95
P,81257,786826793
P,38046,70
P,31897,88
C,55464,786783238
C,98735,78
C,8535,417988382
P,94318,418511953
P,22666,79
P,12098,74
P,44663,418859025
C,62854,786488995
C,94401,76
P,93734,420070831
C,89539,786377002
P,54600,786359290
P,33341,76
P,17931,81
P,4342,98
P,31210,84
C,96461,786677055
C,7966,90
P,60309,422594959
P,16256,70
C,71717,786518781
C,11164,423604868
P,75606,786676530
C,93766,786609100
P,59244,786446949
P,21094,70
P,83737,1488896636
C,66277,426832143
C,6127,95
C,2231,98
C,35757,116
C,15505,99
C,12696,99
C,28127,106
C,16817,137
P,39287,428913939
P,73593,167
P,47668,118
C,54566,429610280
C,88146,118
P,54294,785824220
P,13512,85
P,17857,84
P,49373,100
P,15736,76
C,69225,786033481
C,18649,89
C,22760,143
C,27784,81
C,9034,432495903
P,90091,786438515
P,67538,79
C,80804,784759329
C,62036,153
P,69114,784477317
P,61199,76
C,49661,784192280
C,57664,115
P,32872,784108275
P,68661,436424156
P,782,79
C,77379,437705501
C,59575,74
P,75531,783420515
P,73170,1273301243
C,83940,783596451
C,78480,113
P,19761,783352409
P,62080,70
P,39774,75
P,46496,80
P,3878,86
C,87933,783314259
C,92380,105
P,9341,442280234
P,43752,132
P,50273,114
P,69025,1277674797
C,89898,783328511
C,45111,110
C,43122,119
P,64257,783383480
P,8660,163
P,52980,225
P,21945,445253803
P,30055,99
C,57567,783216517
C,83374,97
C,42691,446137505
P,46106,783258369
P,88874,75
P,46761,95
C,63611,783173940
C,29128,62
C,40144,75
C,9672,102
C,23669,448115247
P,52061,783351901
P,69681,118
P,27340,143
C,85505,449173219
C,15649,88
P,48786,449520020
C,12569,782928942
C,69924,71
P,96295,782920057
P,38539,82
P,13975,63
C,52056,451990870
C,60237,86
C,63923,80
P,98723,782663566
P,8968,72
P,81711,782646736
C,97726,453577975
C,71947,81
C,26140,72
P,73498,454106477
P,27261,74
P,69448,75
C,56091,782177259
C,6711,71
C,78978,72
P,82660,455362405
P,6631,74
P,79345,72
C,54006,781167822
C,83254,81
P,51988,456501133
P,43510,129
C,53930,456984777
C,66749,96
P,69265,781399438
P,87102,91
C,56713,781479104
C,37373,159
C,99353,96
P,29007,459769669
P,47696,214
P,71538,288
C,84811,460374360
C,61588,80
P,50933,460737080
P,88941,82
C,96807,461715975
P,91795,781628144
C,90855,781429779
C,21312,73
C,20076,463273083
P,86888,781423898
P,30145,80
P,23737,78
P,8469,88
P,19858,781622195
C,60258,781317685
C,79196,70
C,22189,64
P,89545,466742579
P,61930,148
C,89534,467065267
P,76282,781060650
C,79618,781078125
C,54085,79
P,91784,468523554
P,19338,76
P,16337,65
C,81670,468885877
C,16703,76
P,98670,780950948
P,5890,75
P,28526,85
C,97684,780967393
C,69320,90
P,38460,471081060
P,39820,76
P,97260,74
C,8092,471605877
C,59345,72
C,49564,73
C,47861,95
P,75994,781038979
P,38396,77
C,44548,473320212
C,30470,93
C,45766,474456555
P,19586,474872847
P,84059,140
C,46696,475517092
C,44328,93
P,36545,476333502
P,58058,143
C,30792,476848439
C,72329,91
P,46943,781760383
P,84475,77
P,31999,91
C,75982,478988195
C,4427,66
C,9887,66
C,61968,125
P,33643,128
P,30494,114
P,76344,114
C,99358,781821986
C,72397,77
P,94653,781833765
P,99095,219
C,62191,789639695
C,13017,83
C,91788,87
C,19485,490373641
P,78057,790124903
P,96879,242
C,47271,790119003
C,55183,92
C,53034,492052760
C,19045,94
P,78033,492693622
P,8340,72
P,99324,85
C,94849,493325935
C,35850,70
P,86919,790002072
C,43753,789792031
C,33455,105
C,5495,82
C,52146,54
P,49374,789866291
P,71,142
P,65472,108
P,38440,495885913
C,21040,496376980
C,20281,205
C,47557,218
C,18618,214
C,22476,150
C,744,189
P,63023,790576561
P,63756,152
C,92514,790487708
C,59958,499006916
P,52940,790249843
P,55760,74
P,73360,73
P,3422,84
C,24052,790400436
C,86105,78
C,46354,85
P,63748,790302554
P,8646,87
P,44460,86
P,36238,92
C,58862,790279674
C,51899,78
C,56395,502394653
P,67834,502973244
P,96800,119
C,80237,503367410
C,74337,85
C,10207,80
P,55413,790385313
P,36897,71
P,12415,75
P,33179,120
C,70661,505104314
C,29084,70
C,29217,71
C,3118,95
P,46671,790451685
P,81209,78
C,54566,790275305
C,80961,194
C,11363,106
P,83985,508353659
P,85246,159
C,68427,509531479
C,90802,156
P,79083,510846138
P,3115,125
P,1443,105
P,92812,93
C,89722,790932491
C,55542,98
C,4920,113
C,45113,101
P,63597,791126624
P,27799,95
P,9797,86
P,75235,82
C,82737,513202769
C,87770,78
C,10246,87
P,66029,513862815
P,80518,103
C,23253,514238455
C,56025,78
P,98674,791055560
P,26277,1350718909
P,7257,78
C,93961,791195370
C,29538,74
C,39291,73
P,81773,791252033
P,34450,71
P,21027,86
C,95612,791383130
C,54101,70
P,39703,517402959
P,86450,85
P,2342,73
P,41958,80
C,15582,518020475
C,13780,78
C,88131,79
C,36994,85
P,63979,518697285
P,94150,80
C,71733,519070228
C,4394,99
C,26562,103
C,36680,84
C,43314,125
P,65312,791563882
P,86442,93
C,83564,520522446
P,96244,520791185
C,86899,791324573
C,21365,73
C,17123,78
C,50448,126
P,56253,791483858
P,28111,97
P,13403,74
P,33436,79
P,33763,97
C,64641,522925510
C,42041,103
C,26289,97
C,9687,96
P,87770,792081254
P,16138,148
P,23125,139
P,10874,129
C,30786,525429524
C,3453,159
C,19937,102
C,85390,177
C,12769,100
P,47000,526120767
P,56266,145
P,10796,75
P,34081,81
P,2830,80
P,12528,96
P,7736,78
C,75858,102
C,54530,117
P,98830,792735942
P,22744,77
C,30764,527798908
C,80551,105
C,51105,89
P,98151,528424205
P,55244,71
C,61112,792946517
C,9897,141
C,16978,98
C,38608,135
P,72473,1366050347
P,27466,88
P,17168,75
P,8104,73
P,19936,59
C,98308,530471394
C,31597,73
C,29807,74
P,8174,530917930
P,32314,72
P,49162,84
P,83485,108
C,77559,793099925
C,29632,90
C,68736,109
P,90860,532797366
P,28749,70
P,5795,74
C,95614,533363432
C,39427,69
P,19886,793263996
P,47897,130
P,15337,77
P,87956,111
P,14344,91
C,50060,535927746
C,72152,88
C,40180,93
P,38778,536715305
P,43106,113
P,68824,1536349999
C,73901,537667895
C,8326,100
C,80457,141
C,7975,80
P,75089,539186415
P,88433,148
C,72990,539531039
C,5523,95
C,57182,89
C,30850,118
P,88897,540142306
P,74201,133
C,88042,794611240
C,50961,88
P,83197,794718007
P,4756,133
P,10887,541827246
P,48490,74
C,82679,794763221
C,86334,77
P,78830,542640815
P,99831,80
C,71652,794860654
C,77461,100
C,26830,543294798
P,63196,794436999
P,83552,94
P,20526,113
C,55043,544441644
C,62959,70
C,11650,70
P,93286,794601797
P,14009,67
P,35099,75
C,60776,794479418
C,28974,77
C,14606,84
C,26206,90
C,55672,546397388
P,43424,546663722
P,96932,80
P,4527,84
C,37531,794339419
C,71726,78
P,80493,794245997
C,99714,548647908
C,5692,95
P,62487,549235602
P,96371,101
C,70370,549769061
C,35664,83
C,40316,157
C,33194,550469164
P,86084,794683562
P,79736,125
C,83454,794544916
C,19158,123
C,57451,794735823
P,96280,552515663
P,49726,162
P,26808,203
C,32060,553554041
C,98026,250
C,22732,88
P,41132,794574885
P,60479,150
P,11908,219
P,50748,133
C,23005,555407342
C,50906,83
C,35759,66
C,67343,100
C,11878,84
P,95141,794747685
P,78366,118
C,88227,794858868
C,48,73
C,76421,557482553
P,43434,557871655
P,19412,74
P,42903,72
P,69220,85
C,98700,558541117
C,68730,78
P,29891,558757357
P,53637,64
P,23989,65
P,44818,95
P,9428,88
C,32406,794390280
C,76097,68
C,16819,80
C,3473,127
C,42058,794724882
P,80239,562420316
P,8462,70
P,7776,87
P,55269,89
C,93974,563008677
C,7322,82
C,38327,85
C,11531,124
P,13435,563555720
P,38439,133
P,41544,76
P,30500,100
P,4268,99
P,57429,91
P,3700,102
C,72265,564358062
C,79003,90
C,27813,75
P,83009,120
P,44715,95
P,41595,101
C,53569,565328808
C,12575,100
C,47977,120
C,73245,94
P,76169,794959589
P,5073,121
P,31396,96
P,83035,566852052
C,56780,794898231
C,10997,122
C,79998,81
C,12942,63
P,95560,795031560
P,49610,144
C,40059,795090621
C,11398,76
C,8656,75
C,10427,87
C,88750,75
P,71485,794979458
P,932,93
P,95802,91
C,68942,794964808
C,35831,73
C,36671,571583706
P,97381,572105003
P,31215,69
C,95288,794690004
C,39057,74
C,24596,94
P,81407,573147757
P,92926,75
C,67084,794542951
C,97565,69
C,18657,73
P,47510,794630774
P,23251,69
P,36444,75
P,28215,92
C,97346,794729469
C,36290,115
P,93581,575476771
P,19614,114
P,13588,92
P,40387,67
C,26613,794565165
C,59375,134
C,13012,74
C,48390,98
P,95522,794623222
C,92863,578090595
P,16258,578558202
P,67425,213
P,73623,149
C,78776,794659188
C,83563,92
P,5962,580677382
P,54626,560
P,18896,266
P,16562,147
P,19284,80
C,87210,794867524
C,45765,582553461
P,49686,582996488
P,36313,196
P,40846,172
P,54092,104
C,21440,583442061
C,74728,90
C,73649,89
P,87419,584226779
C,99123,795662143
P,90327,795713541
P,9501,200
P,34137,117
P,13748,96
C,89860,795711695
C,57246,586319281
P,62020,586720630
P,78441,211
C,51748,587295729
C,42445,67
C,55460,66
P,59042,587953569
P,86763,75
P,44978,119
C,80900,795334515
C,68358,75
C,33772,71
P,94885,795497547
P,41109,77
C,81845,589905222
C,14961,82
C,49768,81
P,59517,795673589
P,48841,75
P,78070,73
C,71252,591214648
C,83539,77
P,81138,795629303
P,14452,79
P,4498,92
P,38927,102
C,81596,795730383
C,56632,795733781
C,20134,77
P,61304,593129045
P,64646,120
C,22866,593493795
C,74475,115
P,55118,593843587
P,64893,127
P,8677,136
C,91487,795753204
C,11251,190
C,5912,78
C,50761,595117898
P,67753,595283007
P,79030,143
C,40680,795567882
C,95335,92
P,77541,596515976
P,19164,72
C,57001,794909732
C,27416,597205441
C,17455,71
C,9923,72
P,62404,794947908
P,41455,74
P,62400,74
P,9697,79
P,14688,80
C,41863,794841827
C,56493,97
C,42021,74
C,44559,1437824277
P,43622,599401991
P,81366,95
P,53850,88
C,88939,794151166
C,872,85
C,8153,127
C,69668,127
P,86462,794285410
P,11315,82
P,48919,75
C,68636,601863467
C,41626,78
C,18786,71
C,14931,125
C,14983,104
P,45800,602965214
P,39327,146
P,26043,108
P,61366,120
C,99572,794466867
P,20969,604386047
P,38120,123
P,17189,125
C,76297,793901607
C,9581,78
C,35233,605339016
C,35174,82
P,56461,793842638
P,98448,109
P,27453,76
C,53227,793479195
C,13561,103
C,46843,88
C,51902,91
P,33416,793846835
P,61518,80
P,79172,65
C,74128,610716951
C,5497,70
C,30062,64
C,28128,122
C,14953,91
P,21655,611607073
P,94211,76
C,78348,611960368
P,41551,612491272
C,38252,793869040
C,70294,74
P,98840,614047215
P,53198,127
C,56080,793331522
C,60932,78
P,45654,793203008
P,89198,91
P,3011,79
P,808,616929981
P,756,71
C,26729,792870457
C,13985,290
C,4907,197
C,53540,237
C,49969,211
P,45377,793038460
P,72734,78
P,43499,1569739566
C,94307,793141138
C,22620,259
C,53656,155
P,51395,620400965
P,96748,103
C,96565,621271402
C,44820,276
C,5638,178
P,52374,793331050
P,48421,108
P,53229,622438391
C,98083,793468313
C,83577,260
P,66286,793439408
P,36762,75
P,11645,92
P,80288,1571472733
P,2630,78
C,95462,793210889
C,52589,292
C,50134,234
C,300,166
P,14680,625360047
P,52351,114
P,7539,80
P,2390,79
P,32609,86
P,47163,80
C,89668,626510015
C,48337,287
C,5011,196
P,60847,627161602
P,85602,73
C,15225,627715663
C,85713,246
C,5447,178
C,34618,194
P,48782,628429043
P,57221,122
P,46250,120
C,64892,794170576
C,69130,295
P,76473,794019210
P,12672,111
P,38510,794013695
P,26724,64
C,87141,793879717
C,42732,283
P,71632,631967210
C,91633,632154521
C,1260,354
C,1015,1353
P,36707,632870681
P,60570,151
P,41099,101
C,73779,633372273
C,87110,250
C,17578,196
P,65937,793553124
P,41365,98
P,18073,109
P,54882,87
C,77058,793490533
C,69001,302
C,30111,635235143
P,71186,793405675
P,98781,74
C,39804,793305577
C,45576,1583
C,1445,407
C,14079,238
C,38504,196
P,94582,793591307
C,81855,793561264
P,49696,793481957
P,10343,90
P,54375,74
P,32702,94
C,38587,793157259
C,39058,344
C,79081,209
P,64180,641558217
P,67032,64
C,77842,641854763
C,50664,257
P,66043,792490231
P,42877,73
C,85797,792326186
P,19199,643458351
P,34823,71
P,11802,77
P,48081,77
C,71831,792549006
C,75197,277
P,88788,644437761
P,58493,141
C,65528,792637110
C,7308,290
C,6131,161
C,52436,191
P,77856,792602654
P,16094,78
P,42106,77
C,50720,646915544
C,23519,254
C,81771,194
P,76979,647678339
P,72179,75
C,91721,647906219
C,13678,250
C,21212,219
C,41486,194
P,73403,792329919
P,1496,78
P,98983,75
C,70160,649716391
C,17136,320
C,51621,182
P,80236,650278710
P,11287,73
P,8619,79
C,7559,650805869
C,41266,2190
C,8108,318
C,48001,218
C,12109,179
P,85445,651579023
P,55371,76
C,75794,651984285
C,65420,244
P,40241,652530737
P,47924,72
P,78348,110
C,75195,653210189
C,28227,285
C,70493,171
P,80473,653806624
P,82064,88
C,90795,654327055
C,87714,155
P,72381,654771279
P,31583,77
P,66808,72
P,10659,81
C,56545,791824790
C,86933,293
P,78688,791608278
P,42102,791629073
P,23161,72
P,7072,110
C,69852,657029507
C,60059,259
C,51167,184
P,96156,657491644
P,14274,73
P,65863,72
C,62205,657975910
C,14211,264
C,49901,155
P,71499,791387592
P,9621,66
C,88572,659565171
P,74485,791676986
P,8242,79
P,30736,75
P,2756,96
C,90921,791624406
C,2139,292
C,39570,171
C,7194,232
P,53876,791641606
P,80630,132
P,7794,662763532
P,25206,111
C,88096,663341214
C,63683,168
P,83981,663630943
P,18168,108
C,79379,1540
C,63859,294
P,975,136
P,68366,84
P,42248,82
P,16487,96
C,74638,665258788
P,79608,665688278
C,67523,665945317
P,70858,790955524
P,57108,69
C,92663,790975488
C,54916,253
C,41500,163
P,27654,790727878
P,57749,71
P,28371,67
P,68933,667810079
C,54238,790630490
C,52851,282
C,5493,157
C,43079,163
P,17842,669503849
P,93954,125
C,27586,669944157
C,63175,161
C,10742,155
P,86252,670554726
P,23608,80
P,43247,102
C,73640,791052833
C,50643,275
C,10485,165
C,25321,671569068
P,29055,672047588
P,59005,79
P,33980,77
C,76029,672462688
C,78516,335
C,3930,141
P,96698,672814811
P,59706,69
C,58608,673319165
C,30710,294
C,68500,164
P,64843,674019150
P,56542,72
P,50686,63
C,44491,674679322
C,1420,339
C,36244,267
C,33574,248
C,7094,214
C,28468,186
P,36379,675589175
P,19267,97
P,85489,80
C,64210,676357500
C,43138,166
P,43607,676754884
P,13533,70
P,72935,88
C,97687,785067111
C,160,298
C,83408,167
P,57318,678482783
P,86901,75
C,69450,678891100
C,34507,235
C,33910,185
P,58336,679289058
P,56601,67
C,21833,784776155
C,3973,309
C,1288,170
C,20644,196
C,72674,680179055
P,87998,784748541
P,29785,106
P,25681,69
P,49252,1518681355
C,68941,784785279
C,27709,275
C,95468,168
P,53267,784836236
P,56102,68
P,75325,73
C,34743,784833978
C,46552,321
C,22649,165
C,46221,684401873
P,43690,684736760
P,18903,92
P,82582,95
P,7568,85
C,66271,784876866
C,9082,229
C,3231,178
C,53704,195
P,85746,686159125
C,64913,686560649
C,75229,686798694
P,35132,687123167
P,53153,80
P,97212,109
C,74727,784341560
C,5393,332
C,45735,176
C,51117,784579315
P,48164,688652820
P,92820,145
C,92828,784407266
P,54134,690439237
P,56004,146
C,59653,784516681
C,43290,406
C,55943,378
P,61737,691984824
P,87050,76
C,85605,784545263
C,6081,275
C,15370,185
C,36010,184
P,76236,784499481
P,21242,124
P,24129,693529127
C,86758,784734426
C,33539,272
P,20914,784708911
P,87582,1595234916
P,11190,104
P,49915,1595279690
C,89477,696761879
C,7712,287
C,76516,184
P,83060,698167814
P,30908,76
P,63448,698665926
C,52016,699123528
C,12599,271
C,49676,165
C,75751,699671216
P,10994,700054578
P,48526,81
P,96720,77
C,66313,784570255
C,72999,293
C,18722,701235714
P,23821,701969688
P,3724,67
P,22392,84
P,83389,86
P,48468,82
C,78994,784785327
C,70291,307
P,89935,703440552
P,44722,97
C,99826,784542254
C,39641,276
P,68153,784415001
P,6676,156
P,31981,104
P,57481,87
C,60072,784642351
C,87684,305
C,10513,185
P,23936,784352399
P,60130,79
P,63031,103
C,47504,708135720
C,22712,297
C,25941,165
P,59976,784512970
P,16482,75
P,11482,709138354
C,79185,709604624
C,36835,251
C,36822,155
P,73197,784287890
P,51769,71
P,49291,1600014125
C,87586,784175113
C,99794,308
P,93435,713220400
P,38580,70
P,40187,75
C,87104,784072694
C,58698,285
C,14559,714487346
C,14078,224
P,39114,714976811
P,69845,166
P,15771,94
P,47926,85
C,73118,715786790
C,1774,309
C,35585,208
C,4973,216
C,32183,121
P,96258,716582900
C,11129,717019464
C,89023,280
P,67158,717560472
P,83431,215
C,88854,718159653
C,49062,195
P,94927,783538867
P,44681,178
P,6825,89
C,70237,783647864
C,78883,1558072158
C,22559,357
P,37616,720994825
P,11308,79
P,72179,86
C,71679,784008882
C,43395,303
C,13539,722030792
P,57312,722518639
P,64820,65
P,21775,76
C,83435,783834372
C,53912,269
P,85847,723520565
P,22790,80
P,28110,88
C,73408,724273089
C,57969,251
P,89626,783570921
P,60144,724849420
C,95739,783388520
C,70647,280
P,68193,725968611
P,81841,164
P,1938,115
C,28562,783100561
C,13651,301
C,43149,1566157571
C,57131,284
P,95683,783034809
P,47767,106
P,32182,1605368153
C,44428,782897166
C,13213,285
C,66925,168
C,20936,219
P,31869,729249810
P,50617,78
C,43733,782749693
C,56888,300
C,22165,198
P,71742,731117119
P,72352,75
P,2112,72
C,66615,782675686
C,73319,238
P,46273,733416324
P,8397,124
P,52704,97
P,63274,65
C,61201,734510086
C,98215,277
P,97853,735020317
P,19318,117
P,29622,73
C,63715,735579451
C,31104,252
C,39949,782652221
C,30944,736360464
P,93787,782298215
P,23038,88
P,19335,89
P,19242,95
C,74645,782561361
C,66007,226
P,94891,782673986
P,85113,739597065
C,99322,782705971
C,13159,249
C,75287,186
P,48989,740332715
P,63223,1580415182
P,10110,91
P,31839,74
P,18552,88
C,82880,782527910
C,90583,308
P,77585,782342461
P,46069,127
P,12292,96
P,49609,743300606
C,54739,782144779
C,77105,225
P,90861,782003693
C,44329,781796028
C,25608,346
C,63683,266
P,99974,782066851
P,70853,92
C,77182,747636040
C,27638,320
C,49751,158
P,13838,781875783
P,240,78
P,10503,74
P,33958,80
P,83767,86
P,22365,80
C,82458,782139448
C,31483,377
C,25719,218
C,20455,226
P,91953,782227756
P,68269,143
C,22832,781941678
C,58705,262
C,32194,215
C,34662,202
C,46693,222
P,51182,782033374
P,32254,124
P,9941,79
P,14784,108
P,53891,1614011655
P,30346,754528930
C,75219,782168261
C,50535,321
C,68341,186
P,41108,756095064
P,14345,107
P,84982,94
C,28714,756948659
C,39352,286
C,58458,180
C,14418,757256749
P,86164,782233623
P,96244,75
C,53214,782307141
C,32263,293
C,46390,165
C,49912,1600158213
P,38158,110
P,60678,82
P,36280,74
P,8416,86
P,19669,101
P,5548,89
C,99730,760537500
C,12214,305
P,18863,123
P,89075,105
C,81570,782706274
C,9819,220
C,60707,180
P,59352,762120146
P,3479,69
P,78750,78
C,92889,782600504
C,46874,782620641
P,95256,763626933
P,47469,89
P,25845,100
C,31323,782741931
C,73134,293
C,77025,225
P,69112,765169450
P,58596,93
P,9556,96
P,31685,87
P,9360,80
C,50829,765858113
C,7904,261
C,80208,204
P,90617,783064846
P,55943,64
C,57507,783067318
C,19902,356
C,85096,213
P,70315,768523871
P,36638,149
P,48601,85
C,90190,769273099
C,61244,225
C,12437,154
C,19057,208
P,50373,783101695
P,61358,85
P,16683,85
P,65221,79
C,24097,771268707
C,81157,258
C,87540,783505163
P,96304,771836528
P,97831,72
C,72017,1872
C,10847,244
C,52315,171
P,48600,772459732
P,43250,73
P,19452,74
P,14345,103
C,89579,783618240
C,89039,320
P,63266,773761516
P,26063,118
P,41597,72
C,20794,783118176
C,49815,321
C,38916,200
P,95621,775206723
C,94209,782938096
C,17490,1752
P,69422,776333095
P,31629,150
P,17103,123
P,45151,89
P,20239,120
C,53660,782604571
C,80506,264
C,11235,166
P,93336,778921286
P,17754,779095013
P,35965,80
C,73205,782717068
C,23971,264
C,85689,189
C,12153,178
P,79184,781014029
C,12844,782086094
C,43891,350
P,41040,103
P,18387,80
P,69662,82
P,33917,83
C,85064,782348077
C,37554,301
C,20687,178
P,54249,3096998
P,71782,149
C,89750,782337590
C,53174,4228539
P,64467,782040515
P,6820,84
P,5453,87
P,28462,88
P,7507,97
P,21930,90
P,36795,97
C,36982,6538133
C,76890,270
C,55090,195
P,89859,7404260
C,87989,782687908
C,13220,278
P,90847,8801089
P,72139,78
C,88617,782586314
C,9633,267
C,13426,240
C,55100,152
P,31722,10039371
P,54530,80
C,89713,10604630
P,9065,10956115
P,51535,115
P,96497,85
C,84932,783118548
C,2045,198
C,40986,182
C,6855,178
P,94422,783213664
P,66272,84
C,77823,13332168
C,21629,155
C,19271,170
C,72850,170
P,18817,14064159
P,83031,76
P,72464,96
C,86901,782882955
C,27806,161
C,47404,178
P,98519,782913187
P,13651,168
P,61698,16068319
C,99057,782770565
C,29151,163
P,91519,16936099
P,29634,83
C,74720,782507887
C,85023,295
P,79964,18385385
P,64909,109
P,12239,115
C,65474,782524804
C,72784,200
C,38359,177
P,78617,20172634
P,7028,83
P,76071,94
C,19411,782539068
C,64306,173
C,62849,160
P,34866,21804156
P,74750,71
P,34280,59
P,7459,95
P,25785,82
C,69139,22466650
C,21230,254
C,5630,167
C,31053,178
C,9535,177
P,58195,23081605
P,44558,115
P,35111,93
C,50462,783455392
C,77272,145
C,55191,231
P,43763,783692077
P,66980,80
P,41255,92
C,64188,26506340
C,59828,281
P,71981,27341899
P,28539,86
P,434,86
C,22954,783728196
C,57439,321
C,9427,207
C,3396,222
P,85818,29126784
P,2343,135
P,48691,102
C,42665,783542549
C,72107,203
C,29877,192
C,22921,813483061
P,58325,783323147
P,88170,107
P,33436,79
C,75771,783382406
C,17857,199
C,17731,198
C,80554,225
P,43934,783054354
P,29621,70
P,8862,68
P,72291,85
P,37969,34214171
C,98884,783199898
C,61946,200
P,19604,783119738
P,5335,128
P,70224,81
P,16587,36166064
P,20515,136
C,54935,783267187
C,36434,260
C,955,196
C,4281,164
C,61475,186
P,53470,783413265
P,1772,150
P,27230,95
P,66490,101
P,35775,95
C,87236,783527124
C,7394,320
C,70330,282
P,10874,40433542
P,25308,93
P,98293,140
C,92435,783998655
C,44972,251
C,13514,42278072
P,50565,783775521
P,83840,125
P,30168,118
C,84784,783775152
C,3134,241
C,31251,43839385
P,88245,44209120
C,45091,783677469
C,40749,185
P,94875,783718320
C,23541,47184276
C,79333,180
C,35194,176
P,84495,48316743
P,93643,78
C,85383,783758702
C,1527,232
C,11063,183
C,16357,187
C,75449,174
P,97172,783923644
P,55668,116
P,27699,131
C,78470,783689528
C,36554,281
C,39800,234
P,58852,783658359
P,33156,106
P,58892,52397648
P,1773,113
C,42335,783488067
C,58949,208
C,68112,1622570444
P,86858,53572870
P,22139,125
P,1336,78
C,65166,783090884
C,43360,160
C,6396,151
P,36730,783096036
P,43142,97
P,84086,76
P,9485,85
C,79579,783229325
C,34274,259
C,16990,196
C,30082,200
C,23193,56694993
P,63552,57131558
P,20347,79
P,83523,101
P,26110,101
C,80963,783572657
C,94808,206
C,11274,58666732
P,63992,58876353
P,93818,147
C,70313,784189515
C,18631,345
C,73090,288
P,90870,60253243
P,49126,79
C,67640,784226224
C,16719,61010108
C,6326,316
C,37180,267
C,5259,185
C,3317,184
P,64335,61658487
P,80728,128
C,23885,62177158
C,54718,161
C,66675,62682676
P,93552,62877532
P,36360,117
C,35299,784053241
C,29570,286
C,59917,248
P,70689,784314209
P,43163,72
P,64399,59
C,92583,784136926
C,38760,310
C,27004,171
P,91129,66287505
C,64299,783955348
C,52635,370
P,98670,67173127
P,47036,79
P,13610,138
C,65929,783921954
C,98769,169
P,68830,68267233
P,10627,120
P,95425,80
C,36959,783679383
C,92027,183
C,14917,178
P,29891,70471146
P,8807,147
P,27378,123
P,90041,110
C,96754,784291992
C,75182,331
P,96628,784580638
P,9139,215
P,8354,214
P,25089,73712946
C,42211,785033923
C,88919,381
P,70845,75841418
P,52858,74
P,39883,100
C,97253,76685432
C,52576,350
C,30173,233
P,40230,784729225
P,85199,99
P,45347,162
C,72670,784640425
C,78904,471
P,33683,784790640
P,93098,145
P,5440,79754936
P,14876,110
C,86008,784959853
C,18083,362
C,31765,211
C,24764,233
P,82521,81130280
P,42249,9070
C,41372,784544992
C,81802,235
P,96084,82137783
P,24835,89
P,28909,74
C,63731,82921094
C,38999,279
C,51159,1622975011
P,65484,83624655
C,16873,83992864
C,35468,252
P,94941,85023222
P,9946,119
P,24243,77
P,20559,83
P,20044,92
C,76968,784063996
C,67018,182
C,29175,871760968
P,64443,783784569
P,60559,77
P,21126,89
P,28366,88606759
C,77056,783860360
C,75997,459
P,90068,90124774
P,25091,146
P,34259,323
C,82113,783967455
C,16287,316
C,69035,1622595096
C,20989,283
P,58134,91804079
P,46254,78
P,68071,88
C,62505,783904036
C,47924,266
P,84906,93259618
P,8010,80
P,25653,81
P,7361,60
P,5823,92
C,76274,784005639
C,75380,252
P,99464,784017993
P,49449,95162354
C,74724,783935681
C,77718,378
C,39685,95900481
P,18130,96583152
P,63114,119
P,6607,91
P,93955,117
C,50566,97281292
C,64671,272
P,76337,97834106
P,22588,77
C,64671,784099758
C,92049,186
P,70886,98940936
P,5181,77
P,75915,115
P,25120,116
C,51176,99921897
C,71587,195
C,38314,206
C,15232,210
C,11951,161
P,87736,784657508
P,81665,784652800
C,58320,784801165
C,77754,314
C,20849,1622525537
C,5976,1838
P,68108,784770264
P,80069,115
P,9052,120
P,5054,81
C,71388,104621749
C,83787,286
P,77051,105516531
P,96138,165
C,18557,105876389
C,18748,323
C,7030,482
C,69039,282
P,76003,106707075
P,36346,322
P,11450,28049
C,85244,785835666
C,48188,737
C,33914,108453969
P,41164,108933161
P,12586,95
P,60562,189
P,49468,223
P,4865,305
C,70599,109921775
