role,n,time
P,5,57
P,7271,49
P,53,68
P,4555,67
P,95,72
P,34,71
P,4,75
C,83597,613589499
C,12,64
C,14,47
C,91510,65
C,81,65
C,24,57
C,7,126
C,99,100
C,63,61
C,81,87
C,74,64
P,91439,615275105
P,62,63
P,24,62
P,28283,67
P,65614,70
P,69,70
C,96,106
C,66,60
C,58,56
C,56057,58
C,26,65
C,30,66
C,39,57
C,94,67
C,53,65
C,44147,56
C,40961,118
C,12,58
C,36,56
C,56,58
C,77,99
P,92163,166
P,73,81
P,57,110
P,10679,77
P,59,64
P,19,64
P,51,70
P,14,71
P,60,62
P,71,69
P,61,69
P,58,69
P,18043,76
P,69,70
P,11217,62
P,44,70
P,26,70
P,52,70
P,52,69
C,78,83
C,47878,56
C,47244,46
C,21,67
C,77,68
C,8,64
C,77,67
C,86348,66
C,92,67
P,14,112
P,66,64
P,83,59
P,77,61
P,70,70
P,49,69
P,61924,70
P,95,70
P,23438,70
P,66057,70
C,99987,622781490
C,75,65
C,87,48
C,4,84
C,29,60
C,92,46
C,67,57
C,33583,110
C,73,84
C,24,61
C,41,70
C,44,68
P,16,120
P,63,78
P,64,80
P,82,115
P,28,81
P,34,93
P,65,90
P,27,83
P,3702,94
P,93,86
P,64,81
P,19,151
P,56,87
P,66,104
P,65623,131
P,45,89
P,1,102
P,9,83
P,70111,133
P,34,85
P,42,90
P,34553,158
P,78,85
P,82,100
P,85,84
P,97,90
C,52010,628285545
C,24063,108
C,73,60
C,10,57
C,87,70
C,21118,58
C,77,65
C,46,56
C,55,67
C,78,68
C,28,55
C,61,58
C,24612,92
C,32933,57
C,83,67
P,40,149
P,79,117
P,99233,70
P,29,61
P,43228,59
P,21,70
P,71,71
P,99,70
P,33,68
P,93,60
P,4,71
C,72796,632379160
C,63,67
C,100,58
C,30,67
C,79,57
C,2,58
C,51,68
C,67,61
C,4,70
C,82779,66
C,80,74
C,59,66
C,51,56
C,15,58
C,77,68
C,12,58
P,24382,113
P,170,64
P,75352,62
P,1441,79
P,89,68
P,19,69
P,50296,68
P,71,72
C,43,97
C,19500,62
C,91466,50
C,88,65
C,27,56
C,68,64
C,33,58
C,46,55
P,30522,160
C,20007,640089393
C,50,77
C,67512,57
C,64,58
C,39,57
P,7512,642408808
P,59,55
P,94988,55
P,28,69
P,17,73
P,42,67
P,26662,72
P,56,106
P,65,72
P,59410,60
P,20,68
C,38,83
C,14348,54
C,12,47
C,78,59
C,57,67
C,88234,64
C,48,55
C,63416,58
C,92,56
C,81,57
C,12,66
C,24,58
C,42,67
C,64,55
C,51,106
C,5,60
C,15,66
P,66413,941848198
P,48,57
P,65,83
P,88,73
P,14456,69
P,2519,70
P,77,63
P,100,70
P,17990,70
P,96,70
P,81,64
P,54950,99
P,100,91
P,40,73
P,71,76
P,72,71
P,74,69
C,9,107
C,98855,67
P,51367,943100461
P,5,64
P,50,50
P,2,62
P,35,73
P,78,72
P,11,116
P,83,112
P,60,72
P,33,60
P,40568,112
P,11,68
P,46,103
C,61,83
C,6,62
C,72,46
C,26,65
C,47,68
C,77,65
C,5,60
C,86,67
C,35894,66
C,40,67
C,99,58
C,16913,72
C,38979,57
C,96,66
C,52,78
C,15,66
C,48752,66
C,35,68
C,72,113
P,64,88
P,68,69
P,67746,73
P,93,73
P,14,68
P,30395,68
P,89,67
P,15,111
P,97,72
P,2740,69
P,80,71
P,25,62
P,1,71
C,81100,659813430
P,26,125
P,81,98
P,30,58
P,75,71
P,16,69
P,93558,57
P,86,68
P,49,62
C,89320,661143410
C,19475,55
C,28,56
C,70,59
C,74,56
C,53,67
C,15,60
P,83,112
P,65627,58
P,100,61
P,65,71
P,43110,72
P,91,116
P,8,88
P,45,78
P,10,65
P,38259,663125918
P,34,109
P,24,102
P,21,81
P,67,65
P,29,80
P,3,98
P,9,80
C,86632,666365634
C,40,112
C,6,1102
C,8,90
C,62,121
C,76,82
C,99382,52
C,29,65
P,83,150
P,55,83
P,99880,76
P,6889,80
P,48572,84
C,39896,668022015
C,12,120
C,100,47
C,32,56
C,82687,65
C,7870,64
P,86988,111
P,98,62
P,49724,51
P,26,70
P,25,70
P,21479,69
P,63,68
P,91,63
P,72,63
P,2711,60
P,34,70
P,16,70
P,87,70
C,93005,671809187
C,9115,72
C,73,86
C,46,56
C,81339,64
C,75,66
P,87933,953459563
P,94,62
P,91,49
P,67,69
P,34,70
P,76494,67
P,19,60
P,9905,673952609
P,28,125
P,8833,107
P,31,50
P,77,68
P,90,70
P,56,73
P,12,75
P,47,70
P,86,69
P,81,72
C,94,90
C,92801,91
C,79,66
C,31,48
C,73,56
C,88,47
C,62,47
C,55,47
C,8,46
C,32,47
C,82667,67
C,9,60
C,68,102
C,4,56
C,95,83
C,30,66
C,18,58
C,2,60
P,79473,956272866
P,62,85
P,23,69
P,99,70
P,30045,79
P,70,67
P,59640,60
P,40,68
P,90,67
P,34,70
P,37,70
C,100,86
C,29,60
C,49,48
C,79,56
C,62,60
C,56,64
C,47,64
C,98,55
C,7,56
C,65,66
C,89190,66
C,65356,65
C,25,68
P,98519,682261214
P,18,68
P,12,75
P,73,61
P,34,69
P,43,59
C,78656,683464035
C,58,162
C,56,66
C,21,102
C,41,65
C,67,55
C,85,86
C,52,73
C,85,67
C,66,67
C,23,69
C,44,64
P,63,960541788
P,86997,82
P,75,73
P,42,60
P,15895,960863341
P,36,81
P,84,125
P,65,686973296
P,27,87
P,8499,69
P,7,70
P,53,687663848
P,22981,60
P,73,49
P,31,62
P,86,61
C,82,2294
C,82652,277
C,77,287
C,6,190
C,93,210
C,97,189
C,88690,197
P,81908,962443166
P,31724,70
P,9,68
P,26,85
P,5,62
P,75,69
P,35083,70
P,30,68
P,100,61
P,17331,59
P,57,70
P,100,963484168
P,43,64
P,26,48
P,68,64
P,94,691201155
P,30,122
P,82,60
P,77,84
P,90,69
P,22,61
P,65,73
P,64,60
P,774,67
P,4,60
P,29,71
P,988,692817289
C,1452,108
C,46,62
C,23,84
C,46,56
C,9,57
C,22,66
C,55,55
C,85,57
C,54315,66
C,17,64
C,14,56
C,8,66
C,933,68
C,86,58
C,96,116
C,13,66
C,66391,64
C,68,64
C,55,58
C,2317,56
C,59,66
C,68,66
C,68,57
C,52060,64
C,68,67
C,36,55
C,32,66
C,52,58
C,86,58
C,79,64
C,88,65
P,16641,696356083
P,8,60
P,70,70
P,97,67
P,42,70
P,81,72
P,74,69
P,85593,68
P,21,68
P,88,68
P,2,64
P,67469,70
P,20249,697681790
P,39,80
P,18,120
P,10,125
P,43,106
P,89,173
P,56,101
C,47886,700857580
C,92,75
C,45054,62
C,67,59
C,62319,73
P,3900,115
P,54309,702517606
P,53,83
C,13587,99
C,84,70
C,61,68
C,17,111
C,96,111
C,73,102
C,23,69
C,9,55
C,54658,703990259
C,72,68
C,84,64
C,62,66
C,63,67
C,24,66
C,27,59
C,13683,72
C,40,46
C,27,58
C,44,58
C,72,57
C,20,65
C,35,65
C,65,68
C,93,67
P,28,112
P,46,63
P,20,55
P,71,72
P,64,60
P,11,68
P,38,68
P,82278,112
P,66175,67
P,62,98
P,24,60
P,1,62
P,40,60
P,92,71
P,32,65
P,72,73
P,95,70
P,23,61
P,87,74
P,55,115
P,23525,69
P,50,112
C,69691,709033595
C,64607,94
C,68,61
C,44,85
C,1,69
C,44,82
C,34,66
C,83,55
C,18,68
C,45,62
C,73,57
C,47234,68
C,77,67
C,24,65
C,35,113
C,17,58
C,15,64
C,87,65
C,76,66
C,18,58
C,24,57
C,60,99
P,72,118
P,25056,66
P,5,67
P,49763,72
P,11100,62
P,73,71
P,95595,70
P,81,72
P,72,71
P,78,140
P,72,64
C,76,84
C,22,59
C,16,69
C,65495,64
C,82,62
C,76999,82
C,51,176
P,19,178
P,62,162
P,99,85
P,80,143
P,12,94
P,75,76
P,1,65
P,59,71
P,55094,81
P,47,133
P,92,82
P,86730,86
C,61,101
C,43,70
C,18,91
C,46,81
C,27,68
C,68207,104
C,44,105
C,36,98
C,89,63
C,80,111
C,83982,68
C,84,56
C,37,65
C,4,66
C,93,96
C,88,66
C,80,57
C,83,63
C,33883,719389700
P,75,156
P,58,85
P,3,53
P,64,51
P,69015,64
P,71,51
P,97772,53
C,96011,721891713
C,33,68
C,61,48
C,17446,59
C,23,57
C,28,67
C,46,65
C,24953,65
C,76,68
C,54,60
C,83,69
C,64,56
C,95,65
P,78683,724370865
P,58,97
P,45,58
P,19,70
P,60,69
P,91,69
P,65,69
P,7,71
P,20497,66
P,29,69
P,28,70
C,47104,82
C,23,107
C,51,55
C,61,47
C,64,66
C,1,58
C,67384,66
C,57,65
C,1,59
C,95,65
C,17,67
C,11,56
C,52,68
P,86069,736064326
P,99,115
P,49,109
P,34,69
P,33,72
P,65,61
P,94,69
P,99,74
P,66,63
P,67044,69
P,4,72
P,50,68
P,85,68
P,83,70
P,6464,62
P,45,60
P,61,115
P,83,60
P,47,68
P,34,68
P,30,70
P,36,72
P,38,70
C,42,99
C,79,65
C,10,67
C,55279,78
C,52809,114
C,9,57
C,27205,67
C,92,65
C,57,61
C,46,70
C,27407,78
C,76,74
C,83,70
C,12,100
P,88,84
P,45171,58
P,31,63
P,56,69
P,59195,63
P,60442,65
C,65776,742688667
C,87576,72
P,71395,119
P,16,65
P,66,59
P,34009,70
P,79,72
P,49833,67
P,8,74
P,77,84
C,48598,743876148
C,10,86
C,35342,110
C,25,70
C,38,114
C,5,67
C,23,46
C,46941,67
C,22852,67
C,27,64
C,3,102
P,32,124
P,60175,77
P,2,49
P,41,58
P,33,61
P,39044,68
P,251,73
P,71,59
P,41,70
C,89532,82
C,55,61
C,42,50
P,71129,747621750
P,41,64
P,78,80
P,77,103
P,80151,72
P,81,68
P,18,71
P,69,111
P,6,70
C,79,100
C,26,69
C,78,73
C,43,105
C,78,66
C,79,57
C,73,55
C,90,66
C,70492,67
C,16,66
C,81807,65
C,51,66
C,20,66
C,26,64
C,48,64
C,5,57
C,63,66
C,25,55
C,11,67
C,61,64
P,59835,750894966
P,27,61
P,84,62
P,10649,88
P,51,73
P,80,114
P,33,63
P,86585,65
P,14,74
C,99,60
C,22,54
C,23552,49
C,78,68
C,36,64
C,58,66
C,30026,57
C,65,108
C,23,57
C,71,64
C,54168,67
C,52785,66
C,4,58
P,94455,753492783
P,29,58
P,49,55
P,83,107
P,100,73
P,51,61
P,2,118
P,72,71
C,78,108
C,26,90
C,19,75
C,34293,69
C,69300,109
P,62,104
P,38475,67
P,5948,77
P,93,73
P,67860,70
P,64,59
P,54,66
P,14,63
P,17,67
P,56700,60
C,20,82
C,33826,63
C,74,49
C,2,66
C,15,55
C,85,65
C,65,67
C,6,64
C,93,63
C,53,64
C,40,58
C,37,58
C,12,66
C,47,67
C,37052,66
C,93,59
C,47680,65
C,82,68
C,5,57
C,28,55
C,18940,66
C,44,66
C,27,64
C,39912,64
C,31,59
C,18,56
C,35,66
C,80,56
C,77,79
C,92,61
C,82,57
C,15,66
P,80350,110
P,89,68
P,18555,138
P,8951,71
P,64,70
P,46428,762670749
P,72,115
P,65,59
P,8,71
P,88,70
P,82,76
C,88409,79
C,5,65
C,53813,75
C,40,65
C,93,56
C,97,55
P,7,113
P,61,57
P,68258,53
P,92359,69
C,58102,767819765
C,20,60
C,11,55
C,46715,66
C,63,67
C,70,67
C,62,58
C,59900,96
P,47,111
P,18,100
P,94,48
P,16,70
P,73132,72
P,58,68
P,44962,70
P,40,67
P,26,71
P,10,91
P,40,71
P,43474,89
P,37,101
P,32,71
P,6,62
P,12,69
P,31,71
C,52459,771290422
C,42530,89
C,80,123
C,95,72
C,4,68
C,25,58
C,87,64
C,41,108
C,91,66
C,16,58
C,79,67
C,23,64
C,73214,773060018
C,93,60
C,68,83
C,90,62
P,90,124
P,35163,61
P,94763,50
P,88,71
P,97,59
C,36342,775673367
C,99,84
C,49,60
C,44,67
C,28,50
C,75,49
C,18,58
C,46350,49
C,90,49
C,5292,49
C,27,49
C,28,50
C,3,65
C,16558,56
C,95,64
C,7,56
C,84,55
C,54,66
C,54,57
C,28,58
C,22,66
P,77211,112
P,22,63
P,51,62
P,56406,778392370
P,10,58
P,25,57
P,12581,70
C,63,99
C,54,92
C,1,49
C,72,67
C,82,55
C,85009,102
C,58,96
C,82845,100
P,64295,779717972
P,47,57
P,16,59
P,53,90
P,79488,96
C,7887,86
P,35563,780936548
P,99,147
C,16314,75
C,85,124
C,71290,74
C,77850,51
C,18605,57
C,57,67
C,97,58
P,20937,782302920
P,30,56
P,2310,67
P,89,70
P,15,77
P,64,74
P,59,70
P,24,62
P,37124,68
P,57695,63
P,68,70
P,57,73
P,36,74
P,68691,71
P,35,69
P,36,111
P,14,68
P,17,73
C,57505,99
C,66,101
C,69,46
C,49367,56
C,93,67
C,71,117
C,81107,56
C,77,58
C,31,65
C,89,65
C,63,59
P,61401,785533270
P,17,56
P,60805,53
P,84,64
C,19962,99
C,31,61
C,31,49
C,19955,58
C,83,64
C,95,110
C,73,56
C,4298,65
C,40,67
C,29126,99
C,6079,69
C,79,70
C,42342,59
C,88,55
C,84,57
C,57,70
C,82,70
C,93,54
C,22,70
C,11,61
C,17,58
C,27,53
C,69,119
C,59,66
P,35,103
P,2,64
P,8,53
P,52,70
P,61,70
P,86443,69
P,39,59
P,95,70
P,1,70
P,32995,70
P,19,69
C,21665,790873563
C,78980,57
C,99,109
C,14,62
C,67,55
C,66,73
C,99,109
C,35,66
C,15,106
C,2080,110
C,11862,63
C,27,66
C,41,69
C,51,66
P,58,127
P,28,57
P,86,62
P,86315,70
P,7,60
P,6881,68
P,17,68
P,63734,60
C,19,108
C,22206,60
C,30,53
C,37,56
C,20910,65
C,1045,58
C,95726,57
C,24,59
C,72,66
C,66,57
C,73,65
C,34,66
C,22,65
P,43,112
P,61,86
P,14,94
P,63,59
P,27,60
P,44,62
P,29,70
P,3,73
P,78391,68
P,94,64
P,86795,62
P,86,61
P,3,90
C,88214,797288955
C,88362,111
C,54,69
C,18,49
C,69,58
P,36,154
P,30,112
P,58,61
P,81471,78
P,51,59
P,14254,69
P,60,71
P,67,72
P,51,60
P,21458,60
P,7,59
P,63419,69
P,23,59
P,79,111
C,20414,109
C,10,77
C,61,67
C,77,65
C,88156,65
C,19,59
C,10819,59
C,57,65
C,6643,58
C,42726,55
P,97045,801855180
P,26,62
P,10,53
P,19,62
P,55,62
P,59382,58
P,45,61
C,93,97
C,28052,74
C,96576,110
C,93,58
C,25,59
C,26854,52
C,91,86
P,53,112
P,62,61
P,89,68
P,3,72
P,50031,58
P,96253,70
C,97831,805795015
C,61,58
C,32,46
C,29,57
C,19249,67
C,6,66
C,72,67
C,15,57
C,74,55
C,14642,58
C,9,66
C,74,55
C,14929,55
C,57,64
C,82,57
P,76,113
P,99,63
P,65,58
P,17877,70
P,75,100
P,5021,70
P,78,68
P,49,71
P,74,72
P,13,71
P,54,63
P,15898,60
P,90,70
P,68,73
P,45,84
P,13,70
P,93,74
P,65,71
P,19329,64
P,26245,61
P,88,73
P,28,72
P,64,60
P,59395,62
P,75,73
C,57681,810528491
C,99,129
C,48,55
C,96,104
C,96,110
C,59657,63
C,77,66
C,34,83
C,17939,80
C,43,85
C,65,66
C,1,46
C,56,56
C,49,57
C,33283,65
C,6,56
P,48,127
P,75633,70
P,24,113
P,30697,78
P,6331,75
P,43533,76
P,27,75
P,99,71
P,15,71
P,48,70
P,28,64
P,36,62
C,77594,813634788
C,98,67
C,60,55
C,50,67
C,9,110
C,12,109
C,52,106
P,24,61
P,91,67
P,5372,61
P,11,104
P,71,69
P,19328,70
P,73,70
P,33020,70
P,41050,71
P,86,62
C,92529,815626328
C,39421,71
C,74,60
C,9414,65
C,25427,109
P,71,103
P,86,62
P,28,62
P,98,60
P,52189,59
P,1854,72
P,68487,61
P,69,122
P,51,63
P,72,61
P,25,73
P,2400,69
P,57047,70
P,7,59
P,21,71
C,70921,819215915
C,92,90
C,47090,56
C,39,74
C,71317,65
C,67,66
C,32,65
P,22590,71
P,58255,63
P,8,63
P,61,73
P,66,69
P,46,70
P,73,70
P,20,71
P,38232,62
P,24,70
P,65,72
P,62,63
P,60788,76
P,77,60
P,1,68
P,55,70
P,93,72
P,98,74
P,57,70
P,85,74
P,39,73
C,82642,822428530
C,71,125
C,45,71
C,93608,64
C,30,116
P,74931,1042961329
P,100,102
P,29,74
P,57,91
P,43,83
P,21,90
P,23,167
P,97,72
P,60305,75
P,30873,91
P,29,91
P,18461,825781974
P,7,125
C,21013,100
C,1130,62
C,6,62
C,58,66
C,56,66
C,82,66
C,86,58
C,79696,56
C,88637,66
C,72,58
C,87,67
C,59,118
C,9,75
C,55,58
C,26,98
C,78,64
P,80931,123
P,20834,78
P,83,58
P,4,63
P,68,68
P,50126,62
C,54099,830282905
C,59,67
C,94,49
C,31,56
C,88,107
C,29068,79
C,56,68
C,72,70
C,63,57
C,45992,110
C,10159,66
C,19,84
C,18185,55
C,54,50
C,10,55
P,84035,832857978
P,14,80
P,33,70
P,84,60
P,57,70
P,57,73
P,50,64
P,49,69
P,23215,70
C,86870,834038327
C,41,80
C,14,48
C,18,83
C,52,61
C,30,47
C,62,66
C,27,69
C,33,66
C,34,57
C,27,58
C,68,57
C,57,66
C,21,64
C,21,66
C,53,64
C,8,55
C,96,55
C,63,57
C,68,55
C,40,57
C,70,57
P,30,116
P,86,144
P,27,111
P,40,82
P,71865,91
P,92,84
P,19,87
P,34263,129
P,100,79
P,85,50
P,89,49
P,58430,50
C,79752,838546978
C,58991,93
C,8,101
C,26,110
C,17,60
P,40,103
P,47946,143
P,84,98
P,68283,141
P,32,53
P,27026,76
P,21,71
C,92299,840172272
C,44,71
C,59,69
C,53,67
C,73,77
C,67814,55
C,15,47
C,24,46
C,27709,46
C,85,55
P,77,120
P,94,142
P,90,123
P,88346,104
P,47087,123
P,73,133
P,11,122
P,87,120
P,50,110
P,55,77
P,99,134
P,39789,96
P,5,92
P,66,70
P,22,68
P,30,73
P,80,70
P,16,67
C,15739,843355108
C,69,71
C,64,55
C,77,65
C,30,103
C,81891,69
C,15,65
C,9,69
C,64,111
C,69209,59
C,94,65
C,82,74
C,98,58
C,39,57
C,69,75
C,4968,70
P,87,108
P,57257,58
P,86,110
P,97,59
P,58,72
P,43,68
P,75,66
P,13311,68
P,66,58
P,53,67
P,75,98
P,61,87
P,24,102
P,56030,84
P,7,58
P,83,57
P,78,64
P,2,48
P,15740,50
P,51,55
P,67,64
P,37701,64
P,53,69
C,71710,84
C,77,54
C,61547,58
C,76,59
C,41,103
C,52,65
C,69,66
C,56,66
C,55,57
C,76,66
C,99,68
C,12237,110
C,39,59
C,2,66
C,76,67
C,28,68
C,50,56
C,17,58
C,15,67
C,21547,66
C,4,56
C,15118,850067370
P,41,134
P,79872,56
P,14,51
P,34,62
P,46402,68
P,41459,852110736
P,39,63
P,8,66
C,77886,853054807
C,30,62
C,75,56
C,70,63
C,2,67
C,17555,59
C,38225,56
C,84,67
C,79,97
C,31494,75
C,94,59
P,34,120
P,35,96
P,24,87
P,72306,84
P,3435,140
P,78,68
P,1,73
P,76,64
P,20006,60
P,42,59
P,486,70
P,93,68
P,26700,69
P,27,60
P,17385,73
P,69,61
P,78,62
P,19965,69
P,24,73
P,8333,71
P,50,68
P,56,72
P,10,75
P,50,101
P,4838,73
P,88,74
P,39,68
P,70,64
P,75,67
P,41,60
P,83,61
P,5241,70
P,20,76
P,59,70
C,90119,860293468
C,1,54
C,41,47
C,7851,65
C,66,58
C,51,57
C,86,59
C,40763,58
C,92,67
C,28,68
C,60,65
C,29937,65
C,67,65
P,8,222
P,5725,98
P,100,73
P,53,70
P,50,74
P,17,84
P,70,80
P,35339,75
P,89022,80
P,86,77
C,62877,863694364
C,60,126
C,67075,65
C,62,92
P,64,112
P,1693,62
P,22216,59
P,94,70
P,2,67
P,96150,59
P,5,69
C,65940,865427134
C,62537,865972077
C,52,84
C,48,55
C,13,56
C,50,68
C,72,60
C,90,55
C,1,60
C,78,54
C,71,57
C,85,110
C,16,54
C,41,46
C,29,67
C,1650,112
C,36,57
C,63,67
P,32,115
P,38,57
P,90533,871429535
P,9,64
P,88,64
P,93,70
P,55,70
P,40,70
P,86621,68
P,1,60
P,2,69
P,87,72
C,51,107
C,19336,52
C,74,56
C,87,47
C,63,48
C,83,48
C,38,46
C,66767,56
C,20,47
C,17,46
C,27830,56
C,8,58
C,30,64
C,73,58
C,93,67
C,91,56
C,21,64
C,32836,55
C,16946,68
C,98,65
C,32,55
P,4,116
C,62,96
C,41,67
C,100,65
C,37,58
C,89,66
C,41,68
C,58,57
C,15,59
C,50,65
C,52,66
C,17532,876692234
C,93,66
C,46,68
C,59,57
C,2,57
C,54,56
P,4315,95
P,91,66
P,23790,54
P,71,61
P,14,69
P,9677,100
P,71,69
P,89490,69
P,43,69
C,31906,879726638
C,25,71
C,30922,51
C,3840,58
C,88,64
C,55,66
C,18286,56
C,10,57
C,49,66
C,93,64
C,69,56
C,21785,880933915
C,66,81
C,61,47
C,50,93
P,46,126
P,41,65
P,94,77
P,74,81
P,59,67
P,85,68
P,19797,67
P,86,68
P,80,68
P,95,88
P,60,74
P,98,111
P,23998,67
P,40,69
P,87,69
P,76,69
P,28153,57
P,80600,58
P,36,80
P,28,72
P,6,70
P,4,61
C,35056,884838847
C,5,78
C,57958,49
C,28,56
C,55,103
C,21271,56
C,25,67
C,17559,68
C,53,67
C,59,65
C,9,65
C,53,65
C,40873,56
C,8,65
C,74,65
C,53,58
C,71,75
C,30,62
C,45,100
C,43,81
P,35477,1083259947
P,23,62
P,39,104
P,20655,60
P,47,60
P,1735,66
P,8,70
P,96,69
P,37,68
P,22,68
P,32,67
P,38,58
P,93967,68
P,76,68
P,38,59
P,28,68
P,63,70
P,72,90
P,90,87
P,17,139
P,17,97
P,54,114
P,1,95
C,27703,83
C,81,63
C,95,47
C,71,68
C,35,130
C,33698,81
C,67,95
C,36398,46
C,87,47
C,35,46
C,31173,46
C,63,55
C,5,70
C,19,60
C,42,67
C,59,57
C,8,67
P,71,94
P,18,131
P,28,63
P,92,49
P,68,58
P,56213,55
P,49,71
P,19805,59
P,75,58
P,43,72
P,92047,69
C,68490,108
C,93,72
C,4,57
C,71366,99
C,52,57
C,73,58
C,41,66
C,8,67
P,58,103
P,33,64
P,96,81
P,52040,71
P,88,67
P,29,68
P,10,59
P,96,67
P,29800,60
P,70,59
C,34833,95
C,29,144
C,29087,71
C,80,82
C,56,56
C,79,50
C,25,59
C,8,57
P,9,85
P,98,65
P,89,68
P,87,116
P,1657,71
P,49,68
P,89134,68
P,18333,67
C,89,102
C,71,60
C,33611,68
C,63,67
C,19,64
C,93567,66
C,50109,57
C,72,112
C,62,83
C,21,64
C,5,65
C,82,63
C,100,58
C,72,63
C,70,105
C,20,63
P,31046,104
P,17286,78
P,6,66
P,6,62
P,71,71
P,53,72
P,7,70
P,96,61
P,98428,74
P,45,58
P,12092,59
P,52,113
P,12293,84
C,57327,907284058
C,24570,118
C,97,66
C,66,76
C,86166,68
C,6,113
P,73370,95
P,6383,62
P,7081,59
P,43,69
P,9,59
P,98358,71
P,85,74
C,61614,909015575
C,56,74
C,82625,909222606
C,45,117
C,19,110
C,38,105
C,63,96
C,62,70
C,2,65
C,36517,64
C,77,60
C,47,73
P,35,123
P,82,59
P,89159,67
P,86767,72
P,29,78
P,77,61
C,85244,912867036
C,83,59
C,96,49
C,60,65
C,37,65
C,12331,57
C,74444,913720120
C,98,76
C,23,49
C,10964,66
P,55,124
P,19,67
P,10308,67
P,14,72
P,80,67
P,81,69
P,67,70
P,88,60
P,59029,59
P,88,61
P,2,68
P,72,74
P,38,70
P,71554,69
C,83469,915662701
C,34,80
C,20,57
C,70,59
C,19269,58
C,94,68
C,15,68
C,11899,64
C,26,67
C,13412,67
C,92,65
C,23,56
C,16,59
C,8,67
P,2691,61
P,98,57
P,39,52
P,64,69
P,57,60
P,82613,60
P,60,59
P,60,59
P,87,69
P,55592,69
P,16732,60
C,62020,919808235
C,94,60
C,75,80
C,76,70
C,54,73
C,34143,57
C,80,49
C,20,50
C,70,49
C,99,86
C,59,50
C,25,88
C,7,57
C,97,101
C,50,67
C,61326,67
C,79,70
C,18,56
P,41,90
P,87228,65
P,26,66
P,26,70
P,40988,64
P,55866,71
P,23,72
C,29,74
C,8,66
C,26,58
C,43,59
C,76,59
C,65543,66
C,2,67
C,17233,66
C,60839,69
C,32,57
C,4,66
C,46916,67
C,100,71
C,83,67
C,41,58
C,63,67
C,9,69
C,1,114
C,73,68
P,23,103
P,28,63
P,35,52
P,93473,72
P,4,118
P,93,60
P,49,70
P,70127,67
C,73,108
C,86,54
C,89,49
C,64,70
C,47,64
C,19508,65
C,20,66
C,58,65
C,30,107
C,45,73
C,3,70
C,13,60
C,58,52
C,78,51
C,64,69
C,83765,59
C,8,57
C,53,57
C,16,58
C,14781,56
C,22,59
C,45,56
C,40,58
C,44,58
C,97,60
C,2,57
C,77,58
C,78,57
C,99,66
C,19,67
C,77,65
C,71,65
C,96,67
C,73,66
C,47,66
C,25,57
C,41971,65
C,70,86
P,87,112
P,74,59
P,29,50
P,77,60
P,40,130
P,68613,145
P,9,147
P,92042,81
C,34,86
C,58519,62
C,29,47
C,72495,58
C,22,80
C,78,55
C,55,74
P,97,126
P,59,64
P,6,79
P,18783,77
P,79,72
P,41,61
P,98,60
P,50820,69
P,9,69
P,81,63
P,39,60
P,30,72
P,43,70
P,77,117
P,10,69
P,75833,78
P,73,72
P,3,59
P,85,66
P,48,50
C,16789,935289512
C,180,104
C,22052,83
C,47518,64
C,15,57
C,13,66
C,26,66
C,61,67
C,60627,66
C,75,66
P,73077,150
P,64,127
P,31,55
P,97,103
P,24,56
P,63617,61
P,86,61
P,15,64
C,94398,937748619
C,74,67
C,1616,72
C,55,78
C,97,58
C,21697,60
C,80,65
P,30932,71
P,55,59
P,81,68
P,88,72
P,39,70
P,5,71
P,85313,80
P,44,73
C,96828,939663776
C,83,72
C,55308,58
P,817,98
P,12392,60
P,32807,63
P,46,67
P,63,70
P,53,62
P,2071,72
P,48,70
P,46,64
P,22,61
P,20,69
P,52721,61
P,99,62
P,69,68
P,28324,72
P,73,71
P,24,70
P,85,61
P,47,70
P,31,70
P,74,119
P,55,61
P,49,68
C,98478,942544923
C,34,89
C,57,72
C,45788,942953232
P,20126,124
P,47,78
P,63,68
P,85473,57
P,72915,68
C,87460,945087417
C,65,70
C,35,65
C,18,66
C,57,58
C,15,58
C,85414,57
C,92,65
C,89,65
C,51,68
C,7204,60
C,80,82
P,48,127
C,34,107
C,3,63
C,94,48
C,82,66
C,49,65
C,27,55
P,68719,115
P,7,83
P,59684,58
P,73,74
P,32509,103
P,88,103
P,68,60
P,43,72
P,62,68
P,19807,69
P,38,71
P,69,71
C,76425,950891301
C,44,73
C,87999,55
C,35,57
C,26,65
C,6,57
C,71,58
C,33,57
C,65,67
C,84,66
C,6,58
P,53005,135
P,77,88
P,21771,89
P,51538,80
P,51074,59
C,96914,119
C,66969,153
C,58,63
C,37,70
C,4033,954669471
C,87,60
C,2,46
C,15,106
C,66,105
C,22,48
C,44,66
C,29230,66
C,32,63
C,39,64
C,75,55
C,26,64
C,95,55
C,80,63
C,81,75
C,18,133
C,51,9113
C,85,77
C,89,68
C,35,102
C,19,56
C,56,56
C,58,65
C,83,67
C,7,67
C,75,109
C,49,75
C,60,68
C,30,65
C,32,64
C,75,69
C,22,54
C,83,56
P,96,137
P,48,57
P,63904,50
P,73,74
P,34,71
P,71711,68
P,45524,75
P,21,60
P,40,69
C,79,106
C,5,54
C,52331,64
C,41,67
C,66710,111
C,73,68
C,42,102
C,23,71
C,40431,63
C,91,65
C,48,65
C,90,66
C,2,59
C,40,66
C,8,65
C,100,56
P,94,112
P,76,73
P,1,70
